Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary
18/04/2019,23,377,281,1617,1073,1285,881,50,53,114,57,22,92,-1,351,551,261,95,81,826,1335,1095,1490,131,632,211,275,71,966,-1,932,287,undefined,60,91,777,255,79,347,87,127,88,70,34,-1,-1,38,567,74,161,141,91,534,102,-1,235,100,347,23,1267
19/04/2019,0,241,164,931,904,617,470,18,34,35,30,3,32,-1,192,362,136,65,38,484,802,932,804,110,228,138,263,34,360,-1,609,209,undefined,18,56,393,176,39,174,28,75,51,24,12,-1,-1,30,449,53,98,48,53,359,76,-1,130,67,174,10,697
19/04/2019,1,154,180,588,484,310,234,22,5,20,10,10,24,-1,81,169,93,55,29,400,226,760,586,70,129,70,227,34,201,-1,535,76,undefined,10,35,231,176,24,86,17,41,17,14,8,-1,-1,8,252,46,93,11,39,244,36,-1,86,32,86,11,432
19/04/2019,2,183,122,420,318,166,167,6,11,22,6,3,13,-1,59,121,71,36,21,246,169,549,532,32,62,46,194,20,121,-1,379,30,undefined,8,9,104,39,5,83,29,19,24,11,9,-1,-1,11,175,33,51,9,9,170,26,-1,50,10,83,14,267
19/04/2019,3,110,92,500,246,175,160,11,7,13,9,4,4,-1,107,105,33,26,13,211,178,380,312,23,61,67,152,22,169,-1,332,29,undefined,15,10,99,42,12,62,1,24,19,13,11,-1,-1,1,184,32,42,6,26,104,23,-1,50,10,62,8,293
19/04/2019,4,68,46,318,179,141,133,14,3,13,4,3,14,-1,67,56,62,16,14,145,122,361,329,28,63,23,116,21,143,-1,230,23,undefined,6,5,76,23,7,63,6,12,4,3,2,-1,-1,1,114,23,15,9,35,43,19,-1,24,13,63,6,186
19/04/2019,5,43,44,154,119,197,88,10,14,20,1,1,7,-1,52,28,32,30,14,51,76,156,203,28,104,66,81,9,260,-1,108,17,undefined,4,13,58,37,16,68,12,10,13,8,5,-1,-1,-1,94,12,27,7,7,29,16,-1,17,3,68,6,173
19/04/2019,6,51,24,111,86,198,84,31,18,17,12,9,28,-1,55,40,36,32,17,39,23,80,137,29,210,172,66,18,243,-1,59,23,undefined,34,19,126,13,10,105,18,14,14,10,9,-1,-1,6,51,20,49,10,12,19,16,-1,10,20,105,2,142
19/04/2019,7,96,83,241,194,340,213,77,82,42,32,24,71,-1,84,89,96,70,32,72,51,74,350,47,470,210,145,23,493,-1,54,20,undefined,43,39,357,37,8,184,14,21,24,22,13,-1,-1,7,142,69,38,28,23,44,15,-1,38,50,184,43,225
19/04/2019,8,137,142,389,318,624,372,118,106,80,31,57,150,-1,191,132,110,107,37,96,68,113,509,126,707,184,250,78,601,-1,83,60,undefined,59,41,669,53,48,242,76,45,48,43,19,-1,-1,25,309,114,103,89,38,78,41,-1,123,75,242,49,513
19/04/2019,9,426,289,591,663,1220,702,213,165,138,30,73,235,-1,314,189,314,127,71,240,107,277,1048,224,899,86,431,120,1033,-1,188,111,undefined,78,96,1144,76,47,387,138,101,88,91,38,-1,-1,31,653,164,88,136,100,172,70,-1,180,85,387,79,822
19/04/2019,10,927,688,1317,1325,2141,991,285,244,146,72,136,343,-1,411,724,574,231,123,517,307,560,1621,331,1079,315,604,98,1628,-1,343,139,undefined,102,167,1953,168,103,621,137,122,131,117,51,-1,-1,30,930,266,158,293,129,278,118,-1,295,162,621,148,1585
19/04/2019,11,1526,1023,1812,1958,2860,1383,349,319,131,100,131,490,-1,551,805,675,693,143,938,616,759,2084,294,1143,861,726,151,2052,-1,541,197,undefined,105,207,3072,136,142,775,116,161,154,147,65,-1,-1,56,1203,369,187,405,174,342,146,-1,334,244,775,131,2179
19/04/2019,12,2094,1349,2857,2783,3401,1455,411,331,200,94,183,574,-1,682,1183,838,310,121,1612,1069,1168,2520,295,1160,1912,786,130,2377,-1,726,303,undefined,130,237,3283,123,226,818,153,155,186,209,99,-1,-1,58,1672,325,236,504,165,437,149,-1,402,339,818,104,3112
19/04/2019,13,2389,1331,3254,2689,3848,1828,431,296,151,134,220,766,-1,655,1371,832,321,201,1700,1099,1340,2780,310,1217,2630,880,154,3022,-1,891,391,undefined,125,325,3685,182,249,946,172,190,211,139,120,-1,-1,78,1797,280,211,589,197,507,156,-1,553,970,946,191,2929
19/04/2019,14,2739,1512,3581,3084,4167,2039,507,352,192,246,247,1080,-1,858,1559,861,336,182,1724,1026,1471,2941,326,1539,2687,838,158,3030,-1,1032,417,undefined,136,215,3711,223,251,1387,124,203,201,104,112,-1,-1,80,1947,286,164,570,197,544,140,-1,559,2140,1387,232,3267
19/04/2019,15,2376,1511,3511,2949,4204,2125,460,458,265,253,258,1489,-1,939,1643,906,274,180,1597,920,1411,3075,308,2071,2626,751,164,3065,-1,898,427,undefined,144,312,3308,220,262,1864,121,192,192,141,120,-1,-1,74,1681,261,237,568,172,565,213,-1,524,7162,1864,209,3254
19/04/2019,16,2269,1293,3281,3020,4067,2084,389,318,148,208,217,850,-1,899,1628,710,408,132,1475,680,1474,2959,257,1413,2378,685,178,2579,-1,834,403,undefined,232,321,3657,166,248,948,118,192,144,88,95,-1,-1,56,1771,260,118,521,132,521,175,-1,403,2609,948,241,3228
19/04/2019,17,1814,978,3367,2640,3898,1987,403,262,134,114,200,632,-1,1052,1615,733,286,135,1687,904,1422,2908,273,1305,1633,707,119,2410,-1,987,478,undefined,154,229,3683,283,276,799,147,208,157,99,86,-1,-1,75,1619,202,179,441,171,537,180,-1,453,630,799,145,2960
19/04/2019,18,1579,838,3380,3042,4019,2034,647,246,184,203,152,885,-1,968,1396,946,294,104,1965,1420,1827,2864,218,1557,420,841,160,3246,-1,1388,590,undefined,188,345,3450,227,298,1248,244,242,154,105,76,-1,-1,77,1354,249,217,501,181,628,184,-1,467,4620,1248,39,3526
19/04/2019,19,2077,917,3427,2411,3828,1789,465,366,403,350,181,1344,-1,746,1536,739,214,113,2092,1559,2012,2507,447,1901,313,744,165,2803,-1,1380,755,undefined,136,207,2836,267,359,2262,130,191,175,124,71,-1,-1,32,1250,275,204,472,140,702,161,-1,509,2535,2262,43,2923
19/04/2019,20,1179,621,2901,2598,3431,1486,150,151,123,112,157,581,-1,692,1306,776,260,118,1709,1627,1929,2326,309,1018,336,656,110,2333,-1,1415,751,undefined,99,213,2672,162,353,827,143,200,88,59,37,-1,-1,37,1104,184,145,369,150,651,175,-1,459,491,827,37,3141
19/04/2019,21,956,605,2637,2073,2755,1420,123,108,80,79,98,401,-1,590,1173,560,174,131,1591,1259,1618,2074,265,730,184,595,104,1771,-1,1335,794,undefined,80,157,2138,277,355,618,131,161,123,61,45,-1,-1,40,922,170,116,288,138,570,166,-1,370,135,618,29,2345
19/04/2019,22,587,462,1848,1498,2273,1206,1113,84,51,48,101,222,-1,564,711,505,133,110,1106,815,1189,1681,244,638,178,426,71,1136,-1,1107,534,undefined,160,275,1995,464,183,448,101,133,73,47,23,-1,-1,49,763,110,143,179,137,542,99,-1,229,105,448,25,2155
19/04/2019,23,357,257,1459,1448,2054,809,60,69,49,34,53,132,-1,412,450,236,70,47,687,505,903,1180,181,492,149,396,75,1652,-1,863,303,undefined,51,133,1318,399,93,341,72,85,40,31,15,-1,-1,26,490,91,139,61,72,356,77,-1,196,65,341,15,1332
20/04/2019,0,227,159,828,878,783,539,32,25,39,10,18,45,-1,253,312,151,46,20,381,303,813,689,86,312,82,274,31,409,-1,495,187,undefined,42,58,518,208,31,204,42,41,24,13,6,-1,-1,5,385,67,98,31,78,331,40,-1,126,53,204,13,829
20/04/2019,1,147,106,644,605,358,267,11,10,14,17,2,14,-1,163,241,84,15,16,311,166,458,556,60,171,32,192,23,220,-1,441,105,undefined,17,15,274,284,23,118,21,35,18,16,7,-1,-1,4,232,29,79,16,42,140,30,-1,74,33,118,18,516
20/04/2019,2,94,102,332,338,200,153,13,5,9,2,-1,3,-1,121,80,41,21,12,156,101,280,453,36,84,34,116,28,189,-1,218,46,undefined,4,2,114,208,7,95,13,7,6,3,-1,-1,-1,2,197,30,70,4,21,108,38,-1,52,19,95,6,284
20/04/2019,3,99,86,233,298,157,157,5,2,13,2,-1,13,-1,99,84,36,2,6,133,72,371,256,31,55,31,94,6,230,-1,230,13,undefined,2,3,74,180,13,50,7,19,14,3,1,-1,-1,1,151,13,38,8,21,62,18,-1,28,12,50,3,230
20/04/2019,4,57,34,130,121,148,109,6,3,14,2,1,6,-1,87,26,8,9,4,58,79,170,206,32,52,12,78,14,196,-1,83,17,undefined,5,3,54,100,2,47,7,6,10,6,3,-1,-1,3,84,21,32,5,6,39,22,-1,21,18,47,-1,117
20/04/2019,5,43,28,79,129,151,83,20,10,21,7,2,6,-1,59,32,24,35,6,23,29,97,140,14,105,62,84,12,237,-1,61,13,undefined,11,3,43,22,11,42,9,12,9,3,2,-1,-1,2,63,22,28,18,7,36,12,-1,7,13,42,2,120
20/04/2019,6,30,39,105,90,243,173,32,20,20,8,5,13,-1,103,36,32,29,14,26,24,65,256,37,28,61,124,30,305,-1,65,17,undefined,31,18,131,25,4,119,26,29,8,8,6,-1,-1,2,61,53,53,26,12,21,5,-1,12,22,119,4,182
20/04/2019,7,128,81,260,198,425,300,83,91,38,17,28,55,-1,124,130,77,73,44,68,53,111,503,55,-1,164,271,56,457,-1,97,48,undefined,41,28,445,37,15,152,44,40,25,19,11,-1,-1,9,144,136,104,49,44,45,15,-1,42,46,152,17,258
20/04/2019,8,344,229,354,419,778,466,133,131,104,57,52,168,-1,243,180,198,111,60,199,71,126,912,119,-1,325,536,165,744,-1,198,80,undefined,85,81,738,77,38,357,122,124,50,31,22,-1,-1,27,336,312,259,68,101,102,47,-1,174,660,357,53,518
20/04/2019,9,1003,748,581,1031,1403,946,188,199,122,60,70,335,-1,394,426,565,173,91,307,163,338,1593,208,501,648,964,330,1034,-1,290,108,undefined,89,91,1162,132,72,517,136,183,76,81,41,-1,-1,30,711,579,487,205,174,243,78,-1,258,132,517,98,1153
20/04/2019,10,2177,1511,973,1956,2096,1468,183,313,158,95,108,445,-1,581,775,1011,208,132,526,329,550,2249,276,1331,1143,1530,425,1667,-1,431,211,undefined,139,176,1708,152,147,812,185,163,102,77,53,-1,-1,69,1326,980,647,344,260,493,126,-1,463,208,812,149,1905
20/04/2019,11,3170,2412,1570,2684,2973,1683,214,302,111,96,120,407,-1,670,1157,1355,270,158,1056,518,858,2839,225,1315,1464,1891,497,2291,-1,713,225,undefined,129,200,2286,216,190,839,185,265,122,97,73,-1,-1,111,1790,1090,755,412,383,514,120,-1,570,189,839,196,2796
20/04/2019,12,3992,3006,2271,3289,3554,1854,261,337,151,68,141,452,-1,591,1520,1599,242,153,1698,943,1092,3291,248,1283,1662,2072,462,2314,-1,999,396,undefined,108,173,2587,150,217,959,172,315,161,115,59,-1,-1,99,2184,1387,882,517,409,625,190,-1,615,214,959,135,3263
20/04/2019,13,4575,2887,2627,3703,4176,2031,272,371,148,97,123,504,-1,681,1799,1608,289,227,1839,925,1367,3273,274,1135,1861,2068,404,3580,-1,1118,628,undefined,164,248,3113,205,243,917,194,449,178,108,82,-1,-1,111,2401,1116,670,573,427,724,161,-1,743,224,917,209,3747
20/04/2019,14,4510,3297,2742,3933,3878,2298,578,376,139,95,213,681,-1,849,1968,1609,350,219,1635,807,1586,3473,234,1376,2241,1866,331,2802,-1,1082,530,undefined,138,246,3235,220,247,930,209,249,170,113,76,-1,-1,100,2254,774,480,574,437,668,218,-1,630,287,930,288,3871
20/04/2019,15,4507,3412,2796,3619,4068,2322,1540,389,151,100,191,746,-1,927,2176,1664,329,176,1571,807,1399,3677,255,1281,2206,1238,295,3067,-1,1028,648,undefined,194,250,3171,203,218,939,151,246,167,133,79,-1,-1,59,2265,623,321,721,311,766,240,-1,564,491,939,261,3588
20/04/2019,16,4494,3105,2816,3618,4547,2337,813,331,201,154,215,732,-1,807,2117,1356,226,171,1572,720,1468,3650,293,1373,2178,757,167,3693,-1,1100,515,undefined,160,216,3207,217,235,1088,171,289,206,168,85,-1,-1,94,2107,429,196,549,282,710,234,-1,567,877,1088,211,3576
20/04/2019,17,3872,2433,2870,3092,4290,2231,311,285,227,189,252,1053,-1,857,2092,1103,330,168,1822,1095,1565,3491,286,1660,2218,775,204,2907,-1,1254,592,undefined,193,244,3393,239,356,1450,213,311,140,140,78,-1,-1,110,2080,324,223,553,291,635,236,-1,577,2775,1450,229,3164
20/04/2019,18,3130,1725,3651,3213,4500,2223,574,451,295,209,224,1608,-1,871,2023,885,424,195,2052,1417,1882,3468,388,2133,1913,728,201,3451,-1,1563,731,undefined,189,260,3741,257,506,1777,254,326,146,128,73,-1,-1,82,2230,306,168,601,242,732,224,-1,679,7012,1777,66,3568
20/04/2019,19,2258,1159,3359,2611,3828,2081,2377,240,154,90,217,875,-1,839,1882,730,410,124,2120,1713,1978,3020,301,1240,891,812,203,3244,-1,1543,994,undefined,293,403,3713,228,513,971,199,281,111,93,60,-1,-1,56,1567,272,174,702,237,795,181,-1,635,2922,971,65,3110
20/04/2019,20,1343,614,2852,2558,3609,1722,253,127,116,68,200,565,-1,630,1585,802,351,134,1791,1546,1917,2727,227,816,670,652,134,2186,-1,1401,1264,undefined,158,242,3128,262,524,511,179,233,88,80,44,-1,-1,37,1081,201,154,583,169,658,172,-1,479,403,511,42,3172
20/04/2019,21,847,590,2310,2173,2876,1556,137,74,83,92,120,535,-1,642,1254,534,203,121,1491,1365,1671,2347,201,756,503,528,139,1873,-1,1225,1057,undefined,123,192,2662,443,443,718,140,209,61,57,45,-1,-1,53,966,180,99,460,151,550,109,-1,367,2586,718,45,2245
20/04/2019,22,1213,690,2372,1946,3016,1315,86,264,282,340,162,1060,-1,556,968,696,223,103,1328,1081,1360,2037,445,2059,699,432,127,2146,-1,1318,754,undefined,146,244,2181,450,286,2006,149,361,90,68,54,-1,-1,39,928,176,115,305,119,567,121,-1,347,2767,2006,40,2419
20/04/2019,23,486,285,1683,1582,1716,953,52,92,83,59,76,199,-1,483,626,382,123,52,999,1136,1096,1463,159,561,372,316,72,966,-1,1080,565,undefined,68,117,1209,445,123,575,76,108,40,55,18,-1,-1,26,590,92,146,106,87,471,76,-1,262,313,575,13,1338
21/04/2019,0,314,200,1010,716,1003,646,29,35,33,43,32,121,-1,338,382,194,50,35,618,453,854,931,102,292,178,243,55,523,-1,728,178,undefined,35,62,691,470,49,292,48,58,43,30,13,-1,-1,23,391,71,89,50,46,366,54,-1,148,52,292,2,909
21/04/2019,1,201,149,557,962,464,372,20,24,33,24,17,55,-1,179,244,120,41,10,392,234,641,619,53,162,102,143,47,274,-1,611,103,undefined,23,36,299,270,23,142,16,27,13,9,5,-1,-1,6,301,49,96,16,64,271,29,-1,115,16,142,9,583
21/04/2019,2,180,95,425,670,329,215,7,23,20,9,8,21,-1,166,105,68,25,8,169,157,453,495,49,117,69,121,8,241,-1,423,21,undefined,14,13,219,160,13,118,14,21,11,7,7,-1,-1,1,219,18,73,10,36,229,27,-1,60,15,118,9,367
21/04/2019,3,147,102,403,470,201,184,16,4,17,15,4,18,-1,136,85,39,16,9,147,146,402,406,38,97,28,80,12,216,-1,318,28,undefined,15,22,87,109,4,117,7,4,10,3,3,-1,-1,6,149,16,56,3,33,101,6,-1,41,21,117,3,268
21/04/2019,4,57,77,234,403,186,134,5,7,11,10,3,18,-1,94,75,57,16,7,141,85,388,310,22,74,35,73,20,193,-1,197,16,undefined,3,14,73,73,3,50,5,28,2,2,1,-1,-1,4,124,17,25,5,13,80,14,-1,34,10,50,3,180
21/04/2019,5,46,29,137,171,184,144,12,15,20,5,6,4,-1,119,42,14,7,7,38,108,195,225,28,105,37,79,15,200,-1,257,8,undefined,9,10,73,48,14,53,10,7,3,2,1,-1,-1,-1,79,24,26,7,5,51,8,-1,16,14,53,2,160
21/04/2019,6,63,52,108,149,262,181,33,25,19,9,6,19,-1,87,44,28,23,17,32,24,93,255,47,177,83,81,23,265,-1,123,35,undefined,18,15,114,28,3,79,33,16,5,3,7,-1,-1,5,113,33,31,11,9,36,17,-1,42,34,79,8,234
21/04/2019,7,123,67,203,229,359,298,104,61,40,28,19,67,-1,150,106,94,65,45,59,121,89,538,60,345,122,193,32,438,-1,102,44,undefined,39,47,368,44,5,148,44,31,14,10,7,-1,-1,10,227,94,91,16,31,82,12,-1,120,36,148,18,306
21/04/2019,8,197,153,340,322,641,407,231,91,122,49,50,237,-1,176,198,195,112,50,130,87,117,681,128,610,203,416,64,748,-1,149,55,undefined,66,76,710,48,39,248,101,67,38,20,11,-1,-1,23,378,204,127,35,56,100,55,-1,148,90,248,49,455
21/04/2019,9,735,480,494,755,1131,727,274,170,116,72,59,368,-1,287,265,372,180,73,245,134,282,1230,225,732,504,789,165,1212,-1,295,117,undefined,74,102,1193,125,82,429,170,92,51,58,28,-1,-1,23,668,318,260,124,157,164,72,-1,187,187,429,75,801
21/04/2019,10,1417,993,909,1323,2049,1127,446,239,107,118,130,574,-1,498,595,721,282,119,546,343,490,1856,214,1065,914,1115,270,1784,-1,461,135,undefined,111,187,1578,129,95,771,191,145,80,53,35,-1,-1,37,1261,572,461,273,259,349,120,-1,365,513,771,134,1571
21/04/2019,11,2243,1473,1247,1996,2691,1364,671,311,132,99,147,923,-1,519,793,933,264,141,984,707,711,2207,233,1176,1228,1525,288,2242,-1,608,222,undefined,96,210,2032,142,123,978,202,161,131,86,57,-1,-1,44,1234,786,514,299,263,408,93,-1,392,1950,978,179,2057
21/04/2019,12,2910,1877,1978,2559,3068,1436,749,376,145,146,179,1506,-1,530,1160,1104,311,111,1436,997,1132,2309,233,1392,1397,1685,349,2325,-1,816,343,undefined,113,213,2570,133,245,1306,145,248,113,87,45,-1,-1,54,1891,970,569,348,315,512,125,-1,531,6096,1306,258,2658
21/04/2019,13,3385,2183,2215,2756,3422,1591,1130,312,112,115,159,793,-1,605,1461,1047,218,141,1694,1049,1281,2503,179,947,1703,1651,376,2653,-1,1071,336,undefined,124,172,2944,112,340,730,136,341,113,93,38,-1,-1,85,1883,1023,587,405,285,534,157,-1,564,1289,730,272,2790
21/04/2019,14,3820,2560,2518,2948,3719,1797,861,304,86,50,171,617,-1,690,1656,1204,286,151,1522,865,1194,2853,227,1011,1832,1559,251,3154,-1,943,426,undefined,106,188,2677,183,293,690,126,194,149,112,60,-1,-1,56,1870,827,583,454,260,550,163,-1,425,421,690,376,2746
21/04/2019,15,3908,2482,2273,2885,3405,1751,437,398,129,139,191,950,-1,592,1714,1117,258,110,1373,774,1245,2809,223,1231,1923,1271,219,2550,-1,938,476,undefined,115,141,3071,176,252,1108,105,166,144,100,66,-1,-1,60,1850,756,401,464,277,554,174,-1,496,3943,1108,279,2727
21/04/2019,16,3684,2519,2460,2811,3820,2034,232,392,203,133,205,1192,-1,731,1722,1162,211,123,1375,741,1177,3099,333,1659,1847,722,180,2669,-1,968,397,undefined,94,204,3192,171,301,1721,167,240,129,93,68,-1,-1,47,1906,523,241,459,200,606,145,-1,490,3304,1721,261,2895
21/04/2019,17,3038,1879,2689,2688,4138,1866,254,312,131,126,197,759,-1,735,1769,900,270,116,1704,1164,1384,2694,220,1116,1813,587,148,3160,-1,1196,559,undefined,135,219,3187,179,326,880,180,210,112,115,61,-1,-1,42,1820,290,181,521,138,607,127,-1,504,411,880,196,2860
21/04/2019,18,2434,1280,3117,2475,3915,1882,158,252,148,98,165,678,-1,680,1641,779,367,146,1878,1422,1761,2766,163,1110,1457,735,111,2709,-1,1357,665,undefined,108,237,3440,234,517,804,192,337,166,97,56,-1,-1,79,1769,246,150,489,197,610,164,-1,589,220,804,48,2909
21/04/2019,19,1536,783,2676,2530,3108,1605,113,155,105,65,132,519,-1,607,1458,670,320,90,1773,1541,1695,2476,262,869,630,701,131,2219,-1,1395,815,undefined,104,176,2550,175,587,596,168,222,139,38,22,-1,-1,44,1116,200,156,412,180,602,168,-1,438,160,596,48,2854
21/04/2019,20,895,583,2396,2015,3525,1364,54,135,48,43,104,333,-1,530,1143,543,232,109,1429,1252,1485,2036,223,666,593,572,89,2625,-1,1218,655,undefined,79,141,2479,144,484,534,134,150,103,30,23,-1,-1,45,1017,163,112,413,118,515,146,-1,377,140,534,45,2570
21/04/2019,21,693,369,1778,1502,1988,1244,59,55,74,63,48,246,-1,505,844,402,156,85,1171,912,1272,1726,186,582,370,382,108,1056,-1,1108,638,undefined,58,132,1691,131,302,429,132,136,103,32,22,-1,-1,44,790,118,119,182,145,377,119,-1,250,113,429,33,1990
21/04/2019,22,378,325,1578,1190,2090,912,67,74,40,30,38,144,-1,310,582,270,124,71,943,756,1061,1421,198,466,232,325,77,1492,-1,927,485,undefined,76,105,1268,214,136,287,66,295,52,14,12,-1,-1,20,508,80,82,170,98,274,85,-1,180,114,287,35,1690
21/04/2019,23,272,181,825,1124,898,638,26,27,38,30,29,110,-1,279,356,104,58,27,558,392,598,888,100,379,148,252,82,443,-1,624,260,undefined,19,15,553,118,105,322,44,69,39,13,7,-1,-1,30,373,96,86,61,99,290,49,-1,119,49,322,22,790
22/04/2019,0,147,107,528,946,481,338,15,27,23,18,20,32,-1,163,240,75,29,21,311,177,429,419,47,188,52,169,27,251,-1,418,97,undefined,31,17,371,55,27,117,16,40,18,4,7,-1,-1,3,236,42,46,28,63,101,30,-1,46,31,117,9,454
22/04/2019,1,74,97,340,676,188,169,4,6,18,12,8,17,-1,93,116,44,13,10,203,103,271,276,28,69,74,135,11,105,-1,348,55,undefined,5,12,213,42,20,87,7,15,15,6,4,-1,-1,5,194,22,53,14,22,68,26,-1,71,10,87,5,228
22/04/2019,2,26,41,193,517,104,103,2,1,11,9,1,21,-1,48,70,50,7,5,123,46,159,219,12,33,36,86,13,72,-1,262,28,undefined,6,4,89,46,9,60,16,29,8,5,-1,-1,-1,4,89,18,55,6,21,41,13,-1,25,30,60,6,160
22/04/2019,3,35,36,208,742,75,56,2,4,17,27,3,7,-1,26,42,27,8,2,93,39,146,137,11,27,26,89,9,104,-1,245,12,undefined,6,6,40,44,5,41,10,15,4,2,2,-1,-1,-1,75,3,32,3,16,25,6,-1,35,36,41,1,117
22/04/2019,4,22,26,80,527,78,40,4,1,22,-1,1,7,-1,40,21,27,11,6,42,89,97,52,10,34,11,51,10,92,-1,105,25,undefined,1,7,17,40,8,35,1,13,3,-1,-1,-1,-1,-1,60,21,11,12,18,18,6,-1,7,12,35,3,89
22/04/2019,5,24,36,71,391,157,91,18,4,15,2,5,6,-1,52,24,20,20,4,18,72,60,90,17,91,15,42,4,173,-1,70,5,undefined,8,1,35,16,8,45,13,11,2,2,2,-1,-1,-1,47,4,9,5,8,7,9,-1,8,12,45,-1,136
22/04/2019,6,61,26,87,251,156,148,30,26,30,12,3,20,-1,65,28,29,35,14,22,35,81,166,36,197,56,47,7,249,-1,46,22,undefined,19,24,143,13,5,77,26,15,10,4,3,-1,-1,2,61,15,20,14,18,22,8,-1,12,25,77,3,118
22/04/2019,7,89,58,177,214,305,210,56,67,62,10,15,61,-1,97,84,84,51,24,45,59,93,316,58,406,108,104,28,267,-1,72,18,undefined,40,35,316,32,21,172,50,24,16,10,10,-1,-1,18,134,109,35,34,30,48,27,-1,30,46,172,17,214
22/04/2019,8,171,117,254,337,550,392,100,109,98,22,31,158,-1,192,139,135,130,57,118,65,91,556,86,531,171,248,40,417,-1,107,42,undefined,28,42,605,68,26,232,75,64,38,38,22,-1,-1,38,216,89,37,63,63,89,64,-1,88,71,232,45,446
22/04/2019,9,700,534,465,728,977,770,133,139,97,27,53,255,-1,256,268,394,150,69,236,175,248,1021,168,804,390,414,68,721,-1,244,111,undefined,64,82,1081,106,78,391,105,75,103,77,42,-1,-1,42,504,138,123,114,106,207,70,-1,139,123,391,74,828
22/04/2019,10,1382,1132,886,1455,1803,1055,163,265,109,55,72,320,-1,450,593,740,198,124,472,280,426,1639,245,1121,836,559,107,1237,-1,336,138,undefined,83,128,1531,118,116,736,146,144,91,87,55,-1,-1,50,980,229,125,325,142,365,89,-1,347,149,736,148,1555
22/04/2019,11,2180,1858,1432,2218,2610,1327,259,293,110,55,76,361,-1,588,868,984,281,133,839,642,665,2079,251,1150,1240,550,108,1912,-1,512,178,undefined,78,108,1992,147,156,756,158,168,126,97,62,-1,-1,63,1215,248,122,455,199,455,123,-1,431,170,756,187,2350
22/04/2019,12,2777,2254,2074,2754,2867,1694,566,334,110,63,114,364,-1,643,1252,1264,331,147,1438,1004,1077,2294,222,1124,1353,732,138,1998,-1,787,329,undefined,94,151,2399,143,234,852,107,211,187,73,67,-1,-1,98,1524,306,173,627,191,496,128,-1,494,191,852,284,2809
22/04/2019,13,3089,2324,2339,3060,3284,1720,1332,381,154,58,101,428,-1,730,1617,1250,273,128,1559,1119,1264,2624,212,1240,1688,712,160,2141,-1,969,367,undefined,198,197,2411,162,329,745,122,184,198,49,60,-1,-1,76,1709,286,143,715,192,555,130,-1,497,193,745,297,3150
22/04/2019,14,3308,2463,2452,3236,3194,1823,3835,347,117,55,153,470,-1,953,1675,1201,372,158,1536,854,1238,2935,172,1165,1724,723,143,2057,-1,882,496,undefined,155,203,2664,189,279,638,129,224,200,53,58,-1,-1,77,1783,296,142,660,196,589,128,-1,454,144,638,301,3229
22/04/2019,15,3260,2523,2473,2950,3076,1656,764,292,122,45,164,415,-1,656,1677,1141,241,126,1386,649,1165,2767,223,1037,1700,633,142,1951,-1,818,363,undefined,89,100,2306,113,263,677,66,188,183,56,52,-1,-1,82,1784,232,171,749,196,565,117,-1,438,129,677,271,2804
22/04/2019,16,3162,2262,2373,2765,2806,1777,285,284,134,47,111,394,-1,671,1665,976,193,100,1227,547,1144,2648,200,1063,1548,554,117,1624,-1,770,318,undefined,85,93,2160,162,228,650,108,120,159,59,66,-1,-1,84,1532,239,114,577,183,547,175,-1,328,148,650,255,2579
22/04/2019,17,2851,1673,2515,2535,2543,1590,514,271,114,49,146,402,-1,634,1778,661,202,96,1330,726,1154,2568,198,1147,1322,507,103,1489,-1,908,354,undefined,86,95,1849,152,225,708,105,171,171,75,73,-1,-1,73,1517,188,111,508,140,489,172,-1,388,151,708,192,2491
22/04/2019,18,2186,1299,2810,2211,2779,1647,4710,270,160,63,101,396,-1,811,1549,512,346,135,1579,1064,1486,2743,306,1272,1107,639,133,1694,-1,1074,506,undefined,390,539,3002,174,244,688,99,207,158,109,67,-1,-1,94,1585,190,122,557,174,547,191,-1,477,119,688,36,2706
