Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Australia on Collins,Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South)
26/04/2018,18,2517,1648,2679,2706,3165,3190,493,379,1614,403,81,230,-1,990,1984,1060,-1,838,1268,813,1206,3047,676,2999,1016,738,257,1960,605,1044,409,undefined,292,229,3173,454,256,-1,399,438,877,954,362,1520,3620,164,1865,277,127,635,171,751
26/04/2018,19,1855,930,2238,1790,1992,1759,295,174,594,181,94,259,-1,466,1507,522,-1,283,1231,794,965,2207,300,1482,453,509,101,1340,320,854,423,undefined,119,128,2110,220,258,-1,174,249,524,542,234,1115,2304,156,1370,177,93,475,137,550
26/04/2018,20,1517,739,2040,1494,1206,1315,135,100,264,72,66,184,-1,362,1213,463,-1,172,1009,643,904,1782,239,983,298,492,131,537,265,786,502,undefined,92,102,1525,188,219,-1,119,156,350,443,155,966,1883,78,1128,161,115,438,92,535
26/04/2018,21,867,400,1813,1110,2073,1245,80,73,123,74,58,147,-1,369,927,350,-1,97,943,610,769,1575,205,925,536,430,125,814,214,610,384,undefined,75,73,1435,192,167,-1,66,158,263,415,136,823,1699,54,959,153,94,293,78,405
26/04/2018,22,438,216,1286,922,1456,1018,49,68,126,44,51,122,-1,352,541,260,-1,98,612,552,747,1334,190,605,185,324,75,897,155,494,222,undefined,55,80,1051,132,108,-1,105,86,178,147,66,624,1315,56,548,101,109,197,61,257
26/04/2018,23,220,79,771,354,403,564,27,16,63,30,24,46,-1,222,266,117,-1,61,326,330,443,750,81,325,101,265,42,172,53,350,128,undefined,24,29,420,148,25,-1,33,71,72,68,20,254,573,38,297,51,75,59,59,117
27/04/2018,0,115,64,396,235,203,215,28,9,20,18,6,22,-1,79,119,89,-1,33,171,218,223,275,52,139,25,152,32,68,34,210,67,undefined,19,14,169,56,25,-1,11,25,38,36,23,116,276,9,161,30,82,26,24,67
27/04/2018,1,67,38,251,137,97,108,6,5,12,2,3,19,-1,24,41,35,-1,8,86,128,146,215,33,40,18,146,7,42,11,169,25,undefined,3,8,118,29,7,-1,11,4,29,14,12,66,168,9,121,21,54,13,23,45
27/04/2018,2,62,32,126,62,65,51,9,1,9,5,2,5,-1,11,60,24,-1,11,98,79,144,124,24,44,17,78,5,37,12,90,11,undefined,5,8,92,19,17,-1,3,11,12,7,7,51,100,3,56,7,40,7,11,52
27/04/2018,3,45,36,58,44,52,44,13,2,5,-1,1,3,-1,13,20,22,-1,2,49,82,112,130,16,22,6,66,6,42,8,73,3,undefined,1,2,37,29,5,-1,7,9,9,6,3,30,81,-1,57,12,16,1,8,27
27/04/2018,4,30,28,44,54,61,70,10,3,8,4,1,4,-1,36,26,10,-1,5,29,40,59,84,13,31,38,45,6,58,11,44,11,undefined,12,7,46,46,8,-1,6,7,22,7,6,30,103,3,50,3,8,9,11,20
27/04/2018,5,38,28,76,68,125,241,57,40,125,21,1,12,-1,103,26,30,-1,29,27,46,74,176,60,299,92,64,9,107,62,28,19,undefined,12,39,201,29,10,-1,23,31,25,30,28,51,172,14,103,23,31,9,17,24
27/04/2018,6,106,76,161,189,429,994,201,169,764,99,19,96,-1,269,88,158,-1,162,38,28,101,592,258,983,219,168,40,402,262,65,20,undefined,78,101,937,93,12,-1,77,74,54,51,31,106,475,27,220,57,54,19,97,43
27/04/2018,7,317,271,383,515,1088,2163,395,360,2074,358,43,189,-1,645,331,446,-1,829,110,86,170,1342,697,2468,608,328,98,905,397,142,106,undefined,265,133,1784,233,53,-1,313,279,160,105,60,454,1369,91,633,161,102,99,92,212
27/04/2018,8,914,628,989,1219,1982,4388,588,487,3897,537,45,322,-1,1357,779,886,-1,1667,182,154,360,2568,1439,4495,895,677,219,1777,617,368,161,undefined,584,251,3586,638,110,-1,768,886,583,609,211,901,2540,194,1237,299,176,180,117,738
27/04/2018,9,1199,822,914,1278,1407,2313,365,311,2072,410,40,227,-1,679,755,1192,-1,929,206,195,387,1923,874,2880,522,834,179,1233,439,306,170,undefined,411,200,2199,531,138,-1,694,710,662,686,218,837,2257,279,1164,310,281,233,100,569
27/04/2018,10,1716,1269,1333,1845,1251,1622,463,152,863,222,36,267,-1,499,977,1248,-1,574,462,351,541,1691,534,1705,532,971,182,1077,437,401,242,undefined,224,220,1822,487,154,-1,482,642,741,561,233,1081,2489,197,1172,438,364,319,209,572
27/04/2018,11,2265,1645,1632,2378,1598,1725,550,280,753,251,57,261,-1,434,1184,1539,-1,458,606,471,762,2051,512,1866,782,1159,263,1312,593,579,244,undefined,249,201,2081,556,185,-1,446,661,987,747,286,1220,2679,237,1628,547,541,414,200,614
27/04/2018,12,3644,3046,2593,3606,2111,2401,630,610,1582,596,96,487,-1,-1,1917,2514,-1,598,1327,839,1595,2760,1124,2503,932,1808,321,1523,722,1094,330,undefined,313,294,3538,1181,346,-1,1214,849,1177,775,384,2145,3546,359,2415,624,702,567,286,1044
27/04/2018,13,3669,3313,2687,3751,2052,2519,730,565,1523,512,112,432,-1,-1,2016,2427,-1,569,1189,848,1596,2868,980,2709,1038,1888,356,1370,811,1082,377,undefined,288,286,3608,1310,346,-1,1142,956,1117,690,298,2315,3848,359,2700,678,733,545,250,1105
27/04/2018,14,3300,2565,2483,3232,2038,2374,430,286,941,323,92,267,-1,-1,1779,1817,-1,504,1022,605,1108,2564,614,2070,920,1242,212,1379,702,754,332,undefined,205,222,2679,745,264,-1,552,634,919,533,285,1867,3482,298,2088,469,548,515,231,816
27/04/2018,15,3169,2413,2405,3104,2101,2612,378,310,1449,322,87,344,-1,-1,1996,1566,-1,531,949,460,1053,2938,597,2580,1196,1218,280,1635,636,801,311,undefined,282,166,2456,675,203,-1,441,551,932,704,338,1667,3663,249,2129,526,433,495,233,770
27/04/2018,16,3471,2693,2751,3491,2583,3553,524,444,2597,550,107,378,-1,-1,2240,1676,-1,1048,1064,489,1086,3349,781,3627,1399,994,297,1883,742,815,331,undefined,460,287,3327,678,195,-1,467,467,821,808,288,1903,3990,227,2391,443,297,431,194,795
27/04/2018,17,3794,2704,3038,3951,3771,5218,696,638,3184,745,123,589,-1,-1,2689,1811,-1,1519,1403,757,1480,3966,1020,4734,1600,922,263,2544,1002,1174,410,undefined,546,315,4825,866,237,-1,660,675,964,998,409,2423,4763,264,2913,353,262,524,208,1052
27/04/2018,18,3349,1873,3153,3563,3507,3549,432,429,1435,486,132,839,-1,-1,2192,1235,-1,693,1635,1117,1569,3217,659,3205,1125,800,222,1946,590,1288,489,undefined,257,209,3783,654,347,-1,389,400,685,575,273,2042,4233,160,2295,309,159,603,184,904
27/04/2018,19,2659,1502,2791,2911,2560,2251,219,306,562,281,116,840,-1,-1,1992,784,-1,314,1647,1256,1481,2480,445,2206,778,709,141,1151,395,1258,660,undefined,122,126,2824,479,342,-1,228,308,423,480,233,1498,3149,62,1723,253,131,590,151,821
27/04/2018,20,2093,1067,2509,2625,1602,1889,124,137,256,130,84,280,-1,-1,1702,576,-1,157,1501,1148,1342,2010,252,1087,570,521,133,535,311,1194,640,undefined,86,133,2331,403,437,-1,138,251,212,210,108,1332,2480,79,1453,189,89,535,100,769
27/04/2018,21,1227,556,2657,2095,2168,1795,149,129,181,70,82,251,-1,-1,1474,501,-1,131,1348,970,1160,1819,241,1035,440,498,118,934,281,1154,637,undefined,67,75,2221,448,339,-1,150,208,237,164,88,1327,2095,59,1349,135,183,452,108,704
27/04/2018,22,883,383,2059,1677,1711,1694,126,259,218,208,90,738,-1,-1,1060,438,-1,142,1156,823,1118,1696,332,1512,359,441,92,684,220,1033,594,undefined,105,140,1788,387,294,-1,162,168,134,129,59,1170,2152,36,938,146,128,282,114,559
27/04/2018,23,526,424,1637,1410,823,1307,56,62,107,128,29,140,-1,-1,589,237,-1,103,691,490,813,1275,183,755,283,313,80,356,113,747,369,undefined,53,80,1166,429,114,-1,83,116,81,59,44,760,1630,26,652,108,117,101,44,470
28/04/2018,0,314,195,1048,666,515,740,42,30,57,35,10,70,-1,-1,347,141,-1,62,460,293,716,757,85,399,129,248,69,231,94,587,200,undefined,29,27,588,446,49,-1,45,50,56,50,41,393,1081,14,330,85,109,58,44,305
28/04/2018,1,202,136,679,408,298,484,42,28,22,23,9,27,-1,-1,260,67,-1,20,337,206,625,598,50,200,90,208,24,98,54,391,128,undefined,25,30,328,440,17,-1,8,25,29,19,16,338,728,3,311,41,93,26,17,274
28/04/2018,2,129,105,450,293,202,398,18,11,21,20,3,20,-1,-1,165,62,-1,11,206,179,448,537,44,124,65,175,34,85,33,299,37,undefined,13,30,223,275,21,-1,23,11,18,8,5,215,577,8,220,35,64,9,27,146
28/04/2018,3,99,81,269,229,131,229,20,5,16,26,-1,11,-1,-1,105,44,-1,10,168,106,381,347,23,44,42,81,21,70,35,268,18,undefined,5,5,91,250,16,-1,9,5,9,4,4,141,381,2,174,34,64,10,14,82
28/04/2018,4,43,45,117,116,86,161,20,7,15,8,-1,2,-1,-1,59,36,-1,4,47,61,354,191,19,80,27,106,8,34,9,119,19,undefined,12,6,78,77,5,-1,3,14,13,8,5,69,239,2,88,5,46,6,8,28
28/04/2018,5,38,26,123,89,56,149,29,18,36,15,3,5,-1,-1,41,62,-1,6,38,73,188,118,34,130,31,85,16,39,56,77,14,undefined,5,24,79,46,15,-1,3,16,6,66,36,44,222,5,84,26,22,7,6,18
28/04/2018,6,74,49,86,103,133,286,38,44,104,30,3,14,-1,-1,40,41,-1,26,33,33,128,277,102,274,74,120,38,83,259,72,13,undefined,32,30,243,25,5,-1,23,41,19,316,211,69,237,2,97,58,58,12,39,27
28/04/2018,7,84,92,196,162,243,474,152,82,117,32,31,76,-1,-1,87,103,-1,50,106,67,102,407,83,447,253,252,66,177,389,56,51,undefined,40,44,499,45,28,-1,63,59,41,117,87,125,362,18,215,128,113,40,54,54
28/04/2018,8,324,268,366,420,428,682,222,165,130,47,31,147,-1,-1,182,272,-1,92,113,56,154,767,157,806,574,462,128,270,292,144,81,undefined,72,42,828,143,82,-1,116,162,72,116,91,265,733,49,403,218,190,81,77,218
28/04/2018,9,709,618,509,768,767,974,250,149,178,90,39,187,-1,-1,314,512,-1,109,174,118,194,1060,221,1011,772,784,265,471,418,291,140,undefined,70,95,1096,169,97,-1,145,225,117,131,100,371,1155,59,785,375,334,203,180,302
28/04/2018,10,1422,1170,920,1411,1220,1384,368,208,212,93,51,223,-1,-1,583,853,-1,118,382,274,379,1432,262,1288,959,1247,328,752,622,447,287,undefined,93,130,1625,213,152,-1,180,190,172,207,133,639,1825,112,1304,573,542,422,224,481
28/04/2018,11,2479,1776,1504,2210,2337,1716,507,238,181,71,82,369,-1,-1,969,1116,-1,139,686,563,670,1953,259,1412,1308,1558,462,1393,871,575,220,undefined,101,138,2305,187,187,-1,151,330,181,285,203,991,2432,101,1694,849,771,517,280,712
28/04/2018,12,3222,2437,2111,2765,3872,1893,644,269,200,152,110,429,-1,-1,1519,1438,-1,158,1207,773,906,2210,295,1434,1385,1813,439,2891,937,780,316,undefined,115,152,2760,330,267,-1,164,307,229,244,156,1381,3255,138,2067,824,884,545,290,734
28/04/2018,13,3530,2669,2588,3130,2581,2055,843,305,242,129,122,670,-1,-1,1796,1559,-1,194,1499,933,1079,2614,305,1668,1545,1852,506,1810,1235,963,353,undefined,141,215,3114,224,274,-1,165,244,251,221,162,1675,3516,167,2217,756,846,589,364,740
28/04/2018,14,3784,2913,2702,3303,2630,2140,1019,266,238,137,145,540,-1,-1,2061,1537,-1,157,1412,729,1089,2668,326,1397,1479,1786,370,1524,1108,952,489,undefined,174,251,3209,255,271,-1,173,289,247,228,154,1811,3547,135,2344,796,680,691,314,648
28/04/2018,15,3879,3014,2890,3704,3970,2558,793,283,158,98,169,490,-1,-1,2262,1510,-1,180,1354,696,1192,2916,245,1343,1527,1481,370,2138,1531,952,464,undefined,135,190,3705,336,281,-1,149,336,225,250,165,2038,3982,93,2248,739,589,695,304,671
28/04/2018,16,3872,2835,2970,3455,3773,2547,813,327,183,145,179,569,-1,-1,2351,1343,-1,222,1385,642,1254,2806,299,1692,1508,887,300,2408,1174,969,532,undefined,152,227,3640,305,276,-1,184,287,262,279,189,2127,3758,103,2338,585,280,591,173,660
28/04/2018,17,3676,2177,3129,3175,3179,2547,945,267,206,183,200,572,-1,-1,2360,1163,-1,188,1554,785,1305,2766,316,1597,1398,727,264,1607,883,1169,529,undefined,164,229,3835,300,318,-1,223,259,292,312,165,1937,3575,112,1996,425,197,635,186,798
28/04/2018,18,2858,1465,3008,2614,3260,2227,419,197,192,147,136,443,-1,-1,2085,643,-1,162,1651,1080,1365,2208,272,1330,1085,650,200,1751,546,1134,785,undefined,165,151,3641,309,383,-1,198,272,215,188,108,1562,3119,128,1656,305,153,662,140,689
28/04/2018,19,1887,3328,3483,2312,3221,1983,196,125,120,93,122,353,-1,-1,2290,702,-1,111,1859,1295,1459,2710,253,1097,494,694,142,2088,773,1339,804,undefined,113,148,3280,286,486,-1,162,367,167,148,82,860,2996,76,1775,223,125,708,161,758
28/04/2018,20,1203,1055,2829,1728,1862,1574,107,108,133,101,155,365,-1,-1,1644,405,-1,87,1377,1195,1275,1874,230,830,421,498,147,715,343,1141,913,undefined,74,121,2780,311,549,-1,130,208,145,87,41,1272,2240,60,1044,194,104,674,132,604
28/04/2018,21,793,457,2339,1577,2529,1490,95,67,81,94,62,229,-1,-1,1223,371,-1,100,1310,915,1039,1436,196,672,363,479,124,925,316,1082,922,undefined,76,104,2365,345,468,-1,149,184,123,86,64,1254,2171,44,882,148,91,536,141,625
28/04/2018,22,611,312,1923,1320,2003,1341,174,66,74,90,107,268,-1,-1,902,267,-1,90,1030,1173,1106,1242,220,681,366,335,113,1060,200,1062,714,undefined,71,88,2036,342,306,-1,105,174,134,143,76,1092,1914,45,717,137,91,378,89,558
28/04/2018,23,418,227,1389,1142,843,1109,133,39,58,73,46,123,-1,-1,568,230,-1,77,674,867,951,958,140,627,267,312,55,330,125,846,499,undefined,50,90,1329,421,147,-1,70,144,95,85,55,651,1327,24,581,97,77,126,71,540
29/04/2018,0,316,219,1133,1014,610,944,77,34,30,49,16,50,-1,-1,378,168,-1,51,664,526,815,583,98,389,250,244,40,187,110,577,278,undefined,47,55,856,428,33,-1,56,90,46,32,28,475,988,5,451,65,65,47,39,367
29/04/2018,1,176,133,743,633,415,550,38,11,20,13,4,29,-1,-1,249,135,-1,37,354,362,708,545,65,278,106,142,30,114,71,565,105,undefined,25,29,454,424,22,-1,33,33,22,24,27,332,883,7,236,43,71,14,14,324
29/04/2018,2,90,131,538,443,292,307,13,6,17,14,4,17,-1,-1,181,79,-1,21,234,178,628,352,61,110,60,147,29,82,31,445,60,undefined,16,15,272,252,13,-1,33,27,20,15,9,278,718,1,226,29,64,21,28,204
29/04/2018,3,107,78,389,735,170,288,8,6,17,5,3,11,-1,-1,122,47,-1,14,175,179,536,400,49,126,34,130,20,64,20,294,69,undefined,10,11,173,298,13,-1,4,21,6,8,8,201,551,4,185,22,42,3,22,196
29/04/2018,4,62,40,158,310,156,229,23,10,18,10,1,2,-1,-1,47,42,-1,8,92,83,367,232,20,80,34,93,12,48,28,128,27,undefined,6,3,97,125,3,-1,5,8,5,1,5,92,429,1,80,17,26,4,11,65
29/04/2018,5,43,38,133,140,61,194,14,9,24,14,3,11,-1,-1,37,33,-1,5,33,51,394,162,41,127,23,81,17,40,18,76,19,undefined,4,12,90,40,13,-1,6,9,7,3,1,62,310,3,102,35,55,10,7,28
29/04/2018,6,45,45,99,172,125,239,30,11,22,3,5,26,-1,-1,47,58,-1,19,26,57,145,259,32,122,66,58,20,97,64,54,6,undefined,26,15,170,17,6,-1,28,11,12,6,3,85,405,1,101,27,42,6,9,22
29/04/2018,7,86,65,154,185,224,332,58,58,39,21,28,57,-1,-1,81,75,-1,26,48,72,84,395,72,340,132,154,21,194,88,87,23,undefined,24,42,417,36,12,-1,35,23,25,20,22,123,350,5,217,64,54,21,35,46
29/04/2018,8,215,128,295,324,306,461,128,102,111,44,49,137,-1,-1,159,188,-1,64,105,72,129,494,122,534,223,300,114,339,173,149,46,undefined,67,68,718,100,50,-1,71,73,70,71,51,262,542,21,312,174,159,47,70,98
29/04/2018,9,607,381,546,591,560,706,263,130,130,66,52,287,-1,-1,334,322,-1,84,170,105,171,859,228,794,341,779,200,606,330,202,103,undefined,91,93,1155,128,79,-1,141,141,108,95,61,338,995,39,651,362,264,175,161,204
29/04/2018,10,1333,924,855,1134,1192,1193,352,188,148,95,59,449,-1,-1,526,756,-1,106,374,306,369,1245,203,978,620,1176,358,1026,501,394,252,undefined,86,103,1714,175,126,-1,142,224,129,147,83,655,1658,87,995,552,570,250,219,283
29/04/2018,11,2058,1486,1367,1809,1524,1444,514,271,178,97,108,548,-1,-1,835,891,-1,109,641,463,570,1608,243,1296,875,1692,507,1426,574,608,213,undefined,79,140,2098,166,170,-1,122,254,185,112,119,787,2163,92,1237,879,836,377,298,431
29/04/2018,12,2606,2005,2013,2304,1932,1509,876,321,217,123,178,947,-1,-1,1316,1293,-1,147,1198,853,859,1913,268,1650,1034,2154,669,1706,716,764,343,undefined,139,166,2507,214,340,-1,125,250,200,185,134,1313,2792,137,1732,1238,1071,515,333,558
29/04/2018,13,3048,2288,2362,2857,2160,1715,1371,286,158,83,189,669,-1,-1,1677,1198,-1,163,1376,831,1024,2407,235,1073,1201,2409,687,1862,1048,896,439,undefined,144,213,3043,173,393,-1,120,218,260,198,150,1618,3177,157,1969,1363,1281,615,410,510
29/04/2018,14,3247,2368,2477,3656,2587,1939,2810,318,125,73,1021,676,-1,-1,1871,1284,-1,168,1276,723,1107,2596,253,1155,1456,2202,611,1994,1236,829,535,undefined,169,192,3434,163,361,-1,92,241,290,203,164,1747,3340,109,2059,1264,1181,685,302,561
29/04/2018,15,3243,2271,2345,2902,2340,2002,1083,363,187,186,331,732,-1,-1,1829,1092,-1,146,1244,673,974,2480,270,1303,1337,1693,543,1977,1278,796,521,undefined,174,200,3008,134,305,-1,97,196,230,266,187,1523,2919,111,1888,1127,725,625,309,536
29/04/2018,16,3252,2038,2284,2449,2329,1825,601,362,184,192,160,661,-1,-1,1877,1014,-1,123,1161,516,1009,2407,363,1398,1297,1139,399,1836,970,713,536,undefined,95,169,2952,168,278,-1,100,167,294,219,129,1550,2940,119,1970,885,471,571,251,526
29/04/2018,17,2743,1571,2503,2452,2111,2046,607,227,134,92,145,446,-1,-1,1846,728,-1,104,1227,610,1009,2312,317,1315,1136,603,251,1223,738,815,476,undefined,132,119,2948,170,212,-1,86,156,238,199,127,1518,2692,107,1756,374,180,500,171,627
29/04/2018,18,1998,880,2361,2048,1991,1657,4027,214,157,110,121,321,-1,-1,1384,613,-1,111,1274,794,1075,2258,297,1297,981,573,179,1114,648,891,539,undefined,379,557,3596,154,314,-1,111,194,246,245,143,1345,2566,93,1549,245,172,489,168,488
29/04/2018,19,1283,521,2142,1435,1531,1334,190,110,92,77,78,213,-1,-1,1240,374,-1,67,1204,805,1001,1737,236,906,492,552,134,1217,251,938,613,undefined,89,133,2014,123,230,-1,68,168,225,186,98,953,1744,70,1088,170,124,425,123,404
29/04/2018,20,653,320,1728,1083,1015,1141,78,71,80,51,72,206,-1,-1,1033,365,-1,40,924,627,767,1328,178,607,298,458,112,406,134,737,474,undefined,59,75,1474,102,185,-1,54,129,139,123,89,839,1265,46,741,118,137,390,102,326
29/04/2018,21,372,240,1364,752,709,973,65,54,56,25,43,135,-1,-1,830,247,-1,44,706,495,684,1161,134,516,812,332,50,313,94,605,443,undefined,47,46,1104,77,175,-1,78,97,128,90,75,604,901,29,565,93,90,208,96,247
29/04/2018,22,244,142,855,506,844,856,76,45,64,17,32,120,-1,-1,425,137,-1,17,457,345,475,828,118,478,223,244,56,891,92,389,255,undefined,26,33,863,43,100,-1,45,64,98,95,69,369,767,23,432,71,86,90,46,137
29/04/2018,23,158,68,595,312,423,460,24,16,31,28,12,44,-1,-1,185,67,-1,35,277,119,321,572,74,273,60,186,27,302,48,234,110,undefined,26,14,355,44,37,-1,28,42,83,74,26,162,585,19,236,40,82,30,41,74
30/04/2018,0,65,49,286,136,141,185,18,7,27,3,7,24,-1,-1,130,30,-1,6,153,62,213,199,22,119,35,136,20,87,22,191,52,undefined,8,6,162,13,5,-1,12,12,47,15,23,89,230,11,143,20,59,14,35,50
30/04/2018,1,42,26,143,69,57,109,16,9,20,10,3,2,-1,-1,70,19,-1,5,101,35,97,112,13,59,33,85,5,36,11,116,25,undefined,-1,3,58,5,8,-1,1,5,26,11,5,49,80,6,68,12,48,8,13,20
30/04/2018,2,7,9,78,41,59,26,33,4,4,5,3,7,-1,-1,24,8,-1,5,51,31,71,74,4,33,20,45,7,22,3,74,2,undefined,2,-1,44,11,4,-1,-1,1,10,1,1,35,63,4,31,16,30,2,17,20
30/04/2018,3,17,12,43,25,41,33,6,3,3,2,1,2,-1,-1,19,11,-1,3,37,17,45,48,11,15,7,31,1,44,4,50,-1,undefined,3,3,30,5,1,-1,-1,5,6,1,1,16,46,3,33,3,21,-1,6,15
30/04/2018,4,12,12,51,30,65,61,9,-1,5,8,-1,3,-1,-1,23,7,-1,7,30,19,46,58,8,28,21,37,3,57,8,65,8,undefined,6,6,36,5,10,-1,8,7,11,2,3,28,87,4,37,6,18,6,6,10
30/04/2018,5,57,33,71,78,123,264,44,44,133,19,2,13,-1,-1,34,23,-1,29,10,38,42,189,71,248,80,34,8,88,26,40,24,undefined,15,33,170,20,10,-1,17,21,15,7,6,48,205,4,79,14,16,9,9,18
30/04/2018,6,157,62,169,191,413,848,156,137,698,93,21,72,-1,-1,77,138,-1,164,45,31,110,668,244,972,256,108,28,393,133,83,20,undefined,86,60,836,73,13,-1,71,78,52,29,37,147,503,20,218,35,40,20,49,46
30/04/2018,7,374,241,397,498,1077,2152,511,350,2194,371,32,179,-1,-1,332,458,-1,758,57,82,175,1539,670,2437,565,214,108,1185,365,169,75,undefined,259,185,1838,250,36,-1,324,284,174,127,69,476,1218,79,579,137,92,73,64,268
30/04/2018,8,945,590,994,1073,2162,4391,779,550,4054,574,63,372,-1,-1,778,956,-1,1575,228,164,354,2684,1509,4401,859,518,186,1980,649,410,155,undefined,629,276,3798,755,100,-1,747,841,599,498,211,995,2628,252,1301,281,172,155,181,850
30/04/2018,9,1053,756,885,1243,1240,2367,264,240,2328,379,27,197,-1,-1,830,927,-1,940,294,155,426,1994,927,2693,429,552,152,1267,390,305,152,undefined,422,202,2122,537,104,-1,710,614,667,764,235,874,2241,272,1168,221,109,212,175,630
30/04/2018,10,1563,1077,1307,1677,1085,1420,257,166,804,286,22,150,-1,-1,889,1150,-1,483,402,261,538,1807,574,1647,452,622,125,847,366,380,202,undefined,320,199,1507,549,148,-1,519,695,680,596,220,852,2436,226,1194,236,165,276,158,557
30/04/2018,11,2114,1488,1575,2175,1339,1406,259,225,722,228,42,243,-1,-1,1142,1294,-1,436,693,369,700,1914,524,1670,498,730,120,969,494,579,178,undefined,185,178,1833,525,180,-1,411,612,844,747,299,1061,2437,212,1379,249,220,348,153,597
30/04/2018,12,3203,2855,2419,3109,1718,2332,370,710,1394,510,106,469,-1,-1,1854,2294,-1,610,1191,759,1485,2829,1006,2239,904,1163,217,1289,889,997,272,undefined,418,341,3528,1048,357,-1,1091,935,1062,814,331,2052,3062,432,2181,356,397,468,213,1072
30/04/2018,13,3575,3038,2661,3418,1780,2236,456,628,1207,509,117,532,-1,-1,1950,2383,-1,706,1273,644,1483,3121,988,2440,966,1157,174,1347,946,1046,376,undefined,437,453,3733,954,396,-1,1064,948,1192,861,383,2245,3529,468,2491,344,338,520,235,1121
30/04/2018,14,2849,1984,2210,2829,1698,1759,291,259,842,265,89,344,-1,-1,1826,1680,-1,489,954,508,1045,2574,598,1818,782,750,160,1344,703,734,219,undefined,281,289,2353,712,211,-1,484,694,913,704,272,1527,3004,286,1915,237,219,479,194,810
30/04/2018,15,2726,2146,2148,2862,1741,2014,263,263,1223,354,113,392,-1,-1,1855,1496,-1,569,976,482,996,2736,562,2274,917,640,216,1403,694,639,216,undefined,310,186,2223,591,207,-1,303,570,902,844,297,1577,3183,230,1863,322,195,415,186,731
30/04/2018,16,2927,1895,2326,2739,2217,2747,423,383,2833,586,78,284,-1,-1,2029,1273,-1,1022,958,482,1046,2621,758,3601,992,646,176,1796,748,706,261,undefined,439,217,2935,548,195,-1,419,588,901,968,301,1593,3452,270,2164,274,175,450,158,780
30/04/2018,17,3104,1963,2983,3200,3307,4618,768,698,3955,759,81,422,-1,-1,2499,1369,-1,1802,1084,561,1189,4117,1208,4638,1280,792,235,2573,1097,909,375,undefined,623,303,4439,817,217,-1,663,622,1139,1111,457,1969,4429,345,2554,327,147,512,185,940
30/04/2018,18,2416,1113,2497,2321,2554,2599,443,396,1640,434,86,341,-1,-1,1952,846,-1,837,1168,671,1147,3137,624,2921,843,719,220,2172,669,823,366,undefined,262,180,3226,408,211,-1,372,410,756,727,315,1388,3128,237,1858,309,124,561,174,696
30/04/2018,19,1407,641,2197,1594,1255,1420,198,177,489,158,72,285,-1,-1,1523,566,-1,230,1107,630,979,2099,312,1349,287,515,141,1191,284,758,330,undefined,90,132,1706,218,178,-1,155,193,445,477,237,868,1854,158,1285,164,112,388,93,511
30/04/2018,20,823,363,1879,1063,845,1008,90,112,219,83,77,200,-1,-1,1283,306,-1,119,866,490,766,1613,211,850,231,467,126,389,230,596,393,undefined,69,92,1298,169,198,-1,118,151,428,426,135,872,1510,104,849,188,138,330,105,381
30/04/2018,21,513,292,1415,852,826,838,48,76,124,84,53,161,-1,-1,756,241,-1,60,707,385,646,1322,210,701,177,412,111,483,138,544,313,undefined,54,59,1088,147,145,-1,118,113,242,242,134,626,1141,76,633,133,152,246,72,274
30/04/2018,22,327,123,805,488,1060,649,49,38,104,34,48,94,-1,-1,414,134,-1,49,448,277,523,976,100,431,124,306,93,880,103,367,235,undefined,43,40,729,74,63,-1,73,54,167,165,93,307,816,54,443,121,81,135,54,209
30/04/2018,23,174,109,460,255,274,351,14,35,32,18,21,37,-1,-1,191,85,-1,33,197,136,375,675,58,286,39,158,31,102,45,230,60,undefined,17,9,322,24,36,-1,47,33,78,78,34,189,398,27,206,40,97,46,29,72
