Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
12/09/2018,10,1393,1112,1235,1738,1591,1247,283,198,963,278,28,153,-1,481,829,1220,816,557,446,308,570,1761,604,1617,852,623,208,1260,528,438,239,undefined,240,157,1930,521,156,-1,438,674,665,633,236,898,2407,297,1020,316,171,210,171,521,320
12/09/2018,11,1909,1501,1610,2055,1900,1566,449,207,825,271,56,213,-1,521,1141,1417,803,481,715,529,692,1915,619,1746,881,667,153,1911,711,577,260,undefined,217,217,1893,631,184,-1,404,772,796,742,272,1188,2594,311,1293,320,214,322,154,613,480
12/09/2018,12,3322,2638,2482,2818,2032,1989,510,686,1796,592,109,477,-1,668,1835,1999,1631,669,1010,834,1399,2775,1082,2522,1249,1187,244,1873,883,1107,354,undefined,381,332,3265,1073,363,-1,1064,1227,906,888,310,2042,3192,507,2073,392,346,364,286,949,421
12/09/2018,13,3593,2984,2562,3259,2027,2081,663,572,1545,420,201,460,-1,716,1939,2076,1537,698,1121,802,1527,2985,1005,2716,1560,1081,247,1691,787,1116,447,undefined,368,371,3316,1030,325,-1,1130,933,1024,731,232,2172,3553,540,2309,411,308,354,249,1130,497
12/09/2018,14,2754,2070,2281,2790,2555,1898,476,265,1083,296,61,389,-1,668,1719,1605,894,551,877,475,977,2656,579,2169,1184,736,217,2293,693,735,346,undefined,205,235,2232,659,176,-1,468,710,817,506,241,1726,3255,423,1610,320,190,316,204,805,348
12/09/2018,15,2713,1751,2295,2658,1976,2056,315,243,1376,257,48,215,-1,710,1777,1224,699,539,873,448,978,2790,549,2424,1253,717,201,1673,673,654,299,undefined,297,267,2240,545,196,-1,343,758,949,545,279,1624,3282,367,1802,319,153,289,198,746,439
12/09/2018,16,2967,1999,2516,2786,2222,2819,325,392,2914,561,53,299,-1,1076,1950,1245,731,1003,848,506,1028,3196,747,3718,1542,731,174,2018,697,719,275,undefined,484,272,2865,598,195,-1,457,485,876,791,271,1687,3519,355,1766,257,162,322,198,698,513
12/09/2018,17,3296,2077,2756,3302,3245,4723,654,647,3932,792,75,425,-1,1843,2421,1527,1191,1666,978,683,1304,4139,1079,4841,1931,909,273,2708,1147,950,400,undefined,589,356,4520,805,232,-1,591,662,1109,906,343,2064,4434,351,2341,398,199,454,236,814,632
12/09/2018,18,2616,1476,2822,2645,2535,3001,507,411,1785,461,92,364,-1,1156,2002,971,714,811,1245,919,1384,3331,634,3056,1440,864,287,2060,858,1048,344,undefined,355,201,3403,526,266,-1,394,519,833,701,271,1630,3381,317,1890,457,246,455,177,711,486
12/09/2018,19,1476,672,2611,1884,1417,1611,205,203,596,165,85,260,-1,593,1627,514,329,298,1147,969,1238,2380,295,1508,473,748,215,1216,388,961,435,undefined,120,120,2112,288,208,-1,228,363,431,408,220,1318,2278,191,1301,325,209,409,136,552,297
12/09/2018,20,880,476,2109,1275,1285,1256,126,133,294,107,101,341,-1,387,1167,400,244,136,997,1101,1033,1861,212,1025,299,653,180,828,278,855,387,undefined,94,108,1586,237,170,-1,82,191,373,457,143,1095,1713,104,928,283,168,278,157,467,243
12/09/2018,21,539,264,1580,928,979,1090,77,120,131,77,49,122,-1,286,823,314,158,108,654,597,847,1409,162,816,345,470,144,798,163,666,329,undefined,89,98,1308,187,123,-1,106,170,287,267,120,822,1231,87,608,196,121,236,75,303,178
12/09/2018,22,289,173,990,540,719,756,33,48,114,45,28,123,-1,266,519,160,134,88,459,415,657,1019,119,514,225,322,52,410,134,462,209,undefined,72,76,889,99,68,-1,62,230,151,99,52,457,914,89,407,65,100,130,61,246,110
12/09/2018,23,188,85,515,387,374,433,31,21,57,14,21,65,-1,230,225,95,53,62,247,289,548,692,98,317,146,154,32,157,68,336,131,undefined,17,40,472,65,50,-1,46,53,137,105,65,313,647,51,228,50,68,49,42,123,51
13/09/2018,0,75,51,239,242,113,233,20,9,18,2,1,8,-1,70,95,41,16,11,94,100,180,202,51,124,49,160,29,57,19,153,40,undefined,11,9,234,32,10,-1,17,30,89,44,31,72,230,16,115,34,61,28,19,54,43
13/09/2018,1,58,29,139,64,59,97,12,2,10,6,1,9,-1,20,43,28,14,10,58,73,99,130,29,33,49,86,6,19,16,112,11,undefined,5,3,102,22,6,-1,9,5,89,55,39,39,96,2,63,11,21,40,16,33,18
13/09/2018,2,24,12,67,35,33,28,4,2,4,3,2,12,-1,5,36,7,12,7,67,48,91,69,17,25,12,66,8,25,4,88,6,undefined,7,1,17,11,3,-1,11,5,10,7,10,24,52,-1,49,9,58,2,14,27,4
13/09/2018,3,13,17,42,23,50,31,2,-1,6,5,-1,4,-1,5,21,13,8,1,17,19,50,68,9,26,18,18,1,34,4,67,7,undefined,3,3,24,7,-1,-1,2,3,2,-1,-1,28,46,3,22,11,17,-1,5,10,14
13/09/2018,4,7,11,33,26,78,37,2,-1,11,2,1,5,-1,29,9,8,12,7,35,32,44,42,4,24,7,40,11,83,7,47,3,undefined,3,6,21,5,6,-1,4,8,20,5,2,24,67,-1,47,4,11,1,7,2,12
13/09/2018,5,48,20,102,92,97,209,42,43,125,11,2,18,-1,92,38,32,77,28,18,21,42,162,46,287,79,76,3,100,48,39,12,undefined,17,27,163,29,7,-1,8,12,16,6,7,39,243,5,76,23,15,3,17,8,10
13/09/2018,6,130,82,236,196,467,930,158,175,870,96,15,89,-1,260,97,219,251,193,45,33,87,777,256,1028,247,166,49,509,135,63,30,undefined,79,108,1039,129,14,-1,83,122,36,36,24,171,501,43,228,84,66,24,41,67,66
13/09/2018,7,416,252,457,487,1167,1827,351,403,2711,386,44,193,-1,717,390,494,922,835,97,92,201,1501,804,2447,605,352,93,1244,359,179,103,undefined,294,171,1940,267,37,-1,320,276,162,142,91,501,1303,90,561,170,144,83,58,245,143
13/09/2018,8,945,636,909,1095,2173,3823,549,541,4613,654,101,410,-1,1474,804,1010,2172,1776,239,181,379,2748,1568,4223,993,727,252,2398,634,469,144,undefined,661,305,3726,797,118,-1,792,898,556,535,197,965,2523,314,1287,368,232,167,119,743,376
13/09/2018,9,1056,715,875,1229,1387,2161,301,313,2668,499,35,234,-1,717,906,929,1378,979,227,195,383,1840,953,2762,935,763,226,1413,480,358,191,undefined,463,249,2132,611,119,-1,686,736,715,735,231,876,2207,401,1112,424,250,199,114,603,343
13/09/2018,10,1333,1117,1369,1532,1285,1283,225,220,924,291,60,223,-1,442,962,1109,818,518,451,304,528,1678,589,1763,799,877,217,1146,340,405,173,undefined,268,259,1660,521,112,-1,429,650,675,561,176,960,2182,341,1112,352,344,234,193,486,356
13/09/2018,11,2126,1568,1672,1918,1531,1436,585,231,810,308,107,321,-1,502,1162,1238,830,423,664,344,749,2073,603,1703,814,1267,253,1386,592,579,235,undefined,216,191,1840,623,193,-1,441,515,828,675,246,996,2562,352,1429,508,581,277,198,579,334
13/09/2018,12,3327,2906,2569,2960,1995,2284,582,841,1703,555,121,471,-1,731,2035,2038,1865,723,1182,688,1407,2789,1215,2518,1186,1801,411,1692,807,1130,319,undefined,403,322,3457,1180,323,-1,1079,986,993,843,234,2003,3384,519,2286,656,783,414,307,962,392
13/09/2018,13,3734,3278,2461,3350,1973,2424,640,720,1446,517,131,453,-1,751,2177,2091,1710,770,1323,659,1325,2939,1164,2468,1393,1607,305,1973,964,1078,376,undefined,428,466,3652,950,364,-1,1120,863,1209,816,250,2426,3532,638,2432,574,617,384,298,1202,484
13/09/2018,14,3109,2221,2383,3011,1805,1841,369,275,1053,307,72,278,-1,588,1942,1686,954,584,1098,500,1062,2871,627,2271,999,1127,263,1444,691,730,328,undefined,215,212,2403,601,177,-1,549,573,811,550,235,1861,3340,410,1808,540,354,314,220,709,400
13/09/2018,15,2790,2074,2272,2766,1902,2082,365,282,1451,410,48,225,-1,653,1893,1415,744,641,925,566,949,2854,557,2592,1169,745,235,1553,649,660,282,undefined,287,210,2436,604,171,-1,426,598,825,708,277,1931,3240,270,1788,437,259,304,162,674,438
13/09/2018,16,2996,2120,2460,2912,2312,2909,430,426,3092,599,64,268,-1,1021,1984,1408,702,1009,886,455,1031,3148,796,3816,1418,696,219,1967,784,735,276,undefined,540,289,3026,588,177,-1,472,523,795,851,263,1675,3719,302,2041,328,192,346,168,736,483
13/09/2018,17,3536,2301,2997,3494,3379,4760,726,679,4111,775,80,375,-1,1783,2553,1595,1199,1731,1168,617,1393,4096,1151,4671,1654,820,273,2616,1123,1069,360,undefined,657,404,4649,743,238,-1,668,666,1035,954,359,2202,4470,340,2600,374,157,507,173,844,659
13/09/2018,18,2999,1734,2764,2943,2724,2909,528,442,1860,393,107,402,-1,1074,2250,1035,753,794,1380,796,1298,3294,592,2866,1301,772,267,2094,761,1087,423,undefined,304,235,3591,439,245,-1,371,505,847,842,309,1708,3597,224,2120,304,165,527,196,779,547
13/09/2018,19,2056,1129,2285,2026,1663,1597,219,200,588,204,75,355,-1,546,1775,556,338,271,1213,805,1172,2301,345,1481,520,589,168,1424,303,975,544,undefined,170,121,2128,260,249,-1,188,317,521,519,185,1433,2449,156,1294,229,138,438,139,625,325
13/09/2018,20,1460,745,2063,1471,1458,1262,130,129,255,100,72,212,-1,480,1434,370,217,144,1049,651,941,1902,228,1024,325,460,128,984,328,863,444,undefined,93,71,1566,214,232,-1,120,185,375,396,166,1203,1854,139,1156,163,82,415,111,509,241
13/09/2018,21,886,346,1843,1145,1309,1170,133,91,231,89,52,162,-1,393,1009,339,170,108,820,567,783,1619,221,863,529,421,131,945,139,744,399,undefined,72,67,1433,177,132,-1,66,160,276,336,110,907,1425,110,1004,176,111,357,98,368,190
13/09/2018,22,418,201,1125,702,664,943,78,45,139,44,42,103,-1,333,551,176,139,113,439,429,729,1185,145,578,355,359,63,314,131,508,243,undefined,69,97,924,144,87,-1,109,216,140,147,57,589,1046,82,486,91,114,166,80,222,106
13/09/2018,23,240,108,705,367,350,521,41,26,76,32,17,72,-1,200,245,105,96,81,306,718,460,843,74,356,146,245,62,208,86,396,113,undefined,24,30,516,108,24,-1,39,84,79,62,26,301,557,45,286,74,74,33,22,124,62
14/09/2018,0,114,59,305,183,174,240,11,21,28,12,6,30,-1,80,101,86,16,27,131,512,302,292,53,170,91,122,22,92,27,226,27,undefined,13,10,232,52,6,-1,23,27,38,11,8,127,264,6,130,17,67,28,26,79,41
14/09/2018,1,64,18,164,91,73,109,27,7,20,5,5,20,-1,30,50,16,13,7,97,82,177,142,17,67,45,110,10,40,16,136,10,undefined,7,10,91,37,5,-1,7,11,7,7,9,51,115,4,89,12,39,12,18,34,22
14/09/2018,2,18,9,138,55,51,45,1,2,12,4,2,6,-1,25,36,35,17,5,53,72,177,115,20,63,31,84,4,22,5,62,9,undefined,8,1,27,35,7,-1,2,5,11,2,3,49,93,-1,44,29,30,10,10,21,13
14/09/2018,3,17,13,74,52,73,45,9,7,14,5,3,11,-1,20,20,6,10,5,39,89,130,83,17,30,19,69,4,41,10,52,2,undefined,4,4,30,17,2,-1,2,2,28,5,4,30,104,5,63,9,15,5,7,16,12
14/09/2018,4,16,12,47,44,72,51,19,1,8,1,2,2,-1,28,16,4,6,4,26,172,70,94,9,41,18,20,7,59,6,46,22,undefined,7,11,47,9,11,-1,3,8,6,16,11,29,71,2,20,5,10,3,14,7,8
14/09/2018,5,25,31,81,74,140,229,42,51,122,17,8,21,-1,86,31,66,74,25,13,33,48,167,39,347,62,98,10,112,43,24,17,undefined,33,26,186,24,16,-1,25,24,9,11,3,55,220,7,96,81,34,11,11,25,9
14/09/2018,6,115,77,197,218,440,881,126,161,753,94,12,77,-1,258,93,297,260,186,36,34,87,711,235,1002,268,179,52,445,147,74,36,undefined,99,59,990,71,11,-1,59,107,57,35,30,133,508,37,223,72,75,27,26,42,62
14/09/2018,7,408,228,403,554,1098,1674,287,371,2333,377,48,171,-1,666,339,475,885,767,104,86,216,1430,735,2304,572,349,107,1112,321,183,78,undefined,259,160,1734,240,55,-1,300,277,166,119,62,471,1363,79,534,177,114,82,71,198,147
14/09/2018,8,956,670,918,1122,1998,3662,500,550,4222,597,54,319,-1,1432,850,1148,1893,1703,263,217,328,2589,1556,3971,908,709,216,2134,626,318,147,undefined,602,331,3509,628,117,-1,747,905,523,479,160,983,2402,278,1162,385,164,173,132,619,282
14/09/2018,9,1188,920,971,1275,1556,2094,364,311,2382,425,53,266,-1,759,679,1144,1179,907,224,183,357,1978,865,2728,483,739,220,1532,647,293,182,undefined,349,221,2398,587,120,-1,638,685,673,707,188,861,2453,319,1048,309,229,212,129,471,358
14/09/2018,10,1689,1324,1180,1620,1483,1309,284,207,933,214,88,251,-1,504,907,1149,791,483,417,289,543,1669,571,1678,573,976,181,1479,414,388,227,undefined,248,234,1808,517,142,-1,517,553,731,559,222,1021,2369,303,1084,398,320,257,164,446,312
14/09/2018,11,2285,1799,1588,2102,1643,1490,422,280,889,296,103,253,-1,577,1192,1250,851,465,704,400,693,1949,579,1736,646,1258,237,1395,605,613,172,undefined,237,212,2021,617,174,-1,440,576,714,604,218,1253,2889,308,1433,444,456,327,175,551,367
14/09/2018,12,3537,3100,2454,3135,2624,2635,749,728,1887,617,132,580,-1,881,1976,2063,1683,639,1363,830,1611,2726,1211,2814,949,1704,335,2014,877,1220,340,undefined,373,342,3954,1260,326,-1,1180,976,911,792,248,2024,3618,456,2298,644,623,439,296,875,426
14/09/2018,13,4050,3296,2843,3527,2486,2682,681,637,1569,532,143,608,-1,865,2204,2244,1838,695,1431,875,1512,3111,1181,2607,1063,1802,287,2048,964,1272,464,undefined,352,386,3732,1074,329,-1,1096,997,1021,732,273,2516,3824,457,2717,595,635,476,291,1040,446
14/09/2018,14,3244,2452,2303,2996,2160,2361,510,327,1039,320,91,305,-1,703,1846,1715,991,536,1147,578,1051,2922,635,2195,951,1239,247,1704,821,892,318,undefined,268,280,2891,621,239,-1,568,653,801,511,231,1777,3366,303,1953,412,369,377,173,706,375
14/09/2018,15,3171,2473,2390,3080,2454,2693,587,308,1550,313,74,270,-1,823,1899,1487,836,570,946,454,903,2984,521,2537,1015,1107,331,1809,854,762,297,undefined,326,273,2803,589,207,-1,391,516,787,753,261,1899,3615,312,1923,541,329,431,207,671,460
14/09/2018,16,3592,2475,2722,3428,2885,3475,787,500,3062,621,104,398,-1,1124,2040,1688,875,1069,976,505,1228,3415,777,3602,1375,904,228,2114,866,900,320,undefined,515,381,3644,702,194,-1,487,540,792,647,301,2085,4185,282,2320,379,259,440,180,744,397
14/09/2018,17,4571,2899,3175,4096,4365,4718,1724,716,3236,704,110,475,-1,1749,2646,1740,1226,1466,1421,763,1570,4226,1087,4405,1684,838,310,2973,1392,1276,414,undefined,666,592,5557,829,228,-1,577,782,1039,835,336,2676,5075,365,2985,402,203,548,176,1071,620
14/09/2018,18,3976,2215,3389,3418,3967,3514,3616,424,1479,425,101,404,-1,1275,2310,1323,778,828,1630,1076,1693,3396,617,2870,1363,823,230,3207,1138,1362,483,undefined,560,448,4949,613,286,-1,409,653,601,563,281,2335,4506,244,2438,306,154,576,155,896,505
14/09/2018,19,2902,1592,3080,2616,2772,2262,2346,280,635,193,90,306,-1,751,1848,800,434,331,1874,1237,1511,2619,255,1658,1126,700,204,2347,690,1492,580,undefined,322,209,3409,436,310,-1,265,431,303,377,187,1901,3311,159,1844,275,143,565,184,963,276
14/09/2018,20,2348,1143,2722,2085,1966,1687,244,184,303,90,129,280,-1,559,1651,559,294,167,1452,1160,1331,2031,215,1030,836,579,151,1611,413,1227,744,undefined,88,119,2479,331,392,-1,154,256,224,237,122,1742,2570,97,1512,225,110,486,117,782,247
14/09/2018,21,1286,576,2637,1683,2189,1640,280,133,234,86,76,232,-1,575,1408,401,175,125,1312,1007,1174,1965,242,1055,649,497,110,1615,301,1293,637,undefined,94,121,2204,320,279,-1,139,239,231,244,113,1678,2436,76,1383,180,129,359,125,720,216
14/09/2018,22,646,389,2088,1415,2468,1561,4779,87,181,62,80,200,-1,710,1086,355,373,197,994,833,1025,1755,240,891,491,401,119,1561,600,1039,505,undefined,432,671,2813,386,176,-1,134,450,107,131,72,1065,2192,56,931,193,91,294,134,515,173
14/09/2018,23,455,294,1556,1110,1414,1129,1298,81,120,47,35,115,-1,624,668,264,265,133,653,719,1027,1453,165,853,430,321,90,579,406,934,397,undefined,151,289,1962,343,129,-1,89,189,88,103,59,952,1907,40,716,136,93,108,56,454,120
15/09/2018,0,317,177,909,883,665,754,190,39,51,9,23,45,-1,324,352,94,73,52,452,307,673,853,84,344,191,250,56,255,128,675,182,undefined,60,90,787,311,53,-1,39,72,32,36,16,473,1175,15,429,73,98,38,62,286,49
15/09/2018,1,182,133,603,542,319,570,53,12,23,7,4,17,-1,182,261,57,29,35,306,260,558,588,41,175,137,162,20,64,62,515,133,undefined,30,40,440,230,8,-1,40,30,18,14,6,385,843,11,280,35,62,15,30,212,32
15/09/2018,2,106,96,471,308,238,401,35,6,23,13,6,21,-1,159,119,45,31,7,207,134,355,325,33,114,101,130,37,57,54,320,48,undefined,8,20,182,187,15,-1,19,21,10,5,7,256,572,5,213,39,46,10,31,175,17
15/09/2018,3,60,65,383,199,143,232,9,6,27,10,-1,9,-1,101,111,34,20,12,156,139,342,275,20,99,45,100,7,49,16,283,9,undefined,13,23,127,139,10,-1,17,16,9,5,5,121,352,4,110,16,53,5,29,85,11
15/09/2018,4,38,75,141,115,110,141,38,3,10,4,2,5,-1,74,55,31,18,4,58,91,145,165,25,93,41,72,5,42,21,166,16,undefined,15,12,79,64,14,-1,13,12,5,2,2,80,254,3,99,8,25,-1,12,45,10
15/09/2018,5,54,23,101,60,79,117,21,11,36,6,2,4,-1,80,47,27,19,12,46,40,146,130,27,113,52,69,1,57,28,75,12,undefined,7,11,94,26,7,-1,10,16,6,1,1,45,209,2,89,5,28,4,12,21,8
15/09/2018,6,63,44,138,81,119,271,31,45,86,14,2,18,-1,102,40,68,50,29,39,61,108,219,42,276,90,150,24,73,55,80,25,undefined,19,28,306,22,6,-1,22,34,18,12,9,46,291,8,83,44,79,16,21,28,39
15/09/2018,7,107,101,229,187,209,457,72,48,121,39,24,55,-1,143,102,96,91,51,65,62,96,408,69,470,191,228,77,134,164,113,39,undefined,36,38,562,41,21,-1,51,66,41,16,14,138,388,15,201,134,88,30,50,45,47
15/09/2018,8,335,244,368,408,418,653,82,84,108,43,14,62,-1,186,133,224,123,107,88,47,132,781,100,687,403,381,157,318,155,166,57,undefined,54,58,805,141,73,-1,121,159,84,29,24,280,871,63,383,213,168,76,76,131,53
15/09/2018,9,635,612,542,720,818,1104,127,120,138,47,18,77,-1,243,287,552,196,90,170,124,245,1079,172,898,748,631,224,614,196,239,112,undefined,85,73,1374,147,78,-1,157,162,99,96,73,367,1281,57,603,260,247,218,138,278,67
15/09/2018,10,1396,1115,859,1337,1264,1194,220,159,193,94,37,134,-1,365,513,813,247,138,365,257,371,1471,257,1198,1247,1072,317,1022,320,396,199,undefined,112,132,1516,181,120,-1,177,224,132,97,62,595,1791,117,930,431,491,392,189,356,89
15/09/2018,11,2185,1774,1298,1982,1665,1558,330,162,203,93,23,126,-1,500,834,1125,240,165,680,516,608,1883,217,1281,1086,1398,329,1383,402,536,216,undefined,108,128,1980,224,165,-1,173,308,195,126,71,917,2362,145,1364,514,604,470,224,536,161
15/09/2018,12,2546,2069,1694,2468,2201,1433,380,180,181,54,25,157,-1,428,1209,1236,319,170,1017,622,902,1981,190,1292,1209,1539,441,1807,509,942,274,undefined,115,136,2070,296,229,-1,159,309,217,214,78,1320,3037,134,1580,634,730,534,328,586,152
15/09/2018,13,2512,2345,1918,2453,2166,1564,161,159,132,60,47,130,-1,497,1386,1234,251,188,1206,796,956,2073,255,1177,1207,1523,413,1736,425,953,257,undefined,109,86,1993,232,211,-1,134,474,280,188,87,1230,3000,145,1624,559,497,499,274,629,122
15/09/2018,14,2830,2367,1842,2439,2127,1692,184,164,151,88,29,110,-1,518,1448,1378,304,186,1093,551,897,2157,265,1354,1238,1672,455,2042,351,797,283,undefined,100,97,1940,211,262,-1,108,251,208,142,77,1239,2861,107,1699,565,538,570,239,611,170
15/09/2018,15,2907,2705,1821,2668,2068,1606,176,180,128,60,8,65,-1,576,1319,1358,286,148,1053,533,963,2202,197,1345,1175,1001,244,1750,371,782,218,undefined,125,111,1783,268,172,-1,131,287,168,162,102,1215,2891,91,1591,467,363,616,187,541,126
15/09/2018,16,2670,2340,1664,2452,1954,1672,359,144,131,73,20,72,-1,536,1468,1108,265,152,898,497,875,2185,241,1487,1090,555,174,1722,292,821,245,undefined,120,111,1855,214,185,-1,158,498,184,186,102,1160,2891,118,1259,285,124,486,137,543,126
15/09/2018,17,2653,1970,2103,2417,2065,1672,1186,163,168,99,60,175,-1,659,1590,911,424,203,1144,706,1067,2307,302,1555,1273,526,173,1501,389,981,281,undefined,219,337,2601,203,219,-1,157,363,300,210,133,1453,3145,182,1536,258,102,511,137,535,179
15/09/2018,18,2021,1189,1800,1999,1624,1531,3061,140,111,68,24,128,-1,699,1192,603,410,195,1236,879,1257,2032,238,1499,887,511,163,1019,374,1043,406,undefined,356,229,2272,212,239,-1,161,369,220,165,99,1069,2624,125,1049,206,102,457,163,521,146
15/09/2018,19,1399,648,2190,1385,1209,1264,842,72,97,145,48,135,-1,410,1139,377,207,131,1189,902,1213,1704,185,944,340,440,138,1002,140,1184,437,undefined,229,139,1898,230,254,-1,144,371,169,142,67,1027,1804,68,1185,143,120,491,130,457,179
15/09/2018,20,614,346,2068,1131,1063,1077,219,40,82,64,35,136,-1,350,1018,263,236,67,1056,838,1152,1437,164,705,443,436,113,722,140,965,424,undefined,103,102,1496,207,361,-1,102,164,148,97,50,951,1434,57,862,134,96,397,119,365,141
15/09/2018,21,453,246,1599,876,1079,930,214,45,71,44,36,96,-1,295,859,262,140,47,912,787,847,1125,165,661,41,335,73,779,81,926,507,undefined,56,65,1195,253,221,-1,114,147,156,136,70,714,1191,37,662,112,86,336,92,464,103
15/09/2018,22,469,323,1404,950,1287,1089,5682,33,61,57,19,121,-1,659,579,363,345,143,659,740,1092,1416,271,880,245,309,110,736,508,1015,366,undefined,515,729,2703,417,195,-1,90,487,79,108,41,644,1721,36,576,156,90,257,109,442,77
15/09/2018,23,257,202,1171,835,643,871,269,28,57,46,14,82,-1,319,388,223,137,79,497,846,803,1066,101,643,345,255,38,265,61,847,268,undefined,78,131,1182,377,100,-1,87,163,63,73,29,499,1184,24,438,58,82,102,56,410,56
16/09/2018,0,151,127,695,503,431,476,67,12,27,45,7,16,-1,328,260,113,38,41,375,314,719,631,68,331,129,183,19,158,57,690,213,undefined,32,48,507,380,25,-1,40,62,20,20,20,356,996,16,261,25,98,35,39,353,32
16/09/2018,1,116,79,460,420,222,395,39,9,14,19,6,13,-1,188,147,77,9,9,321,311,506,476,68,190,121,133,29,79,33,523,98,undefined,31,31,336,260,29,-1,50,39,24,5,8,213,732,6,241,30,53,13,34,297,20
16/09/2018,2,73,57,296,234,145,326,21,3,12,8,-1,16,-1,137,100,72,16,11,192,159,301,465,35,141,45,98,11,45,13,342,55,undefined,9,8,150,282,20,-1,16,20,6,5,3,179,509,6,148,14,49,6,10,148,9
16/09/2018,3,106,34,358,182,171,254,12,6,25,4,2,24,-1,112,91,45,22,11,154,157,368,296,39,84,46,91,14,59,11,242,27,undefined,12,10,96,268,10,-1,14,17,9,1,1,141,396,1,110,25,39,3,8,152,15
16/09/2018,4,36,27,135,106,107,185,7,2,18,-1,-1,14,-1,97,40,21,13,6,89,103,261,223,38,52,16,70,9,35,6,191,36,undefined,7,8,53,58,10,-1,11,7,2,3,1,73,256,4,50,19,21,17,9,51,9
16/09/2018,5,56,27,102,101,102,136,7,5,20,4,-1,4,-1,51,54,19,19,7,41,75,186,186,36,92,42,35,12,52,14,227,13,undefined,13,12,93,44,9,-1,8,15,3,2,2,60,219,2,82,18,22,1,13,31,7
16/09/2018,6,57,30,84,146,131,187,22,21,29,7,8,27,-1,113,47,36,23,10,28,65,105,248,26,174,86,74,13,143,45,69,10,undefined,30,8,147,18,6,-1,22,13,8,7,3,110,341,7,97,23,27,6,15,23,11
16/09/2018,7,55,54,161,172,212,280,61,59,57,22,16,59,-1,115,71,57,56,24,61,68,80,347,49,329,82,182,59,194,105,101,26,undefined,49,29,372,46,19,-1,53,30,30,23,17,120,359,23,153,72,86,22,40,65,75
16/09/2018,8,199,176,336,308,326,539,118,118,72,55,34,142,-1,185,169,139,100,55,55,57,101,633,116,528,379,370,134,367,232,128,74,undefined,61,65,1372,72,40,-1,57,66,61,69,35,235,560,50,303,133,124,77,121,98,76
16/09/2018,9,612,456,556,718,1009,889,229,155,81,46,44,234,-1,389,293,368,142,67,101,152,210,1091,190,830,691,697,257,977,734,257,182,undefined,74,90,2736,97,64,-1,143,147,90,97,67,362,1076,59,646,272,252,154,126,229,129
16/09/2018,10,1231,994,872,1144,1641,1178,286,219,100,61,73,307,-1,466,573,698,211,121,310,298,309,1447,247,1102,949,1200,382,1475,990,409,309,undefined,95,144,2782,145,103,-1,103,233,114,137,78,680,1675,111,1188,514,440,298,221,355,144
16/09/2018,11,2126,1601,1331,1623,2156,1366,404,285,185,109,83,373,-1,554,868,885,283,131,716,500,636,1681,228,1021,1189,1655,412,2031,1148,492,233,undefined,125,135,3612,136,149,-1,121,234,150,143,113,941,2207,116,1359,635,629,389,283,403,143
16/09/2018,12,2615,1836,1809,2364,2463,1656,351,244,200,56,74,264,-1,572,1205,1085,359,182,1084,972,913,1826,261,1086,1151,1758,483,2146,1069,742,274,undefined,96,132,2749,183,268,-1,105,458,196,144,87,1323,2819,145,1656,764,621,506,296,583,156
16/09/2018,13,2971,2088,2192,2561,2297,1667,343,227,124,65,110,360,-1,543,1520,1071,266,142,1232,855,1080,2100,215,1079,1210,1742,448,2172,862,965,368,undefined,93,135,2626,172,280,-1,92,279,249,155,105,1517,2957,174,1790,742,686,504,299,660,163
16/09/2018,14,3246,2258,2193,2742,2304,1959,428,247,135,74,102,366,-1,658,1778,1181,269,135,1173,668,1027,2364,201,993,1403,1650,480,2234,1067,837,420,undefined,91,144,2593,116,282,-1,82,210,255,196,130,1716,2933,154,1792,696,668,624,337,549,152
16/09/2018,15,3214,2308,2039,2635,2170,1712,239,233,108,68,88,266,-1,635,1537,1074,332,137,1098,518,927,2175,211,1082,1407,1283,336,1924,743,769,435,undefined,110,95,2200,174,267,-1,76,449,218,199,143,1357,2789,117,1458,637,393,549,271,530,131
16/09/2018,16,2867,1942,2019,2488,2097,1591,260,276,138,100,87,312,-1,650,1692,931,276,174,1033,458,970,2307,251,1075,1436,752,226,1939,646,780,392,undefined,90,139,2342,152,243,-1,57,201,185,211,133,1651,2878,89,1718,429,294,481,211,558,165
