Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
28/11/2015,2,93,0,29,35,335,321,71,68,79,5,10,3,3,4,185,189,85,0,102,222,64,35,456,48,134,134,17,98,309,41,5,12,32,308,26,775,24,917,64,6,1,1
28/11/2015,3,75,0,5,43,252,189,29,76,59,11,13,9,1,5,119,130,52,0,108,169,55,14,349,48,113,89,21,55,340,32,2,8,12,277,8,394,22,931,18,7,4,4
28/11/2015,4,56,0,5,26,122,127,28,39,24,5,11,6,0,3,91,80,45,0,96,93,36,12,249,26,94,105,10,41,160,9,6,14,4,100,2,362,9,1158,21,6,3,3
28/11/2015,5,44,0,17,12,113,99,26,31,27,10,9,9,2,11,82,184,103,0,89,94,83,14,124,36,23,142,19,68,205,16,9,19,10,8,12,374,9,381,35,6,2,0
28/11/2015,6,40,0,34,30,92,142,23,35,48,43,20,20,5,33,87,206,86,0,166,216,198,84,108,94,24,69,30,50,57,33,52,25,63,16,6,447,40,239,77,16,16,11
28/11/2015,7,115,0,49,56,211,273,79,89,127,111,24,53,9,73,175,357,147,0,250,300,392,107,140,341,75,56,96,167,70,33,74,81,38,51,23,670,55,214,202,27,16,27
28/11/2015,8,148,0,130,71,386,601,263,246,270,127,43,82,17,87,455,562,229,0,560,774,790,214,143,479,169,53,183,431,190,70,66,96,113,90,53,1204,67,412,249,56,58,63
28/11/2015,9,331,0,144,110,616,1178,521,768,587,115,53,154,41,104,702,931,282,0,940,1261,997,311,241,914,201,154,229,513,314,95,126,183,163,167,153,2086,123,744,605,99,82,66
28/11/2015,10,631,0,236,186,1008,2108,965,1640,963,166,58,261,57,175,1024,1344,444,0,1454,1593,1222,364,378,1284,333,264,308,947,475,196,123,201,157,197,186,2965,143,1592,837,105,73,65
28/11/2015,11,961,0,233,169,1532,2870,1411,2800,1359,152,61,328,93,197,1774,1557,532,0,1649,2161,1247,339,542,1504,730,507,330,1460,694,233,188,283,122,193,212,3638,148,2147,1018,134,113,76
28/11/2015,12,1427,0,285,160,2173,3552,1923,3480,1539,177,105,372,115,175,2436,1701,552,0,1976,2446,1460,365,714,1481,1113,717,394,2001,898,314,225,312,145,222,273,4434,187,2552,1097,203,127,105
28/11/2015,13,1714,0,277,135,2546,3898,1993,3873,1670,147,88,346,140,230,2664,2093,604,0,1936,2709,1216,389,934,1900,1409,723,401,2238,995,403,185,385,138,191,287,4826,323,2847,1287,166,164,111
28/11/2015,14,1919,0,232,164,2756,4000,2234,4256,1559,241,110,429,102,237,2673,2185,695,0,1648,2996,1330,410,1095,2148,1310,773,401,2424,965,553,268,561,131,204,343,5030,156,3100,1306,185,114,89
28/11/2015,15,2016,0,256,125,2874,4466,2266,4340,1567,175,82,476,139,268,3022,2484,702,0,1506,2846,1242,421,1092,2424,1308,591,337,2578,980,519,198,376,129,247,274,5381,172,3302,1494,159,123,135
28/11/2015,16,1992,0,213,123,2729,4058,2155,4193,1423,180,132,530,148,266,3248,2556,792,0,1065,3135,1264,422,1109,2070,1268,601,218,2552,972,537,189,390,160,219,281,5026,162,3261,1593,136,150,103
28/11/2015,17,1975,0,266,157,2605,3568,2048,3386,1165,176,172,669,185,226,3197,2594,752,0,522,2659,1195,353,1193,1978,1297,720,169,2402,1020,593,216,328,118,225,474,5087,216,3317,1629,138,113,100
28/11/2015,18,1775,0,218,144,2565,3044,1636,2546,636,215,158,1163,223,293,3078,2294,706,0,462,2383,1220,441,1112,1932,1563,909,142,2500,1066,710,253,432,142,179,525,4738,276,2891,1541,110,89,84
28/11/2015,19,1446,0,185,130,2571,2760,1370,1455,498,175,161,1113,230,173,2695,2258,749,0,474,2221,979,323,1238,1477,1448,1043,142,1515,1170,893,245,489,214,209,649,4392,273,2976,1272,109,66,63
28/11/2015,20,1448,0,170,122,2626,2871,1015,1571,367,119,121,605,197,73,2507,1908,658,0,468,1901,738,263,1282,1201,1401,1056,112,1005,1113,942,189,432,212,178,661,4094,222,2913,1095,85,55,46
28/11/2015,21,1209,0,156,124,2535,3127,875,1428,542,131,136,916,157,217,2530,1841,613,0,349,1820,986,433,1178,953,1109,917,111,919,933,1055,150,385,129,174,707,4324,169,3137,776,66,56,34
28/11/2015,22,812,0,124,134,1988,2528,581,828,391,88,132,315,75,77,2592,1812,623,0,330,1602,708,278,898,656,945,701,124,1799,887,1020,80,256,121,289,520,3739,182,2183,672,68,47,35
28/11/2015,23,440,0,105,113,1366,1434,308,436,221,58,110,309,52,43,1413,1478,448,0,271,1114,559,175,761,416,656,620,68,551,824,841,101,158,118,459,363,2615,155,1055,266,30,21,24
29/11/2015,0,373,0,71,76,938,909,151,292,206,52,94,127,21,51,887,995,328,0,257,847,412,145,651,317,386,413,36,354,640,361,80,111,112,442,94,2190,114,601,167,12,7,9
29/11/2015,1,237,0,49,68,544,1088,101,216,177,33,71,39,5,22,454,404,173,0,200,488,178,82,770,231,339,322,40,164,554,185,22,79,52,385,48,1672,67,415,68,8,3,3
29/11/2015,2,131,0,16,70,324,538,77,83,97,2,36,7,1,2,206,214,95,0,136,316,86,58,540,53,193,187,21,67,371,97,15,29,30,317,19,984,42,316,101,11,1,0
29/11/2015,3,63,0,12,34,292,381,53,89,80,8,34,15,2,4,140,149,67,0,98,219,59,39,406,33,135,192,25,79,331,49,8,17,15,230,25,749,12,136,34,8,8,5
29/11/2015,4,37,0,8,26,118,210,29,54,39,11,2,1,0,6,82,102,66,0,69,195,70,36,542,39,46,43,10,36,257,27,4,23,8,140,9,460,14,118,30,1,1,1
29/11/2015,5,37,0,14,12,107,127,16,51,10,16,14,11,0,6,82,59,30,0,73,100,54,22,191,69,21,33,9,92,136,19,4,16,40,62,7,387,11,66,36,0,0,3
29/11/2015,6,40,0,6,25,113,104,36,37,22,13,14,15,0,19,87,96,58,0,107,157,92,37,89,228,12,26,21,138,61,17,14,18,19,25,6,292,26,76,61,6,2,2
29/11/2015,7,78,0,28,28,185,225,73,61,52,49,19,58,9,57,200,224,99,0,224,279,337,80,82,375,47,43,41,196,86,27,74,46,42,37,20,607,25,193,103,16,14,14
29/11/2015,8,152,0,37,92,253,417,191,233,192,75,31,145,34,79,287,543,151,0,319,567,682,181,95,537,111,61,81,377,153,47,59,99,98,52,35,1029,99,458,164,43,42,52
29/11/2015,9,248,0,77,66,381,956,480,657,407,85,23,392,36,139,595,889,287,0,773,1021,682,275,199,871,160,132,164,766,277,126,80,143,96,118,97,1688,119,850,369,44,58,51
29/11/2015,10,526,0,86,110,750,1790,783,1506,862,89,86,594,78,188,1141,1159,377,0,1191,1430,1001,335,369,1218,344,355,273,1327,494,215,106,212,151,165,117,2577,149,1590,676,70,60,70
29/11/2015,11,763,0,100,150,1358,2847,1236,2622,1151,95,86,705,104,231,1899,1609,527,0,1496,1984,1082,273,525,1546,625,458,372,1799,678,260,101,182,109,174,164,3609,153,2467,858,70,103,76
29/11/2015,12,1131,0,108,122,1912,3393,1303,3322,1371,139,82,869,142,229,2403,1807,515,0,1805,2242,1034,293,639,1916,1087,704,337,2051,837,382,126,150,114,164,243,4117,149,2805,1144,113,137,105
29/11/2015,13,1392,0,78,103,2245,3858,1758,3764,1422,116,74,869,143,227,2662,1906,658,0,1762,2412,1029,318,927,1887,1366,906,418,2343,1032,421,93,174,100,168,293,4553,180,3261,1394,127,113,77
29/11/2015,14,1650,0,105,102,2443,3897,1901,3897,1411,119,57,1083,191,252,2804,2137,637,0,1659,2541,1055,328,1010,1869,1418,661,318,2608,1049,598,143,225,93,166,286,4664,160,3297,1424,88,102,87
29/11/2015,15,1688,0,98,127,2576,3896,1986,3795,1321,137,65,1113,151,239,2614,2188,721,0,1431,2589,1084,344,956,1930,1181,496,278,2213,902,642,100,268,130,189,302,4631,182,3194,1541,112,111,83
29/11/2015,16,1659,0,95,85,2368,3556,1685,3535,1112,113,71,730,124,222,2365,2006,653,0,934,2486,1143,359,863,1653,985,480,222,1902,881,619,109,221,88,156,286,4549,156,3175,1544,135,96,88
29/11/2015,17,1627,0,87,98,2167,3063,1420,2711,742,106,84,453,107,173,2247,1758,654,0,562,2253,1117,289,940,1633,1042,546,162,1537,863,609,96,223,88,134,280,4187,157,2742,1333,124,146,103
29/11/2015,18,1231,0,93,87,2049,2235,1143,1537,409,113,41,318,76,126,1533,1501,555,0,499,1874,915,221,924,1298,1127,736,107,724,906,613,78,226,84,91,322,3646,192,2172,1075,91,69,53
29/11/2015,19,1161,0,71,100,1962,2020,1004,898,394,91,54,259,42,88,1519,1265,479,0,464,1761,779,231,1050,921,1135,1109,107,591,797,742,81,225,89,118,419,3549,163,2585,994,119,58,46
29/11/2015,20,993,0,61,75,1786,1903,599,605,315,81,75,234,58,76,1350,1298,379,0,351,1509,574,188,897,744,991,985,69,485,678,857,81,230,70,99,487,2936,136,1983,862,94,61,55
29/11/2015,21,743,0,55,93,1572,2079,469,507,311,51,52,250,58,61,1340,1117,405,0,299,1347,508,192,749,701,703,584,75,432,520,643,112,184,59,87,359,2782,150,1821,481,92,47,40
29/11/2015,22,439,0,42,91,986,1066,235,290,214,73,46,113,28,35,853,932,319,0,209,850,417,125,524,471,414,319,65,263,431,458,39,48,67,69,186,2007,81,1433,205,58,41,39
29/11/2015,23,273,0,51,56,626,448,114,107,78,42,24,92,10,31,424,609,239,0,184,525,241,105,349,283,224,171,41,139,320,213,25,36,38,37,71,1161,45,332,105,30,15,10
30/11/2015,0,146,0,35,51,282,226,51,67,41,8,10,50,18,13,196,270,108,0,122,258,96,41,251,68,118,150,16,85,170,92,10,22,20,24,18,544,24,126,43,14,14,12
30/11/2015,1,41,0,6,31,108,93,21,29,20,6,9,23,2,3,61,117,38,0,66,101,21,17,124,28,59,54,11,33,166,40,11,9,1,8,13,218,13,50,23,14,6,6
30/11/2015,2,40,0,6,12,78,58,11,13,6,3,0,5,2,1,42,37,23,0,39,59,19,3,104,9,54,14,7,27,103,17,6,6,0,19,7,129,4,30,12,7,5,5
30/11/2015,3,19,0,3,13,47,28,11,22,9,0,7,0,0,0,33,13,8,0,35,43,19,15,125,11,30,9,7,34,88,9,2,6,4,31,5,125,6,8,5,3,4,0
30/11/2015,4,7,0,7,7,20,41,11,20,25,4,3,4,2,5,52,58,29,0,16,41,24,3,50,17,16,12,4,72,47,12,8,5,5,4,5,103,7,17,9,13,2,2
30/11/2015,5,34,0,23,99,68,81,38,58,22,68,15,16,6,26,96,199,48,0,48,137,221,64,43,53,22,4,7,119,83,9,10,27,32,18,2,338,13,50,38,10,6,5
30/11/2015,6,64,0,185,682,165,165,62,82,105,390,93,79,18,126,322,769,100,0,113,517,617,259,117,218,21,17,27,365,90,33,104,63,92,59,25,685,65,218,135,42,38,26
30/11/2015,7,280,0,715,2359,397,471,232,262,353,1384,351,206,43,270,993,1774,251,0,248,1261,2011,614,181,592,75,64,64,966,152,88,286,174,213,199,42,1684,212,663,359,75,65,49
30/11/2015,8,708,0,1690,5243,740,1196,542,673,885,2688,469,369,59,404,2015,4009,1180,0,409,2682,3935,1425,381,938,191,140,146,2134,317,181,568,290,565,653,172,3505,641,1584,633,249,272,197
30/11/2015,9,582,0,891,2586,860,1471,694,921,886,1138,321,166,51,189,1389,1823,624,0,485,1703,2185,850,384,641,227,166,112,1649,319,169,338,219,445,463,140,2801,504,1255,562,214,256,143
30/11/2015,10,809,0,417,1031,1106,2287,1280,1888,1266,533,236,199,45,154,1414,1338,366,0,613,1804,1671,587,490,721,375,233,120,1379,466,236,223,156,321,510,205,2947,605,1392,435,235,222,144
30/11/2015,11,992,0,427,847,1438,2811,1732,2340,1636,551,228,240,47,187,1684,1616,525,0,668,2237,1521,691,630,807,640,334,160,1231,569,236,215,154,329,470,194,3467,553,1805,595,279,227,105
30/11/2015,12,1898,0,721,1345,2606,3893,2628,3896,2309,1084,503,404,125,673,1927,2465,692,0,1022,3142,2469,1116,1284,1074,1208,650,156,1365,1039,445,294,318,901,830,436,4519,812,2249,754,387,366,203
30/11/2015,13,1812,0,697,1696,2735,4278,2577,4190,2630,1043,391,300,93,549,1953,2453,583,0,987,3210,2322,1072,1170,1020,1352,617,172,1605,1118,520,384,409,920,792,431,4569,768,2569,886,504,415,206
30/11/2015,14,1506,0,483,1049,2260,3378,1931,2911,1625,585,266,181,71,225,1831,1989,546,0,632,2748,1776,695,879,1210,1065,487,123,1499,731,557,316,230,342,580,247,4278,469,1920,609,317,207,103
30/11/2015,15,1584,0,568,1280,2236,3103,1711,2733,1545,801,345,179,40,212,1712,2115,579,0,588,2651,2179,594,812,990,949,464,164,1380,604,431,233,199,295,511,216,4467,481,1734,832,472,250,131
30/11/2015,16,1587,0,922,2511,2181,3043,1755,2486,1338,1617,454,224,45,263,1858,2740,838,0,536,2665,3030,742,770,978,913,390,129,1536,531,360,366,224,265,494,228,4486,381,1953,649,433,310,137
30/11/2015,17,2005,0,1835,4124,2285,3128,1786,2305,1187,2596,663,343,73,529,3031,4689,1612,0,616,3482,4372,1081,960,1306,965,529,228,2468,708,283,459,338,370,686,205,5143,433,2698,1136,559,351,256
30/11/2015,18,1565,0,810,1833,2224,2523,1317,1728,751,1031,331,412,80,320,2203,2808,933,0,588,2729,2670,621,903,1059,1096,636,179,1755,779,455,221,201,229,442,280,4050,287,2257,900,287,251,150
30/11/2015,19,1138,0,247,657,1876,1776,853,810,357,260,131,174,34,120,1396,1510,462,0,381,1945,1330,341,803,701,941,656,85,931,733,454,83,104,192,256,281,2873,144,1331,433,281,135,84
30/11/2015,20,1000,0,167,270,1688,1395,584,613,141,122,76,219,38,82,1035,1191,384,0,404,1481,790,233,634,329,920,588,87,539,681,519,73,115,109,152,303,2184,146,1268,278,124,90,58
30/11/2015,21,750,0,132,228,1395,1445,419,394,168,108,53,231,30,61,983,1060,314,0,323,1174,593,185,553,227,612,463,60,505,532,391,49,105,85,146,315,2243,115,1500,278,75,90,53
30/11/2015,22,424,0,81,123,996,883,192,221,160,89,32,89,11,30,874,829,240,0,235,893,451,160,398,238,425,272,69,991,380,423,50,97,57,73,177,1578,102,638,108,65,64,47
30/11/2015,23,206,0,33,87,485,382,104,97,92,28,10,63,14,15,313,502,168,0,166,457,217,88,333,88,200,0,32,182,270,161,35,41,29,26,89,1050,55,287,76,47,25,13
