Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North)
01/01/2019,0,918,770,-1,3025,531,3284,2733,762,1830,1217,1339,4003,-1,701,1548,1441,769,440,633,494,1745,-1,577,1867,3658,637,137,2800,1360,759,192,undefined,617,802,2802,775,125,1286,207,539,16,10,20,2836,-1,23,1650,194,301,141,446,573,61,-1,373,-1,1286
01/01/2019,1,995,635,-1,3077,3854,2751,1086,336,656,470,352,1518,-1,2172,1494,750,246,192,908,361,1722,-1,416,1838,2122,719,165,1746,1896,1154,141,undefined,248,374,6096,607,78,934,99,153,49,4,12,2271,-1,26,1387,203,186,94,156,545,84,-1,290,-1,934
01/01/2019,2,416,262,-1,1927,2234,2553,571,138,240,202,100,363,-1,2217,878,259,83,70,469,304,1113,-1,222,896,774,370,72,940,731,671,54,undefined,67,98,2711,370,29,451,60,50,21,9,10,1328,-1,2,779,101,131,29,90,329,57,-1,145,-1,451
01/01/2019,3,382,194,-1,998,1045,1769,208,95,111,116,29,137,-1,1358,309,213,43,30,289,208,786,-1,133,686,797,256,34,466,288,474,29,undefined,56,59,1347,141,29,340,21,27,8,7,9,671,-1,8,588,73,64,15,48,251,23,-1,106,-1,340
01/01/2019,4,165,106,-1,472,483,911,83,25,29,31,5,60,-1,766,133,79,43,8,155,149,405,-1,87,346,258,197,23,109,134,321,28,undefined,18,10,544,96,9,160,15,4,4,-1,1,240,-1,-1,355,36,75,14,53,85,14,-1,49,-1,160
01/01/2019,5,117,53,-1,209,267,506,46,30,30,17,1,29,-1,469,110,56,35,11,93,65,249,-1,50,284,88,130,15,64,63,279,18,undefined,20,16,283,46,13,104,31,14,3,-1,3,141,-1,7,212,31,38,6,51,50,20,-1,49,-1,104
01/01/2019,6,48,55,-1,131,214,360,48,16,45,27,10,22,-1,244,42,21,47,22,44,51,117,-1,82,285,91,103,9,57,69,82,7,undefined,29,17,246,22,7,100,17,13,5,-1,-1,82,-1,4,113,17,25,13,30,39,8,-1,28,-1,100
01/01/2019,7,47,51,-1,153,169,260,49,32,38,9,11,42,-1,147,50,83,32,24,73,72,76,-1,70,292,86,96,16,84,70,60,14,undefined,21,19,292,16,8,129,31,22,10,7,5,100,-1,4,123,20,42,12,32,31,16,-1,27,-1,129
01/01/2019,8,86,87,-1,207,235,352,65,56,60,15,19,90,-1,159,83,73,68,33,113,25,99,-1,70,377,134,163,17,124,83,86,36,undefined,18,17,446,29,18,182,46,23,34,4,2,127,-1,5,175,44,29,21,33,56,25,-1,48,-1,182
01/01/2019,9,253,258,-1,388,433,508,116,124,88,28,39,181,-1,182,128,219,97,44,82,98,131,-1,127,567,295,260,40,268,170,133,64,undefined,54,54,893,54,29,319,116,65,158,18,19,219,-1,12,363,93,64,69,76,101,45,-1,106,-1,319
01/01/2019,10,956,689,-1,955,885,815,225,154,109,92,59,365,-1,361,284,427,166,79,302,368,294,-1,208,963,522,399,67,536,282,287,119,undefined,84,99,1472,100,127,497,112,81,320,19,15,527,-1,25,714,142,153,132,75,209,27,-1,174,-1,497
01/01/2019,11,1542,1141,-1,1369,1589,1272,291,193,105,79,136,432,-1,525,473,575,228,99,471,446,530,-1,193,1135,862,490,79,1132,562,372,225,undefined,92,94,2326,129,129,603,176,126,212,36,31,770,-1,25,1000,187,165,267,103,302,50,-1,300,-1,603
01/01/2019,12,2084,1634,-1,1887,2029,1514,354,250,133,75,162,614,-1,484,702,728,225,114,952,656,634,-1,241,926,1130,512,131,1427,710,522,277,undefined,104,105,2706,148,237,618,100,150,106,42,22,1016,-1,39,1142,264,153,365,115,315,63,-1,363,-1,618
01/01/2019,13,2324,1723,-1,2198,2286,1664,465,277,116,66,187,544,-1,548,815,728,248,86,1240,746,802,-1,194,939,1220,487,147,1608,986,548,360,undefined,120,83,3100,78,264,657,85,161,104,45,18,1146,-1,29,1282,239,111,514,128,338,53,-1,394,-1,657
01/01/2019,14,2677,1831,-1,2343,2517,1714,452,299,124,36,169,470,-1,629,968,818,194,124,1214,472,802,-1,183,922,1457,416,97,1927,1076,689,501,undefined,82,92,3212,115,218,635,61,153,133,37,23,1210,-1,25,1185,186,109,498,113,412,80,-1,468,-1,635
01/01/2019,15,2658,2057,-1,2430,2741,1844,482,287,119,59,200,426,-1,666,1063,832,260,128,1207,368,861,-1,186,964,1491,442,89,1752,1056,665,514,undefined,100,113,3470,124,240,635,135,167,71,39,25,1377,-1,40,1376,166,116,551,111,441,146,-1,379,-1,635
01/01/2019,16,2819,1989,-1,2348,2504,1771,620,280,123,86,168,454,-1,634,1042,652,233,111,1128,313,882,-1,202,1120,1285,388,86,1590,1077,682,422,undefined,100,130,3153,96,199,679,101,129,109,44,21,1338,-1,26,1315,150,116,430,111,398,61,-1,383,-1,679
01/01/2019,17,2587,1727,-1,2239,2462,1870,975,258,134,85,142,481,-1,818,1084,649,194,120,1090,452,963,-1,203,1107,1222,425,115,1244,1200,752,452,undefined,106,146,4259,116,212,614,101,167,115,30,28,1233,-1,27,1474,171,100,394,117,374,66,-1,359,-1,614
01/01/2019,18,2095,994,-1,1829,2020,1648,1600,211,220,78,186,544,-1,703,997,433,167,89,1260,659,1150,-1,217,1066,1102,473,106,731,885,761,545,undefined,130,99,5485,126,316,600,144,110,113,49,31,1147,-1,21,1742,172,104,388,172,420,79,-1,399,-1,600
01/01/2019,19,1365,605,-1,1500,1850,1411,374,155,102,103,196,690,-1,661,1011,371,147,56,1079,740,1209,-1,144,795,475,488,112,637,598,788,646,undefined,63,95,3205,109,417,544,82,117,98,42,19,1192,-1,23,1091,172,76,435,96,396,77,-1,350,-1,544
01/01/2019,20,954,450,-1,1283,1612,1247,202,124,81,48,213,675,-1,537,912,397,123,40,1035,670,1047,-1,175,665,546,419,69,493,502,709,763,undefined,45,64,3062,139,407,560,127,91,55,34,26,1031,-1,18,844,85,158,310,132,305,62,-1,272,-1,560
01/01/2019,21,801,321,7359,992,1567,1230,219,147,78,51,172,502,-1,479,592,276,82,47,919,536,976,-1,165,499,459,386,72,471,344,585,746,undefined,36,53,2723,112,372,444,62,106,39,21,20,887,-1,23,673,82,88,243,99,258,52,-1,283,-1,444
01/01/2019,22,411,222,26969,826,1526,1110,2211,73,78,35,101,300,-1,551,343,221,100,49,550,386,649,-1,149,540,220,277,54,601,773,495,553,undefined,148,157,2249,106,183,371,67,96,35,11,10,501,-1,24,456,82,90,149,88,183,48,-1,158,-1,371
01/01/2019,23,165,103,1847,451,617,773,237,42,66,22,48,147,-1,418,184,118,80,25,340,205,435,-1,96,468,163,191,46,116,159,337,270,undefined,39,31,1074,55,97,264,32,33,69,6,4,270,-1,11,264,47,84,58,66,105,22,-1,106,-1,264
02/01/2019,0,86,43,-1,196,322,279,35,20,44,35,12,52,-1,122,61,44,38,9,147,105,258,-1,51,224,62,145,14,77,46,183,83,undefined,12,17,318,21,17,169,15,18,57,-1,1,99,-1,7,144,23,71,25,43,81,3,-1,73,-1,169
02/01/2019,1,41,32,-1,82,72,87,25,18,57,72,7,46,-1,60,46,37,16,17,90,72,163,-1,39,109,54,86,16,41,18,113,69,undefined,4,4,82,11,17,129,22,13,33,-1,1,49,-1,3,80,10,41,6,40,22,11,-1,18,-1,129
02/01/2019,2,52,18,-1,41,62,63,9,1,3,8,1,3,-1,26,24,11,16,8,44,40,72,-1,11,52,26,43,1,45,9,45,21,undefined,4,7,44,18,5,56,5,5,25,1,4,20,-1,1,47,4,31,4,15,27,15,-1,10,-1,56
02/01/2019,3,18,16,-1,20,83,43,19,3,11,4,1,14,-1,15,17,15,15,7,31,22,65,-1,26,23,6,64,2,67,9,38,11,undefined,5,6,34,6,7,28,6,5,4,-1,-1,21,-1,1,44,6,22,-1,8,19,8,-1,12,-1,28
02/01/2019,4,10,19,-1,31,92,51,27,1,11,5,1,3,-1,35,10,7,13,3,17,34,44,-1,17,35,22,42,2,91,20,22,11,undefined,6,5,24,19,10,30,10,5,16,-1,2,20,-1,3,29,21,13,12,6,12,3,-1,5,-1,30
02/01/2019,5,31,15,-1,84,269,102,40,22,42,2,1,11,-1,57,18,23,42,15,12,28,30,-1,32,128,39,34,6,288,31,18,10,undefined,7,10,78,15,3,53,12,14,16,1,5,40,-1,8,43,25,14,4,12,8,3,-1,15,-1,53
02/01/2019,6,70,63,-1,130,491,332,96,74,266,41,20,51,-1,144,41,66,96,63,9,17,58,-1,136,501,130,65,20,474,72,26,9,undefined,42,22,319,41,2,231,43,50,28,8,12,100,-1,13,97,31,31,9,25,32,18,-1,27,-1,231
02/01/2019,7,181,147,-1,320,1354,753,259,193,916,161,25,150,-1,279,149,261,330,269,83,78,101,-1,361,1290,353,137,35,1316,193,123,32,undefined,104,80,847,99,28,613,168,145,64,18,19,297,-1,18,309,88,35,30,32,127,37,-1,89,-1,613
02/01/2019,8,501,358,-1,653,2354,1592,408,293,1918,235,42,208,-1,587,305,419,900,684,141,101,169,-1,670,2158,493,340,81,2348,366,311,81,undefined,283,178,1709,275,63,1132,386,404,211,55,46,590,-1,76,581,178,54,89,90,276,136,-1,187,-1,1132
02/01/2019,9,760,663,-1,845,1688,1072,242,207,1246,158,40,202,-1,409,379,607,625,445,141,132,226,-1,452,1744,464,399,102,1534,361,244,109,undefined,186,156,1436,311,95,828,427,362,209,49,57,559,-1,72,720,170,73,151,117,256,127,-1,243,-1,828
02/01/2019,10,1332,1170,-1,1581,2117,1033,228,182,500,114,47,294,-1,494,438,1089,525,318,296,285,351,-1,435,1524,597,593,137,1798,438,321,119,undefined,154,118,1608,284,127,802,325,310,336,59,47,772,-1,70,1082,262,134,308,109,343,99,-1,314,-1,802
02/01/2019,11,2067,2075,-1,2333,3041,1376,375,289,389,121,81,360,-1,571,771,1358,524,283,570,594,645,-1,463,1330,836,719,122,2856,688,580,194,undefined,173,72,2218,307,192,905,291,406,376,131,43,1193,-1,72,1351,356,209,389,195,556,118,-1,371,-1,905
02/01/2019,12,3215,3211,-1,3251,3619,1868,463,476,858,204,158,546,-1,695,1118,1847,970,392,1232,844,1173,-1,673,1784,1102,1001,181,4133,1003,1004,274,undefined,250,130,3285,494,285,1220,614,560,388,212,88,1863,-1,134,2000,511,262,690,259,786,174,-1,635,-1,1220
02/01/2019,13,3672,3196,-1,3580,3588,2040,460,452,816,174,165,585,-1,657,1384,2088,966,448,1217,942,1401,-1,696,1812,1338,1020,246,2966,1195,1014,429,undefined,280,211,3490,406,345,1227,603,557,410,238,97,2191,-1,129,2341,518,248,669,284,897,166,-1,669,-1,1227
02/01/2019,14,3445,2968,-1,3514,3497,2029,535,329,537,109,186,528,-1,706,1416,1719,637,313,1170,640,1142,-1,494,1510,1475,693,191,3521,1150,791,383,undefined,184,172,3510,297,283,937,280,312,283,168,69,1920,-1,65,2082,368,195,601,209,802,129,-1,557,-1,937
02/01/2019,15,3589,2905,-1,3549,4347,2067,485,304,797,174,111,416,-1,764,1430,1655,513,358,1098,570,1230,-1,423,1706,1422,689,187,4252,1233,809,436,undefined,219,179,3521,284,277,1011,273,342,214,117,74,1899,-1,72,2020,455,231,553,247,833,136,-1,450,-1,1011
02/01/2019,16,3392,2696,-1,3345,4228,2630,513,410,1689,323,133,440,-1,944,1617,1555,549,595,1243,422,1402,-1,533,2435,1453,808,216,3276,1219,855,427,undefined,262,234,3678,293,173,1327,277,330,354,201,96,1989,-1,92,2306,588,244,545,262,639,204,-1,460,-1,1327
02/01/2019,17,3363,2516,-1,3045,4580,2998,645,463,1618,359,123,487,-1,1123,1666,1277,664,731,1150,588,1320,-1,640,2671,1461,1019,224,3374,1372,944,418,undefined,339,247,4232,353,216,1616,389,401,220,195,93,1845,-1,82,2355,1144,337,561,234,711,182,-1,515,-1,1616
02/01/2019,18,2783,1726,-1,2435,3290,1909,422,306,539,199,147,451,-1,763,1444,750,346,304,1238,760,1258,-1,314,1611,1063,1128,276,2441,908,919,506,undefined,162,165,3210,215,308,866,206,237,162,108,56,1533,-1,51,1803,1576,446,520,316,568,155,-1,422,-1,866
02/01/2019,19,1993,904,-1,1832,2474,1491,271,160,241,98,167,601,-1,561,1221,504,227,115,1162,783,1243,-1,239,947,505,1263,318,1740,646,866,584,undefined,111,104,3109,142,324,629,207,174,130,71,40,1286,-1,45,1555,1555,614,547,281,543,98,-1,331,-1,629
02/01/2019,20,1343,549,-1,1433,1954,1291,219,128,163,75,201,664,-1,475,896,378,227,98,1122,754,1059,-1,150,619,468,1135,305,870,394,680,757,undefined,84,117,3033,148,319,422,92,117,105,36,38,1043,-1,52,1122,1291,525,427,291,413,79,-1,343,-1,422
02/01/2019,21,873,384,-1,1069,1879,1361,122,140,99,67,144,440,-1,494,748,281,161,89,898,714,929,-1,136,650,481,898,253,1153,283,598,699,undefined,82,101,2542,109,283,413,112,116,72,23,29,897,-1,39,776,1040,416,330,245,355,85,-1,228,-1,413
02/01/2019,22,500,170,-1,753,1625,1081,99,109,125,32,87,261,-1,419,440,209,89,50,552,473,642,-1,147,579,227,675,131,809,190,464,521,undefined,102,66,1664,111,187,364,48,119,48,11,14,642,-1,15,489,493,303,257,170,227,44,-1,173,-1,364
02/01/2019,23,200,101,-1,414,763,611,52,37,38,14,30,139,-1,283,237,127,67,40,385,192,545,-1,87,351,105,210,63,351,94,274,286,undefined,57,38,781,52,52,227,26,50,23,4,3,308,-1,16,300,172,88,68,82,128,37,-1,104,-1,227
03/01/2019,0,88,53,-1,196,322,304,72,26,21,5,24,42,-1,134,88,54,26,14,168,95,289,-1,32,163,54,112,28,189,35,259,100,undefined,29,7,320,27,25,111,15,35,23,2,6,110,-1,4,155,31,57,36,43,48,13,-1,35,-1,111
03/01/2019,1,72,41,-1,75,95,102,37,9,13,4,10,21,-1,26,60,22,14,8,105,81,214,-1,28,47,37,129,14,48,36,141,72,undefined,1,10,154,19,12,61,2,7,7,1,1,72,-1,-1,83,11,48,12,49,40,7,-1,26,-1,61
03/01/2019,2,25,17,-1,52,54,50,26,13,7,2,3,13,-1,20,29,13,10,5,42,61,133,-1,19,34,33,88,9,57,9,85,7,undefined,8,8,43,5,6,38,3,14,11,3,4,31,-1,3,53,19,40,4,23,37,3,-1,17,-1,38
03/01/2019,3,31,12,-1,28,69,47,11,3,12,3,4,9,-1,16,34,10,6,3,29,9,43,-1,8,14,10,41,8,78,6,39,1,undefined,5,3,28,9,3,18,16,12,5,1,1,18,-1,-1,30,8,16,1,9,10,3,-1,3,-1,18
03/01/2019,4,5,15,-1,36,75,42,13,6,4,4,3,8,-1,19,20,12,12,7,17,21,32,-1,3,20,6,23,3,80,4,23,7,undefined,6,3,34,7,8,31,7,14,8,3,2,19,-1,3,29,7,39,5,10,3,2,-1,10,-1,31
03/01/2019,5,17,19,-1,47,261,137,39,19,49,7,-1,21,-1,60,30,12,35,21,10,34,48,-1,24,163,57,47,10,252,34,45,10,undefined,7,17,95,12,8,85,33,17,14,3,2,25,-1,5,53,12,31,9,16,12,5,-1,2,-1,85
03/01/2019,6,97,69,-1,156,561,329,120,85,298,45,12,73,-1,154,49,93,120,86,17,41,58,-1,124,541,141,110,33,486,81,49,18,undefined,42,35,344,52,4,233,50,61,67,10,13,97,-1,12,165,64,41,20,23,41,9,-1,25,-1,233
03/01/2019,7,225,171,-1,367,1390,831,300,241,1014,192,28,175,-1,288,175,329,386,286,61,71,109,-1,369,1251,383,239,72,1450,211,111,58,undefined,114,97,924,102,37,692,184,165,68,28,23,308,-1,25,315,120,87,48,32,109,42,-1,75,-1,692
03/01/2019,8,579,362,-1,648,2251,1726,457,309,2135,239,45,219,-1,630,329,489,914,723,147,135,195,-1,670,2211,496,416,124,2247,395,324,76,undefined,319,199,1786,298,73,1128,405,420,144,80,36,579,-1,67,587,196,112,119,59,299,71,-1,244,-1,1128
03/01/2019,9,928,694,-1,992,1747,1219,298,237,1265,198,29,227,-1,516,368,669,710,438,189,149,248,-1,477,1657,447,653,127,1527,280,206,87,undefined,263,167,1455,294,104,980,386,430,123,105,58,632,-1,68,746,257,180,217,113,290,80,-1,288,-1,980
03/01/2019,10,1341,1129,-1,1434,2120,1168,289,224,482,108,77,308,-1,474,489,939,582,321,320,286,407,-1,387,1337,535,900,191,1833,394,363,154,undefined,155,168,1676,293,124,854,372,425,162,85,82,747,-1,82,994,380,323,248,178,339,77,-1,323,-1,854
03/01/2019,11,2312,1854,-1,2114,2717,1544,363,281,488,159,85,306,-1,615,788,1395,449,337,546,407,567,-1,429,1403,747,1215,322,2476,584,492,194,undefined,153,170,2163,314,196,948,322,337,185,139,40,1135,-1,72,1448,604,411,374,256,520,187,-1,397,-1,948
03/01/2019,12,3443,3002,-1,3101,3372,2042,429,526,955,289,96,331,-1,615,1173,1877,1215,403,1184,747,1092,-1,756,1917,1050,1795,365,3261,877,970,317,undefined,247,149,3288,552,341,1208,598,616,210,214,124,1814,-1,117,2098,972,685,522,299,709,161,-1,620,-1,1208
03/01/2019,13,3563,3228,-1,3435,3229,2119,455,407,891,189,135,453,-1,627,1412,1938,1107,510,1142,693,1113,-1,649,1827,1116,1866,352,2852,918,989,341,undefined,291,181,3392,446,416,1082,585,600,285,222,130,2140,-1,142,2138,810,675,631,315,754,164,-1,709,-1,1082
03/01/2019,14,3483,2891,-1,3360,3375,1999,396,249,535,142,100,356,-1,598,1263,1657,623,335,1062,468,1115,-1,434,1503,1151,1076,234,3024,944,793,423,undefined,209,184,3136,308,250,924,291,380,172,131,77,1780,-1,79,1960,663,458,595,219,697,126,-1,553,-1,924
03/01/2019,15,3347,2724,-1,3321,3558,2076,405,302,826,201,106,357,-1,608,1292,1627,531,378,1078,365,1108,-1,463,1701,1199,883,191,3406,898,679,348,undefined,215,218,3209,311,225,1051,266,354,188,137,73,1652,-1,62,1776,485,203,531,205,638,148,-1,480,-1,1051
03/01/2019,16,3294,2693,-1,3184,4241,2450,415,344,1819,354,115,297,-1,791,1350,1471,576,592,1097,339,1090,-1,560,2594,1307,657,153,2962,1029,712,335,undefined,281,243,3473,332,212,1445,341,373,194,167,101,1662,-1,104,1958,340,130,436,182,643,155,-1,447,-1,1445
03/01/2019,17,3396,2378,-1,3017,4536,3043,632,420,1742,425,163,410,-1,1089,1484,1276,769,834,1126,472,1197,-1,664,2948,1312,676,184,3590,1142,845,328,undefined,356,319,3787,419,178,1612,351,484,218,187,136,1857,-1,124,2090,285,107,456,149,686,188,-1,505,-1,1612
03/01/2019,18,2853,1817,-1,2520,3301,2116,462,271,644,218,179,405,-1,750,1346,817,422,340,1290,589,1296,-1,337,1505,1031,506,150,2605,824,867,443,undefined,168,161,3323,241,260,1004,216,301,117,86,73,1410,-1,53,1723,243,113,530,149,615,146,-1,485,-1,1004
03/01/2019,19,2358,1231,-1,1881,2408,1432,361,170,248,120,139,493,-1,443,1217,470,339,135,1127,609,1155,-1,243,1042,509,461,130,1857,692,942,716,undefined,117,156,2955,181,329,691,173,216,86,87,52,1276,-1,30,1261,172,112,519,109,533,125,-1,390,-1,691
03/01/2019,20,1815,985,-1,1567,2049,1403,254,196,175,84,212,643,-1,527,1078,384,262,119,1141,792,1146,-1,202,774,495,479,102,835,580,792,891,undefined,83,111,3125,163,330,510,114,151,93,42,29,1200,-1,24,1194,174,138,584,98,552,86,-1,350,-1,510
03/01/2019,21,1261,426,-1,1352,1995,1488,143,135,124,74,146,526,-1,561,889,330,175,79,1032,660,1027,-1,198,706,481,438,115,1329,437,832,945,undefined,91,115,2912,160,377,406,145,184,54,23,22,1201,-1,27,905,177,95,408,84,463,64,-1,277,-1,406
03/01/2019,22,643,231,-1,934,2140,1093,107,134,117,48,91,320,-1,444,482,251,133,93,692,466,769,-1,159,618,343,344,86,1253,312,555,679,undefined,60,101,2055,160,326,406,87,139,30,5,15,721,-1,20,540,146,93,279,73,278,79,-1,192,-1,406
03/01/2019,23,294,110,-1,482,978,714,50,53,56,20,36,132,-1,287,282,125,69,42,387,369,468,-1,82,421,172,217,45,564,184,406,344,undefined,54,35,1019,86,98,248,34,83,24,3,3,459,-1,12,323,61,79,84,69,228,35,-1,109,-1,248
04/01/2019,0,112,80,-1,198,373,339,22,27,27,26,12,53,-1,128,98,72,28,25,210,183,285,-1,64,196,70,174,24,199,59,201,132,undefined,27,34,384,44,40,144,22,31,16,2,1,127,-1,9,241,46,55,16,44,129,18,-1,55,-1,144
04/01/2019,1,121,52,-1,103,134,121,18,10,19,19,9,33,-1,48,80,39,16,7,141,135,189,-1,30,41,59,105,15,42,27,170,59,undefined,17,13,150,36,8,77,3,12,11,1,1,82,-1,1,102,30,46,10,31,39,13,-1,36,-1,77
04/01/2019,2,29,19,-1,52,59,82,21,4,8,-1,2,8,-1,27,44,20,13,15,63,72,206,-1,27,38,46,54,14,75,19,97,8,undefined,8,5,58,27,9,58,-1,9,2,1,1,46,-1,1,67,12,25,3,16,30,2,-1,21,-1,58
04/01/2019,3,24,24,-1,59,88,66,7,1,10,1,-1,13,-1,30,34,23,19,2,30,108,91,-1,11,41,4,52,11,60,10,61,9,undefined,1,3,84,33,4,38,10,8,-1,-1,-1,41,-1,4,56,13,25,8,17,26,9,-1,9,-1,38
04/01/2019,4,80,26,-1,46,111,32,11,2,6,2,4,7,-1,21,26,9,5,5,30,33,65,-1,22,40,15,45,5,90,3,27,9,undefined,9,9,62,9,8,21,5,7,7,1,1,26,-1,4,38,11,16,4,5,5,2,-1,9,-1,21
04/01/2019,5,63,33,-1,80,250,134,48,17,65,5,-1,11,-1,66,28,16,40,18,11,73,40,-1,27,175,77,43,5,267,28,25,13,undefined,20,16,108,17,11,84,4,25,11,1,1,37,-1,4,73,15,30,9,7,16,3,-1,11,-1,84
04/01/2019,6,122,85,-1,145,523,335,100,71,236,62,15,84,-1,134,47,80,112,80,19,43,57,-1,108,499,159,114,38,552,84,38,25,undefined,65,34,406,50,7,213,64,107,25,16,20,101,-1,17,133,50,34,30,22,40,20,-1,23,-1,213
04/01/2019,7,201,162,-1,342,1175,764,192,201,915,184,33,134,-1,268,144,242,346,253,81,85,132,-1,339,1214,306,238,61,1368,216,130,42,undefined,139,113,955,164,22,633,175,188,65,38,28,314,-1,34,270,119,117,50,36,118,41,-1,67,-1,633
04/01/2019,8,532,442,-1,609,1976,1668,290,262,1621,264,31,188,-1,493,304,526,850,639,114,134,202,-1,630,2174,423,457,122,2206,322,267,67,undefined,289,170,1734,292,85,1002,349,405,137,97,39,598,-1,67,588,200,163,120,98,270,73,-1,174,-1,1002
04/01/2019,9,766,710,-1,841,1472,1098,207,155,969,178,20,160,-1,324,347,730,596,415,149,195,236,-1,489,1627,389,593,142,1323,241,252,107,undefined,366,150,1330,259,111,818,399,384,387,93,46,662,-1,75,822,275,219,170,126,278,52,-1,244,-1,818
04/01/2019,10,1144,1186,-1,1225,1436,1046,133,128,340,130,19,98,-1,236,460,874,477,273,208,285,434,-1,395,1352,495,757,184,1328,198,371,99,undefined,238,142,1451,274,130,669,313,316,508,91,51,684,-1,69,990,270,334,258,93,368,51,-1,275,-1,669
04/01/2019,11,1610,1452,-1,1604,1692,1131,111,103,387,109,17,95,-1,283,570,998,441,236,436,308,535,-1,389,1314,462,897,178,1531,253,426,144,undefined,201,109,1490,242,154,792,298,357,371,75,38,827,-1,56,1111,339,282,290,128,417,24,-1,348,-1,792
04/01/2019,12,2343,1919,-1,1914,1879,1416,142,184,727,183,21,102,-1,303,759,1367,954,326,783,326,837,-1,462,1763,576,958,159,1886,265,540,183,undefined,488,148,1840,372,177,938,563,437,382,132,52,1227,-1,77,1386,337,279,380,168,504,53,-1,470,-1,938
04/01/2019,13,2392,1948,-1,2133,1851,1184,137,155,623,126,15,87,-1,228,874,1274,800,245,996,274,779,-1,393,1573,566,870,148,1839,292,506,202,undefined,361,116,1626,425,150,904,489,421,614,120,37,1140,-1,53,1226,310,185,417,169,452,67,-1,432,-1,904
04/01/2019,14,2048,1500,-1,1925,1924,1212,78,113,467,95,11,59,-1,272,631,995,388,193,842,143,637,-1,309,1368,588,769,93,1861,270,410,201,undefined,205,82,1577,285,101,770,299,255,474,117,53,993,-1,42,1004,226,199,298,175,429,65,-1,337,-1,770
04/01/2019,15,1957,1461,-1,1806,1979,1270,73,139,750,151,7,57,-1,300,613,956,408,338,730,137,606,-1,328,1426,552,580,106,1779,238,395,213,undefined,190,110,1560,255,85,874,215,292,348,98,49,777,-1,73,1054,264,123,391,120,436,51,-1,278,-1,874
04/01/2019,16,1308,1642,-1,1801,2477,1874,192,244,1286,304,60,178,-1,620,945,953,425,509,589,305,671,-1,513,1833,880,524,124,2198,400,528,213,undefined,286,105,2109,278,154,1275,300,289,474,112,59,1007,-1,72,1372,334,132,344,103,440,91,-1,342,-1,1275
04/01/2019,17,1489,1802,756,2088,3640,2475,355,287,1046,349,48,275,-1,854,1198,1152,594,571,757,497,947,-1,546,2136,1009,512,147,2879,656,672,285,undefined,322,94,3054,315,186,1387,304,376,441,147,83,1287,-1,80,1788,224,97,431,134,550,133,-1,409,-1,1387
04/01/2019,18,1463,1496,904,2116,2988,1707,235,205,375,175,87,347,-1,603,1174,720,343,221,1034,610,1046,-1,296,1203,892,507,120,2506,471,776,420,undefined,174,42,2674,255,255,769,231,216,265,86,57,1203,-1,53,1242,201,105,491,150,464,115,-1,454,-1,769
04/01/2019,19,1329,1168,1112,1875,2582,1465,174,169,181,108,113,489,-1,493,999,598,235,147,1095,729,1036,-1,220,883,797,469,124,2161,520,903,536,undefined,96,28,2869,184,278,597,257,146,240,73,37,1150,-1,44,1116,213,134,479,121,520,113,-1,391,-1,597
04/01/2019,20,1272,1033,969,1845,2037,1377,176,139,111,93,123,414,-1,526,1106,493,299,99,1025,721,1022,-1,213,737,795,409,115,1107,369,827,598,undefined,95,14,2858,154,340,488,118,203,170,70,28,1173,-1,37,1085,134,148,544,95,602,83,-1,322,-1,488
04/01/2019,21,937,472,1002,1751,2110,1342,106,118,102,64,105,344,-1,524,843,337,179,80,1034,695,856,-1,173,714,676,372,113,1386,270,833,620,undefined,60,33,2747,198,336,437,104,142,164,35,18,1116,-1,20,943,154,106,441,83,549,87,-1,343,-1,437
04/01/2019,22,516,285,833,1407,2423,1191,74,93,101,52,57,268,-1,442,694,262,124,84,723,744,823,-1,184,637,363,336,89,1586,241,823,622,undefined,60,34,2110,247,245,460,80,149,105,21,8,803,-1,26,601,111,102,396,111,421,59,-1,239,-1,460
04/01/2019,23,303,221,517,772,1202,866,57,34,52,33,29,103,-1,331,338,143,99,29,474,404,565,-1,97,496,201,194,58,498,116,590,351,undefined,38,29,1085,224,63,268,75,66,147,8,16,414,-1,14,358,98,96,119,79,333,47,-1,148,-1,268
