Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
23/06/2018,3,88,51,311,181,142,229,9,1,19,7,5,7,-1,-1,70,28,19,6,116,111,343,238,21,68,27,113,16,62,12,287,11,undefined,14,9,76,157,8,-1,14,15,2,2,5,114,378,5,113,38,41,-1,13,69,-1
23/06/2018,4,37,26,121,118,105,161,34,1,10,3,-1,7,-1,-1,31,32,18,15,53,79,228,170,32,53,28,64,13,36,15,180,17,undefined,9,5,56,55,3,-1,23,12,3,4,3,64,237,4,73,12,17,-1,6,64,-1
23/06/2018,5,20,34,96,104,81,145,9,3,49,12,1,2,-1,-1,54,26,19,8,21,45,168,164,31,123,21,74,12,51,10,93,12,undefined,12,14,57,11,18,-1,13,8,3,4,6,55,200,4,51,19,23,-1,22,34,-1
23/06/2018,6,61,34,107,71,122,206,19,22,141,4,4,20,-1,-1,44,54,54,33,24,40,70,257,44,303,103,124,24,78,45,86,15,undefined,33,49,187,14,1,-1,13,22,25,20,14,65,228,9,74,49,87,-1,20,36,-1
23/06/2018,7,81,79,159,196,187,424,72,53,101,34,14,55,-1,-1,80,196,92,44,34,49,91,406,93,486,347,269,51,81,86,76,34,undefined,50,31,418,52,8,-1,67,229,21,15,13,129,373,9,177,92,101,-1,39,38,-1
23/06/2018,8,313,214,317,354,362,503,119,87,154,43,16,85,-1,-1,136,261,148,70,76,54,139,685,130,644,457,454,121,238,134,153,66,undefined,75,75,542,74,66,-1,197,351,83,25,19,204,686,26,322,175,160,-1,65,172,-1
23/06/2018,9,629,462,508,733,796,841,176,124,166,62,31,138,-1,-1,342,480,187,98,132,147,217,1094,187,781,463,860,193,611,196,239,113,undefined,70,83,915,125,84,-1,219,151,134,61,42,365,1151,29,658,281,335,-1,97,264,-1
23/06/2018,10,1361,1002,829,1400,1204,1032,238,165,301,96,38,219,-1,-1,475,722,211,132,254,289,424,1268,172,1107,612,1436,251,1056,288,362,149,undefined,78,102,1257,152,127,-1,263,260,166,108,65,564,1752,57,1167,418,526,-1,201,370,-1
23/06/2018,11,2370,1752,1199,2054,1867,1378,381,236,271,84,56,222,-1,-1,813,1144,281,134,561,501,607,1677,177,1114,816,1454,349,1486,469,536,230,undefined,89,137,1706,205,202,-1,275,617,197,105,67,920,2393,32,1417,560,613,-1,209,528,-1
23/06/2018,12,3100,2201,1736,2668,2597,1384,471,210,203,84,63,240,-1,-1,1094,1274,278,137,918,858,923,2030,237,1179,1102,1736,443,2421,564,759,247,undefined,71,108,1908,200,304,-1,199,524,150,157,117,1329,2871,67,1887,758,825,-1,230,711,-1
23/06/2018,13,3621,2521,2285,2976,2774,1567,419,205,170,90,69,255,-1,-1,1466,1489,355,200,1195,851,1022,2091,187,1143,1265,1840,347,2847,687,965,335,undefined,117,174,2314,246,279,-1,232,675,183,135,100,1829,3284,92,2073,745,816,-1,325,739,19
23/06/2018,14,3906,2848,2350,2957,2614,1798,564,262,261,94,54,300,-1,-1,1672,1389,253,177,1252,772,1033,2162,287,1191,1359,1653,306,2478,670,902,364,undefined,87,144,2263,241,251,-1,142,365,182,175,102,1787,3199,68,2216,739,724,-1,317,701,184
23/06/2018,15,4120,3065,2578,3185,3088,1859,507,306,148,112,91,307,-1,-1,1858,1430,258,179,1210,600,1066,2650,280,1209,1436,1324,320,2853,776,975,370,undefined,129,141,2381,249,226,-1,190,562,168,211,123,1893,3369,69,2348,601,545,-1,178,761,142
23/06/2018,16,4133,2951,2463,3361,3101,2008,558,269,164,101,63,263,-1,-1,1861,1332,280,266,1231,627,1195,2713,239,1493,1247,852,187,2392,607,925,277,undefined,104,143,2527,179,210,-1,177,541,166,155,77,2006,3549,82,2138,338,285,-1,163,653,204
23/06/2018,17,3449,2156,2537,2703,2472,2057,244,267,192,146,75,311,-1,-1,1644,826,388,212,1256,727,1164,2541,356,1485,1817,558,191,1834,394,996,445,undefined,134,175,2564,230,236,-1,184,360,191,171,118,1596,2921,70,1882,273,172,-1,142,729,148
23/06/2018,18,2658,1396,2450,2009,2007,1770,146,278,265,146,116,657,-1,-1,1471,632,361,152,1328,1022,1354,2058,292,1471,1249,546,150,1723,281,1156,487,undefined,144,126,2478,217,313,-1,168,510,110,107,74,1479,2375,57,1580,250,134,-1,105,621,143
23/06/2018,19,2048,761,2640,1892,2094,1442,111,155,165,124,124,458,-1,-1,1450,484,351,121,1403,959,1243,1803,211,936,462,534,108,2162,250,1246,633,undefined,144,107,2527,282,426,-1,182,419,92,63,55,1615,2044,42,1444,184,158,-1,145,545,135
23/06/2018,20,929,477,2349,1390,1322,1307,77,71,103,89,109,232,-1,-1,1289,323,237,80,1209,971,1193,1436,210,755,443,414,107,523,148,1172,653,undefined,74,96,2132,252,452,-1,103,176,60,71,45,1229,1586,29,1042,153,100,-1,117,551,97
23/06/2018,21,678,374,1880,1156,1420,1189,124,81,78,78,67,225,-1,-1,993,322,155,68,968,888,1007,1303,200,688,399,401,69,924,119,1061,693,undefined,96,92,1952,167,371,-1,121,155,56,67,46,1092,1457,18,754,138,111,-1,106,457,78
23/06/2018,22,610,474,1593,1039,1958,1047,111,174,127,159,77,610,-1,-1,778,336,196,115,873,866,1189,1273,283,1137,374,322,55,1862,185,967,542,undefined,92,81,1853,390,248,-1,85,390,46,41,27,978,1524,20,662,107,114,-1,59,414,73
23/06/2018,23,347,320,1346,750,757,953,157,46,70,62,20,124,-1,-1,344,185,135,74,578,864,930,949,127,504,318,263,59,299,60,864,306,undefined,80,79,1393,396,127,-1,49,170,20,23,26,562,1029,29,446,62,87,-1,47,447,44
24/06/2018,0,239,234,856,714,523,761,65,19,51,38,17,74,-1,-1,327,178,80,33,403,368,788,694,107,400,167,196,28,93,73,611,223,undefined,46,59,733,429,44,-1,32,58,14,14,9,498,1303,14,290,39,50,-1,29,395,51
24/06/2018,1,190,126,565,438,355,378,51,16,17,20,2,23,-1,-1,204,113,25,19,305,250,614,531,53,242,143,197,41,53,29,665,111,undefined,23,27,459,339,14,-1,22,46,10,14,21,401,863,2,245,54,65,-1,20,291,29
24/06/2018,2,121,77,356,334,253,446,8,9,21,19,-1,7,-1,-1,133,76,14,8,182,170,423,384,48,146,76,92,21,64,43,368,50,undefined,17,6,276,253,11,-1,13,28,16,9,6,193,645,2,183,23,22,-1,17,187,17
24/06/2018,3,132,111,362,279,251,464,5,3,27,24,-1,22,-1,-1,89,59,12,12,109,193,421,362,49,117,46,103,16,59,28,375,20,undefined,19,14,158,133,8,-1,12,15,10,7,6,238,521,9,171,13,42,-1,29,222,22
24/06/2018,4,65,39,121,150,145,228,18,5,19,8,3,15,-1,-1,58,63,14,1,45,94,219,325,47,106,45,85,7,43,22,155,27,undefined,3,15,76,72,2,-1,11,16,4,4,-1,84,240,2,73,11,11,-1,36,69,15
24/06/2018,5,44,33,122,149,71,164,8,1,9,1,7,11,-1,-1,55,16,26,5,28,47,136,194,28,106,49,59,4,53,13,94,9,undefined,15,27,71,39,13,-1,15,7,5,3,4,75,319,1,80,19,21,-1,8,28,12
24/06/2018,6,55,27,93,139,101,208,13,16,27,10,2,9,-1,-1,86,26,21,12,22,76,62,210,40,157,45,70,14,83,23,69,8,undefined,18,34,120,22,3,-1,6,19,15,12,5,83,297,3,102,24,22,-1,9,37,20
24/06/2018,7,87,73,153,156,196,227,81,34,49,21,9,29,-1,-1,62,42,39,20,40,43,80,309,72,301,87,142,31,111,47,59,23,undefined,21,33,215,28,9,-1,15,30,28,13,14,123,376,2,171,54,65,-1,19,35,119
24/06/2018,8,164,152,252,252,290,438,114,76,70,37,16,93,-1,-1,163,139,124,42,58,47,106,442,100,540,240,259,73,307,144,92,45,undefined,42,47,504,63,25,-1,108,66,58,28,22,190,454,13,262,109,111,-1,47,71,22
24/06/2018,9,577,377,479,534,615,736,175,105,118,23,28,148,-1,-1,269,272,122,55,113,112,197,862,172,757,316,561,108,748,206,251,70,undefined,81,82,972,92,67,-1,138,129,100,54,44,328,873,32,628,178,270,-1,120,173,74
24/06/2018,10,1273,887,864,1136,1300,1068,305,167,152,70,59,310,-1,-1,578,697,206,144,325,267,431,1114,240,1086,568,976,230,1332,338,435,145,undefined,145,146,1388,181,97,-1,144,211,122,99,59,651,1518,48,1107,422,481,-1,181,378,75
24/06/2018,11,2125,1443,1062,1833,1926,1340,572,234,140,87,81,378,-1,-1,890,869,296,127,585,457,548,1508,260,1164,860,1431,257,1874,427,596,269,undefined,107,111,1963,194,186,-1,155,428,180,125,85,903,2423,46,1341,592,752,-1,315,380,118
24/06/2018,12,2929,1968,1875,2439,2355,1512,900,238,150,80,117,391,-1,-1,1266,1257,303,173,1172,832,887,1884,245,1199,1033,1808,425,2318,675,826,267,undefined,156,229,2344,203,272,-1,155,757,295,145,113,1389,2728,76,1818,776,838,-1,319,592,137
24/06/2018,13,3116,2256,2274,2765,3020,1542,949,253,101,42,95,407,-1,-1,1745,1034,313,118,1340,817,1055,2112,184,1115,1093,1948,404,2843,889,1073,315,undefined,207,230,2528,211,210,-1,165,405,197,110,82,1452,3119,84,2010,819,936,-1,338,685,153
24/06/2018,14,3504,2375,2248,2892,3008,1615,2318,255,137,58,140,388,-1,-1,1746,1194,324,110,1288,725,1125,2209,243,1069,1308,1712,366,3188,945,854,363,undefined,204,241,2957,143,268,-1,95,258,268,124,101,1719,3214,86,2082,754,717,-1,349,645,176
24/06/2018,15,3744,2473,2201,2795,2424,1862,1422,290,141,45,84,388,-1,-1,1678,1119,273,140,1110,665,1129,2219,238,1072,1392,1398,344,2289,749,895,379,undefined,180,252,2677,145,215,-1,95,488,268,129,91,1708,2998,68,1934,639,642,-1,281,584,190
24/06/2018,16,3495,2448,2096,2515,2856,1628,554,255,117,81,95,307,-1,-1,1618,962,234,121,932,496,1051,2222,191,1158,1187,946,223,2499,709,852,375,undefined,95,137,2355,153,226,-1,89,452,200,115,78,1682,2773,83,1813,525,367,-1,229,641,145
24/06/2018,17,2953,1775,2220,2243,2184,1513,591,219,99,73,77,294,-1,-1,1572,745,197,87,1145,825,1157,2123,237,1261,1007,521,217,1703,558,876,369,undefined,116,115,2039,153,170,-1,71,175,178,147,86,1433,2429,53,1727,268,119,-1,169,614,127
24/06/2018,18,2191,1039,2188,1835,1408,1348,2537,178,146,73,70,180,-1,-1,1227,472,284,115,1250,1101,1125,1922,249,1190,789,522,165,553,459,946,454,undefined,342,474,2685,121,227,-1,113,185,93,80,60,1276,2110,48,1301,245,136,-1,160,418,107
24/06/2018,19,1323,579,2121,1300,1033,1146,113,81,85,55,51,245,-1,-1,1097,286,147,70,1163,1362,1106,1536,193,710,269,481,159,325,137,859,445,undefined,82,107,1570,121,237,-1,72,338,112,47,36,1180,1501,36,1156,210,111,-1,110,389,127
24/06/2018,20,636,323,1544,869,781,799,46,67,79,49,68,162,-1,-1,786,282,138,75,865,571,909,1231,194,592,279,349,86,210,126,647,471,undefined,70,64,1148,98,223,-1,36,159,62,38,24,945,1209,37,706,104,101,-1,86,328,112
24/06/2018,21,419,199,1094,637,488,753,50,42,76,35,35,126,-1,-1,555,163,103,50,635,476,680,944,136,498,116,331,63,161,69,450,304,undefined,46,39,942,96,164,-1,59,108,37,21,12,607,801,18,545,87,43,-1,68,266,53
24/06/2018,22,250,161,754,392,322,610,41,24,42,34,24,60,-1,-1,353,74,56,28,386,303,524,781,101,383,101,218,43,114,50,409,184,undefined,30,28,641,78,72,-1,28,52,39,21,16,350,540,18,340,73,74,-1,34,153,47
24/06/2018,23,196,83,545,279,196,383,20,15,25,14,13,28,-1,-1,166,80,35,25,229,200,398,470,50,280,58,161,22,54,35,364,91,undefined,32,9,306,60,16,-1,29,63,19,17,10,202,505,9,216,46,50,-1,24,92,23
25/06/2018,0,70,60,267,156,106,141,17,2,19,9,13,24,-1,-1,95,60,19,6,90,59,212,156,44,103,24,116,11,49,22,189,27,undefined,26,7,157,51,9,-1,14,48,33,7,10,73,271,10,164,18,30,-1,15,40,14
25/06/2018,1,44,31,115,45,49,64,37,22,10,5,1,10,-1,-1,51,10,11,-1,78,48,122,76,12,29,19,66,7,13,13,156,30,undefined,2,3,105,5,6,-1,16,6,7,2,1,35,60,2,52,11,25,-1,20,42,18
25/06/2018,2,19,12,33,20,46,34,6,6,7,3,1,5,-1,-1,26,7,6,2,44,22,88,47,9,37,14,58,2,15,2,92,5,undefined,1,1,62,5,3,-1,2,10,6,1,2,12,30,1,44,6,17,-1,11,21,3
25/06/2018,3,10,6,23,26,39,27,1,2,4,-1,4,11,-1,-1,20,7,3,3,32,33,76,56,12,18,13,69,5,29,2,85,11,undefined,1,6,25,6,-1,-1,5,8,7,2,1,19,40,-1,36,4,19,-1,1,8,4
25/06/2018,4,11,23,31,41,64,34,15,2,6,2,2,6,-1,-1,8,3,11,6,30,11,37,64,3,33,11,25,-1,53,11,62,14,undefined,15,3,16,7,1,-1,5,9,13,2,3,15,60,1,32,4,5,-1,-1,5,4
25/06/2018,5,20,17,81,90,111,162,27,36,89,18,3,10,-1,-1,49,26,60,29,20,11,19,147,50,270,63,48,12,79,28,59,22,undefined,16,23,113,18,15,-1,13,21,10,11,7,32,173,4,53,19,15,-1,14,17,36
25/06/2018,6,149,62,153,144,382,534,96,116,523,91,13,57,-1,-1,96,119,229,137,30,41,96,471,220,809,205,83,22,324,79,69,27,undefined,62,36,534,86,2,-1,61,53,46,37,16,124,438,26,218,25,26,-1,25,47,23
25/06/2018,7,333,258,273,443,939,1524,328,320,2091,351,35,184,-1,-1,278,375,671,605,67,63,154,1279,604,2242,514,145,57,814,231,165,77,undefined,227,110,1381,183,35,-1,308,233,134,65,49,432,1159,34,538,82,64,-1,75,195,68
25/06/2018,8,778,588,680,961,1924,3930,552,542,4062,587,51,312,-1,-1,662,955,1861,1425,185,151,335,2752,1408,4045,1093,436,170,1696,558,397,151,undefined,582,270,3480,735,93,-1,756,743,295,304,147,947,2449,210,1302,237,91,-1,104,551,155
25/06/2018,9,929,662,629,1016,1308,2003,359,248,2336,388,23,183,-1,-1,605,871,1191,765,216,164,404,1784,789,2577,589,409,86,1138,297,299,179,undefined,431,207,1846,548,127,-1,721,523,292,247,138,871,1830,195,1229,158,110,-1,103,521,145
25/06/2018,10,1254,1067,877,1528,2256,1160,259,162,696,219,32,148,-1,-1,626,1029,667,433,355,321,508,1552,459,1672,419,447,98,1675,352,419,187,undefined,283,177,1245,444,84,-1,412,480,236,161,99,1061,2099,174,1028,181,187,-1,93,395,109
25/06/2018,11,1830,1331,1166,1910,1744,1123,332,205,631,248,45,167,-1,-1,802,1213,578,310,565,362,627,1780,409,1582,485,584,129,1481,352,510,195,undefined,174,149,1361,471,186,-1,370,400,303,263,103,945,2451,131,1386,253,181,-1,132,460,155
25/06/2018,12,3313,2495,1901,2960,2870,1952,560,610,1413,488,94,387,-1,-1,1401,2019,1348,518,1063,838,1373,2594,968,2369,842,980,141,2370,762,1025,408,undefined,316,304,2714,907,245,-1,1174,789,429,273,163,1962,3263,256,2141,252,334,-1,208,932,199
25/06/2018,13,3592,2811,1999,3304,2485,2051,512,544,1179,512,110,375,-1,-1,1513,2127,1438,533,1100,925,1473,2855,871,2341,881,933,205,2433,690,1086,502,undefined,362,352,2799,897,331,-1,948,742,530,316,183,2158,3356,306,2406,306,295,-1,233,984,238
25/06/2018,14,3074,2216,1930,2799,2732,1545,314,283,812,286,56,261,-1,-1,1490,1484,791,431,894,495,991,2421,476,1819,825,655,150,2196,721,853,306,undefined,217,224,1883,661,236,-1,427,517,410,240,107,1777,3261,180,1927,226,191,-1,140,853,198
25/06/2018,15,3013,2128,1912,2731,2065,1758,462,227,1122,330,61,212,-1,-1,1525,1366,620,481,898,482,993,2583,510,2170,874,596,174,1896,494,726,199,undefined,262,195,1811,524,206,-1,298,350,319,257,128,1576,3265,136,1805,267,199,-1,167,658,252
25/06/2018,16,3051,1906,2120,2664,2400,2684,415,409,2800,597,67,299,-1,-1,1570,1317,723,863,848,399,1052,3100,714,3702,1109,576,164,1989,473,747,230,undefined,436,196,2397,547,179,-1,377,367,455,325,145,1633,3448,145,2063,190,168,-1,159,706,265
25/06/2018,17,3290,2025,2418,3103,3322,4747,681,623,3784,789,86,339,-1,-1,1950,1396,1214,1567,1071,513,1263,4018,1197,4787,1654,695,241,2960,820,956,280,undefined,585,302,3916,733,192,-1,614,449,390,456,237,2063,4139,219,2579,329,166,-1,121,791,330
25/06/2018,18,2469,1290,2308,2209,2010,2327,415,368,1470,396,74,278,-1,-1,1556,698,637,682,1104,639,1149,3011,555,2881,985,544,199,1937,465,890,311,undefined,288,168,2642,373,222,-1,296,260,215,220,157,1415,2770,119,1758,253,118,-1,127,584,179
25/06/2018,19,1466,591,2129,1586,1225,1332,181,158,459,140,62,202,-1,-1,1192,443,248,234,993,817,1048,1930,251,1317,412,560,137,946,244,848,284,undefined,101,88,1700,231,206,-1,148,123,125,169,112,1171,1804,71,1276,170,102,-1,117,424,107
25/06/2018,20,683,341,1627,1035,1122,950,77,95,174,89,56,178,-1,-1,964,332,209,103,897,448,770,1319,152,808,245,420,110,702,161,700,316,undefined,66,53,1179,110,169,-1,78,97,120,103,63,904,1384,35,813,147,46,-1,80,303,106
25/06/2018,21,497,210,991,694,1324,756,50,61,95,55,44,131,-1,-1,635,209,150,83,583,397,555,1146,121,666,186,298,81,1400,151,468,212,undefined,36,22,953,178,129,-1,94,79,80,82,57,574,998,39,551,104,61,-1,48,274,66
25/06/2018,22,215,176,729,398,443,543,29,24,79,44,24,71,-1,-1,354,96,73,39,382,287,505,707,89,444,110,249,69,209,54,331,208,undefined,37,50,553,55,83,-1,54,37,76,64,41,352,639,17,321,114,80,-1,45,146,60
25/06/2018,23,139,74,431,206,226,303,31,21,35,12,23,36,-1,-1,156,61,53,33,149,109,301,488,62,275,52,171,30,74,32,261,72,undefined,23,27,265,19,21,-1,32,29,39,14,12,210,466,10,227,38,46,-1,38,72,35
26/06/2018,0,52,27,165,108,61,128,28,5,22,3,5,23,-1,-1,67,31,12,2,54,54,167,158,48,90,16,121,15,36,20,136,45,undefined,8,5,113,13,6,-1,4,10,21,7,5,91,179,1,75,18,21,-1,24,16,13
26/06/2018,1,39,17,115,57,62,44,18,4,14,-1,1,4,-1,-1,32,8,9,4,40,34,117,79,11,46,20,82,11,21,6,58,24,undefined,3,6,52,6,8,-1,6,9,17,5,5,21,125,2,39,12,20,-1,14,14,6
26/06/2018,2,16,17,66,42,32,27,15,1,9,2,-1,4,-1,-1,24,6,9,7,30,64,39,79,2,27,21,44,8,6,1,52,10,undefined,-1,1,30,8,6,-1,7,4,11,-1,1,17,62,2,39,11,21,-1,7,20,3
26/06/2018,3,6,7,33,27,41,21,-1,1,9,1,-1,4,-1,-1,13,13,8,6,49,18,40,48,15,32,7,24,2,24,1,36,-1,undefined,1,5,18,7,2,-1,10,4,3,1,-1,11,50,-1,39,7,12,-1,6,10,2
26/06/2018,4,24,25,30,26,58,32,15,1,6,4,4,6,-1,-1,22,5,4,3,12,23,43,47,5,26,13,41,3,62,8,34,2,undefined,6,2,28,5,2,-1,17,5,15,2,2,17,35,3,24,4,6,-1,3,10,3
26/06/2018,5,37,16,88,72,144,227,35,43,129,17,3,16,-1,-1,46,47,51,31,16,18,31,142,53,314,78,74,8,96,32,18,26,undefined,16,22,173,18,18,-1,14,23,11,5,3,47,181,8,74,24,26,-1,20,18,6
26/06/2018,6,136,92,199,208,437,810,145,156,803,93,13,74,-1,-1,85,157,214,168,33,40,90,608,232,985,211,156,30,397,129,88,28,undefined,67,83,878,78,15,-1,86,74,51,44,22,132,479,45,233,50,69,-1,37,56,64
26/06/2018,7,343,278,411,454,966,1668,434,356,2198,367,40,180,-1,-1,303,454,766,648,77,79,187,1298,707,2408,524,317,97,842,274,191,79,undefined,256,153,1485,217,32,-1,319,275,108,80,47,422,1302,64,573,126,89,-1,43,172,89
26/06/2018,8,836,663,817,1014,1948,3866,622,577,4192,607,41,299,-1,-1,644,1034,1928,1351,250,147,356,2712,1428,4302,786,571,189,1724,549,433,163,undefined,649,334,3377,793,109,-1,747,795,248,295,122,899,2428,183,1142,255,178,-1,127,662,144
26/06/2018,9,980,690,784,1139,1180,1987,277,263,2330,461,22,172,-1,-1,612,862,1158,763,215,176,357,1853,830,2729,781,663,151,1012,404,357,200,undefined,491,210,1916,555,111,-1,664,508,283,278,122,809,1922,206,1119,236,218,-1,103,578,134
26/06/2018,10,1236,1014,985,1550,1114,1112,197,158,812,250,30,129,-1,-1,617,1022,678,469,279,231,486,1567,509,1638,367,860,93,1136,315,357,118,undefined,257,146,1332,466,114,-1,408,557,247,248,116,838,2085,156,971,304,375,-1,176,433,140
26/06/2018,11,1806,1343,1322,1853,1271,1150,344,181,714,239,59,188,-1,-1,875,1281,732,356,600,316,712,1787,480,1568,420,1059,192,1198,361,574,188,undefined,272,137,1717,485,311,-1,373,418,233,151,103,1038,2291,182,1297,419,421,-1,305,469,151
26/06/2018,12,3258,2673,2221,3031,1870,1843,532,675,1541,605,106,370,-1,-1,1355,1918,1462,583,1089,822,1510,2647,1061,2446,775,1672,280,1668,640,1121,421,undefined,421,354,2791,1069,309,-1,1037,906,438,300,129,1923,3144,257,2094,567,689,-1,358,914,228
26/06/2018,13,3733,2864,2338,3181,2028,2115,386,628,1442,488,84,350,-1,-1,1659,1940,1520,604,1174,738,1514,2985,979,2480,836,1582,285,1790,728,1075,396,undefined,384,377,3050,1038,294,-1,994,770,494,355,170,2155,3219,287,2524,589,708,-1,325,1041,281
26/06/2018,14,3016,2090,1927,2653,1768,1693,267,286,934,312,67,208,-1,-1,1399,1577,797,508,959,482,973,2527,554,1907,852,993,195,1643,582,777,298,undefined,228,193,2039,633,196,-1,453,501,359,307,145,1761,2957,157,1954,421,370,-1,217,803,263
26/06/2018,15,3016,2004,2066,2705,1807,2009,248,267,1356,328,64,193,-1,-1,1507,1277,651,470,845,550,1030,2583,562,2323,970,695,185,1616,560,710,214,undefined,259,193,2150,636,181,-1,367,490,332,271,162,1712,3211,135,1858,365,268,-1,188,732,235
26/06/2018,16,3157,1937,2219,2842,2364,3021,410,420,2901,630,66,251,-1,-1,1749,1277,802,934,862,458,992,3296,716,3836,992,651,197,2122,562,778,229,undefined,461,223,2619,598,167,-1,393,458,421,376,184,1650,3420,165,2128,253,153,-1,137,721,275
26/06/2018,17,3317,1952,2428,3018,3121,4632,705,657,3735,871,70,375,-1,-1,1922,1426,1202,1553,981,547,1276,4197,1226,5517,1743,606,219,2619,810,984,344,undefined,636,367,4017,745,187,-1,626,666,412,425,270,2058,4109,225,2390,348,159,-1,170,824,360
26/06/2018,18,2634,1247,2364,2455,1904,2647,441,378,1557,462,93,237,-1,-1,1600,740,798,719,1125,641,1205,3095,567,3141,932,625,204,1787,567,963,396,undefined,277,209,2853,432,231,-1,344,522,265,303,159,1624,2837,94,1900,300,126,-1,133,628,237
26/06/2018,19,1500,554,2103,1486,1069,1375,168,186,526,177,83,194,-1,-1,1307,447,307,229,902,546,1103,2051,291,1408,414,485,153,975,290,818,302,undefined,105,142,1838,289,147,-1,182,225,141,151,91,1121,1691,60,1284,265,95,-1,91,419,122
26/06/2018,20,764,373,1660,1030,854,977,111,112,246,142,65,157,-1,-1,877,335,206,126,637,401,836,1559,196,954,267,397,168,589,172,758,296,undefined,90,87,1160,154,136,-1,78,168,103,143,84,934,1359,33,798,168,152,-1,156,435,132
26/06/2018,21,514,251,1234,859,1009,932,59,56,122,87,51,131,-1,-1,606,314,154,102,487,311,624,1249,145,771,286,379,134,803,153,556,259,undefined,61,75,1049,224,91,-1,101,318,95,84,40,750,1165,25,618,137,81,-1,72,254,78
26/06/2018,22,264,126,797,544,489,681,49,36,88,84,22,96,-1,-1,364,109,126,75,295,226,467,843,110,528,133,239,80,179,57,400,184,undefined,50,64,632,114,62,-1,47,123,56,65,32,337,775,21,350,107,72,-1,44,187,63
26/06/2018,23,112,45,484,237,252,351,24,19,43,19,10,42,-1,-1,149,72,51,44,129,109,366,474,52,289,56,156,32,84,29,255,99,undefined,42,38,326,69,37,-1,25,72,36,31,9,197,433,22,230,35,47,-1,28,100,34
27/06/2018,0,61,36,167,98,102,139,8,3,14,8,2,7,-1,-1,68,35,16,12,77,72,226,194,37,87,24,84,26,43,29,121,26,undefined,2,2,114,16,10,-1,14,25,36,17,10,97,160,11,87,26,29,-1,17,27,20
27/06/2018,1,35,26,78,65,38,65,20,4,9,1,1,2,-1,-1,22,24,31,7,46,23,103,85,14,32,32,67,10,28,15,82,20,undefined,19,30,60,18,5,-1,18,56,14,12,3,32,134,-1,56,8,17,-1,14,10,11
27/06/2018,2,56,21,91,47,55,58,16,6,5,3,1,4,-1,-1,26,15,5,2,38,45,85,104,9,14,20,87,12,24,24,77,4,undefined,12,24,57,14,7,-1,8,25,10,6,1,36,64,-1,60,10,6,-1,12,21,16
27/06/2018,3,8,6,26,11,27,39,3,-1,3,3,1,2,-1,-1,23,16,19,2,13,16,52,60,5,28,2,28,3,30,3,53,-1,undefined,3,1,23,4,1,-1,9,3,2,2,4,22,35,1,32,3,17,-1,1,6,8
27/06/2018,4,22,12,58,27,56,35,9,-1,5,1,-1,-1,-1,-1,11,4,17,4,30,24,36,70,11,17,26,37,2,54,3,31,17,undefined,3,3,39,3,8,-1,3,10,28,3,3,16,65,5,45,2,9,-1,6,6,5
27/06/2018,5,10,28,90,74,120,226,49,41,130,20,4,16,-1,-1,25,42,79,21,22,25,48,139,45,285,132,46,15,101,22,54,12,undefined,18,38,165,23,9,-1,22,19,10,8,8,52,223,9,56,20,17,-1,17,23,14
27/06/2018,6,133,81,213,192,429,815,119,132,733,104,14,54,-1,-1,84,155,222,166,36,22,128,595,202,1029,312,113,35,495,97,71,31,undefined,89,52,807,81,9,-1,74,83,60,37,16,138,472,43,211,45,51,-1,40,45,74
27/06/2018,7,344,256,312,462,974,1650,376,288,2212,349,54,182,-1,-1,271,457,743,615,95,78,187,1404,709,2470,496,227,83,1002,266,184,62,undefined,244,124,1412,207,38,-1,336,289,121,84,44,418,1242,60,597,120,73,-1,66,178,69
27/06/2018,8,916,647,705,1000,1816,3801,582,490,4038,622,65,296,-1,-1,582,903,1805,1294,147,145,361,2607,1279,4224,815,490,195,1780,577,377,132,undefined,626,268,3214,767,89,-1,770,723,405,235,131,1023,2444,207,1183,253,147,-1,98,656,176
27/06/2018,9,988,727,643,1154,1353,2202,281,274,2491,529,45,159,-1,-1,638,926,1248,813,263,130,359,1984,865,2971,792,458,116,1379,402,350,138,undefined,400,201,1854,600,106,-1,696,619,364,285,148,803,2027,219,1062,175,158,-1,181,472,173
