Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
05/07/2018,7,358,253,341,412,907,1583,240,270,2658,340,36,161,-1,-1,274,481,713,621,69,56,146,1247,622,2309,469,279,105,802,250,149,72,undefined,235,118,1431,220,29,-1,348,213,92,71,48,409,1142,31,460,163,82,-1,55,201,110
05/07/2018,8,974,498,708,981,1721,3489,411,433,4941,641,45,275,-1,-1,707,842,1724,1457,250,122,273,2432,1323,4219,717,521,166,1596,488,462,126,undefined,527,253,3029,628,95,-1,757,702,238,256,167,905,2330,174,1104,219,161,-1,111,570,149
05/07/2018,9,1028,640,658,1091,1201,2035,265,216,2966,413,20,117,-1,-1,574,907,1019,917,159,152,323,1798,845,2803,417,615,140,1236,260,320,129,undefined,378,199,1823,518,88,-1,665,551,317,417,142,862,1928,223,876,269,179,-1,140,468,146
05/07/2018,10,1457,909,877,1535,1454,1244,238,138,1226,253,26,90,-1,-1,617,988,650,484,327,205,412,1425,531,1916,362,762,135,1418,287,420,113,undefined,224,167,1435,440,98,-1,502,412,242,223,103,790,2276,145,968,249,290,-1,153,398,129
05/07/2018,11,2290,1422,1417,2238,1683,1415,455,203,1053,228,32,115,-1,-1,848,1301,684,376,591,421,782,1898,502,1674,554,1052,186,1611,473,701,168,undefined,213,202,1653,500,132,-1,423,468,262,227,123,1277,2809,151,1341,412,399,-1,156,519,176
05/07/2018,12,3542,2651,2230,3419,2425,1983,612,575,2231,449,74,308,-1,-1,1512,1989,1322,594,1152,789,1524,2494,945,2583,855,1731,273,2263,680,1050,301,undefined,372,306,2857,1005,260,-1,1197,822,432,329,149,2186,3779,292,2235,546,615,-1,261,897,251
05/07/2018,13,4159,3213,2326,3759,2443,2141,746,466,2024,383,94,350,-1,-1,1713,2107,1302,622,1204,858,1470,2948,932,2618,977,1720,288,2280,778,1152,359,undefined,350,321,3055,894,328,-1,990,848,476,455,215,2417,4049,208,2622,680,708,-1,231,1115,346
05/07/2018,14,3575,2537,2300,3421,2396,2156,683,260,1328,289,58,238,-1,-1,1724,1665,696,467,1095,596,1089,2713,655,2026,1000,1184,255,2084,763,829,301,undefined,250,235,2542,683,252,-1,494,505,308,293,149,1909,3807,186,2120,584,415,-1,205,862,230
05/07/2018,15,3804,2538,2339,3403,2610,2160,642,228,1776,336,85,243,-1,-1,1949,1734,690,529,961,555,1007,2843,652,2541,1046,824,229,2147,711,802,301,undefined,262,215,2593,594,256,-1,375,413,423,386,197,2017,3900,134,2253,435,237,-1,161,687,291
05/07/2018,16,3433,2476,2234,3304,2626,2825,535,339,3206,556,39,323,-1,-1,1884,1548,739,890,1050,563,1131,3282,809,3767,1119,561,153,1965,680,839,255,undefined,426,234,2978,611,189,-1,404,379,402,463,201,1746,3976,157,2177,277,178,-1,173,752,302
05/07/2018,17,4068,2605,2610,3601,3543,4767,886,600,4544,835,92,403,-1,-1,2159,1651,1189,1491,1206,627,1361,4341,1262,5060,1392,654,220,2472,974,1128,358,undefined,574,363,4621,847,248,-1,648,533,392,438,285,2341,4690,197,2667,331,169,-1,137,915,343
05/07/2018,18,3256,1795,2386,2842,2510,2952,703,345,2071,476,112,426,-1,-1,1718,1212,685,807,1311,870,1381,3465,718,3070,972,687,184,1746,634,1150,393,undefined,295,244,3696,542,230,-1,444,349,246,298,189,1821,3481,91,2125,291,140,-1,143,670,242
05/07/2018,19,2238,1261,2002,1917,1792,1684,550,164,745,171,138,310,-1,-1,1427,597,336,233,1351,930,1199,2167,378,1522,374,522,139,1456,401,1051,464,undefined,125,131,2506,351,241,-1,242,171,137,160,82,1268,2071,53,1414,234,107,-1,166,552,169
05/07/2018,20,1547,829,1875,1425,1269,1283,125,88,321,151,62,225,-1,-1,1183,353,226,163,1117,758,936,1820,306,896,316,466,93,555,275,964,444,undefined,91,73,1874,262,220,-1,137,131,124,153,78,1169,1769,24,1097,155,98,-1,105,509,96
05/07/2018,21,1073,427,1702,1213,1327,1173,168,81,211,98,48,214,-1,-1,893,381,176,118,905,500,835,1527,257,882,243,402,65,1062,232,717,365,undefined,88,120,1581,252,182,-1,118,129,106,90,48,953,1669,36,1087,135,85,-1,65,452,99
05/07/2018,22,373,195,1153,813,979,857,542,52,127,43,50,127,-1,-1,546,259,153,117,566,462,676,1172,208,644,184,302,64,676,191,503,281,undefined,77,120,1285,144,91,-1,80,107,52,49,38,592,1285,30,526,114,104,-1,64,249,82
05/07/2018,23,215,106,695,436,402,512,46,35,51,21,19,31,-1,-1,215,138,61,53,294,608,496,671,134,371,111,180,32,156,73,369,116,undefined,32,17,567,73,52,-1,48,62,36,28,15,294,676,22,321,50,57,-1,36,148,34
06/07/2018,0,105,72,389,222,157,198,22,14,43,20,2,6,-1,-1,114,54,21,20,162,176,265,354,56,153,69,133,34,65,42,253,73,undefined,7,12,260,84,18,-1,29,33,22,10,10,134,305,4,169,27,61,-1,22,96,24
06/07/2018,1,81,51,200,122,109,75,4,8,16,3,-1,16,-1,-1,58,36,19,9,76,105,160,192,30,62,35,111,11,33,26,150,33,undefined,4,11,96,73,4,-1,8,8,11,6,1,67,183,1,92,15,54,-1,19,44,8
06/07/2018,2,37,25,118,79,64,60,18,4,17,1,4,4,-1,-1,26,35,22,-1,29,119,156,96,28,49,25,57,7,16,10,102,8,undefined,6,1,54,15,8,-1,18,15,6,5,1,45,223,1,78,6,20,-1,11,25,9
06/07/2018,3,65,49,96,49,51,54,16,3,6,1,2,1,-1,-1,14,25,8,6,59,132,253,144,44,43,12,45,3,37,17,81,4,undefined,8,13,40,27,6,-1,3,5,6,3,2,32,57,-1,47,11,26,-1,6,18,20
06/07/2018,4,18,26,54,47,68,67,11,4,17,11,7,3,-1,-1,11,26,14,4,20,54,135,106,34,41,15,51,8,62,12,25,7,undefined,11,7,47,11,12,-1,9,9,21,1,1,13,71,3,63,5,34,-1,2,11,6
06/07/2018,5,37,24,111,96,129,246,29,44,162,15,2,8,-1,-1,47,43,63,22,23,17,79,169,42,292,83,97,6,108,29,40,34,undefined,18,34,168,26,7,-1,27,19,14,8,-1,76,185,6,89,22,20,-1,20,18,13
06/07/2018,6,153,82,168,217,402,816,111,123,1016,82,10,57,-1,-1,73,340,196,143,42,37,70,519,221,971,173,146,38,320,115,63,20,undefined,71,62,736,72,4,-1,60,93,53,43,21,128,481,22,196,48,88,-1,43,49,80
06/07/2018,7,319,226,310,435,861,1477,181,221,2372,305,35,147,-1,-1,238,483,660,576,78,66,133,1207,591,2146,418,326,79,780,231,162,58,undefined,209,125,1340,199,34,-1,302,260,83,68,42,354,1153,29,508,131,105,-1,52,176,107
06/07/2018,8,878,576,698,940,1609,3441,404,409,5051,547,31,244,-1,-1,648,896,1789,1514,233,186,319,2384,1386,4161,625,628,137,1509,439,310,110,undefined,484,260,3116,545,96,-1,780,648,255,286,168,826,2258,165,1030,276,109,-1,114,563,133
06/07/2018,9,912,751,655,1331,2017,2038,192,185,2460,383,17,106,-1,-1,724,925,1197,842,156,130,379,1780,651,2780,310,526,186,2292,496,314,147,undefined,365,145,1756,481,99,-1,632,555,230,190,92,772,2527,196,806,201,189,-1,121,443,183
06/07/2018,10,1456,1200,1156,2042,2260,1250,466,158,1089,247,50,161,-1,-1,939,1017,610,489,304,222,445,1623,482,1746,490,790,203,2282,427,405,161,undefined,170,192,1368,458,130,-1,465,433,224,152,78,1192,2916,97,1076,357,351,-1,144,437,203
06/07/2018,11,2195,1826,1681,2740,2471,1573,527,194,1183,230,43,187,-1,-1,1331,1377,680,367,663,376,784,2042,503,1888,706,1145,228,2574,641,573,203,undefined,217,239,1923,544,166,-1,468,446,294,178,117,1633,3150,172,1548,480,453,-1,197,571,238
06/07/2018,12,4150,3207,2713,4068,3225,2262,710,586,2638,583,94,418,-1,-1,2130,2169,1358,604,1163,972,1719,2831,1010,2946,1007,1810,358,3241,1007,1240,302,undefined,389,340,3527,1111,255,-1,1220,926,387,244,168,2549,4188,226,2592,546,643,-1,310,1009,306
06/07/2018,13,4687,3739,3240,4686,3621,2433,1259,573,2231,441,146,463,-1,-1,2574,2235,1576,587,1453,996,2060,3284,1097,3284,1145,1892,388,3795,1675,1300,395,undefined,385,483,3585,1193,340,-1,1038,1048,455,270,141,3225,4700,234,2890,647,760,-1,284,1135,370
06/07/2018,14,3910,2845,2825,4194,3947,2286,870,316,1391,301,104,409,-1,-1,2476,2010,825,489,1173,712,1334,3128,718,2493,1153,1316,306,3513,1464,861,437,undefined,328,359,3150,692,325,-1,523,606,357,233,126,2751,4740,157,2536,494,458,-1,246,818,318
06/07/2018,15,3794,2730,2604,3601,3191,2567,828,273,1849,272,94,406,-1,-1,1929,1697,730,565,1075,582,1193,3094,679,2832,1349,1180,291,2616,1033,876,280,undefined,350,244,3171,623,229,-1,466,508,366,256,162,2040,4025,391,2392,623,400,-1,243,882,296
06/07/2018,16,4099,2826,2558,3611,3358,3313,856,427,3355,562,114,423,-1,-1,1995,1715,811,905,1062,608,1205,3748,902,3811,1447,948,247,2652,842,975,279,undefined,483,389,3630,754,221,-1,481,561,346,275,163,2179,4054,154,2367,465,352,-1,260,879,300
06/07/2018,17,4409,2948,3108,4088,4318,4762,1414,541,3948,732,134,537,-1,-1,2381,1916,1239,1317,1423,834,1565,4322,1137,4519,1497,751,285,2984,940,1485,366,undefined,651,500,5243,900,320,-1,676,798,397,410,222,2552,4998,151,2957,403,127,-1,202,992,427
06/07/2018,18,3759,2085,2918,3290,3488,3266,2302,397,1671,358,93,400,-1,-1,1947,1347,780,607,1491,1259,1779,3400,665,2765,1184,635,225,2501,768,1480,603,undefined,529,379,4601,660,337,-1,499,692,257,362,192,2015,4041,94,2181,310,97,-1,183,829,280
06/07/2018,19,2627,1437,2482,2475,2613,2043,1779,195,603,196,158,511,-1,-1,1565,759,426,294,1594,1373,1482,2558,348,1693,870,480,141,2106,438,1564,608,undefined,340,187,3067,507,359,-1,307,494,186,351,148,1627,2955,48,1598,204,124,-1,143,747,191
06/07/2018,20,2088,945,2186,1912,1914,1599,164,179,299,141,135,318,-1,-1,1445,532,248,167,1439,1341,1292,2015,233,1222,621,484,117,1407,311,1266,654,undefined,109,81,2380,414,382,-1,183,279,87,138,81,1403,2186,20,1418,184,135,-1,113,679,158
06/07/2018,21,1421,534,2276,1620,1705,1599,415,112,232,88,61,181,-1,-1,1115,515,187,106,1269,924,1231,1882,242,1007,567,430,96,1145,268,1373,651,undefined,100,171,2073,434,360,-1,150,215,84,91,50,1364,1924,35,1312,151,86,-1,92,602,103
06/07/2018,22,624,379,1632,1366,2522,1452,3783,75,207,46,41,137,-1,-1,826,352,308,127,916,866,1094,1678,258,860,401,330,84,1736,611,989,497,undefined,459,440,2934,480,225,-1,142,270,52,43,29,996,2072,23,774,133,69,-1,64,471,82
06/07/2018,23,461,284,1246,886,986,1086,523,64,143,43,28,126,-1,-1,465,317,167,106,629,512,851,1367,204,780,360,311,86,381,185,763,367,undefined,149,136,1865,429,83,-1,162,178,35,25,30,689,1441,12,636,119,49,-1,65,383,59
07/07/2018,0,218,157,760,505,404,579,45,28,55,12,23,35,-1,-1,271,127,64,32,370,311,595,648,95,336,138,168,45,116,66,501,213,undefined,40,48,679,323,50,-1,78,87,14,8,7,326,922,8,351,52,65,-1,47,329,38
07/07/2018,1,149,111,463,327,266,366,36,18,47,6,3,3,-1,-1,184,70,28,20,287,250,504,381,51,170,87,148,27,74,36,370,100,undefined,40,23,321,316,16,-1,28,36,10,10,9,313,707,7,230,27,34,-1,14,235,8
07/07/2018,2,165,64,356,304,246,351,12,17,38,8,4,6,-1,-1,122,61,21,23,241,213,433,402,28,158,96,131,23,51,33,382,36,undefined,21,44,242,309,9,-1,8,44,5,10,9,295,589,4,227,31,33,-1,24,136,14
07/07/2018,3,83,81,298,224,197,143,22,6,34,2,-1,5,-1,-1,48,44,6,5,99,103,331,279,33,82,51,102,21,46,28,324,35,undefined,10,4,75,188,16,-1,9,14,5,4,4,103,382,4,124,31,30,-1,30,67,9
07/07/2018,4,69,31,155,100,95,129,22,6,14,2,3,4,-1,-1,39,43,11,4,45,88,141,246,18,54,27,67,8,35,15,124,19,undefined,13,2,72,55,6,-1,11,16,3,3,2,69,239,4,80,8,16,-1,6,64,17
07/07/2018,5,45,25,157,84,82,100,18,9,41,12,-1,5,-1,-1,82,24,29,10,38,42,158,152,28,114,32,53,8,74,19,84,14,undefined,2,19,71,37,10,-1,27,89,6,1,3,69,199,4,66,10,29,-1,12,25,14
07/07/2018,6,73,62,112,95,135,245,23,23,124,9,5,18,-1,-1,55,168,41,22,24,45,65,214,27,336,52,98,32,85,58,47,12,undefined,30,33,186,17,3,-1,18,38,20,17,14,62,255,2,123,33,67,-1,16,20,29
07/07/2018,7,117,97,210,158,163,347,65,35,116,11,7,23,-1,-1,89,172,66,35,61,61,125,382,74,498,75,290,90,89,66,63,33,undefined,36,34,417,28,10,-1,40,57,18,19,17,139,331,8,207,77,92,-1,42,58,56
07/07/2018,8,352,232,340,396,302,653,88,48,108,62,23,65,-1,-1,155,81,110,68,153,59,130,666,113,639,124,337,159,236,115,128,55,undefined,56,62,572,73,43,-1,95,83,57,55,50,239,668,29,297,192,93,-1,79,150,101
07/07/2018,9,763,521,510,813,651,883,247,68,152,65,22,120,-1,-1,260,45,171,98,171,135,237,1095,167,983,206,725,217,516,166,263,116,undefined,95,102,802,135,80,-1,210,124,72,62,42,312,1186,34,541,336,291,-1,166,243,103
07/07/2018,10,1517,1136,788,1367,1176,1024,368,114,271,100,27,169,-1,-1,488,33,233,117,317,291,379,1363,212,1203,518,992,258,1103,245,405,185,undefined,108,108,1268,208,130,-1,235,179,106,104,74,515,1753,45,929,497,426,-1,198,370,97
07/07/2018,11,2391,1918,1205,2030,1902,1530,530,181,232,78,36,232,-1,-1,920,38,259,178,685,539,556,1819,276,1348,811,1505,336,1683,364,587,213,undefined,139,157,2061,224,192,-1,198,239,115,121,116,1033,2381,62,1404,699,749,-1,283,536,149
07/07/2018,12,3192,2521,1844,2817,2707,1590,916,201,219,112,59,250,-1,-1,1197,351,298,161,1226,694,902,2225,308,1419,1117,1856,486,2583,695,743,293,undefined,189,271,2222,290,243,-1,132,216,154,119,99,1361,3241,65,1859,795,768,-1,260,748,131
07/07/2018,13,3688,2925,2366,3091,3512,1873,810,165,205,87,90,327,-1,-1,1700,1420,327,189,1350,1040,1246,2634,267,1291,1212,1857,416,3611,897,856,353,undefined,159,232,2619,234,291,-1,168,226,227,191,133,1937,3647,56,2133,806,760,-1,264,788,156
07/07/2018,14,3824,2928,2510,3378,2884,1961,579,186,266,130,60,269,-1,-1,1723,1552,427,168,1274,859,1146,2658,285,1403,1188,1797,423,2710,786,855,416,undefined,187,276,2740,217,302,-1,158,241,165,127,82,1629,3552,60,2202,789,649,-1,228,647,127
07/07/2018,15,4049,2988,2155,3289,3031,2208,836,257,242,81,68,295,-1,-1,1873,1608,399,165,1235,861,1359,2803,342,1519,1416,1365,297,2801,912,871,426,undefined,147,242,3013,248,309,-1,155,237,166,139,95,2117,3574,48,2444,636,493,-1,320,796,157
07/07/2018,16,3939,2970,2280,3278,3689,2181,776,223,230,122,50,265,-1,-1,1753,1403,304,169,1234,574,1354,2729,422,1629,1230,746,221,3269,778,1003,398,undefined,155,233,2961,247,245,-1,199,208,139,125,89,1922,3772,77,2019,410,193,-1,188,691,135
07/07/2018,17,3368,2268,2345,2820,2532,2126,449,243,271,169,135,517,-1,-1,1771,1100,319,139,1354,823,1299,2702,333,1631,1121,542,217,1767,631,968,413,undefined,173,185,3189,289,255,-1,182,236,152,191,147,1719,3028,56,1882,308,142,-1,140,664,162
07/07/2018,18,2485,1338,2334,2179,1979,2089,140,292,313,201,122,840,-1,-1,1359,634,332,97,1395,985,1251,2333,383,1805,1209,519,127,1209,298,1202,585,undefined,207,162,2945,233,390,-1,257,203,132,122,77,1402,2441,65,1589,233,139,-1,147,679,206
07/07/2018,19,1941,788,2408,1817,1622,1582,225,154,159,149,115,558,-1,-1,1364,441,301,104,1594,1321,1338,1950,220,1055,501,576,117,1035,206,1226,680,undefined,120,129,2648,204,437,-1,171,234,63,56,48,1403,2041,17,1577,229,93,-1,134,592,168
07/07/2018,20,1011,495,2311,1516,1583,1231,100,98,92,73,101,291,-1,-1,1209,411,274,102,1341,1198,1334,1601,192,712,490,489,133,624,199,1080,894,undefined,106,157,2475,275,440,-1,151,168,70,57,37,1241,1871,34,930,190,109,-1,149,505,135
07/07/2018,21,685,294,1899,1136,1137,1173,76,57,76,82,71,271,-1,-1,962,331,195,85,1007,930,1007,1365,209,751,329,334,80,467,120,1155,837,undefined,92,95,1786,261,409,-1,148,193,55,34,31,992,1457,19,761,118,89,-1,120,485,100
07/07/2018,22,716,364,1481,1046,1296,1206,80,191,172,153,48,531,-1,-1,660,310,181,115,841,866,1085,1178,358,1316,416,363,77,757,133,1011,514,undefined,113,98,1800,382,237,-1,97,168,47,34,34,820,1414,15,637,126,86,-1,71,476,69
07/07/2018,23,366,243,1049,762,689,979,64,37,73,56,34,130,-1,-1,543,303,126,64,554,627,884,882,153,721,392,233,42,192,88,772,385,undefined,67,70,1245,498,112,-1,58,134,29,34,27,543,1135,14,513,69,85,-1,50,378,38
08/07/2018,0,214,147,775,468,393,555,52,16,30,37,15,29,-1,-1,190,142,64,46,340,342,631,553,73,281,158,152,34,103,35,596,415,undefined,37,46,660,413,27,-1,54,82,19,18,7,326,873,6,323,58,39,-1,29,317,18
08/07/2018,1,131,139,508,319,245,356,27,11,30,30,2,18,-1,-1,142,113,17,24,327,208,436,509,57,230,123,154,27,66,24,402,214,undefined,29,35,388,347,27,-1,79,49,6,6,7,287,717,3,240,45,27,-1,16,244,7
08/07/2018,2,215,128,395,417,322,604,9,8,33,20,-1,4,-1,-1,162,111,50,43,211,213,630,553,58,189,102,154,19,81,52,371,104,undefined,42,61,370,386,17,-1,45,69,8,10,7,383,993,2,176,25,39,-1,24,198,9
08/07/2018,3,110,78,301,222,200,389,11,3,22,14,2,7,-1,-1,67,55,16,13,107,136,461,354,33,117,56,110,16,49,29,338,43,undefined,20,19,165,222,4,-1,16,29,4,4,5,246,500,3,114,31,30,-1,20,169,11
08/07/2018,4,49,39,113,113,131,167,21,2,18,10,5,6,-1,-1,30,39,26,4,71,67,242,164,42,96,33,67,4,42,16,161,23,undefined,9,13,68,64,8,-1,3,16,6,4,2,75,336,-1,73,7,43,-1,13,41,8
08/07/2018,5,41,29,93,130,116,261,24,8,17,7,2,5,-1,-1,35,28,10,8,20,50,166,210,61,135,45,61,5,66,27,127,9,undefined,8,11,60,27,3,-1,5,10,3,1,1,70,348,4,65,16,25,-1,14,39,13
08/07/2018,6,47,16,93,151,93,191,24,10,39,16,4,16,-1,-1,43,28,22,13,27,41,110,231,49,184,57,60,12,64,28,69,9,undefined,35,21,152,13,12,-1,19,12,10,8,7,81,289,4,87,21,37,-1,8,23,9
08/07/2018,7,75,52,146,178,177,247,52,34,62,26,9,42,-1,-1,107,53,47,16,71,73,64,315,49,364,108,140,20,152,61,50,14,undefined,29,17,264,35,9,-1,30,21,20,7,7,108,325,5,163,49,46,-1,28,63,29
08/07/2018,8,180,191,236,273,278,474,124,65,115,40,28,109,-1,-1,148,144,85,26,72,50,76,508,107,564,179,294,61,285,121,97,44,undefined,44,43,540,41,39,-1,70,52,37,44,32,208,546,20,285,113,100,-1,77,91,65
08/07/2018,9,573,461,515,631,632,692,225,93,127,61,56,217,-1,-1,274,282,125,58,155,129,193,941,177,795,306,621,138,655,199,194,115,undefined,122,141,981,82,65,-1,134,126,57,48,28,308,919,34,598,288,260,-1,175,219,90
08/07/2018,10,1352,888,750,1140,1484,1140,424,163,191,76,65,354,-1,-1,418,722,173,105,358,276,356,1248,292,1161,546,1018,231,1505,396,402,143,undefined,146,106,1418,123,114,-1,185,156,94,79,43,655,1683,30,912,450,453,-1,213,366,135
08/07/2018,11,2187,1722,1012,1927,1910,1247,522,201,162,80,57,338,-1,-1,721,899,223,101,593,468,522,1449,232,1195,715,1284,357,2007,402,560,205,undefined,144,125,1835,173,156,-1,130,209,105,87,90,804,2506,54,1066,620,572,-1,253,445,104
08/07/2018,12,2955,2313,1924,2819,2968,1516,1221,244,260,113,106,591,-1,-1,1178,1325,334,124,1198,897,915,1932,274,1423,996,1665,463,2860,927,818,263,undefined,181,341,3056,178,216,-1,97,251,138,114,94,1522,3465,77,1612,879,732,-1,281,622,106
08/07/2018,13,3248,2481,2360,2954,2942,1737,1896,223,181,97,111,401,-1,-1,1680,1402,333,148,1451,940,1201,2292,238,1278,1312,2018,427,2850,1054,1016,390,undefined,217,328,3053,157,247,-1,173,266,141,145,77,1806,3697,65,1919,1010,935,-1,333,657,171
08/07/2018,14,3641,2661,2146,3080,3114,1765,3638,261,190,64,102,414,-1,-1,1713,1427,338,162,1310,819,1216,2428,235,1283,1276,1717,473,2810,1279,1012,376,undefined,292,321,3473,224,262,-1,138,274,128,136,85,2019,3560,64,2070,885,659,-1,351,671,132
08/07/2018,15,3526,2443,2458,3107,3258,1856,1259,225,177,68,112,504,-1,-1,1795,1325,359,148,1344,704,1146,2507,269,1327,1288,1455,352,2993,1068,877,331,undefined,227,313,2766,212,291,-1,123,236,152,168,127,1609,3353,35,2131,729,496,-1,277,639,158
08/07/2018,16,3699,2383,2269,2851,2809,2007,833,264,179,95,118,542,-1,-1,1691,1074,238,85,1093,469,1077,2640,357,1376,1269,903,237,2634,830,780,490,undefined,136,278,2854,133,287,-1,137,142,135,110,98,1886,3169,71,1898,515,330,-1,171,558,164
08/07/2018,17,2979,1641,2223,2380,2240,1608,675,262,143,133,83,382,-1,-1,1706,841,245,89,1160,532,1073,2482,296,1188,1073,540,177,1652,628,955,530,undefined,133,157,2415,141,271,-1,91,143,141,161,127,1674,2649,64,1794,283,203,-1,205,628,179
08/07/2018,18,2338,1027,2362,2180,2231,1681,4970,195,218,132,92,289,-1,-1,1260,576,452,127,1257,892,1336,2239,381,1381,778,485,173,1336,737,1047,615,undefined,596,713,3770,189,306,-1,167,275,106,105,66,1499,2630,70,1452,240,114,-1,147,523,143
08/07/2018,19,1277,510,2154,1627,1932,1287,288,56,117,58,83,290,-1,-1,1184,310,196,74,1385,959,1111,1757,239,858,309,472,117,1199,251,1008,661,undefined,102,189,2391,148,250,-1,93,147,76,49,44,1349,1862,30,1142,186,127,-1,140,492,102
08/07/2018,20,771,383,1629,1200,1136,1102,158,65,87,44,67,229,-1,-1,914,346,166,66,1007,727,954,1387,236,632,377,351,82,638,153,750,564,undefined,83,141,1765,106,322,-1,47,116,43,45,37,1136,1445,36,769,93,96,-1,81,286,89
08/07/2018,21,404,238,1189,726,770,733,65,42,81,21,46,143,-1,-1,619,242,112,36,666,475,713,986,183,519,206,316,62,320,101,632,516,undefined,35,77,1166,111,244,-1,60,61,61,34,23,662,909,30,595,85,104,-1,61,255,81
08/07/2018,22,265,146,766,545,1270,586,15,27,57,22,14,70,-1,-1,351,137,64,28,399,293,515,870,122,445,128,230,52,980,111,397,304,undefined,37,45,695,43,108,-1,47,54,36,21,23,409,898,24,346,54,78,-1,51,134,30
08/07/2018,23,144,68,514,265,249,387,23,13,36,22,24,34,-1,-1,154,73,37,7,228,117,323,554,81,242,84,149,27,130,66,294,128,undefined,37,35,404,32,36,-1,16,26,21,19,11,225,490,15,230,36,33,-1,29,87,37
09/07/2018,0,80,44,213,134,95,141,34,6,20,4,10,23,-1,-1,66,75,15,5,89,45,165,170,24,120,44,95,10,36,29,191,45,undefined,9,10,128,18,12,-1,21,18,17,12,6,82,185,7,92,16,32,-1,23,33,20
09/07/2018,1,22,30,141,89,77,80,13,6,10,5,1,7,-1,-1,34,32,8,2,41,30,151,122,17,31,17,58,14,31,16,166,10,undefined,3,5,92,4,6,-1,2,3,6,3,3,38,137,-1,70,18,26,-1,10,22,5
09/07/2018,2,21,16,64,43,58,44,4,5,10,-1,3,9,-1,-1,26,7,14,1,42,16,52,71,13,17,14,27,9,17,3,98,6,undefined,3,2,47,10,4,-1,3,6,4,-1,-1,14,54,3,40,12,14,-1,10,21,3
09/07/2018,3,8,9,42,42,45,30,7,1,9,15,-1,6,-1,-1,19,21,8,5,41,21,57,59,5,9,10,40,4,45,5,36,2,undefined,2,6,26,2,-1,-1,2,3,6,4,1,17,65,2,25,4,9,-1,10,17,10
09/07/2018,4,17,14,30,30,53,39,13,2,8,4,5,8,-1,-1,9,9,7,8,25,13,14,40,-1,31,5,19,-1,48,6,46,16,undefined,4,13,23,9,7,-1,7,9,13,4,4,19,72,3,24,3,8,-1,7,11,5
09/07/2018,5,22,23,93,90,120,183,24,25,128,20,3,10,-1,-1,59,24,59,26,24,22,49,120,52,243,46,41,8,84,26,74,14,undefined,12,19,130,19,5,-1,35,25,9,4,2,44,208,4,71,9,22,-1,7,20,9
09/07/2018,6,100,63,136,162,332,553,100,66,687,108,8,36,-1,-1,78,110,181,114,33,26,69,495,220,786,160,67,30,325,102,58,20,undefined,74,39,430,93,11,-1,57,39,50,23,15,112,418,18,203,41,40,-1,25,44,32
09/07/2018,7,343,203,340,426,824,1521,332,259,2403,325,37,148,-1,-1,297,377,660,603,102,66,138,1191,622,2183,440,184,48,729,233,113,71,undefined,229,124,1376,196,34,-1,264,220,95,87,51,381,1114,57,499,99,51,-1,37,200,70
09/07/2018,8,819,507,657,887,1720,3796,616,472,4725,553,53,289,-1,-1,642,962,1855,1516,233,138,282,2497,1405,4517,738,405,126,1555,510,366,155,undefined,565,220,3232,690,124,-1,700,634,260,323,232,869,2250,166,1065,192,82,-1,124,566,123
09/07/2018,9,947,631,773,1095,1307,1970,389,260,2743,436,36,219,-1,-1,683,899,1088,805,237,146,358,1816,749,2734,474,450,116,1200,319,252,147,undefined,439,197,1999,527,147,-1,694,507,400,328,126,764,1899,235,1025,170,97,-1,96,530,163
09/07/2018,10,1558,1096,1018,1654,1667,1319,438,163,980,217,51,178,-1,-1,682,1109,576,424,502,279,508,1678,510,1931,526,493,129,1481,401,412,170,undefined,235,224,1664,564,176,-1,481,503,284,194,138,843,2257,161,1161,193,122,-1,109,526,146
09/07/2018,11,2269,1765,1494,2457,2144,1293,586,235,904,208,55,228,-1,-1,945,1590,561,348,656,436,710,2066,521,1744,842,573,130,2073,500,570,204,undefined,193,161,1831,524,196,-1,395,505,513,245,144,1247,2894,148,1443,255,134,-1,121,653,158
09/07/2018,12,3635,3159,2572,3692,2646,2082,936,658,1906,450,118,460,-1,-1,1550,2315,1456,545,1308,866,1512,2809,988,2514,1111,996,235,2356,961,1060,318,undefined,337,324,3555,964,312,-1,1012,816,475,269,209,2096,3512,283,2271,335,273,-1,177,993,219
