Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North)
01/10/2018,0,94,42,-1,139,123,146,22,12,33,6,6,27,-1,88,92,28,18,7,143,63,179,151,43,107,63,141,26,62,25,172,36,undefined,13,2,126,19,6,78,14,21,27,12,12,99,213,18,106,25,73,12,27,59,27,-1,39,35,78
01/10/2018,1,28,29,-1,49,46,91,5,5,14,3,3,4,-1,28,34,12,2,2,60,41,85,122,6,47,51,72,12,18,22,111,10,undefined,4,4,81,4,5,36,1,13,7,5,4,50,60,9,48,10,41,3,14,30,17,-1,12,6,36
01/10/2018,2,12,22,-1,47,25,38,12,4,7,-1,-1,1,-1,18,36,4,6,6,42,47,77,58,13,26,11,55,4,36,15,93,5,undefined,2,2,62,7,1,22,3,2,5,3,2,28,41,4,41,3,30,-1,-1,29,14,-1,16,7,22
01/10/2018,3,10,18,-1,39,48,33,8,6,3,-1,2,6,-1,20,12,7,6,-1,30,52,87,114,5,9,13,40,-1,35,19,44,3,undefined,2,2,26,8,2,10,-1,2,1,-1,1,19,61,3,50,2,15,4,4,8,3,-1,4,-1,10
01/10/2018,4,16,18,-1,21,50,62,21,2,7,3,2,3,-1,32,18,3,16,6,22,34,51,48,5,65,14,12,-1,61,8,69,7,undefined,7,5,28,4,9,21,5,13,9,3,1,18,64,-1,48,-1,10,1,2,11,5,-1,5,4,21
01/10/2018,5,30,25,-1,75,115,184,29,25,88,17,7,21,-1,92,33,28,55,38,27,25,56,111,50,239,60,45,11,103,33,31,22,undefined,17,15,131,19,8,73,16,15,8,5,3,35,182,8,89,13,18,11,9,12,69,-1,8,107,73
01/10/2018,6,125,72,-1,176,358,544,124,149,552,78,10,64,-1,219,85,104,232,151,35,46,84,598,221,872,244,83,30,384,118,39,19,undefined,57,41,589,56,11,330,80,87,44,26,13,135,417,15,231,56,39,23,41,38,24,-1,43,515,330
01/10/2018,7,412,226,-1,460,1059,1665,393,382,2128,379,43,215,-1,679,341,382,787,734,112,116,194,1397,700,2352,563,228,72,1198,343,159,73,undefined,256,132,1651,232,33,1177,310,265,135,120,72,495,1242,69,496,117,74,70,70,243,120,-1,128,2157,1177
01/10/2018,8,868,649,-1,1023,2003,3737,622,509,3815,615,70,361,-1,1424,757,945,2051,1702,202,206,429,2605,1467,4134,752,554,138,2278,656,395,164,undefined,554,253,3668,682,94,2255,774,827,498,512,217,942,2270,274,1258,255,127,143,157,702,333,-1,430,4770,2255
01/10/2018,9,1171,874,-1,1239,1596,2208,328,276,1965,408,39,268,-1,756,752,994,1172,841,237,241,344,1823,823,2713,503,580,137,1412,406,307,170,undefined,377,233,2181,508,131,1493,587,539,603,573,178,806,2006,254,1132,217,92,195,141,583,296,-1,441,2640,1493
01/10/2018,10,1777,1472,-1,1680,2828,1514,292,246,772,277,42,286,-1,501,914,1291,663,447,452,373,613,1887,552,1795,686,606,139,2032,498,430,195,undefined,224,199,2019,468,210,1122,463,549,605,510,203,1104,2385,237,1300,253,191,280,142,564,276,-1,521,1270,1122
01/10/2018,11,2612,2048,-1,2639,2513,1695,378,311,705,313,97,330,-1,582,1096,1463,768,399,781,470,800,2434,618,1878,820,819,168,1857,776,637,226,undefined,212,224,2303,571,218,1178,402,557,834,757,221,1458,2607,252,1584,305,213,390,208,631,322,-1,570,1032,1178
01/10/2018,12,3911,3482,-1,3738,3579,2650,650,879,1551,490,204,571,-1,772,1833,2358,1812,687,1434,817,1522,3120,1231,2609,1227,1161,219,2647,1164,1168,335,undefined,341,410,4694,1078,432,1649,1062,934,943,767,255,2440,3202,433,2702,344,353,446,264,1049,399,-1,855,2715,1649
01/10/2018,13,4139,3860,-1,4282,3332,2927,726,671,1370,442,217,588,-1,861,2148,2429,1823,664,1457,786,1577,3568,1201,2670,1318,1053,214,2766,1172,1253,544,undefined,361,480,4538,952,390,1813,956,895,1102,715,324,2645,3349,495,2978,385,341,556,181,1157,454,-1,990,2202,1813
01/10/2018,14,3558,2778,-1,3553,3394,2262,549,312,729,258,120,416,-1,723,1920,1882,889,523,1244,631,1285,3044,648,2014,1131,742,183,2413,1093,855,423,undefined,232,252,3478,636,249,1232,508,605,815,565,237,2140,3098,317,2355,301,197,482,242,798,428,-1,716,1118,1232
01/10/2018,15,3375,2572,-1,3501,2923,2376,654,339,1245,277,89,441,-1,809,1950,1727,705,578,1103,533,1131,3242,570,2332,1308,709,156,2179,1041,816,375,undefined,288,236,3274,497,248,1304,322,530,874,525,255,1938,3169,242,2074,262,140,483,190,685,463,-1,627,1347,1304
01/10/2018,16,3175,2281,-1,3186,2785,2983,638,460,2822,495,98,372,-1,1062,2043,1367,772,980,1026,476,1057,3403,759,3791,1409,662,191,2247,1037,703,365,undefined,464,241,3627,562,219,1870,407,447,798,606,302,1919,3126,265,2282,248,176,463,204,715,478,-1,636,2797,1870
01/10/2018,17,3428,2282,-1,3480,3733,4692,915,740,3841,763,145,487,-1,1823,2424,1360,1273,1756,1177,610,1429,4237,1283,4834,1632,841,260,2948,1295,888,494,undefined,630,383,5050,718,278,2405,590,590,912,713,341,2125,3383,335,2596,340,168,549,195,896,591,-1,782,3931,2405
01/10/2018,18,2646,1819,-1,2612,2382,2759,680,434,1544,371,118,435,-1,1156,1998,794,625,747,1339,799,1368,3433,561,2625,1166,775,244,1813,878,905,556,undefined,260,232,3622,385,302,1342,333,370,733,568,236,1697,2782,251,1918,294,121,634,208,723,505,-1,542,1501,1342
01/10/2018,19,1610,703,-1,1788,1612,1712,242,151,522,156,113,321,-1,551,1541,342,265,223,1276,877,1151,2440,314,1351,388,588,119,1296,324,791,452,undefined,79,96,2364,210,295,697,159,177,403,311,150,1153,1885,156,1341,171,119,438,147,457,285,-1,385,489,697
01/10/2018,20,738,448,-1,1212,1185,1083,212,90,203,118,83,238,-1,396,1208,273,264,140,963,579,992,1825,202,913,296,508,90,553,215,781,497,undefined,61,73,1764,134,264,452,104,143,290,225,85,1024,1424,101,933,129,91,402,79,383,188,-1,339,270,452
01/10/2018,21,548,251,-1,867,1237,902,111,68,121,88,39,165,-1,288,793,243,124,98,731,531,700,1493,150,694,202,455,89,1013,183,579,409,undefined,58,90,1201,151,148,428,102,98,224,248,97,724,1097,80,675,115,102,203,83,312,158,-1,196,182,428
01/10/2018,22,297,188,-1,522,588,701,70,42,106,29,26,96,-1,255,455,99,74,56,500,317,527,1063,128,490,134,332,52,300,110,423,184,undefined,26,36,722,64,72,283,49,51,146,114,70,407,759,82,385,79,114,167,47,172,122,-1,127,115,283
01/10/2018,23,129,67,-1,205,282,411,40,24,51,21,12,35,-1,208,199,46,63,28,198,120,326,586,55,260,64,184,35,107,40,241,141,undefined,20,18,333,34,31,161,33,31,72,52,23,154,348,34,181,53,53,48,34,55,39,-1,62,59,161
02/10/2018,0,70,53,-1,99,125,156,24,9,7,3,8,20,-1,85,100,24,12,7,88,61,179,181,27,97,47,140,14,50,26,170,51,undefined,6,6,143,30,10,89,9,16,35,15,8,67,197,13,110,23,42,12,23,42,38,-1,49,27,89
02/10/2018,1,44,18,-1,56,44,60,12,2,4,4,-1,4,-1,22,35,3,19,2,40,27,122,95,10,30,39,73,8,42,23,131,11,undefined,-1,3,70,11,6,31,6,9,17,5,5,20,97,4,50,6,58,20,10,17,9,-1,25,8,31
02/10/2018,2,28,11,-1,16,33,33,19,2,7,-1,1,6,-1,17,37,4,8,3,30,46,55,54,6,34,17,59,19,23,11,45,7,undefined,3,7,54,7,-1,21,3,4,3,2,1,17,53,1,25,22,33,3,7,18,3,-1,20,11,21
02/10/2018,3,8,5,-1,19,28,39,1,-1,2,1,5,6,-1,16,11,4,12,6,27,19,40,62,6,6,8,47,-1,33,1,34,3,undefined,6,3,19,11,4,9,8,7,2,1,-1,17,36,-1,27,5,15,2,3,18,2,-1,2,2,9
02/10/2018,4,10,18,-1,33,46,47,13,2,7,3,1,2,-1,25,18,10,16,2,18,36,48,82,6,11,29,37,10,52,7,23,5,undefined,6,12,39,5,6,20,17,11,9,2,2,25,46,2,39,7,8,-1,2,7,4,-1,8,7,20
02/10/2018,5,60,27,-1,74,128,269,52,47,126,23,3,17,-1,106,20,23,88,42,27,22,42,158,40,333,67,92,6,129,59,30,16,undefined,11,14,199,26,10,94,42,11,10,5,6,45,203,3,81,12,33,21,13,25,6,-1,15,108,94
02/10/2018,6,181,100,-1,222,481,931,270,169,671,101,23,95,-1,290,93,157,237,175,36,30,117,616,238,1082,268,172,43,443,212,81,25,undefined,78,37,1060,79,17,362,84,85,41,33,23,129,589,36,246,81,63,30,32,55,59,-1,71,626,362
02/10/2018,7,399,256,-1,484,1105,1795,592,404,2376,366,52,255,-1,705,358,441,849,826,118,129,207,1428,625,2418,610,330,113,1054,453,173,75,undefined,279,154,1917,253,41,1239,336,246,183,128,66,519,1256,95,573,151,109,60,55,232,199,-1,157,2387,1239
02/10/2018,8,908,635,-1,1014,2048,3871,781,543,4573,655,66,345,-1,1469,780,1026,2079,1758,174,186,370,2713,759,4398,899,626,166,1894,779,475,143,undefined,582,313,3826,744,86,2313,744,743,512,514,180,943,2258,280,1225,257,163,148,154,675,296,-1,421,5155,2313
02/10/2018,9,1126,809,-1,1256,1467,1969,324,272,2178,438,45,209,-1,696,756,978,1141,795,212,172,445,1819,839,2744,491,759,192,1318,443,346,150,undefined,319,234,2148,548,85,1651,689,531,578,625,218,859,1993,275,1092,320,268,166,159,524,350,-1,399,2716,1651
02/10/2018,10,1505,1212,-1,1740,1768,1437,343,186,1005,257,35,202,-1,521,897,1193,1569,519,408,277,512,1768,584,1963,571,1024,209,1492,488,435,157,undefined,155,237,1834,477,132,1150,418,624,667,477,174,907,2213,250,1136,317,354,271,198,537,305,-1,460,1219,1150
02/10/2018,11,2304,1931,-1,2502,2048,1593,492,251,822,265,42,191,-1,489,1071,1553,965,471,585,385,761,2069,519,1897,742,1210,241,1832,674,627,242,undefined,211,202,2231,459,162,1145,420,591,768,573,239,1264,2491,228,1523,428,480,374,203,664,336,-1,524,1040,1145
02/10/2018,12,3768,3073,-1,3543,2583,2234,645,714,1782,498,146,527,-1,650,1842,2189,1682,654,1202,797,1590,2918,1181,2848,1128,1894,354,2354,932,1137,396,undefined,311,350,4051,1020,353,1756,1154,944,966,725,270,2254,2992,483,2382,607,790,486,336,989,503,-1,909,2439,1756
02/10/2018,13,3961,3456,-1,3765,2635,2448,634,611,1478,525,159,503,-1,751,1966,2495,1718,747,1243,876,1678,3363,1006,2730,1193,1803,319,2172,1135,1111,409,undefined,274,345,4077,978,380,1915,1116,892,957,752,306,2626,3049,465,2750,652,689,505,312,1231,518,-1,964,2274,1915
02/10/2018,14,3350,2774,-1,3411,2399,2127,677,325,904,261,109,336,-1,619,1806,1970,836,589,1101,563,1197,2878,606,2173,1012,1264,271,1830,1068,869,420,undefined,227,234,3057,682,202,1200,510,702,742,507,255,2039,3053,331,1926,508,403,417,284,893,446,-1,658,1311,1200
02/10/2018,15,3304,2544,-1,3283,2571,2233,561,293,1483,283,97,380,-1,768,1888,1567,724,568,1070,560,1087,2896,571,2485,1188,759,165,1871,1150,727,399,undefined,249,225,3108,608,215,1441,382,571,757,433,267,1921,3041,272,2009,353,237,416,183,803,409,-1,513,1705,1441
02/10/2018,16,3051,2401,-1,3202,2662,3060,654,397,3011,599,95,307,-1,1097,2071,1433,751,1025,952,549,1006,3264,826,3950,1393,722,220,2157,970,727,394,undefined,444,229,3521,645,163,1930,446,484,802,486,283,1867,3089,307,2036,293,187,373,180,758,435,-1,576,3253,1930
02/10/2018,17,3478,2305,-1,3369,3585,4966,946,716,4090,846,123,505,-1,1985,2460,1427,1246,1922,1219,688,1321,4230,1374,4729,1944,805,236,2584,1332,988,415,undefined,561,407,5022,872,256,2654,666,631,1039,695,359,2244,3389,401,2511,342,233,448,218,890,675,-1,835,4587,2654
02/10/2018,18,2759,1482,-1,2601,2553,2951,719,454,1651,399,173,501,-1,1199,2132,940,664,738,1459,857,1327,3268,655,3059,1151,772,213,1474,907,1024,417,undefined,289,221,3759,467,235,1496,376,394,786,734,295,1741,2775,296,2010,296,131,461,248,705,490,-1,620,1679,1496
02/10/2018,19,1592,678,-1,1873,1693,1633,241,234,524,195,116,425,-1,645,1655,521,368,268,1348,812,1103,2288,356,1465,844,762,124,781,443,842,501,undefined,123,94,2474,274,267,724,197,234,383,352,159,1349,2094,175,1506,189,136,426,209,552,243,-1,497,556,724
02/10/2018,20,883,489,-1,1377,1381,1381,154,149,206,116,100,351,-1,490,1221,391,258,161,1103,666,952,1830,257,1029,414,565,113,540,303,783,629,undefined,85,91,1995,183,290,521,168,196,315,397,167,1175,1672,139,1057,194,139,373,124,451,261,-1,370,344,521
02/10/2018,21,546,314,-1,958,1080,990,117,95,171,72,65,258,-1,364,880,286,158,108,736,569,752,1564,189,847,397,511,97,524,211,657,485,undefined,68,91,1417,182,145,454,119,132,268,223,99,800,957,101,736,138,132,231,123,418,228,-1,296,231,454
02/10/2018,22,330,149,-1,528,701,761,66,49,145,67,66,178,-1,363,519,123,108,92,502,344,627,1110,116,575,635,300,75,273,124,458,333,undefined,53,59,895,105,91,331,73,72,132,112,70,428,111,87,418,94,82,158,76,211,116,-1,163,146,331
02/10/2018,23,153,76,-1,268,377,550,41,31,51,25,34,81,-1,273,228,68,67,47,192,126,376,642,85,298,164,249,27,145,65,275,128,undefined,16,36,532,62,42,170,37,29,103,73,27,216,47,69,260,53,106,26,55,87,79,-1,78,80,170
03/10/2018,0,63,32,-1,140,165,213,14,8,24,10,12,29,-1,90,128,27,21,42,113,68,179,233,39,104,45,112,8,82,36,138,57,undefined,6,27,249,19,10,90,6,19,34,13,14,87,57,5,102,13,54,15,43,33,30,-1,48,36,90
03/10/2018,1,62,23,-1,57,59,79,11,7,13,-1,3,14,-1,21,30,15,15,20,68,47,117,105,16,77,38,86,5,38,20,99,8,undefined,6,3,105,11,6,34,12,12,12,7,7,61,56,1,77,10,68,-1,8,40,18,-1,27,9,34
03/10/2018,2,34,35,-1,27,35,40,15,-1,3,-1,1,5,-1,18,22,7,1,22,47,55,57,86,8,46,19,45,10,12,17,54,8,undefined,2,2,59,14,-1,38,2,6,6,3,3,39,17,-1,66,9,28,6,2,9,13,-1,12,6,38
03/10/2018,3,15,8,-1,7,35,20,4,1,3,2,5,8,-1,8,12,-1,6,17,33,20,62,51,7,10,13,42,2,30,10,37,3,undefined,3,4,26,3,-1,20,2,7,3,3,-1,14,73,-1,15,6,24,3,-1,3,1,-1,8,10,20
03/10/2018,4,21,19,-1,32,57,43,14,-1,9,2,-1,8,-1,30,12,4,8,2,38,16,48,39,5,44,35,37,6,52,8,20,3,undefined,2,9,47,8,1,24,5,7,14,4,4,25,62,1,28,3,39,1,-1,12,8,-1,5,6,24
03/10/2018,5,33,25,-1,89,137,259,50,52,113,19,4,9,-1,105,44,22,74,33,11,32,46,130,40,283,67,39,8,99,48,28,16,undefined,20,31,235,25,16,117,16,26,19,6,9,46,214,3,73,16,22,1,15,19,16,-1,22,114,117
03/10/2018,6,135,93,-1,218,457,914,165,165,712,101,25,102,-1,289,103,133,251,167,46,42,107,700,251,1068,314,126,28,426,198,78,44,undefined,94,54,1078,60,15,354,76,114,60,40,29,157,560,28,216,46,41,30,58,78,57,-1,68,616,354
03/10/2018,7,377,252,-1,539,1097,1802,410,367,2425,391,55,237,-1,772,353,479,850,826,128,108,163,1437,740,2520,974,285,92,1073,364,224,77,undefined,244,145,1955,239,58,1214,350,305,155,140,56,510,1114,76,561,134,66,62,80,248,146,-1,180,2321,1214
03/10/2018,8,974,705,-1,1145,2163,3767,661,579,4381,626,73,363,-1,1558,863,1033,2032,1806,188,165,362,2770,1541,4263,1475,591,166,2222,673,435,159,undefined,512,281,3716,709,123,2336,768,833,568,542,137,984,2160,297,1216,265,148,164,140,697,344,-1,446,5160,2336
03/10/2018,9,1102,784,-1,1311,1483,1887,292,306,2125,339,24,178,-1,770,732,1009,1148,891,229,187,437,1812,798,2625,977,639,156,1214,435,333,164,undefined,350,167,2050,485,129,1718,580,515,655,522,154,746,1920,290,1003,268,146,232,141,520,382,-1,449,2649,1718
03/10/2018,10,1357,1258,-1,1966,1710,1260,280,197,805,206,27,191,-1,473,890,1298,734,561,403,252,527,1790,505,1889,819,690,148,1287,428,385,184,undefined,146,134,1548,479,121,1127,417,573,614,359,149,972,2130,272,1150,328,205,262,193,476,296,-1,517,1255,1127
03/10/2018,11,2011,1947,-1,2518,2093,1375,641,255,755,215,82,264,-1,517,1145,1461,732,429,725,482,752,2017,562,1949,952,838,244,1630,622,646,225,undefined,143,115,2026,448,183,1228,449,561,848,436,144,1347,2491,290,1438,383,230,312,194,636,372,-1,584,1084,1228
03/10/2018,12,3045,3038,-1,3674,2510,2072,523,719,1599,316,145,517,-1,701,1826,2173,1602,600,1176,870,1490,2757,1092,2600,1493,1198,179,2071,948,1193,339,undefined,257,197,3513,1108,311,1857,1129,974,1100,694,215,2078,2893,467,2078,369,332,477,246,1003,484,-1,839,2637,1857
03/10/2018,13,3215,3359,-1,3806,2662,2250,543,590,1323,309,124,514,-1,764,1999,2362,1543,662,1256,861,1572,3051,1121,2617,1467,1151,270,2266,939,1204,474,undefined,324,186,3687,957,370,1905,1072,907,1053,849,156,2405,3090,470,2309,380,250,444,309,1057,470,-1,896,2102,1905
03/10/2018,14,2688,2725,-1,3391,2454,2024,533,316,791,207,61,259,-1,693,1843,1814,830,490,1034,584,1134,2532,633,2207,1343,811,231,1996,847,784,332,undefined,215,104,2900,640,264,1314,494,592,791,682,183,1982,2959,375,1894,376,251,470,208,882,480,-1,606,1261,1314
03/10/2018,15,2526,2624,-1,3349,2596,2209,501,297,1227,243,50,272,-1,811,1853,1589,695,531,930,515,1004,2661,581,2408,1454,772,222,1937,704,768,314,undefined,199,90,2840,520,214,1351,401,469,922,726,187,1941,2889,313,1860,346,211,392,242,759,377,-1,587,1398,1351
03/10/2018,16,2554,2296,-1,3080,2760,3007,574,400,2767,469,73,286,-1,1154,1980,1443,816,1042,926,715,1079,3220,765,3881,1477,801,239,1994,655,772,334,undefined,344,142,3045,590,219,1990,465,513,822,693,185,1775,2847,325,2244,368,269,334,215,818,462,-1,685,2752,1990
03/10/2018,17,3011,2231,-1,3375,3653,4667,834,642,3789,702,58,369,-1,1942,2467,1611,1229,1712,1149,933,1268,4052,1231,5189,1948,1189,330,2591,1092,1038,357,undefined,475,260,4489,796,230,2631,692,602,949,533,281,2179,3224,368,2871,795,464,494,310,1018,609,-1,865,4042,2631
03/10/2018,18,2470,1497,-1,2546,2396,2730,808,404,1558,441,84,339,-1,1149,1886,981,717,733,1339,840,1215,3169,595,2939,1373,1501,314,1450,730,1056,519,undefined,253,214,3243,481,243,1316,374,390,681,407,205,1660,2544,282,1909,959,780,570,385,706,392,-1,685,1544,1316
03/10/2018,19,1414,680,-1,1771,1645,1520,562,188,516,169,57,241,-1,629,1558,572,347,250,1292,859,1138,2111,290,1405,611,1537,321,884,422,985,491,undefined,125,124,2123,259,234,675,173,240,465,285,153,1272,1796,177,1297,832,829,450,369,535,289,-1,559,570,675
03/10/2018,20,762,459,-1,1309,1140,1171,136,136,228,97,67,230,-1,418,1228,364,236,153,1010,747,870,1635,237,1015,452,1215,256,551,238,719,459,undefined,52,56,1583,202,188,477,128,207,274,217,98,1098,1224,92,859,483,622,368,292,389,198,-1,361,278,477
03/10/2018,21,489,334,-1,912,875,1055,80,97,110,80,80,236,-1,351,821,333,148,90,842,632,914,1348,237,796,374,825,171,436,178,657,436,undefined,42,58,1204,225,160,456,92,142,229,156,87,756,126,84,658,297,387,273,146,376,154,-1,261,165,456
03/10/2018,22,330,150,-1,578,714,862,898,44,123,77,21,131,-1,296,473,175,117,80,465,363,657,1142,121,522,362,456,84,490,163,466,233,undefined,99,146,939,134,86,280,59,81,142,115,59,456,130,98,385,139,180,155,102,182,99,-1,129,134,280
03/10/2018,23,131,108,-1,300,325,535,71,28,62,30,21,54,-1,325,201,111,60,44,210,171,380,675,58,332,174,262,41,120,49,293,100,undefined,32,38,528,71,32,190,45,35,124,70,32,192,82,42,220,59,99,57,86,117,59,-1,53,68,190
04/10/2018,0,65,37,-1,106,108,176,12,6,11,16,5,27,-1,92,92,44,25,10,91,89,250,196,22,92,34,131,22,50,18,166,48,undefined,14,10,157,25,16,119,11,24,114,52,50,101,182,21,132,32,56,23,20,34,39,-1,40,33,119
04/10/2018,1,43,23,-1,43,37,71,8,8,7,9,-1,8,-1,19,62,19,20,11,63,37,104,75,14,39,24,103,9,13,12,117,13,undefined,3,4,85,24,7,55,9,13,138,87,79,69,94,6,53,16,48,34,18,21,25,-1,23,10,55
04/10/2018,2,22,26,-1,30,44,39,15,4,4,-1,-1,4,-1,16,26,7,7,12,39,25,90,74,13,31,33,43,5,13,7,66,3,undefined,3,4,41,8,4,48,19,5,14,14,25,22,29,7,17,15,39,3,17,18,7,-1,7,9,48
04/10/2018,3,14,18,-1,20,40,13,1,2,7,3,1,5,-1,5,14,9,5,5,26,33,90,44,6,34,8,35,3,30,6,32,6,undefined,1,2,22,9,-1,4,5,2,6,-1,-1,24,72,2,39,10,26,1,5,11,4,-1,3,1,4
04/10/2018,4,6,23,-1,17,57,51,29,1,11,3,-1,2,-1,31,12,3,12,6,21,40,39,44,3,21,27,33,6,56,10,28,2,undefined,7,8,24,4,7,23,7,11,9,1,1,21,68,-1,23,4,25,-1,16,7,4,-1,6,11,23
04/10/2018,5,29,18,-1,68,121,241,38,49,108,16,7,28,-1,82,17,38,90,25,20,19,25,112,46,300,54,71,11,100,48,34,7,undefined,20,18,207,20,7,83,15,16,12,4,2,35,177,3,68,17,20,2,11,10,8,-1,18,106,83
04/10/2018,6,137,104,-1,246,457,922,143,144,709,108,28,118,-1,262,93,160,252,157,39,32,88,679,219,1015,261,167,45,421,136,87,31,undefined,77,62,1062,80,9,349,92,106,59,34,19,157,480,35,249,78,42,23,42,59,48,-1,70,666,349
04/10/2018,7,410,294,-1,513,1058,1811,369,365,2489,380,45,213,-1,680,362,490,915,725,104,109,168,1295,783,2442,726,365,109,1056,388,176,94,undefined,282,119,1829,228,57,1234,339,344,149,120,51,527,1140,87,540,165,97,78,70,227,135,-1,135,2299,1234
04/10/2018,8,949,622,-1,1163,2130,3954,607,528,4342,683,66,329,-1,1602,773,1010,2006,1735,240,220,380,2545,1488,4318,1286,686,199,2024,640,395,188,undefined,512,269,3753,626,106,2366,747,830,572,492,178,950,2178,314,1214,293,204,129,134,679,312,-1,468,5034,2366
04/10/2018,9,988,763,-1,1214,1565,2092,243,286,2168,433,46,210,-1,752,724,980,1141,842,235,210,371,1796,796,2605,938,765,152,1331,423,312,154,undefined,316,189,2224,560,112,1684,646,605,601,576,146,867,2035,320,1015,277,250,164,153,509,325,-1,440,2764,1684
04/10/2018,10,1439,1338,-1,1892,1703,1247,394,206,808,249,41,189,-1,504,900,1282,725,526,369,253,498,1707,510,1930,827,998,222,1426,467,452,171,undefined,200,111,1630,454,168,1265,452,544,596,465,161,965,2186,273,1189,419,380,264,198,468,300,-1,502,1206,1265
04/10/2018,11,2031,2003,-1,2563,2230,1480,442,263,708,197,54,236,-1,600,1100,1586,802,426,670,422,851,1977,598,1774,934,1293,249,1809,611,624,184,undefined,209,103,2070,517,197,1364,386,531,760,590,147,1297,2628,345,1510,523,488,362,253,662,327,-1,539,978,1364
04/10/2018,12,3014,3207,-1,3521,2663,2176,516,693,1462,429,130,491,-1,774,1722,2286,1621,641,1181,861,1660,2782,1105,2660,1340,1893,302,2175,861,1150,341,undefined,336,159,3633,930,286,1875,1172,892,980,854,196,2152,3106,428,2253,618,663,459,345,1039,388,-1,905,2596,1875
04/10/2018,13,3483,3659,-1,3905,2648,2240,616,567,1270,351,102,433,-1,761,1984,2390,1621,677,1480,835,1623,3126,1139,2645,1470,1811,329,2350,1006,1205,395,undefined,320,175,3760,980,339,1980,997,833,1050,889,213,2417,3191,538,2479,634,588,546,354,1144,417,-1,973,2126,1980
04/10/2018,14,2765,2781,-1,3444,2736,2017,509,323,883,215,64,281,-1,785,1836,1889,816,463,1055,630,1172,2686,820,2245,1402,1199,277,2191,833,896,326,undefined,236,133,2888,727,216,1385,495,595,763,703,185,2112,3155,342,1987,550,425,465,290,811,384,-1,684,1112,1385
04/10/2018,15,2724,2671,-1,3293,2508,2326,418,256,1280,242,54,289,-1,882,1819,1666,662,561,1076,696,1117,2697,706,2460,1268,797,203,2086,694,765,263,undefined,235,153,2705,502,194,1543,335,473,793,687,177,1832,3005,275,1973,454,256,386,202,787,388,-1,550,1430,1543
04/10/2018,16,2981,2391,-1,3364,2889,3002,492,359,2794,450,107,327,-1,1125,1892,1492,810,1028,957,557,1153,3314,808,3809,1567,760,223,2267,757,834,263,undefined,341,156,3012,554,188,2191,442,449,850,776,203,1853,3150,290,2154,334,197,377,205,701,426,-1,672,2660,2191
04/10/2018,17,3592,2453,-1,3788,3810,4856,723,651,3745,641,73,422,-1,1936,2319,1694,1245,1722,1317,785,1503,4244,1269,5139,1866,886,235,3008,1030,1123,357,undefined,530,246,4790,820,256,2767,742,676,973,670,257,2227,3504,376,2802,335,194,471,214,1024,578,-1,874,4047,2767
04/10/2018,18,2945,1826,-1,2946,3283,2901,511,398,1719,377,77,406,-1,1112,2006,1063,701,794,1458,991,1404,3207,632,2916,1199,808,223,2677,716,1211,427,undefined,230,192,3699,583,301,1623,431,420,722,359,239,1786,2869,272,2115,295,170,586,198,844,451,-1,768,1545,1623
04/10/2018,19,1982,1091,-1,1972,2462,1585,262,147,551,148,61,318,-1,577,1520,537,392,276,1330,1013,1202,2346,331,1473,539,638,123,2857,439,1044,495,undefined,76,97,2362,338,257,817,212,255,422,273,175,1244,2242,205,1460,182,97,503,186,580,254,-1,454,528,817
04/10/2018,20,1507,792,-1,1588,1676,1299,158,98,243,99,61,229,-1,481,1233,503,230,173,1297,920,1107,2050,275,1079,417,557,104,1382,330,909,372,undefined,79,81,1979,253,275,531,111,212,344,266,118,1108,1471,145,1201,165,110,469,113,502,264,-1,379,263,531
04/10/2018,21,799,354,-1,1227,1462,1112,68,96,138,71,51,131,-1,338,902,366,158,114,870,682,822,1730,239,772,301,513,70,1102,194,722,387,undefined,54,69,1542,239,233,441,160,151,228,225,117,952,211,120,919,129,135,336,113,426,177,-1,260,202,441
04/10/2018,22,344,228,-1,727,1529,1042,93,62,127,69,30,121,-1,322,569,192,142,91,571,411,706,1272,118,673,340,336,83,1556,173,616,254,undefined,78,53,1034,181,116,346,101,149,129,134,71,571,195,76,508,120,109,174,46,257,147,-1,158,139,346
