Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W)
05/08/2018,6,62,37,117,133,100,194,27,14,31,16,10,18,-1,93,43,28,21,5,16,76,94,258,83,149,67,83,23,110,49,67,14,undefined,17,17,157,19,3,-1,8,9,2,3,2,93,340,3,111,30,43,-1,7,21,4
05/08/2018,7,62,68,161,190,195,312,70,44,62,18,14,41,-1,137,76,68,51,18,44,78,117,380,81,337,113,153,49,142,113,72,31,undefined,34,30,370,35,13,-1,42,29,11,7,9,115,369,10,181,58,65,-1,33,47,15
05/08/2018,8,184,140,299,263,271,493,114,101,99,35,18,81,-1,213,155,135,90,44,104,60,124,656,150,601,650,331,84,349,172,140,56,undefined,66,70,687,82,28,-1,87,73,38,45,32,239,464,50,321,119,170,-1,78,98,76
05/08/2018,9,662,354,579,678,645,715,152,133,145,48,33,131,-1,274,277,343,143,91,154,147,239,1086,224,935,845,676,144,825,318,225,110,undefined,79,114,1074,98,103,-1,159,182,74,78,60,404,998,51,715,280,341,-1,126,195,102
05/08/2018,10,1324,1018,900,1228,1575,1051,268,208,210,102,61,314,-1,442,584,762,296,161,395,323,437,1414,275,1155,898,1054,326,1690,504,391,210,undefined,114,147,1559,163,144,-1,147,263,101,142,96,857,1817,90,998,483,544,-1,171,316,164
05/08/2018,11,2303,1546,1251,1855,2034,1394,407,280,173,123,88,393,-1,577,947,876,257,131,732,584,629,1613,270,1160,1117,1405,351,2099,758,579,213,undefined,129,150,2228,192,135,-1,193,398,177,173,146,1091,2363,77,1287,773,719,-1,249,505,153
05/08/2018,12,2877,2035,2351,2279,2527,1671,706,285,205,118,105,581,-1,581,1318,1163,351,211,1304,860,1048,1870,336,1323,1282,1787,441,2772,840,760,317,undefined,139,210,2710,200,322,-1,161,481,248,211,159,1536,2898,124,1671,892,899,-1,314,667,150
05/08/2018,13,3379,2175,2520,2799,3253,1633,618,258,185,75,145,472,-1,639,1702,1202,322,156,1582,1087,1278,2136,266,1143,1498,1816,441,3221,1232,957,385,undefined,162,220,3133,165,279,-1,124,260,229,250,171,2084,3055,141,1919,913,864,-1,334,665,201
05/08/2018,14,3580,2383,2317,2956,3277,1950,1193,310,192,79,123,431,-1,823,1931,1275,320,158,1479,818,1082,2484,254,1247,1821,1674,410,2927,1334,852,473,undefined,184,206,3608,196,361,-1,127,199,219,306,165,2213,3449,124,1982,781,747,-1,347,593,190
05/08/2018,15,3591,2538,2616,2995,3493,1967,1096,286,161,97,167,532,-1,751,2093,1221,387,199,1336,697,1077,2524,338,1482,1691,1534,362,3178,1348,909,564,undefined,169,260,3388,193,335,-1,162,434,207,252,157,2017,3451,122,1979,860,604,-1,284,630,186
05/08/2018,16,3497,2289,2328,2873,3093,2011,593,276,167,130,169,552,-1,746,1822,1040,255,121,1203,601,1048,2690,369,1559,1621,850,273,2728,1221,833,524,undefined,109,193,3003,166,270,-1,117,266,233,283,160,1945,3076,91,1916,568,287,-1,213,614,187
05/08/2018,17,2920,1702,2413,2443,2303,1856,628,225,159,69,93,415,-1,752,1889,706,356,152,1283,724,1183,2564,327,1319,1525,618,210,1490,814,954,552,undefined,173,257,2689,187,292,-1,150,275,222,269,158,1835,2739,130,1781,328,167,-1,142,598,238
05/08/2018,18,2130,1011,2514,1957,2244,1501,1323,198,193,43,98,342,-1,599,1652,550,306,142,1411,829,1176,2304,275,1167,1421,653,175,1817,514,1070,605,undefined,182,270,2764,162,294,-1,140,230,206,247,196,1402,2424,143,1494,267,164,-1,184,562,187
05/08/2018,19,1280,589,2123,1430,1221,1143,416,78,83,31,82,210,-1,411,1334,342,192,79,1344,888,1183,1782,232,802,302,555,110,503,234,938,565,undefined,99,139,1828,114,284,-1,76,164,117,148,64,1345,1776,68,1292,173,123,-1,131,382,156
05/08/2018,20,649,334,1835,1152,997,956,176,58,89,41,52,195,-1,364,1081,392,207,98,1072,659,1034,1372,176,580,358,519,129,445,236,832,529,undefined,65,102,1536,110,269,-1,95,192,108,180,138,1422,1407,81,842,178,116,-1,99,360,84
05/08/2018,21,456,266,1335,735,668,772,80,49,55,35,39,133,-1,279,664,255,125,54,768,508,596,1003,207,578,231,368,80,214,107,618,423,undefined,32,69,1030,89,186,-1,87,232,98,113,82,782,933,40,578,125,109,-1,126,213,134
05/08/2018,22,250,126,864,498,447,841,40,36,82,15,22,88,-1,242,409,139,69,37,448,363,478,837,101,468,307,254,61,140,92,543,220,undefined,36,49,708,67,94,-1,44,74,74,79,40,431,647,28,356,100,83,-1,47,131,90
05/08/2018,23,156,74,546,301,328,234,622,19,61,26,10,25,-1,217,219,96,87,60,286,193,340,619,75,272,89,190,19,140,124,260,112,undefined,94,271,533,47,16,-1,42,30,40,31,14,257,723,22,177,41,48,-1,30,85,60
06/08/2018,0,101,32,277,143,105,-1,30,13,24,13,11,30,-1,80,77,37,16,7,98,64,189,235,41,121,36,162,18,47,17,164,31,undefined,24,30,170,29,6,-1,17,22,27,8,4,91,261,13,144,28,54,-1,13,34,25
06/08/2018,1,30,52,119,56,47,-1,20,1,7,4,4,7,-1,15,42,15,25,14,53,34,103,105,14,34,23,71,18,17,14,112,21,undefined,3,5,81,9,7,-1,6,3,10,3,1,32,98,5,77,6,20,-1,11,44,7
06/08/2018,2,5,22,66,11,24,-1,10,-1,9,4,1,1,-1,5,35,8,15,6,40,27,46,54,6,17,13,51,6,19,4,94,2,undefined,3,5,43,9,5,-1,-1,13,6,4,4,15,31,1,30,-1,19,-1,11,21,5
06/08/2018,3,13,11,59,26,60,-1,4,1,6,12,1,1,-1,6,14,6,17,1,22,32,65,49,11,13,7,53,3,39,5,71,11,undefined,5,8,8,11,1,-1,3,5,10,1,-1,18,24,1,20,1,24,-1,5,8,11
06/08/2018,4,12,13,47,26,54,-1,10,2,8,2,-1,2,-1,27,14,8,19,6,18,23,40,41,7,24,6,45,2,51,18,51,17,undefined,8,8,18,5,8,-1,9,10,16,6,4,28,56,3,28,3,16,-1,2,3,11
06/08/2018,5,37,19,102,65,98,-1,37,31,125,30,5,10,-1,80,40,22,53,28,20,26,43,117,48,233,48,29,11,77,32,65,9,undefined,19,30,129,25,8,-1,23,16,6,6,3,50,168,4,83,16,21,-1,13,23,7
06/08/2018,6,94,58,161,168,365,-1,81,99,725,95,14,58,-1,228,75,118,184,167,23,19,83,504,213,859,162,92,28,318,74,59,20,undefined,58,48,552,59,9,-1,72,64,39,26,15,126,413,20,190,39,29,-1,27,54,31
06/08/2018,7,346,215,393,467,979,-1,298,285,2577,361,34,135,-1,627,338,416,767,696,87,84,159,1340,686,2327,546,221,69,949,272,140,76,undefined,258,143,1476,203,48,-1,326,271,146,124,67,465,1191,49,523,129,54,-1,54,216,102
06/08/2018,8,935,552,888,1018,1999,-1,506,532,4748,664,50,308,-1,1481,796,937,1753,1607,177,151,349,2805,1471,4442,1270,476,182,2009,514,366,147,undefined,626,293,3344,703,105,-1,830,834,657,689,243,914,2455,280,1116,301,89,-1,134,759,401
06/08/2018,9,992,638,882,1127,1556,-1,272,266,2808,467,27,207,-1,738,828,918,1245,898,215,164,360,1901,879,2761,998,553,154,1404,364,344,180,undefined,446,237,2024,579,100,-1,663,572,715,788,205,783,1970,313,1121,252,149,-1,123,589,360
06/08/2018,10,1311,1018,1258,1495,1995,-1,167,187,833,236,19,110,-1,364,799,1152,651,454,358,217,468,1660,499,1812,730,581,151,1480,332,349,193,undefined,192,213,1387,452,172,-1,417,609,695,571,229,835,2212,201,1031,260,140,-1,145,483,348
06/08/2018,11,1899,1358,1456,2012,1653,-1,231,173,726,249,17,110,-1,449,1038,1206,596,432,610,426,772,1851,464,1705,666,677,127,1436,415,486,199,undefined,177,148,1546,463,182,-1,406,560,937,641,201,1015,2547,204,1156,233,142,-1,169,569,368
06/08/2018,12,3102,2549,2505,2984,2659,-1,440,585,1628,537,116,396,-1,655,1671,2059,1391,572,1094,796,1438,2630,894,2510,913,1003,193,2194,639,1032,356,undefined,306,292,2890,960,287,-1,1054,912,1189,684,235,1947,3279,336,1920,330,238,-1,234,935,426
06/08/2018,13,3405,2661,2246,3174,2291,-1,303,523,1451,383,92,260,-1,598,1734,2041,1444,606,1188,842,1498,2837,902,2400,1070,970,153,2080,712,933,433,undefined,314,313,2744,963,371,-1,996,783,1499,680,334,2088,3403,338,2276,341,228,-1,205,1036,596
06/08/2018,14,2763,2032,2259,2839,2411,-1,355,238,900,249,76,180,-1,581,1756,1475,749,479,1000,462,998,2472,538,1892,921,758,141,1907,646,763,292,undefined,218,186,1999,650,202,-1,437,571,990,506,231,1533,3160,235,1799,256,174,-1,164,927,369
06/08/2018,15,2775,2032,2155,2777,2020,-1,209,191,1524,308,41,123,-1,658,1772,1286,637,525,1013,532,1031,2795,521,2320,995,675,197,1650,459,671,240,undefined,265,185,1776,536,180,-1,296,546,1056,528,193,1524,3252,196,1737,289,137,-1,200,747,370
06/08/2018,16,2718,1905,2232,2713,2070,-1,325,315,3242,592,64,233,-1,973,1947,1249,722,1010,829,500,1055,3046,703,3633,1124,597,187,1920,595,668,220,undefined,409,214,2397,475,204,-1,408,463,1040,882,307,1542,3335,256,1993,262,100,-1,157,781,557
06/08/2018,17,2876,1796,2698,3042,3067,-1,577,587,4489,863,61,279,-1,1762,2462,1365,1228,1767,1153,569,1283,4093,1163,5043,1433,751,260,2803,796,959,340,undefined,652,311,3986,716,258,-1,580,588,1087,1021,359,1953,4160,295,2491,365,142,-1,189,887,650
06/08/2018,18,2259,1222,2554,2291,2037,-1,371,364,1946,434,59,242,-1,981,2012,752,637,808,1185,630,1301,3136,615,2896,1037,674,199,1892,488,1024,390,undefined,308,223,2646,426,217,-1,363,319,829,810,309,1400,2902,219,1828,257,94,-1,166,672,503
06/08/2018,19,1183,574,2110,1588,1080,-1,142,160,566,177,54,171,-1,531,1472,554,226,230,1138,621,1060,2063,338,1392,330,621,126,869,216,843,442,undefined,129,89,1699,171,200,-1,157,159,377,435,181,1067,1822,162,1138,210,82,-1,142,520,334
06/08/2018,20,672,323,2006,1051,813,-1,75,69,219,103,39,120,-1,417,1255,312,333,128,882,543,846,1569,206,803,259,441,137,493,150,791,336,undefined,128,108,1396,156,243,-1,102,247,321,306,109,972,1402,98,801,155,92,-1,101,435,230
06/08/2018,21,339,188,1252,729,1168,-1,61,45,128,73,29,106,-1,281,727,215,96,77,583,432,544,1296,173,686,251,346,121,1175,100,476,271,undefined,58,60,863,165,127,-1,88,93,220,261,125,640,1062,95,503,129,105,-1,94,259,160
06/08/2018,22,249,138,757,375,421,-1,30,28,100,37,15,64,-1,185,454,148,125,77,400,298,527,884,95,486,129,261,45,238,61,400,161,undefined,33,28,607,57,60,-1,62,39,159,146,87,395,590,43,335,70,73,-1,50,138,96
06/08/2018,23,116,43,438,187,229,-1,15,5,34,12,7,30,-1,127,195,65,46,33,162,131,382,508,42,261,60,152,38,107,34,346,85,undefined,9,22,270,43,19,-1,27,33,70,62,22,159,394,32,224,46,59,-1,31,61,44
07/08/2018,0,64,32,238,89,99,-1,6,5,21,7,5,17,-1,59,68,38,18,3,97,67,199,133,36,104,34,110,26,38,11,157,28,undefined,11,3,181,13,4,-1,15,8,91,72,61,46,147,15,110,19,42,-1,23,19,21
07/08/2018,1,35,18,81,45,39,-1,2,5,7,1,2,6,-1,27,38,19,19,6,42,28,118,83,12,30,21,58,16,16,5,88,11,undefined,5,9,55,13,7,-1,4,6,18,5,10,41,86,6,74,15,15,-1,15,21,9
07/08/2018,2,12,25,48,28,21,-1,14,1,5,4,-1,8,-1,7,32,12,3,5,38,37,58,87,12,21,8,23,6,7,3,53,6,undefined,2,1,44,9,3,-1,1,-1,8,1,1,24,53,1,24,10,12,-1,8,12,2
07/08/2018,3,12,14,36,19,37,-1,13,1,5,2,1,2,-1,4,11,3,16,-1,12,15,68,65,11,11,4,30,-1,28,1,30,4,undefined,1,2,26,12,2,-1,6,4,1,-1,-1,14,44,1,27,2,20,-1,5,7,3
07/08/2018,4,9,14,40,32,48,-1,4,4,11,6,1,3,-1,24,13,2,12,3,14,21,54,29,5,30,16,20,4,60,5,27,6,undefined,6,3,33,-1,6,-1,3,3,10,3,1,18,66,2,18,2,4,-1,-1,2,8
07/08/2018,5,46,19,102,88,126,-1,40,43,174,17,5,9,-1,101,35,39,77,33,10,45,57,195,55,331,62,80,7,98,44,37,12,undefined,20,29,194,21,7,-1,17,22,10,2,3,35,225,4,117,12,34,-1,12,27,8
07/08/2018,6,121,117,180,214,456,-1,141,137,1014,80,14,62,-1,279,115,166,226,200,21,32,117,652,261,997,242,142,41,419,123,54,29,undefined,81,62,967,64,5,-1,67,94,53,35,17,136,506,24,206,52,41,-1,31,51,70
07/08/2018,7,351,234,432,517,1070,-1,351,323,2735,381,29,168,-1,670,477,532,766,791,95,90,221,1387,742,2434,583,280,93,1034,303,157,80,undefined,270,137,1593,234,54,-1,323,320,168,129,70,445,1286,67,519,129,76,-1,55,278,134
07/08/2018,8,917,613,906,1052,2039,-1,566,553,5081,686,56,322,-1,1535,1116,1037,1960,1787,232,165,383,2707,1533,4474,1486,710,239,2015,567,328,122,undefined,704,301,3432,740,112,-1,826,865,618,652,210,947,2694,304,1130,339,143,-1,154,835,450
07/08/2018,9,977,674,885,1227,1409,-1,349,256,2886,487,22,218,-1,792,1211,974,1239,965,212,178,335,1949,957,2973,937,736,159,1564,535,295,167,undefined,420,196,1951,602,102,-1,594,535,779,765,269,760,2186,305,1123,332,205,-1,139,621,445
07/08/2018,10,1327,1073,1326,1588,1219,-1,308,195,985,277,15,115,-1,403,1508,1117,766,481,352,265,501,1753,561,1658,631,943,228,1190,305,427,208,undefined,322,177,1314,499,223,-1,436,597,853,773,219,873,2228,238,1071,420,210,-1,185,518,480
07/08/2018,11,1919,1249,1578,1964,1350,-1,449,167,915,278,45,159,-1,430,1662,1219,623,440,560,443,658,1701,526,1694,586,1058,237,1425,408,535,231,undefined,238,153,1447,510,182,-1,437,576,1007,643,231,935,2551,197,1312,420,268,-1,185,636,397
07/08/2018,12,3003,2445,2510,3060,1730,-1,636,606,1765,472,89,356,-1,615,2639,1977,1409,604,1044,696,1383,2614,971,2549,856,1671,297,1904,559,1174,303,undefined,340,248,2546,906,287,-1,1093,962,1017,822,296,1921,3188,400,2042,567,447,-1,253,1043,445
07/08/2018,13,3349,2793,2499,3299,1949,-1,620,537,1542,422,100,306,-1,698,2693,2107,1418,588,1165,840,1575,2831,980,2467,1050,1761,318,1908,773,1085,419,undefined,331,309,2897,925,317,-1,1084,880,1112,967,369,2366,3539,385,2252,544,539,-1,308,1047,523
07/08/2018,14,2873,2074,2500,3064,1760,-1,335,242,1089,331,44,231,-1,622,2240,1552,770,527,890,488,1048,2616,602,1903,853,1184,232,1631,655,825,279,undefined,307,219,1927,645,205,-1,517,612,1005,892,284,1932,3332,292,1979,456,331,-1,226,886,517
07/08/2018,15,2757,1830,2450,2669,1671,-1,354,229,1658,367,48,181,-1,692,1907,1801,661,562,911,496,959,2787,534,2492,1115,790,225,1432,556,698,275,undefined,320,179,1940,521,217,-1,313,643,966,893,302,1740,3195,257,1771,373,205,-1,210,853,491
07/08/2018,16,2828,1919,2480,2904,2056,-1,349,381,3273,629,50,263,-1,1081,2064,1374,692,1017,919,425,1110,3217,906,3845,1298,670,175,1806,647,774,276,undefined,447,239,2680,504,197,-1,386,460,1082,1106,344,1720,3677,289,2009,292,170,-1,196,760,592
07/08/2018,17,3245,2080,2866,3322,3476,-1,870,670,4428,862,97,362,-1,1845,2581,1511,1185,1814,1148,583,1243,4408,1102,5189,1531,900,260,3124,909,929,293,undefined,672,387,4389,765,235,-1,629,658,1148,1078,371,2109,4705,373,2505,347,153,-1,227,870,857
07/08/2018,18,2438,1190,2764,2457,2289,-1,818,448,2143,469,70,287,-1,1072,2133,855,808,842,1289,859,1240,3309,617,3071,1072,777,208,2330,655,1039,341,undefined,363,366,3102,530,236,-1,383,391,901,903,323,1520,3475,312,1978,279,137,-1,195,760,524
07/08/2018,19,1473,636,2292,1604,1111,-1,527,158,610,173,51,202,-1,511,1623,446,300,306,1182,799,1009,2366,336,1624,306,595,129,644,237,903,340,undefined,164,184,1747,254,196,-1,216,260,439,437,213,1242,1929,188,1364,194,110,-1,158,621,336
07/08/2018,20,797,372,2166,1243,950,-1,149,100,226,125,54,153,-1,428,1328,348,234,141,927,673,957,1699,246,951,253,562,129,476,206,922,298,undefined,71,95,1478,207,153,-1,93,161,360,360,154,938,1613,142,936,193,102,-1,121,448,284
07/08/2018,21,587,254,1638,856,1226,-1,90,77,158,78,23,95,-1,315,825,310,128,77,759,521,698,1390,191,799,201,388,82,1627,170,613,288,undefined,63,80,1123,191,134,-1,134,149,196,256,98,765,1391,75,677,110,80,-1,100,283,162
07/08/2018,22,230,155,825,521,541,-1,386,34,106,54,24,68,-1,222,466,170,126,57,394,297,528,941,117,513,119,246,48,345,70,482,186,undefined,59,118,652,70,55,-1,72,108,138,140,72,389,847,82,423,81,62,-1,64,145,91
07/08/2018,23,112,107,500,335,335,-1,433,33,59,25,22,37,-1,179,186,75,60,58,229,186,347,623,66,272,59,133,42,120,92,252,111,undefined,92,235,590,41,28,-1,54,55,43,56,23,222,616,35,165,52,35,-1,30,74,74
08/08/2018,0,24,44,229,111,61,-1,13,8,19,1,-1,6,-1,51,57,16,11,5,87,55,172,133,19,124,19,103,24,24,8,111,24,undefined,25,15,134,18,6,-1,7,13,28,10,4,64,170,16,108,20,27,-1,8,26,14
08/08/2018,1,23,21,122,69,43,-1,3,6,5,4,-1,4,-1,22,37,22,8,4,34,55,94,80,6,19,10,68,13,20,10,85,15,undefined,1,8,68,12,10,-1,8,8,10,2,2,40,72,4,55,13,16,-1,15,25,6
08/08/2018,2,19,28,61,21,25,-1,7,2,9,2,-1,7,-1,6,17,2,12,6,43,30,87,53,9,20,12,31,3,10,4,57,7,undefined,2,-1,32,7,6,-1,1,3,3,3,-1,12,37,-1,35,3,15,-1,7,8,14
08/08/2018,3,12,51,36,25,37,-1,6,-1,5,5,-1,2,-1,9,16,6,11,5,5,33,48,51,8,19,23,34,4,32,1,26,2,undefined,4,6,22,6,4,-1,2,3,6,3,2,23,44,3,21,6,13,-1,2,12,6
08/08/2018,4,5,15,46,29,69,-1,23,3,6,8,-1,-1,-1,22,3,6,4,4,15,14,32,43,7,22,23,19,3,58,4,19,4,undefined,6,4,17,3,7,-1,4,6,13,4,3,15,60,4,19,5,6,-1,2,4,8
08/08/2018,5,44,28,119,102,110,-1,34,31,181,25,2,14,-1,83,62,44,57,27,16,35,53,127,45,328,55,39,11,73,46,43,12,undefined,18,36,179,21,8,-1,17,19,7,6,2,42,214,7,89,29,17,-1,11,27,14
08/08/2018,6,110,89,203,201,444,-1,127,117,989,106,16,69,-1,281,17,186,187,184,32,18,93,615,241,1044,251,128,22,418,128,60,42,undefined,76,69,942,78,9,-1,74,67,52,30,12,125,634,16,210,47,44,-1,41,42,57
08/08/2018,7,349,243,460,497,1051,-1,387,298,2607,373,47,179,-1,609,45,477,713,684,90,63,184,1347,698,2448,495,248,76,911,319,141,64,undefined,278,129,1512,244,29,-1,344,273,182,128,64,418,1337,90,500,159,50,-1,80,220,182
08/08/2018,8,894,602,919,1019,1884,-1,579,485,4754,656,64,293,-1,1361,16,1102,1704,1551,184,169,336,2627,1312,4356,998,568,179,1751,501,402,150,undefined,621,316,3268,677,107,-1,818,881,676,667,241,949,2628,262,1124,307,85,-1,153,663,474
08/08/2018,9,1091,624,941,1169,1439,-1,282,235,3130,480,11,160,-1,827,191,1242,1280,1044,192,167,338,2073,928,3384,685,535,133,1462,361,259,172,undefined,465,259,2008,590,152,-1,621,666,863,844,252,767,2284,316,1033,246,86,-1,139,621,331
08/08/2018,10,1392,1013,1294,1656,1337,-1,232,158,1008,291,56,121,-1,422,950,1113,760,469,396,234,458,1763,466,1951,571,660,140,1195,344,398,221,undefined,237,192,1394,492,161,-1,449,718,779,798,270,864,2378,270,1085,248,128,-1,182,462,338
08/08/2018,11,2041,1431,1444,1996,1590,-1,293,185,818,262,40,141,-1,415,1100,1257,789,477,623,352,737,1849,521,1717,580,770,166,1411,420,654,266,undefined,232,217,1544,518,179,-1,428,737,967,626,252,1041,2248,249,1410,317,159,-1,166,598,443
08/08/2018,12,3105,2369,2530,3027,1873,-1,456,519,1769,558,97,308,-1,576,1694,1977,1422,636,1031,705,1470,2516,861,2491,811,1100,209,1677,492,1109,313,undefined,344,280,2447,1003,366,-1,1077,1180,1125,793,293,2010,3380,352,1997,340,232,-1,228,969,400
08/08/2018,13,3390,2697,2426,3265,1854,-1,379,436,1513,429,72,263,-1,574,1833,2208,1363,594,1150,736,1438,2749,889,2362,771,1048,256,1589,568,1138,314,undefined,330,295,2504,970,328,-1,991,947,1164,887,287,2041,3445,479,2082,385,260,-1,268,1107,486
08/08/2018,14,2988,2088,1905,2720,1585,-1,173,162,1105,260,13,191,-1,393,1572,1551,743,489,1006,480,967,2092,427,2116,767,649,253,1403,403,743,299,undefined,179,168,1684,633,193,-1,460,657,977,807,273,1370,3208,275,1367,373,148,-1,172,755,422
08/08/2018,15,2622,1894,2144,2767,1853,-1,325,208,1575,300,19,90,-1,639,1753,1391,635,519,803,417,882,2441,529,2539,934,665,164,1685,508,714,199,undefined,284,181,1760,452,151,-1,344,721,908,869,291,1536,3293,329,1591,379,144,-1,156,755,473
08/08/2018,16,2812,1906,2489,2840,2193,-1,331,337,3288,600,34,229,-1,928,2020,1283,784,1005,850,451,925,2983,714,3768,956,762,222,2010,477,739,261,undefined,421,202,2366,523,168,-1,439,636,963,1023,290,1728,3661,328,1948,471,232,-1,223,768,508
08/08/2018,17,3365,2027,2907,3352,3191,-1,685,567,4337,806,53,314,-1,1675,2537,1458,1286,1629,999,633,1214,4183,1182,4971,1242,1189,302,2655,814,1027,344,undefined,582,396,3915,849,231,-1,679,619,1293,1184,433,2139,4447,386,2695,1049,540,-1,264,857,780
08/08/2018,18,2534,1348,2693,2531,2577,-1,748,378,2064,406,59,288,-1,1083,2012,949,798,887,1253,734,1193,3353,640,3025,1030,1586,309,2120,627,1024,370,undefined,372,318,3270,528,295,-1,372,449,798,888,329,1671,3425,321,1993,1310,1000,-1,317,698,532
08/08/2018,19,1484,686,2380,1687,1489,-1,449,158,688,168,62,227,-1,479,1551,486,293,270,1095,750,1111,2116,320,1454,412,1710,261,1481,351,890,362,undefined,147,167,1808,275,218,-1,203,336,529,503,193,1308,2142,212,1521,1406,1183,-1,332,543,420
08/08/2018,20,790,436,2300,1282,934,-1,165,94,285,106,53,218,-1,408,1380,376,311,176,987,663,964,1820,223,971,275,1495,285,487,168,838,349,undefined,94,86,1430,285,196,-1,120,200,435,451,143,1301,1825,136,1018,842,966,-1,242,496,302
08/08/2018,21,511,278,1532,966,1050,-1,96,99,173,96,38,179,-1,265,815,282,173,71,659,533,761,1536,191,880,283,1009,212,1180,174,647,299,undefined,70,125,1069,218,139,-1,86,175,278,291,131,754,1293,76,758,541,565,-1,193,359,223
08/08/2018,22,289,169,946,563,633,-1,189,66,111,41,22,76,-1,308,449,153,137,91,534,371,538,1016,113,542,251,465,101,380,112,377,192,undefined,60,92,757,120,88,-1,66,237,121,99,76,439,765,67,478,237,261,-1,101,154,130
08/08/2018,23,140,117,572,341,572,-1,689,34,60,15,17,39,-1,213,229,159,109,61,222,190,456,689,73,323,113,215,38,432,94,341,142,undefined,96,282,689,69,44,-1,33,61,71,64,19,295,817,29,233,83,63,-1,34,73,44
09/08/2018,0,110,47,256,109,108,-1,20,8,14,12,4,10,-1,64,72,53,20,18,80,59,205,239,36,114,35,101,12,38,10,151,42,undefined,7,16,161,47,17,-1,18,19,65,32,32,75,268,6,94,25,23,-1,16,56,31
09/08/2018,1,46,24,141,73,63,-1,5,5,8,2,1,5,-1,24,49,22,11,5,67,45,156,89,7,21,27,66,13,39,8,136,12,undefined,7,9,53,12,2,-1,5,16,89,61,47,36,94,4,69,17,15,-1,19,16,24
09/08/2018,2,29,14,61,24,40,-1,13,1,2,3,2,4,-1,3,31,11,17,5,37,29,78,119,15,11,15,46,6,18,3,54,7,undefined,2,2,39,14,5,-1,4,8,37,30,28,15,64,3,31,8,19,-1,9,19,15
09/08/2018,3,18,25,54,31,34,-1,5,-1,1,3,-1,3,-1,7,4,5,10,5,16,28,53,61,16,26,22,49,2,31,2,34,1,undefined,-1,1,13,14,11,-1,1,2,6,3,5,15,43,-1,36,4,11,-1,12,5,-1
09/08/2018,4,7,8,36,37,58,-1,29,3,12,5,3,8,-1,30,12,5,9,2,13,31,31,43,14,37,10,26,4,52,10,25,8,undefined,6,6,15,8,4,-1,3,7,19,10,8,18,69,1,31,4,8,-1,2,3,12
09/08/2018,5,45,35,116,105,135,-1,18,34,168,17,3,12,-1,88,42,41,73,35,14,12,52,142,57,333,52,81,5,97,43,22,11,undefined,20,38,192,22,12,-1,50,13,10,9,5,24,229,7,95,17,29,-1,10,14,16
09/08/2018,6,105,73,182,214,420,-1,143,131,952,86,18,81,-1,264,73,134,217,211,38,21,80,569,213,969,251,147,40,410,120,60,31,undefined,78,109,924,87,8,-1,61,85,43,24,16,141,446,24,258,48,47,-1,35,47,69
09/08/2018,7,363,239,415,509,1005,-1,380,336,2726,370,57,172,-1,636,324,470,784,704,99,71,185,1362,642,2214,507,289,94,945,305,135,88,undefined,266,125,1602,245,46,-1,299,264,161,140,63,389,1293,89,554,153,82,-1,81,238,127
09/08/2018,8,884,577,970,1121,2027,-1,628,495,5003,714,55,342,-1,1426,745,1007,1864,1674,159,172,329,2671,1401,4028,794,744,223,1852,561,533,148,undefined,609,315,3351,703,107,-1,806,830,606,610,218,948,2484,272,1145,307,188,-1,122,716,357
09/08/2018,9,1005,662,941,1232,1466,-1,322,256,2950,442,15,208,-1,801,837,911,1330,991,200,211,360,1860,638,2813,474,716,167,1247,403,330,156,undefined,416,203,2049,574,133,-1,734,740,690,793,286,870,2387,295,1017,304,243,-1,165,597,411
09/08/2018,10,1257,980,1224,1570,1260,-1,251,174,1002,269,31,144,-1,463,847,1118,768,589,408,248,527,1551,521,1788,370,928,197,1051,318,371,225,undefined,221,173,1304,470,133,-1,381,543,722,671,231,898,2119,252,1013,308,318,-1,179,484,325
09/08/2018,11,2037,1375,1493,1914,1435,-1,275,234,907,259,41,161,-1,480,1016,1304,728,419,620,382,717,1906,490,1712,492,1211,215,1177,413,582,201,undefined,194,179,1521,439,194,-1,410,587,941,673,274,1039,2574,240,1309,396,394,-1,205,586,377
