Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14
16/07/2019,13,3052,2796,1951,3204,1817,2230,302,550,1274,498,74,342,-1,524,1446,2299,1496,644,892,884,1438,3306,903,2423,-1,2266,299,1474,571,941,277,undefined,411,319,1839,887,270,1679,1341,979,636,351,184,1985,294,1939,561,498,426,323,1015,338,-1,864,1971,1679,421,2302,1055
16/07/2019,14,2523,2305,1812,2737,1669,1789,163,243,852,322,28,237,-1,513,1375,1778,909,509,793,611,1125,2940,627,2072,-1,1646,219,1282,392,690,228,undefined,265,210,1229,721,185,1175,680,574,408,241,99,1643,149,1635,508,309,370,182,827,211,-1,648,1122,1175,311,1631,1076
16/07/2019,15,2492,2274,1905,2780,1875,2257,202,244,1426,374,55,210,-1,654,1529,1487,757,600,849,458,1072,3234,531,2506,-1,1352,194,1546,450,708,221,undefined,345,270,1273,499,202,1351,487,535,519,325,146,1491,220,1673,408,213,386,162,741,298,-1,554,1296,1351,231,3020,1035
16/07/2019,16,2748,2148,2203,2993,2233,3001,241,369,3164,658,47,231,-1,1012,1619,1366,825,1100,835,440,1011,3754,785,3993,-1,1608,202,1796,489,732,258,undefined,467,229,1467,560,184,2042,524,519,414,338,155,1591,169,1813,295,133,341,149,834,262,-1,614,3018,2042,350,2079,1166
16/07/2019,17,2820,2106,2484,3258,3269,4952,502,662,4540,993,96,391,-1,1936,2027,1538,1404,1799,1066,549,1238,4829,1194,5357,-1,1803,237,2525,727,909,314,undefined,601,370,2508,755,234,2704,720,618,501,429,245,2004,252,2256,335,145,407,213,927,413,-1,827,4435,2704,154,-1,1221
16/07/2019,18,2040,1469,2186,2371,2232,2759,371,372,1812,431,35,226,-1,1027,1494,826,750,844,1153,702,1211,3756,658,2847,-1,1524,226,1883,412,932,326,undefined,342,211,1889,506,237,1410,399,393,204,211,144,1346,134,1558,362,151,454,178,651,186,-1,594,1670,1410,31,-1,871
16/07/2019,19,1145,632,1887,1616,1377,1384,113,115,546,173,12,114,-1,384,1221,415,250,259,983,662,1032,2465,351,1419,-1,948,179,1694,157,723,289,undefined,98,86,1016,271,204,639,144,179,130,167,107,1019,57,1060,237,72,334,154,524,121,-1,392,562,639,15,-1,556
16/07/2019,20,666,409,1615,1070,1154,939,52,94,236,73,16,137,-1,318,824,370,198,118,784,546,859,1928,188,838,-1,447,135,823,104,692,431,undefined,47,78,776,186,244,518,103,124,91,74,51,777,60,921,210,85,360,105,411,114,-1,282,273,518,20,-1,460
16/07/2019,21,398,243,1261,762,875,830,42,45,96,29,11,85,-1,307,613,274,133,81,640,363,581,1594,149,719,-1,371,98,796,104,542,288,undefined,60,54,660,169,176,353,48,119,82,71,34,687,50,488,126,63,227,71,282,82,-1,172,165,353,11,-1,331
16/07/2019,22,187,118,816,507,900,632,32,38,93,33,26,61,-1,203,350,172,99,76,317,236,423,1035,120,474,-1,252,65,775,71,339,160,undefined,43,70,363,59,60,305,70,58,44,28,22,416,38,375,77,75,130,50,132,56,-1,124,126,305,12,-1,189
16/07/2019,23,91,72,415,226,319,409,15,23,50,9,5,38,-1,193,174,59,50,31,156,119,272,598,60,248,-1,129,40,171,32,279,79,undefined,17,21,231,46,27,162,36,33,24,19,21,180,9,206,43,75,27,40,73,35,-1,78,54,162,8,-1,99
17/07/2019,0,41,50,202,116,113,137,9,8,7,8,3,18,-1,65,73,23,9,15,85,46,157,168,33,93,-1,107,20,44,14,143,32,undefined,21,18,72,11,9,84,15,7,8,4,3,66,10,112,26,75,19,31,42,13,-1,22,17,84,6,-1,46
17/07/2019,1,34,32,96,57,45,49,11,1,3,1,1,3,-1,23,44,6,7,4,74,31,103,93,26,38,-1,87,5,19,9,77,10,undefined,2,12,24,12,12,47,5,7,3,2,1,46,3,47,12,50,14,12,30,3,-1,16,7,47,7,-1,29
17/07/2019,2,3,17,65,25,18,20,3,6,3,-1,1,5,-1,9,21,8,9,7,53,23,70,109,4,27,-1,54,8,28,15,34,7,undefined,1,3,5,5,2,34,-1,3,2,3,-1,18,2,31,8,44,5,9,11,5,-1,8,5,34,4,-1,10
17/07/2019,3,2,23,48,15,34,34,-1,2,3,3,1,1,-1,15,28,14,1,-1,22,17,59,58,13,13,-1,41,1,33,-1,68,13,undefined,2,2,25,5,2,15,2,3,5,1,1,14,-1,44,4,24,6,1,12,5,-1,11,1,15,-1,-1,18
17/07/2019,4,7,20,23,31,53,64,11,5,6,5,-1,-1,-1,44,11,10,13,2,14,14,49,71,17,24,-1,25,2,49,4,38,6,undefined,6,8,22,2,12,23,8,5,1,2,1,29,3,36,2,17,9,2,7,1,-1,7,5,23,-1,-1,16
17/07/2019,5,20,21,82,90,125,232,37,41,81,31,3,16,-1,89,30,44,82,43,12,25,48,215,50,327,-1,39,13,99,26,23,10,undefined,33,37,116,19,9,142,19,21,16,5,2,39,8,78,16,29,5,15,28,3,-1,24,89,142,-1,-1,28
17/07/2019,6,86,93,156,221,368,924,101,138,556,109,20,53,-1,259,72,138,250,178,49,27,90,996,267,1120,-1,108,23,305,82,66,42,undefined,84,53,631,65,46,407,97,86,48,32,33,159,66,192,42,40,32,44,59,22,-1,68,567,407,9,-1,91
17/07/2019,7,288,241,298,537,903,1928,386,309,2393,342,38,188,-1,716,267,392,806,786,105,79,163,2251,755,2496,-1,244,78,775,197,185,68,undefined,189,116,920,263,179,1240,320,278,108,73,42,474,68,468,121,71,65,58,224,62,-1,158,2240,1240,76,-1,294
17/07/2019,8,687,557,603,977,1941,3894,578,548,4509,656,71,341,-1,1402,563,885,2039,1776,165,164,337,4639,1424,4606,-1,726,153,1688,356,297,157,undefined,606,346,1762,722,240,2464,688,851,287,258,113,968,176,1035,251,96,178,161,651,158,-1,394,4639,2464,221,-1,780
17/07/2019,9,815,730,654,1171,1378,2134,228,338,2822,510,33,171,-1,705,620,1009,1426,987,205,223,384,3115,864,3091,-1,1041,172,1240,199,333,129,undefined,493,193,1056,564,177,1569,782,678,362,347,157,770,186,931,258,138,196,158,531,107,-1,405,3122,1569,224,-1,859
17/07/2019,10,1180,1125,824,1525,1201,1227,158,172,864,299,24,139,-1,457,637,1022,807,559,323,282,460,2371,538,1774,-1,969,111,1144,323,383,144,undefined,264,209,877,529,117,1195,590,619,321,216,100,791,101,989,239,137,285,227,469,129,-1,444,1182,1195,213,-1,811
17/07/2019,11,1660,1621,1088,2139,1522,1233,165,177,727,316,33,160,-1,420,878,1364,786,454,552,590,789,2374,545,1704,-1,1074,133,1387,410,552,184,undefined,170,181,947,498,154,1086,497,602,461,303,130,1068,143,1228,294,140,247,169,573,193,-1,486,1015,1086,265,-1,877
17/07/2019,12,2759,2787,1893,3006,1859,1978,296,635,1599,635,87,360,-1,548,1279,2132,1608,645,941,887,1488,3067,1090,2591,-1,1766,189,1691,500,1118,315,undefined,377,304,1922,966,332,1748,1303,1163,502,343,134,1898,232,1765,355,260,544,282,944,234,-1,788,2482,1748,332,-1,1289
17/07/2019,13,2662,2556,1685,2980,1502,1753,183,352,1218,360,13,119,-1,374,1217,2098,1460,534,800,757,1304,2948,778,2469,-1,1305,230,1419,210,893,362,undefined,286,153,1252,818,335,1417,1028,1098,579,289,148,1471,289,1483,367,165,431,188,824,194,-1,731,1690,1417,240,-1,1161
17/07/2019,14,2488,2158,1731,2609,1610,1626,136,227,882,291,31,153,-1,548,1306,1646,895,561,745,624,1063,2758,571,2074,-1,1047,184,1433,312,717,276,undefined,272,184,1076,658,207,1161,613,587,319,212,113,1419,148,1582,318,163,337,188,754,158,-1,686,1235,1161,266,-1,1033
17/07/2019,15,2583,2147,2020,2754,1900,2121,170,238,1399,349,35,195,-1,742,1486,1386,760,589,830,506,957,3141,615,2482,-1,641,178,1488,363,724,200,undefined,311,216,1180,538,239,1376,448,523,505,278,128,1472,197,1915,339,137,340,203,695,248,-1,634,1457,1376,431,-1,1048
17/07/2019,16,2652,2243,1956,2993,2033,2972,223,332,3210,631,35,180,-1,899,1552,1399,864,1133,852,499,984,3720,796,4010,-1,725,203,1675,323,738,200,undefined,415,208,1464,590,216,2056,508,623,424,305,173,1430,126,1935,490,203,321,208,780,246,-1,619,2942,2056,221,-1,1014
17/07/2019,17,2941,2171,2360,3077,2877,4854,498,550,4370,836,31,341,-1,1787,1885,1377,1311,1774,1007,631,1059,4592,1283,5179,-1,1153,276,2220,304,891,276,undefined,570,327,2159,770,247,2706,703,687,531,402,213,1714,171,2231,1229,587,446,280,878,352,-1,808,4343,2706,96,-1,1137
17/07/2019,18,2311,1528,2370,2585,1954,2735,650,368,1768,402,72,347,-1,1024,1644,921,807,803,1146,843,1133,3890,678,3015,-1,1630,377,1489,307,971,354,undefined,358,222,1683,514,191,1621,417,545,263,282,181,1404,93,1923,1631,983,418,314,627,204,-1,670,1761,1621,41,-1,860
17/07/2019,19,1344,620,2155,1570,1194,1449,613,146,526,200,26,261,-1,500,1219,506,365,273,1020,643,879,2778,316,1577,-1,1710,345,1118,188,789,361,undefined,143,168,1138,269,176,684,210,274,223,189,110,1023,75,1398,1565,967,419,359,488,190,-1,449,660,684,34,-1,582
17/07/2019,20,733,414,1950,1231,883,1249,156,101,283,100,34,244,-1,432,876,405,173,128,884,585,800,2079,258,984,-1,1297,336,488,98,683,353,undefined,98,86,893,221,153,488,109,159,99,95,64,913,40,860,950,728,310,226,430,110,-1,324,356,488,32,-1,398
17/07/2019,21,345,280,1425,870,851,928,71,73,117,47,30,152,-1,280,631,266,165,70,595,496,655,1647,169,800,-1,856,194,560,84,622,255,undefined,73,65,622,195,146,411,79,136,86,70,67,677,31,665,595,476,211,180,348,88,-1,243,142,411,21,-1,293
17/07/2019,22,267,194,1001,674,994,762,1505,41,99,23,18,90,-1,319,427,284,153,142,392,295,536,1502,124,576,-1,474,127,563,205,389,157,undefined,95,203,582,108,60,306,81,308,47,37,29,490,22,507,271,212,136,66,165,71,-1,150,140,306,18,-1,172
17/07/2019,23,88,97,504,289,252,430,23,19,55,8,11,37,-1,196,170,71,46,32,183,147,339,748,52,286,-1,165,76,106,30,235,68,undefined,38,30,205,48,26,181,19,22,36,18,18,210,17,200,132,92,31,48,106,25,-1,61,38,181,12,-1,118
18/07/2019,0,71,59,237,137,136,140,23,8,12,-1,5,15,-1,98,81,30,36,4,105,42,188,285,46,124,-1,116,18,94,8,188,31,undefined,11,11,71,20,10,77,13,27,26,9,8,89,6,108,13,48,18,15,36,14,-1,27,28,77,3,-1,28
18/07/2019,1,31,41,140,65,48,166,2,7,7,6,-1,4,-1,24,48,35,14,3,78,36,153,153,35,37,-1,55,4,23,21,91,24,undefined,5,2,56,18,13,87,8,9,3,5,5,66,-1,74,10,72,7,5,39,9,-1,34,15,87,12,-1,12
18/07/2019,2,16,44,77,41,32,54,2,1,4,1,1,5,-1,19,24,15,14,5,42,24,85,86,9,19,-1,61,10,16,6,93,11,undefined,-1,2,20,9,3,58,1,5,2,2,1,25,-1,41,8,44,6,12,23,-1,-1,20,6,58,1,-1,11
18/07/2019,3,5,14,66,31,50,40,7,1,6,7,1,2,-1,6,20,17,8,1,15,21,78,87,12,40,-1,36,-1,39,1,44,13,undefined,2,1,15,8,11,12,12,10,5,2,-1,22,-1,30,2,35,8,3,9,1,-1,11,-1,12,-1,-1,13
18/07/2019,4,5,27,47,41,58,62,8,5,3,-1,-1,2,-1,33,18,21,5,2,16,28,63,94,8,23,-1,34,3,56,17,23,21,undefined,5,6,21,7,12,15,10,2,3,3,3,48,-1,56,2,22,5,3,6,5,-1,2,5,15,-1,-1,15
18/07/2019,5,17,11,86,76,133,245,44,40,82,21,4,20,-1,119,28,30,102,41,12,17,61,204,43,317,-1,66,12,114,26,50,10,undefined,33,30,114,21,4,111,13,27,13,5,6,45,7,73,23,35,5,1,27,10,-1,23,95,111,1,-1,33
18/07/2019,6,78,100,182,204,407,1058,137,109,590,96,9,59,-1,282,77,227,245,202,47,31,97,738,269,1143,-1,118,34,357,106,62,35,undefined,97,63,740,66,16,418,109,100,53,24,17,161,27,199,57,44,28,29,55,34,-1,70,677,418,7,-1,72
18/07/2019,7,338,248,346,517,941,1951,340,320,2368,393,47,170,-1,724,321,589,776,790,103,91,207,1564,715,2434,-1,340,84,987,220,174,126,undefined,264,152,979,212,54,1257,332,262,122,82,52,511,49,550,154,98,82,77,200,90,-1,142,2328,1257,40,-1,329
18/07/2019,8,798,575,668,1033,1847,4099,555,555,4443,668,86,338,-1,1412,612,924,2068,1743,233,213,315,2866,1559,4609,-1,727,228,1798,305,316,126,undefined,584,353,1908,781,101,2422,852,768,312,273,127,978,168,1014,308,171,163,112,560,170,-1,383,4772,2422,293,-1,863
18/07/2019,9,938,778,693,1044,1227,2285,256,306,2860,551,50,235,-1,706,678,1062,1491,1002,173,202,344,2232,932,3212,-1,909,164,1124,252,306,143,undefined,461,313,1113,611,129,1733,786,794,375,327,154,800,172,947,297,328,203,141,562,141,-1,440,3213,1733,269,-1,764
18/07/2019,10,1285,1114,897,1548,1149,1232,128,195,1002,480,34,193,-1,408,710,1153,855,547,323,315,531,1884,588,1811,-1,882,151,1042,302,437,176,undefined,235,212,790,485,142,1226,590,641,267,181,94,820,109,1021,356,308,239,176,503,97,-1,501,1301,1226,336,-1,753
18/07/2019,11,1953,1792,1311,2032,1459,1428,102,229,834,272,48,177,-1,445,894,1435,724,456,541,518,763,2113,558,1803,-1,1056,180,1106,335,572,193,undefined,185,210,1060,580,205,1189,527,591,571,266,146,1111,119,1261,421,387,275,177,583,158,-1,531,938,1189,456,1364,1168
18/07/2019,12,3079,2812,2138,3107,1818,2147,322,673,1540,548,112,384,-1,682,1321,2371,1581,625,884,912,1577,3219,1040,2452,-1,1625,338,1676,647,1065,263,undefined,388,308,1950,1120,359,1822,1441,1085,694,368,204,1893,200,2115,678,515,472,284,944,257,-1,801,2265,1822,492,2876,1427
18/07/2019,13,3372,3121,2181,3372,2110,2350,350,710,1401,541,116,348,-1,840,1698,2302,1636,664,1026,840,1757,3428,1051,2399,-1,1733,375,1605,732,1045,357,undefined,412,422,2284,1083,386,1901,1284,931,891,523,210,2372,235,2161,748,584,453,283,1101,282,-1,896,2105,1901,426,3268,1273
18/07/2019,14,2843,2352,2036,2801,1838,1967,257,289,1010,336,83,263,-1,671,1549,1787,915,551,821,724,1133,3212,666,2225,-1,1108,246,1449,703,783,339,undefined,294,243,1504,673,272,1326,691,555,457,278,142,1657,145,1964,535,340,402,247,827,182,-1,615,1325,1326,387,3114,1109
18/07/2019,15,2973,2314,2123,3083,1995,2195,279,295,1478,394,47,205,-1,728,1617,1522,715,586,789,754,1108,3383,685,2699,-1,832,255,1503,590,775,266,undefined,306,296,1390,575,198,1499,462,457,619,356,173,1695,164,1957,413,207,386,197,734,379,-1,636,1467,1499,314,3318,1070
18/07/2019,16,3072,2212,2261,3086,2326,3061,347,409,3094,702,78,304,-1,1080,1744,1460,847,1036,952,715,1109,3900,841,4033,-1,826,227,1870,534,870,222,undefined,426,275,1576,635,234,2146,537,471,526,432,214,1906,168,2232,325,273,373,185,831,336,-1,682,2790,2146,327,3410,1149
18/07/2019,17,3486,2615,2809,3755,3468,5119,574,641,4421,934,97,446,-1,1870,2062,1530,1415,1715,1168,1336,1507,4931,1245,5325,-1,846,256,2670,550,1077,397,undefined,582,412,2477,830,283,2736,788,646,476,412,237,2365,216,2686,357,139,449,160,1053,424,-1,944,4122,2736,184,4155,1223
18/07/2019,18,2798,1765,2552,2777,2531,2959,381,360,1827,457,82,339,-1,1114,1796,1030,722,822,1343,1533,1431,3902,711,2960,-1,747,253,2007,382,1141,430,undefined,303,218,1794,592,241,1569,360,468,216,246,150,1601,84,1965,327,153,497,196,791,225,-1,683,1623,1569,47,3140,883
18/07/2019,19,1762,1019,1953,1798,1475,1740,121,175,574,218,35,179,-1,601,1370,677,381,359,1162,840,1095,2597,362,1535,-1,568,147,1603,164,1016,385,undefined,129,148,1174,325,220,830,227,263,118,169,85,1268,51,1223,182,114,394,115,713,151,-1,466,648,830,50,2214,646
18/07/2019,20,1245,699,1978,1572,999,1286,68,100,263,106,23,146,-1,447,1167,423,214,149,1069,732,982,2242,259,1132,-1,435,97,502,109,860,548,undefined,98,106,823,221,136,513,130,175,116,100,59,1014,56,1046,159,82,408,104,484,134,-1,370,278,513,42,1704,392
18/07/2019,21,664,351,1706,1105,1549,1022,49,72,157,67,44,150,-1,386,767,364,178,105,879,559,771,1839,199,917,-1,346,157,1423,121,691,316,undefined,100,100,728,326,143,401,66,150,86,64,43,926,39,855,178,105,281,103,386,90,-1,268,170,401,27,1527,360
18/07/2019,22,287,180,1013,622,845,833,28,54,133,55,15,77,-1,263,480,270,187,130,500,436,590,1255,147,668,-1,241,74,647,78,517,217,undefined,69,98,482,171,61,385,91,249,32,37,25,520,21,427,107,87,198,65,244,56,-1,155,146,385,11,939,239
18/07/2019,23,90,136,545,332,294,507,12,18,54,27,4,11,-1,174,136,81,67,53,203,204,359,750,84,346,-1,149,46,201,31,355,128,undefined,23,45,237,89,30,327,48,36,24,14,15,244,24,231,68,49,57,50,115,30,-1,59,44,327,5,511,92
19/07/2019,0,39,68,319,146,119,175,11,4,18,10,3,8,-1,76,73,25,29,17,99,94,234,266,51,171,-1,102,23,62,14,218,21,undefined,13,6,133,75,13,114,13,17,19,17,11,96,8,153,30,58,13,25,50,26,-1,34,33,114,3,248,39
19/07/2019,1,21,61,164,85,58,69,3,4,17,3,-1,5,-1,29,47,15,7,10,69,47,228,153,24,66,-1,61,19,24,5,163,14,undefined,6,8,38,32,8,36,3,9,8,4,5,48,3,125,20,55,10,12,26,9,-1,28,17,36,4,167,17
19/07/2019,2,19,41,130,49,31,31,2,3,7,4,-1,1,-1,20,23,11,18,6,54,78,173,109,22,33,-1,60,13,33,2,149,15,undefined,2,7,31,36,3,47,3,9,10,9,9,47,-1,59,14,34,6,2,29,12,-1,25,10,47,1,88,13
19/07/2019,3,7,27,66,36,77,42,3,3,7,1,2,5,-1,13,20,12,7,12,21,37,138,99,12,28,-1,30,-1,52,4,93,18,undefined,4,1,17,16,1,24,4,12,9,4,3,28,1,65,5,27,3,5,23,1,-1,7,6,24,-1,54,7
19/07/2019,4,15,26,57,38,56,74,3,2,9,1,2,3,-1,33,12,8,6,2,12,18,97,119,35,30,-1,47,9,42,5,31,9,undefined,4,5,26,13,16,28,5,5,4,1,1,44,-1,38,3,19,7,6,13,3,-1,7,6,28,1,88,14
19/07/2019,5,11,35,111,104,128,241,28,32,72,23,1,12,-1,109,30,49,96,50,19,27,54,202,38,352,-1,78,12,102,27,59,16,undefined,36,29,126,22,21,143,14,29,21,3,4,73,9,98,19,29,4,11,20,3,-1,15,101,143,1,165,27
19/07/2019,6,87,119,178,209,389,1024,109,102,545,78,10,44,-1,271,72,272,261,178,62,19,95,772,263,1069,-1,156,43,388,65,82,35,undefined,80,49,696,66,18,416,115,95,34,25,17,160,18,211,64,59,20,49,56,26,-1,94,550,416,12,416,88
19/07/2019,7,335,249,329,488,932,1918,342,297,2102,350,18,156,-1,659,254,614,759,739,133,91,177,1517,733,2318,-1,382,72,860,192,176,72,undefined,215,114,809,217,53,1189,304,316,128,83,43,439,51,485,122,86,64,48,178,56,-1,152,2090,1189,56,1009,292
19/07/2019,8,769,572,566,929,1716,3883,507,495,4285,593,64,307,-1,1312,566,866,2047,1617,206,202,440,2733,1444,4344,-1,1145,187,1738,276,318,179,undefined,508,301,1840,604,129,2288,793,834,306,340,151,476,139,955,267,177,158,121,532,176,-1,401,4822,2288,292,292,797
19/07/2019,9,924,706,635,1141,1283,2171,317,298,2762,511,39,197,-1,758,604,999,1512,994,169,203,466,2146,1037,3000,-1,1509,176,1304,217,161,150,undefined,510,313,1251,543,167,1644,838,618,394,346,154,825,193,939,354,270,228,134,530,138,-1,371,3319,1644,205,1714,715
19/07/2019,10,1245,1146,946,1597,1329,1259,158,244,962,324,23,183,-1,462,678,1131,794,502,332,342,515,1958,609,1870,-1,1389,233,1345,363,39,271,undefined,317,282,953,472,210,1104,569,648,287,213,130,925,164,1003,360,312,223,165,467,149,-1,418,1247,1104,228,1543,682
19/07/2019,11,2044,1783,1328,2158,1613,1479,181,257,922,295,56,322,-1,566,1040,1439,842,414,567,590,754,2288,683,1897,-1,1664,258,1513,428,50,193,undefined,321,208,1123,470,183,1251,588,701,406,211,130,1293,158,1416,423,367,318,162,551,177,-1,468,1207,1251,313,2430,764
19/07/2019,12,3363,3202,2146,3634,2369,2436,319,759,1810,610,88,490,-1,760,1728,2265,1612,618,1042,1060,1818,3243,1191,2902,-1,2524,346,2331,997,1104,362,undefined,434,403,2277,1265,276,2068,1556,1050,531,274,189,2404,255,2073,668,584,504,347,860,294,-1,783,2579,2068,442,3239,1360
19/07/2019,13,4046,3766,2953,4628,3419,2522,396,696,1593,501,111,452,-1,825,2457,2495,1589,682,1130,1016,1944,3775,1183,2948,-1,2758,395,3306,1681,1330,471,undefined,382,424,2336,1172,399,2104,1461,1043,726,398,203,3127,281,2524,726,659,416,303,1129,329,-1,944,2305,2104,483,4159,1313
19/07/2019,14,3103,2775,2442,3700,2842,2402,305,366,1130,289,75,364,-1,772,1959,1953,971,554,1088,553,1274,3451,705,2560,-1,1958,330,2501,1275,863,286,undefined,336,292,1880,627,292,1370,774,795,534,348,178,2617,118,2149,549,359,349,223,789,305,-1,686,1221,1370,532,3670,1132
19/07/2019,15,3158,2740,2274,3374,2565,2895,325,337,1530,343,75,303,-1,925,1837,1768,796,575,979,529,1084,3562,671,2836,-1,1936,263,2038,619,780,272,undefined,333,301,1728,609,243,1441,441,649,536,370,185,1823,143,1935,594,318,388,226,836,341,-1,567,1401,1441,343,3559,1102
19/07/2019,16,3247,2578,2507,3378,2785,3474,408,519,3068,582,109,357,-1,1255,1812,1620,889,1027,983,550,1295,4080,1027,3981,-1,1083,223,2241,637,996,195,undefined,509,306,1956,683,221,2139,528,685,482,344,182,2143,144,2292,464,279,424,221,781,335,-1,612,2818,2139,258,3684,1137
19/07/2019,17,3782,2851,2948,4031,4009,4949,528,660,3585,848,95,476,-1,1723,2281,1790,1285,1523,1369,879,1602,4974,1229,4785,-1,884,250,3070,723,1312,379,undefined,604,396,2673,984,306,2626,720,856,400,442,231,2410,184,2757,354,168,634,195,1007,336,-1,797,3355,2626,163,4383,1131
19/07/2019,18,3510,2256,3314,3372,3038,3321,420,389,1488,349,77,444,-1,1177,1979,1252,769,658,1744,1322,1673,3881,619,2994,-1,825,230,2455,365,1445,430,undefined,299,319,2302,572,295,1658,441,727,222,303,155,2102,74,2181,327,177,632,185,835,190,-1,724,1308,1658,51,3779,854
19/07/2019,19,2292,1510,2841,2596,2419,2162,246,232,563,177,115,345,-1,710,1688,780,371,300,1698,1891,1620,3119,403,1651,-1,705,165,2033,286,1362,624,undefined,150,176,1818,440,389,998,255,580,133,263,109,2037,-1,1573,272,118,708,161,745,225,-1,543,557,998,33,2974,630
19/07/2019,20,1777,1011,2528,2128,1628,1701,136,151,271,96,34,248,-1,571,1573,605,371,172,1371,1285,1430,2560,288,1287,-1,506,152,895,202,1269,655,undefined,114,144,1408,324,370,654,156,352,105,98,56,1783,-1,1440,225,144,620,155,703,151,-1,472,363,654,29,2457,507
19/07/2019,21,1020,631,2635,1767,1667,1473,82,113,190,86,52,263,-1,514,1387,502,194,154,1310,1076,1189,2231,275,1016,-1,476,128,1015,201,1173,713,undefined,85,114,1223,429,337,671,167,281,85,50,41,1688,-1,1346,176,119,429,103,590,103,-1,428,241,671,24,2149,437
19/07/2019,22,466,334,1830,1168,1990,1365,738,63,133,54,26,128,-1,514,804,304,242,123,966,733,1049,1945,302,841,-1,332,94,1511,215,1024,426,undefined,89,114,1264,457,172,543,112,374,64,29,18,1189,-1,716,129,133,366,91,497,81,-1,291,236,543,33,1745,245
19/07/2019,23,259,220,1372,861,854,932,162,45,81,38,12,77,-1,468,450,246,169,97,601,505,831,1413,117,726,-1,282,78,383,72,866,243,undefined,70,135,583,447,91,408,84,196,26,16,18,765,-1,580,87,120,114,43,357,62,-1,193,113,408,8,1354,179
20/07/2019,0,169,154,874,700,437,645,30,19,38,38,3,29,-1,282,243,118,82,49,327,285,625,817,72,332,-1,163,39,190,54,599,102,undefined,43,63,304,247,36,219,33,70,33,28,14,390,-1,303,48,73,43,42,330,27,-1,126,47,219,6,824,82
20/07/2019,1,111,102,584,420,199,331,4,10,19,8,3,13,-1,170,174,108,32,22,256,136,504,572,50,136,-1,108,16,84,35,434,38,undefined,17,17,160,332,24,141,15,22,16,10,4,248,-1,228,16,67,23,22,193,23,-1,88,16,141,5,501,59
20/07/2019,2,62,73,313,290,165,192,15,6,17,8,-1,4,-1,101,97,33,19,6,143,106,356,375,42,74,-1,93,17,71,10,310,24,undefined,12,18,109,216,18,86,13,11,8,1,-1,202,-1,136,19,60,17,13,165,5,-1,35,10,86,1,384,37
20/07/2019,3,53,72,215,167,98,167,16,4,14,11,2,5,-1,99,68,35,14,8,105,101,241,360,31,76,-1,66,13,72,18,240,19,undefined,7,8,50,236,8,65,16,17,2,1,3,123,-1,129,20,50,10,10,96,11,-1,30,14,65,3,224,43
20/07/2019,4,31,42,84,88,85,132,8,6,9,-1,1,13,-1,90,37,40,14,7,48,62,234,294,19,61,-1,66,13,33,3,125,26,undefined,8,13,46,92,5,31,5,16,2,1,1,63,-1,88,9,32,14,3,54,7,-1,32,10,31,-1,179,22
20/07/2019,5,39,26,160,111,83,116,13,10,18,6,5,14,-1,73,52,39,32,15,46,40,174,119,22,141,-1,70,6,72,21,97,10,undefined,4,7,34,17,16,62,14,16,8,3,2,79,-1,84,12,48,7,3,30,7,-1,28,19,62,1,138,30
20/07/2019,6,44,32,97,83,81,201,33,18,53,16,6,17,-1,94,41,152,54,28,11,25,71,271,60,270,-1,98,28,62,35,76,20,undefined,25,27,141,29,10,102,16,41,8,2,2,56,26,78,60,58,9,20,31,2,-1,19,48,102,-1,179,38
20/07/2019,7,71,75,225,157,240,458,97,70,95,34,14,36,-1,177,92,215,77,58,63,58,120,436,82,470,-1,222,64,170,123,69,46,undefined,32,29,372,65,10,219,41,95,25,18,16,157,42,143,96,93,32,27,46,40,-1,74,73,219,14,307,77
20/07/2019,8,263,208,301,332,504,602,119,121,123,64,44,119,-1,221,179,281,175,116,114,107,134,997,150,734,-1,427,119,399,185,144,67,undefined,93,76,563,88,53,342,84,215,34,44,33,229,29,314,209,180,82,63,131,54,-1,109,155,342,59,541,145
