Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary
04/03/2019,18,2301,1518,2898,2467,1009,3033,-1,466,1489,352,-1,491,-1,1141,2213,797,859,878,1149,616,1115,3383,663,2859,1313,837,229,1320,1695,839,366,undefined,277,238,2890,462,242,1414,335,331,930,946,137,-1,-1,204,1834,320,182,614,238,625,723,-1,545,1671,1414,2983,undefined
04/03/2019,19,1577,683,2670,1816,799,1691,-1,246,443,96,-1,522,-1,572,1733,477,286,308,1197,586,985,2381,269,1458,671,775,146,640,958,803,447,undefined,109,147,2024,295,201,717,169,209,401,328,90,-1,-1,175,1310,255,160,539,241,446,351,-1,480,596,717,2209,undefined
04/03/2019,20,962,514,2250,1497,889,1418,-1,154,236,99,-1,549,-1,468,1583,311,260,163,1083,555,841,2138,244,980,457,663,186,521,657,671,472,undefined,63,102,1744,203,247,509,125,195,349,226,68,-1,-1,97,951,222,136,439,169,392,306,-1,339,376,509,3160,undefined
04/03/2019,21,663,325,1594,949,685,1140,-1,121,100,64,-1,368,-1,418,1067,298,231,115,730,435,712,1650,171,764,378,581,100,626,509,536,367,undefined,76,64,1390,157,203,420,101,131,375,148,72,-1,-1,77,630,138,91,307,155,336,269,-1,305,204,420,3329,undefined
04/03/2019,22,307,159,1011,574,371,811,-1,68,94,26,-1,201,-1,318,564,120,150,73,534,214,518,1280,90,465,301,348,88,167,192,346,221,undefined,45,73,788,71,101,325,87,80,74,39,32,-1,-1,45,421,111,139,229,111,197,83,-1,157,129,325,714,undefined
04/03/2019,23,143,72,462,324,228,499,-1,29,52,14,-1,85,-1,195,198,67,70,58,226,112,335,762,84,250,135,215,46,91,106,231,119,undefined,24,35,354,56,38,171,30,47,49,19,27,-1,-1,17,228,81,79,56,93,97,49,-1,91,42,171,282,undefined
05/03/2019,0,67,30,271,99,85,207,-1,16,12,11,-1,23,-1,67,94,30,46,20,104,96,219,221,34,136,51,120,14,51,46,140,42,undefined,12,10,119,23,13,104,11,23,24,8,12,-1,-1,13,123,15,90,22,44,40,24,-1,37,32,104,212,undefined
05/03/2019,1,27,39,118,58,26,92,-1,3,10,8,-1,14,-1,39,60,10,15,3,60,33,126,168,20,56,49,113,8,16,19,98,26,undefined,6,5,59,16,10,34,3,13,16,9,9,-1,-1,3,83,13,34,16,25,31,8,-1,18,22,34,98,undefined
05/03/2019,2,26,19,75,23,23,47,-1,1,11,1,-1,7,-1,10,22,9,7,10,29,10,74,125,4,46,24,67,3,20,15,74,9,undefined,7,2,35,6,1,22,8,8,4,1,4,-1,-1,5,21,9,50,4,19,18,7,-1,12,14,22,94,undefined
05/03/2019,3,16,9,37,25,8,23,-1,4,4,1,-1,15,-1,10,17,9,7,2,26,17,47,76,9,12,12,36,1,23,11,47,6,undefined,2,4,9,8,18,5,7,6,5,2,1,-1,-1,1,34,6,22,-1,18,8,9,-1,10,4,5,48,undefined
05/03/2019,4,6,14,35,19,10,53,-1,4,11,5,-1,3,-1,35,8,14,13,2,10,27,34,55,9,29,32,38,6,46,26,20,15,undefined,4,6,49,1,7,23,15,6,12,-1,-1,-1,-1,-1,37,5,9,7,11,6,2,-1,6,15,23,61,undefined
05/03/2019,5,36,26,82,99,32,278,-1,64,100,19,-1,30,-1,115,36,42,82,39,12,23,19,239,52,277,108,65,6,101,74,10,10,undefined,31,21,227,27,15,100,36,25,17,6,5,-1,-1,7,92,20,19,8,8,14,13,-1,13,118,100,106,undefined
05/03/2019,6,139,103,213,230,107,1041,-1,184,631,92,-1,96,-1,348,101,185,270,204,48,29,91,838,301,1138,353,165,34,382,360,70,28,undefined,113,50,1098,80,6,368,133,110,55,40,31,-1,-1,21,213,74,48,31,35,66,21,-1,90,647,368,466,undefined
05/03/2019,7,414,281,410,545,215,2081,-1,445,2189,331,-1,275,-1,798,383,551,863,848,106,97,175,1560,833,2557,813,376,126,949,1007,153,70,undefined,251,184,1928,250,62,1282,308,258,233,174,71,-1,-1,116,548,193,92,90,81,214,141,-1,158,2286,1282,806,undefined
05/03/2019,8,873,623,972,1287,492,4247,-1,631,4290,653,-1,393,-1,1640,890,968,2332,1877,200,165,333,3220,1624,4656,1425,725,208,1975,2004,385,142,undefined,573,272,3005,891,121,2390,822,762,801,555,240,-1,-1,257,1241,349,148,160,206,819,532,-1,435,5167,2390,3669,undefined
05/03/2019,9,961,713,818,1249,404,2294,-1,304,2612,549,-1,266,-1,781,825,961,1455,973,216,196,336,2165,897,3196,819,825,204,1257,1178,374,127,undefined,336,133,1901,609,121,1649,773,575,958,648,207,-1,-1,365,1038,398,199,176,171,590,439,-1,380,3280,1649,2563,undefined
05/03/2019,10,1292,1091,1337,1760,422,1291,-1,196,830,262,-1,176,-1,426,1055,1089,747,523,387,238,516,1876,612,1824,652,1027,252,848,852,372,174,undefined,224,154,1299,643,134,1159,501,556,1083,363,164,-1,-1,294,1118,448,285,246,193,506,478,-1,407,1250,1159,3367,undefined
05/03/2019,11,1725,1659,1827,2283,524,1408,-1,266,726,237,-1,211,-1,458,1222,1529,810,465,565,324,857,2112,606,1751,709,1240,229,1193,1117,541,152,undefined,224,131,1479,563,147,1134,539,523,1269,617,193,-1,-1,243,1336,521,296,323,281,530,487,-1,500,1169,1134,3371,undefined
05/03/2019,12,2894,2927,2777,3357,704,2124,-1,620,1483,386,-1,510,-1,638,2111,2432,1731,723,1109,631,1500,2854,1193,2585,986,1844,337,1563,1572,1018,329,undefined,366,246,2681,1129,272,1771,1172,879,1411,1352,233,-1,-1,472,2144,646,446,406,352,959,604,-1,793,2477,1771,3368,undefined
05/03/2019,13,3126,3064,2869,3391,696,2243,-1,511,1160,350,-1,478,-1,606,2076,2276,1838,730,1126,722,1356,3297,1162,2732,1073,1867,366,1450,1687,1014,353,undefined,422,310,2824,1065,339,1809,1143,815,1291,1178,234,-1,-1,552,2184,686,402,462,363,1133,655,-1,845,2022,1809,3111,undefined
05/03/2019,14,2217,2160,2739,3144,649,1906,-1,255,887,217,-1,252,-1,608,2083,1629,1099,605,1018,544,988,2561,687,2210,1039,1265,265,1207,1411,768,283,undefined,331,154,2010,738,267,1220,540,432,1369,1339,195,-1,-1,319,1856,527,233,375,247,865,633,-1,603,1300,1220,3579,undefined
05/03/2019,15,2137,2226,2764,3080,775,2158,-1,233,1274,325,-1,222,-1,778,2067,1503,769,611,893,479,912,2951,617,2634,1027,877,196,1271,1466,721,231,undefined,301,107,1867,614,203,1367,449,442,1194,1150,180,-1,-1,284,1803,387,171,376,210,769,617,-1,614,1348,1367,2979,undefined
05/03/2019,16,2316,2074,2698,3271,875,3237,-1,435,2587,677,-1,317,-1,1105,2214,1323,866,1092,910,437,983,4042,894,3982,1298,868,201,1863,1830,721,301,undefined,480,183,2500,703,179,2063,490,440,1201,1129,229,-1,-1,310,2146,292,142,378,241,798,663,-1,653,3023,2063,3257,undefined
05/03/2019,17,2978,2260,3169,3430,1255,5118,-1,758,3317,901,-1,462,-1,1907,2651,1568,1375,1785,1070,533,1183,5073,1317,5083,1878,1003,293,2903,2806,915,372,undefined,539,248,3778,880,210,2602,722,595,1263,1116,249,-1,-1,359,2754,379,133,495,222,895,1003,-1,841,4251,2602,3043,undefined
05/03/2019,18,2509,1648,2994,2865,1137,3275,-1,471,1609,369,-1,460,-1,1231,2463,879,847,848,1208,693,1215,3756,716,2942,1421,840,208,2123,2257,914,380,undefined,361,264,3271,546,209,1423,403,359,925,689,190,-1,-1,252,1787,313,190,546,243,629,606,-1,657,1734,1423,3319,undefined
05/03/2019,19,1672,799,2579,1923,990,1871,-1,270,551,125,-1,461,-1,660,1743,484,335,306,1206,968,1080,2568,366,1499,1031,720,186,746,1161,852,424,undefined,205,180,2356,337,242,709,208,234,445,231,120,-1,-1,160,1396,255,156,560,176,568,352,-1,486,627,709,2005,undefined
05/03/2019,20,983,534,2381,1415,765,1534,-1,153,283,100,-1,444,-1,518,1399,398,241,153,1006,693,920,2304,263,1061,643,668,126,664,613,712,422,undefined,88,86,1857,259,245,579,119,189,390,112,97,-1,-1,104,968,192,132,597,194,473,260,-1,396,350,579,2774,undefined
05/03/2019,21,622,354,1698,1018,650,1233,-1,106,135,70,-1,396,-1,407,1076,358,176,96,739,538,710,1711,243,927,570,552,121,864,567,609,366,undefined,74,98,1469,235,169,461,90,143,278,109,83,-1,-1,80,630,150,106,367,117,420,192,-1,263,228,461,1711,undefined
05/03/2019,22,293,181,1082,602,430,860,-1,92,99,40,-1,227,-1,247,541,195,148,114,466,374,507,1207,144,536,438,426,92,877,558,509,221,undefined,78,220,1032,88,151,290,89,101,94,39,42,-1,-1,47,457,140,124,207,127,253,84,-1,183,132,290,573,undefined
05/03/2019,23,174,139,518,388,309,619,-1,42,70,28,-1,77,-1,255,238,140,89,69,284,237,367,763,70,337,201,223,52,148,261,334,109,undefined,75,153,941,57,37,187,45,78,44,16,23,-1,-1,25,236,48,92,113,93,184,43,-1,90,89,187,237,undefined
06/03/2019,0,97,47,227,134,117,267,-1,6,29,8,-1,31,-1,84,106,37,24,15,139,116,285,231,55,134,68,152,17,42,52,181,60,undefined,12,9,178,18,13,117,22,35,91,3,5,-1,-1,6,129,19,76,37,47,54,18,-1,35,19,117,161,undefined
06/03/2019,1,42,21,131,65,17,113,-1,6,2,4,-1,2,-1,16,48,11,16,6,94,40,145,147,6,44,29,74,7,25,15,118,9,undefined,6,2,70,20,17,28,16,20,136,2,5,-1,-1,3,58,10,34,5,39,30,9,-1,25,10,28,111,undefined
06/03/2019,2,10,18,67,19,15,44,-1,1,6,3,-1,2,-1,12,32,6,11,5,46,31,49,107,9,14,19,56,7,9,11,78,6,undefined,1,-1,8,11,3,32,5,7,161,-1,-1,-1,-1,-1,55,8,25,1,8,18,2,-1,14,3,32,60,undefined
06/03/2019,3,15,11,61,18,14,25,-1,2,8,3,-1,2,-1,10,20,11,18,4,33,25,59,77,19,19,15,28,6,28,5,59,14,undefined,5,6,7,7,4,14,2,5,32,1,-1,-1,-1,-1,40,8,16,-1,9,6,2,-1,7,3,14,49,undefined
06/03/2019,4,7,16,61,23,12,32,-1,4,10,5,-1,5,-1,26,18,2,6,6,24,31,29,42,12,41,26,26,6,60,13,38,29,undefined,7,3,19,2,6,50,4,10,45,1,2,-1,-1,1,34,5,12,13,7,12,1,-1,3,9,50,85,undefined
06/03/2019,5,40,24,73,78,31,222,-1,52,98,15,-1,28,-1,84,27,50,79,28,10,18,39,189,52,288,103,36,10,98,59,38,14,undefined,20,23,201,25,5,96,26,19,148,8,3,-1,-1,7,131,7,16,2,10,22,6,-1,16,96,96,92,undefined
06/03/2019,6,110,91,191,278,90,893,-1,148,510,102,-1,80,-1,296,89,157,242,166,41,28,83,778,252,1067,328,125,39,329,354,54,34,undefined,79,44,943,87,13,359,118,96,283,30,21,-1,-1,21,232,57,44,52,45,66,30,-1,75,561,359,441,undefined
06/03/2019,7,375,253,378,464,231,1805,-1,399,1655,318,-1,238,-1,656,319,499,734,625,74,94,186,1386,694,2264,804,271,105,800,946,174,82,undefined,202,109,1443,237,46,1193,310,283,393,88,89,-1,-1,69,551,152,64,24,80,219,134,-1,149,1825,1193,862,undefined
06/03/2019,8,974,614,832,1033,441,3646,-1,591,3298,560,-1,386,-1,1307,799,927,1849,1448,195,176,428,2684,1417,4019,1345,594,197,1794,1537,291,155,undefined,555,192,2690,846,119,2283,764,675,894,571,252,-1,-1,272,1193,277,95,2,202,667,418,-1,431,4194,2283,2656,undefined
06/03/2019,9,1103,823,956,1357,373,2614,-1,300,2574,572,-1,219,-1,911,849,964,1550,1176,217,219,427,2448,1066,3375,913,645,163,1589,1294,325,141,undefined,480,164,1923,624,130,1854,823,632,1115,748,318,-1,-1,304,1170,281,130,26,172,631,597,-1,428,3378,1854,2563,undefined
06/03/2019,10,1388,1069,1344,1663,401,1534,-1,233,966,348,-1,164,-1,527,1014,1157,907,607,340,271,565,2068,667,1977,739,670,169,1094,1068,448,173,undefined,244,154,1417,569,148,1257,559,596,1194,901,330,-1,-1,292,1166,299,308,16,157,503,457,-1,433,1417,1257,3252,undefined
06/03/2019,11,1877,1620,1669,2204,601,1524,-1,202,713,283,-1,146,-1,488,1074,1460,790,489,560,395,687,2098,596,1811,659,742,186,1285,1334,581,227,undefined,385,87,1431,527,233,1158,510,599,1303,663,377,-1,-1,282,1396,362,368,11,209,545,477,-1,453,960,1158,3016,undefined
06/03/2019,12,3148,2818,2704,3079,704,1963,-1,568,1456,486,-1,367,-1,668,1916,2229,1586,670,1173,754,1443,2904,1150,2462,1021,1252,250,1942,1740,961,314,undefined,351,220,2342,1097,273,1669,1309,905,1557,1176,388,-1,-1,440,2191,483,547,22,319,967,614,-1,828,2244,1669,2845,undefined
06/03/2019,13,3016,3022,2433,3083,617,1970,-1,445,1226,453,-1,201,-1,477,1828,2049,1694,717,1025,677,1276,3011,932,2537,814,1168,236,1402,1579,946,314,undefined,460,228,2209,967,372,1735,1141,1040,1538,1274,333,-1,-1,527,1859,416,466,87,264,1014,627,-1,894,1821,1735,3537,undefined
06/03/2019,14,2731,2222,2579,2883,651,1747,-1,204,964,278,-1,218,-1,640,1870,1673,954,492,908,521,989,2925,623,2153,946,765,213,1523,1304,698,257,undefined,227,178,1605,733,175,1226,490,494,1287,797,360,-1,-1,273,1761,295,150,290,226,843,523,-1,618,1060,1226,2713,undefined
06/03/2019,15,2811,2168,2568,3048,691,2323,-1,243,1301,316,-1,136,-1,785,1948,1546,769,536,807,417,968,3020,648,2648,1128,729,255,2107,1781,705,235,undefined,265,184,1947,622,172,1409,491,463,1296,778,384,-1,-1,274,1795,435,195,396,208,762,579,-1,588,1173,1409,2897,undefined
06/03/2019,16,3046,2215,2842,3056,806,2886,-1,387,2482,499,-1,245,-1,986,2201,1433,847,1048,871,501,1003,3897,818,4018,1372,823,218,2019,1893,689,284,undefined,471,230,2243,645,151,1899,570,496,1203,465,416,-1,-1,327,2086,484,198,375,229,694,580,-1,674,2538,1899,3227,undefined
06/03/2019,17,3437,2220,3116,3437,1118,4992,-1,673,3546,594,-1,333,-1,1867,2519,1438,1362,1843,1130,578,1307,4868,1325,5022,1710,1163,278,2406,2632,976,398,undefined,610,414,3757,891,275,2620,637,573,1215,640,481,-1,-1,315,2517,1064,346,418,311,897,783,-1,938,3887,2620,3193,undefined
06/03/2019,18,2677,1507,3076,2670,1088,3134,-1,406,1817,383,-1,432,-1,1202,2332,926,804,838,1291,856,1283,3610,665,2890,1445,1406,304,1786,2007,962,457,undefined,348,297,3260,537,249,1459,455,467,1093,573,423,-1,-1,278,2193,1335,366,521,317,678,691,-1,703,1670,1459,3146,undefined
06/03/2019,19,1589,611,2598,1798,814,1864,-1,255,570,136,-1,289,-1,600,1682,565,366,301,1137,812,1103,2701,316,1503,855,1315,315,1973,1658,862,414,undefined,218,245,2304,321,213,780,253,282,608,277,216,-1,-1,136,1344,1579,462,500,379,589,427,-1,486,548,780,2152,undefined
06/03/2019,20,1012,406,2414,1314,690,1435,-1,206,295,102,-1,331,-1,456,1370,380,247,154,1046,789,1028,2243,293,1151,593,1211,306,746,634,750,477,undefined,99,108,1731,281,187,489,145,205,330,273,151,-1,-1,146,1157,1255,457,408,346,395,274,-1,408,323,489,2910,undefined
06/03/2019,21,589,345,1719,983,481,1267,-1,92,157,66,-1,303,-1,470,955,380,175,121,721,545,842,1884,206,853,508,1075,266,615,496,640,465,undefined,122,85,1393,222,198,425,91,175,349,277,150,-1,-1,90,796,975,358,319,277,383,212,-1,311,172,425,1693,undefined
06/03/2019,22,437,195,1170,589,467,1073,-1,90,107,61,-1,131,-1,387,539,173,120,112,501,488,638,1533,161,617,500,543,153,1292,784,491,190,undefined,98,140,1121,123,79,378,94,305,190,89,69,-1,-1,58,528,468,184,191,169,207,129,-1,194,140,378,746,undefined
06/03/2019,23,181,111,554,368,264,606,-1,35,56,22,-1,56,-1,205,213,120,64,50,286,254,513,834,112,404,259,276,60,312,270,335,127,undefined,149,191,933,67,25,221,37,71,211,129,71,-1,-1,40,272,89,111,104,65,168,86,-1,99,54,221,467,undefined
07/03/2019,0,89,80,256,153,102,276,-1,16,34,7,-1,19,-1,75,100,58,26,8,148,115,224,284,64,131,188,140,23,51,54,237,79,undefined,13,13,194,23,27,96,20,26,98,56,47,-1,-1,7,153,32,60,44,97,73,21,-1,55,25,96,275,undefined
07/03/2019,1,28,25,139,53,20,47,-1,7,7,5,-1,19,-1,31,58,23,38,8,108,56,131,121,35,40,43,78,9,17,19,140,20,undefined,7,11,75,17,3,34,6,12,49,34,29,-1,-1,4,84,10,48,22,46,35,25,-1,51,12,34,131,undefined
07/03/2019,2,18,14,53,27,20,45,-1,4,5,1,-1,10,-1,25,42,15,11,5,42,29,69,118,3,41,42,58,5,31,15,72,1,undefined,7,4,35,6,5,28,7,1,6,-1,-1,-1,-1,1,50,13,55,1,25,19,7,-1,18,3,28,64,undefined
07/03/2019,3,18,7,38,18,11,70,-1,1,6,1,-1,8,-1,9,18,8,11,1,24,35,63,53,9,11,17,44,3,49,7,36,7,undefined,-1,2,28,9,4,15,2,8,3,1,1,-1,-1,-1,31,10,33,2,5,5,4,-1,10,6,15,53,undefined
07/03/2019,4,9,25,43,35,24,38,-1,6,11,4,-1,5,-1,32,11,12,14,2,15,26,33,71,12,17,20,36,7,62,10,56,15,undefined,8,5,27,2,10,13,5,11,9,2,-1,-1,-1,1,28,8,23,10,10,5,-1,-1,11,4,13,49,undefined
07/03/2019,5,47,29,82,67,50,235,-1,59,113,27,-1,31,-1,96,23,35,63,35,17,24,78,176,54,284,112,75,14,134,65,22,11,undefined,30,22,223,21,10,104,26,29,16,11,6,-1,-1,5,84,15,25,3,9,15,8,-1,14,92,104,95,undefined
07/03/2019,6,154,93,184,229,75,1019,-1,151,568,85,-1,80,-1,342,83,256,236,214,52,22,107,901,296,1122,264,166,47,403,325,83,35,undefined,93,63,1037,85,15,400,103,107,55,37,24,-1,-1,21,260,65,51,25,71,77,39,-1,60,561,400,562,undefined
07/03/2019,7,388,252,400,563,209,1990,-1,415,2152,388,-1,222,-1,760,332,468,889,836,91,99,239,1645,788,2368,760,333,133,911,888,188,67,undefined,235,148,1644,273,59,1246,370,270,203,241,90,-1,-1,70,597,227,91,85,85,196,114,-1,290,2183,1246,848,undefined
07/03/2019,8,1017,594,820,1214,458,4092,-1,586,4273,696,-1,412,-1,1560,843,1035,2104,1757,188,198,433,3077,1603,4541,1289,771,210,1748,1626,437,157,undefined,605,328,3301,803,121,2536,845,780,782,760,230,-1,-1,261,1194,325,150,204,193,731,466,-1,460,4672,2536,3029,undefined
07/03/2019,9,1115,725,837,1311,455,2500,-1,330,2731,488,-1,251,-1,945,796,1027,1473,1119,205,186,408,2341,923,3031,890,792,182,1344,1099,352,131,undefined,529,188,2061,590,109,1685,820,631,671,805,307,-1,-1,277,1049,373,189,226,200,615,367,-1,425,3119,1685,2004,undefined
07/03/2019,10,1564,1115,1292,1698,553,1378,-1,256,978,328,-1,206,-1,496,970,1146,880,622,405,276,540,2165,676,1770,731,953,195,1052,1224,408,194,undefined,237,161,1391,575,140,1120,516,488,1003,917,315,-1,-1,231,1089,459,230,277,205,488,500,-1,386,1375,1120,3251,undefined
07/03/2019,11,2127,1711,1693,1889,667,1464,-1,320,814,299,-1,280,-1,583,1193,1393,897,478,619,383,683,2384,618,1867,771,1271,273,1082,1308,535,199,undefined,263,205,1715,661,186,1209,504,674,1220,876,348,-1,-1,301,1403,586,445,329,179,546,406,-1,469,1166,1209,3288,undefined
07/03/2019,12,3546,2996,2676,3171,714,2241,-1,758,1698,532,-1,448,-1,642,2000,2201,1884,686,1178,830,1541,3227,1302,2610,1160,1820,353,1531,1640,1084,355,undefined,407,412,3009,1177,343,1851,1174,897,1266,1103,308,-1,-1,424,2282,787,567,510,349,964,531,-1,720,2568,1851,2542,undefined
07/03/2019,13,3798,3244,2886,3338,880,2589,-1,622,1500,516,-1,492,-1,749,2212,2301,1787,698,1141,845,1476,3504,1201,2667,1207,1788,343,1785,1967,1030,407,undefined,414,393,3300,1167,277,1828,1124,844,1442,1270,314,-1,-1,550,2470,742,646,432,374,1088,702,-1,885,2055,1828,2491,undefined
07/03/2019,14,3261,2290,2679,3168,824,2238,-1,288,952,425,-1,265,-1,765,1957,1783,1043,592,1092,587,1092,3202,707,2233,1098,1227,258,1579,1778,758,325,undefined,282,282,2190,733,214,1364,611,540,1222,1123,306,-1,-1,357,1983,532,340,439,282,915,544,-1,662,1184,1364,2716,undefined
07/03/2019,15,3259,2307,2582,3219,863,2542,-1,256,1486,370,-1,256,-1,848,2168,1571,803,571,970,461,948,3519,732,2800,1170,891,204,1648,1827,706,284,undefined,264,229,2237,634,207,1419,536,505,1150,1158,328,-1,-1,275,1959,405,189,351,255,704,624,-1,540,1444,1419,3315,undefined
07/03/2019,16,3131,2201,2660,3215,1023,3345,-1,404,2831,565,-1,309,-1,1138,2266,1464,926,1095,997,438,1058,3838,921,4221,1518,830,230,1943,1983,752,244,undefined,458,290,2649,649,172,1952,594,517,1212,991,355,-1,-1,264,2077,315,225,429,238,675,692,-1,670,2659,1952,3196,undefined
07/03/2019,17,3807,2375,3310,3534,1293,5202,-1,718,4057,497,-1,491,-1,1903,2590,1610,1523,1773,1181,692,1272,4352,1289,4976,2028,882,291,2711,2827,1025,407,undefined,552,434,3721,863,262,2669,716,632,1341,1004,344,-1,-1,339,2526,383,181,553,254,1038,838,-1,911,4025,2669,3650,undefined
07/03/2019,18,3268,1967,3237,2986,1223,3377,-1,465,1952,374,-1,484,-1,1215,2449,1158,836,925,1391,716,1329,3710,750,3052,1577,807,271,2051,2221,1147,378,undefined,335,294,3362,699,228,1515,357,515,885,483,288,-1,-1,254,2082,295,140,559,234,761,595,-1,695,1757,1515,3217,undefined
07/03/2019,19,2282,1248,2574,2061,1025,1967,-1,240,611,159,-1,470,-1,658,1754,606,412,320,1309,928,1257,2827,364,1558,788,686,178,1830,1659,931,488,undefined,141,167,2298,336,224,732,181,309,467,159,174,-1,-1,177,1465,244,189,555,183,580,419,-1,480,586,732,1898,undefined
07/03/2019,20,1685,798,2462,2077,795,1688,-1,162,259,81,-1,398,-1,559,1603,419,281,167,1118,706,979,2593,273,1189,586,627,154,850,768,816,425,undefined,98,142,2144,229,257,554,115,225,413,137,116,-1,-1,112,1237,192,122,496,152,497,267,-1,440,389,554,2709,undefined
07/03/2019,21,1079,435,2173,2137,724,1534,-1,108,163,56,-1,400,-1,592,1252,369,180,148,1026,690,948,2155,269,858,428,573,158,587,528,810,432,undefined,91,110,1583,280,220,446,126,199,258,167,125,-1,-1,97,1049,188,114,399,155,451,217,-1,318,228,446,1723,-1
07/03/2019,22,448,272,1525,988,640,1089,-1,63,142,56,-1,220,-1,417,596,251,163,118,687,554,697,1604,163,646,327,359,81,1470,804,557,259,undefined,97,116,1337,216,106,364,75,334,105,40,35,-1,-1,67,612,105,109,270,92,250,99,-1,149,163,364,671,-1
07/03/2019,23,315,129,802,938,365,610,-1,46,64,29,-1,72,-1,256,285,155,83,67,348,381,507,1049,116,390,251,258,59,234,181,392,143,undefined,38,34,579,132,40,224,59,81,41,32,29,-1,-1,44,330,68,118,68,69,180,37,-1,111,88,224,373,-1
08/03/2019,0,132,64,401,513,151,326,-1,11,27,12,-1,24,-1,117,136,63,42,22,193,135,296,475,83,174,82,176,43,93,100,228,54,undefined,20,18,234,63,16,159,31,37,21,9,9,-1,-1,14,224,54,68,27,38,90,34,-1,60,45,159,238,-1
08/03/2019,1,79,42,248,126,43,90,-1,12,26,6,-1,19,-1,36,82,31,21,13,106,103,202,250,59,56,135,115,14,44,38,189,14,undefined,3,6,96,50,13,111,5,18,16,2,2,-1,-1,6,131,15,49,6,32,61,24,-1,26,32,111,176,-1
08/03/2019,2,44,39,150,80,12,58,-1,5,12,5,-1,7,-1,32,35,38,23,10,90,78,179,250,26,46,54,100,8,41,18,96,7,undefined,12,7,70,24,9,64,-1,13,10,4,2,-1,-1,1,84,14,33,2,31,25,9,-1,21,10,64,123,-1
08/03/2019,3,29,14,99,43,17,60,-1,3,7,3,-1,1,-1,13,33,30,16,5,31,119,150,146,29,34,42,62,10,40,15,83,7,undefined,10,13,38,32,5,25,7,3,4,2,2,-1,-1,2,110,15,31,4,14,23,2,-1,27,13,25,102,-1
08/03/2019,4,26,34,77,45,11,53,-1,6,9,4,-1,4,-1,33,25,23,10,6,31,32,54,104,19,30,31,59,5,54,12,53,11,undefined,10,12,48,27,6,34,4,6,9,3,1,-1,-1,-1,52,9,27,6,11,13,1,-1,16,14,34,93,-1
08/03/2019,5,46,24,91,79,45,242,-1,48,121,23,-1,24,-1,102,33,40,71,40,16,40,65,213,38,282,73,91,11,113,57,39,22,undefined,31,42,209,34,15,109,43,40,28,14,11,-1,-1,5,110,18,22,8,15,24,5,-1,17,85,109,93,-1
08/03/2019,6,162,77,195,239,110,870,-1,136,522,78,-1,56,-1,283,78,139,239,171,43,25,105,948,259,1009,272,170,33,409,354,77,35,undefined,125,34,852,84,18,345,110,112,86,36,22,-1,-1,24,211,47,43,19,41,62,19,-1,61,462,345,320,-1
08/03/2019,7,398,227,370,548,200,1726,-1,382,1950,306,-1,233,-1,632,321,362,784,677,97,99,232,1415,730,2316,686,341,131,885,929,160,64,undefined,243,171,1514,224,47,1168,292,273,327,276,110,-1,-1,77,521,168,80,96,92,179,141,-1,152,1651,1168,696,-1
08/03/2019,8,938,625,935,966,445,3526,-1,575,4032,583,-1,389,-1,1315,810,825,1828,1547,184,198,357,2694,1433,4194,1035,681,186,1356,1360,418,132,undefined,572,325,2809,626,106,2151,807,659,761,707,232,-1,-1,269,1011,323,153,237,149,667,414,-1,371,3723,2151,2652,-1
