Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Collins St (North),Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South),Lincoln-Swanston (W),Elizabeth St-La Trobe St (East),Lonsdale St - Elizabeth St (North),Bourke St Bridge,Bourke St - Spencer St (North),RMIT Bld 80 - 445 Swanston Street,Flinders La-Swanston St (West) Temporary,RMIT Building 14
24/08/2019,10,1760,1535,958,1759,1394,1365,231,292,243,253,102,498,-1,503,619,1014,257,145,370,424,595,1931,372,1494,-1,1274,361,1193,500,452,260,undefined,138,148,1261,239,134,1103,183,350,119,114,84,783,-1,1179,701,547,370,215,488,117,-1,501,1295,1103,149,2021,458
24/08/2019,11,2682,2334,1504,2209,1872,1622,317,393,471,264,173,752,-1,503,885,1268,243,173,665,686,859,2410,481,1907,-1,1563,407,1770,688,676,291,undefined,102,167,1511,240,184,1421,197,429,209,173,88,1116,-1,1691,785,698,486,291,637,167,-1,601,3462,1421,198,2322,518
24/08/2019,12,3143,2529,2081,2672,2626,1868,304,472,499,226,208,1042,-1,628,1311,1556,272,244,1207,1003,966,2705,486,2056,-1,1618,459,2102,767,915,332,undefined,133,169,1747,291,306,1863,168,440,225,183,109,1449,-1,1955,898,709,525,287,637,172,-1,617,7494,1863,187,2962,690
24/08/2019,13,3604,2452,2356,3049,3203,1887,339,337,391,158,147,855,-1,574,1509,1581,248,278,1286,1188,1314,2914,415,1779,-1,1633,473,2812,1021,1039,376,undefined,115,203,2096,329,285,1483,164,614,268,145,120,1659,-1,2160,919,646,626,285,926,182,-1,676,7126,1483,177,3256,805
24/08/2019,14,3739,2812,2576,3141,2672,2256,368,315,200,102,102,345,-1,758,1755,1434,308,269,1185,843,1360,3012,306,1422,-1,1481,422,2010,986,878,344,undefined,103,193,1966,230,215,951,171,338,234,129,115,1832,-1,2046,887,531,636,307,722,205,-1,593,868,951,282,3197,763
24/08/2019,15,3736,2759,2596,3222,2495,2121,410,270,173,91,92,357,-1,733,1812,1434,353,213,1109,867,1278,3093,247,1397,-1,1266,316,1728,833,983,342,undefined,77,190,1663,200,229,937,144,335,177,90,95,1883,-1,2300,642,392,624,254,732,163,-1,573,748,937,281,3239,790
24/08/2019,16,3693,2688,2686,3062,3254,1990,486,476,557,432,138,1029,-1,774,1827,1312,355,241,1130,889,1228,3113,405,2226,-1,741,247,2397,778,945,313,undefined,105,192,1772,264,208,2321,135,447,196,184,121,1857,-1,2047,364,200,553,190,624,197,-1,572,11605,2321,230,3284,874
24/08/2019,17,4112,2600,3109,3503,3716,2212,641,421,398,334,178,849,-1,815,1986,1351,516,247,1389,1337,1686,3437,628,2486,-1,722,264,3136,1757,1365,519,undefined,207,229,1985,315,259,2378,235,536,223,221,134,2193,-1,2326,341,204,630,203,1124,236,-1,699,3015,2378,183,4050,873
24/08/2019,18,3156,1660,3586,3749,4158,2481,3375,207,225,145,41,423,-1,999,2213,818,611,296,1718,1673,1871,3192,326,1541,-1,682,254,3465,1508,1650,714,undefined,252,425,2343,343,491,1117,246,871,159,134,81,2426,-1,1922,333,127,796,147,776,238,-1,695,612,1117,30,5098,922
24/08/2019,19,2073,989,3988,3448,4019,1958,8672,79,165,100,15,155,-1,772,2878,851,740,341,1629,1890,2003,2885,337,1115,-1,573,165,3935,1673,1808,693,undefined,240,938,2312,279,546,695,194,1362,126,88,46,2583,-1,1627,250,121,772,148,752,192,-1,665,250,695,23,5233,789
24/08/2019,20,1121,739,4152,3338,3501,1802,10576,82,85,49,12,161,-1,614,2769,656,961,394,1287,1521,2033,2805,277,1148,-1,548,180,3734,1676,1566,806,undefined,440,920,2140,349,509,561,165,1655,108,79,48,3153,-1,1250,226,114,680,142,633,142,-1,462,167,561,16,5200,608
24/08/2019,21,958,567,4043,3378,3416,1496,9455,73,87,55,13,149,-1,742,2703,587,1120,561,1162,1453,1936,3041,261,1126,-1,476,178,3674,1810,1700,743,undefined,562,1293,2158,372,447,579,98,1573,100,101,51,3558,-1,1388,242,111,575,111,622,117,-1,499,157,579,40,5166,616
24/08/2019,22,671,582,3473,3296,3307,1680,8397,60,81,52,18,159,-1,647,2268,640,1151,579,1009,1197,2029,2769,283,1063,-1,396,110,3645,2118,1698,523,undefined,562,1691,2196,499,377,469,130,1738,88,127,66,3213,-1,993,182,105,422,97,636,121,-1,466,137,469,24,5072,530
24/08/2019,23,637,345,2905,2508,3378,1575,6168,41,65,43,24,97,-1,671,1647,452,875,471,816,1284,1752,2222,191,830,-1,384,121,3473,1706,1430,509,undefined,513,1233,1414,477,232,418,119,1494,60,45,46,2314,-1,825,148,140,210,96,519,100,-1,323,124,418,24,4209,453
25/08/2019,0,389,216,1786,1536,2307,1028,5826,23,40,18,5,77,-1,482,898,261,424,224,608,652,1312,1469,141,472,-1,290,43,2303,1402,1099,238,undefined,333,1420,971,422,73,340,67,1163,19,32,26,1510,-1,562,82,92,89,68,506,53,-1,227,60,340,15,2810,202
25/08/2019,1,244,182,1204,963,1437,707,2541,22,27,10,1,33,-1,323,602,208,313,123,381,339,1100,1083,104,360,-1,210,57,1507,765,946,180,undefined,156,742,497,364,43,209,38,676,26,21,21,972,-1,458,58,102,43,33,340,23,-1,134,43,209,10,2082,125
25/08/2019,2,216,95,636,529,545,402,257,14,16,7,3,12,-1,221,261,110,84,74,200,269,753,631,79,151,-1,151,42,396,327,703,54,undefined,93,252,205,268,28,143,15,239,10,20,16,458,-1,257,31,69,13,35,265,26,-1,79,29,143,9,967,56
25/08/2019,3,87,100,381,326,393,238,27,9,13,11,5,11,-1,161,127,67,32,11,116,152,521,438,56,107,-1,96,10,217,91,441,14,undefined,11,18,133,188,7,94,16,54,7,4,4,208,-1,185,22,47,3,29,227,18,-1,38,21,94,4,550,44
25/08/2019,4,60,46,188,136,173,230,13,3,19,3,-1,5,-1,163,27,60,20,-1,73,123,337,330,36,85,-1,65,13,164,58,262,23,undefined,10,15,152,96,12,40,6,19,6,2,2,103,-1,112,15,40,12,13,143,9,-1,24,14,40,-1,237,30
25/08/2019,5,51,30,145,112,90,170,17,13,11,5,1,5,-1,111,57,21,23,4,23,69,172,231,34,122,-1,82,10,53,12,266,14,undefined,11,17,55,21,13,59,7,17,2,1,1,99,-1,121,16,34,2,14,56,5,-1,28,21,59,-1,226,20
25/08/2019,6,44,42,99,157,126,189,29,27,35,9,7,28,-1,112,72,40,31,17,14,44,133,345,69,156,-1,87,18,113,32,116,20,undefined,18,19,89,21,11,84,16,11,10,5,4,136,-1,97,27,49,11,31,33,3,-1,28,25,84,3,258,37
25/08/2019,7,73,55,156,193,170,286,68,71,64,41,17,66,-1,108,62,72,63,26,23,67,110,464,76,432,-1,138,45,169,87,128,44,undefined,28,44,236,25,15,170,18,32,35,22,14,83,-1,182,125,65,24,47,57,14,-1,59,76,170,13,273,48
25/08/2019,8,193,179,243,334,288,469,97,84,94,54,38,186,-1,190,124,140,115,52,73,80,158,688,152,582,-1,330,85,341,236,160,76,undefined,54,59,424,48,30,266,97,64,33,28,18,247,-1,328,197,122,64,58,185,46,-1,124,118,266,45,465,126
25/08/2019,9,587,456,465,672,772,836,178,209,127,98,84,330,-1,311,314,401,181,103,116,166,261,1035,208,902,-1,654,196,786,311,267,118,undefined,72,103,1018,116,85,466,149,141,58,93,53,426,-1,700,362,284,170,125,225,95,-1,225,188,466,83,816,266
25/08/2019,10,1345,1123,899,1425,1402,1190,332,325,162,97,76,409,-1,490,602,862,265,128,336,437,548,1715,317,1152,-1,1226,315,1407,515,491,236,undefined,96,168,1771,181,89,737,114,229,115,106,76,663,-1,855,579,493,297,200,386,93,-1,412,244,737,143,1590,510
25/08/2019,11,2266,1954,1354,2021,2272,1625,633,888,150,111,136,521,-1,597,881,945,319,121,653,863,873,2185,375,1105,-1,1562,409,2163,661,572,252,undefined,122,309,3088,239,153,813,149,269,116,132,79,944,-1,1352,847,699,483,268,504,130,-1,523,275,813,202,2271,514
25/08/2019,12,2780,2103,2081,2624,2697,1776,946,1352,138,88,108,480,-1,756,1270,1207,365,157,1109,1190,1087,2475,380,1237,-1,1767,497,2481,979,896,378,undefined,172,490,2842,297,255,840,114,444,180,178,101,1384,-1,1686,948,758,494,300,591,163,-1,497,303,840,189,2903,611
25/08/2019,13,3103,2163,2232,2893,3050,1753,1613,881,152,93,158,579,-1,779,1609,1339,340,209,1172,1181,1258,2837,249,1173,-1,1939,543,2675,1196,1007,463,undefined,180,625,2102,226,263,843,122,551,257,185,158,1600,-1,1836,1024,760,549,339,795,164,-1,628,289,843,221,3164,761
25/08/2019,14,3184,2188,2251,2748,3034,1957,3090,403,137,48,134,542,-1,818,1728,1112,379,144,1027,835,1328,2982,238,1260,-1,1619,487,2704,1372,866,402,undefined,257,435,2338,233,272,737,97,230,188,133,133,1757,-1,1992,962,596,635,346,540,176,-1,532,271,737,277,2951,808
25/08/2019,15,3111,2132,2133,2704,3237,1750,1244,259,121,80,91,415,-1,713,1743,1101,267,148,948,856,1221,2777,260,1175,-1,1425,341,2970,1050,798,434,undefined,133,297,1674,217,289,770,85,221,235,104,114,1650,-1,1699,849,398,609,255,562,180,-1,421,261,770,277,2787,824
25/08/2019,16,3145,1882,2239,2485,2768,1799,1022,273,119,62,135,401,-1,645,1611,1051,271,127,853,732,1150,2767,308,1147,-1,847,235,2602,776,825,445,undefined,85,225,1622,171,224,739,86,294,198,100,95,1604,-1,1699,558,237,579,188,523,157,-1,425,234,739,228,2735,748
25/08/2019,17,2458,1493,2316,2236,2004,1591,713,200,135,62,58,352,-1,642,1676,736,251,133,1037,930,1206,2720,232,1173,-1,625,170,1627,598,1026,435,undefined,107,168,1247,292,205,658,113,219,227,111,101,1292,-1,1559,327,153,481,146,650,218,-1,433,257,658,187,2265,794
25/08/2019,18,1967,905,2213,2111,3258,1628,4633,201,197,55,63,268,-1,717,1390,602,414,135,1052,1065,1323,2606,347,1368,-1,586,161,2241,745,951,444,undefined,357,721,1887,218,210,659,95,326,199,159,111,1420,-1,1320,228,141,441,225,428,182,-1,438,216,659,47,2484,620
25/08/2019,19,1200,516,2236,1530,1642,1138,188,86,104,42,56,188,-1,362,1254,311,140,78,1107,1431,1162,2074,203,756,-1,592,141,1066,268,949,542,undefined,50,126,1017,191,272,520,74,243,176,139,81,1103,-1,1000,207,137,383,244,443,141,-1,354,139,520,39,1620,574
25/08/2019,20,587,276,1854,1288,1061,1029,75,104,47,43,38,172,-1,398,1056,342,128,72,757,850,897,1790,204,724,-1,460,87,645,151,762,487,undefined,34,75,822,215,214,377,43,168,146,117,55,912,-1,755,120,123,338,127,367,102,-1,257,120,377,27,1261,403
25/08/2019,21,459,226,1340,901,1144,762,76,55,58,46,38,180,-1,340,780,163,82,37,593,688,726,1190,135,436,-1,380,100,719,127,629,422,undefined,39,53,600,151,139,355,110,97,129,118,50,698,-1,510,113,118,267,103,279,175,-1,180,91,355,30,1018,369
25/08/2019,22,261,127,878,734,466,643,680,28,41,20,25,101,-1,243,473,111,72,31,302,413,489,996,103,365,-1,290,71,157,142,513,223,undefined,44,60,385,192,66,280,62,340,78,66,37,565,-1,356,82,115,101,39,167,64,-1,127,73,280,28,327,201
25/08/2019,23,167,55,637,387,277,360,44,9,32,17,9,51,-1,180,211,58,43,13,192,189,395,663,85,211,-1,200,17,109,49,321,99,undefined,15,23,223,27,19,163,34,30,48,53,21,299,-1,217,23,92,24,35,64,54,-1,55,56,163,10,225,122
26/08/2019,0,74,30,277,145,70,137,7,9,12,6,8,21,-1,38,60,31,17,2,97,49,184,209,24,93,-1,134,25,58,16,173,44,undefined,1,14,141,11,18,68,11,9,28,17,16,91,-1,98,32,94,26,36,29,13,-1,40,14,68,5,68,44
26/08/2019,1,66,23,109,64,61,81,5,8,7,5,-1,8,-1,29,52,27,10,3,42,48,132,136,9,63,-1,76,18,21,18,157,12,undefined,-1,3,57,4,8,52,17,1,11,4,3,33,-1,74,15,63,8,12,33,22,-1,25,7,52,1,34,30
26/08/2019,2,20,8,96,29,27,42,3,1,6,1,-1,1,-1,21,26,24,4,3,23,35,90,89,16,23,-1,51,5,17,9,122,14,undefined,2,1,17,7,3,25,10,6,11,3,3,16,-1,31,5,33,4,5,13,11,-1,12,3,25,1,16,17
26/08/2019,3,10,9,34,20,33,49,6,-1,3,2,1,3,-1,7,15,12,19,3,20,2,46,75,11,13,-1,27,1,35,1,71,23,undefined,-1,3,18,-1,10,10,6,6,3,-1,2,14,-1,38,4,27,11,7,11,1,-1,12,6,10,1,29,13
26/08/2019,4,15,11,51,26,60,53,15,2,6,1,1,4,-1,31,18,8,10,-1,25,9,60,62,13,25,-1,24,8,49,4,53,5,undefined,7,4,13,7,2,26,8,5,-1,-1,1,25,-1,42,2,17,-1,6,6,4,-1,4,11,26,2,35,21
26/08/2019,5,30,17,86,77,93,224,32,31,84,28,3,14,-1,104,35,44,85,41,16,25,54,162,48,362,-1,37,7,97,17,66,20,undefined,9,29,100,12,16,133,30,30,17,7,5,32,-1,77,6,19,1,9,30,3,-1,17,85,133,3,149,38
26/08/2019,6,111,86,161,198,395,1075,103,101,508,98,19,74,-1,276,69,124,260,193,31,46,92,672,262,1128,-1,106,24,415,78,77,28,undefined,107,41,613,83,13,415,106,80,41,17,22,181,-1,185,40,38,19,34,45,37,-1,109,423,415,20,404,135
26/08/2019,7,383,234,351,471,1038,1985,358,280,2241,357,53,207,-1,743,296,420,863,714,119,127,166,1600,659,2401,-1,220,78,1044,240,197,74,undefined,260,132,911,221,45,1148,301,276,144,138,57,486,-1,488,117,56,61,67,195,111,-1,175,1939,1148,78,986,345
26/08/2019,8,844,523,792,1116,2047,4384,627,498,4402,657,113,358,-1,1455,737,916,2248,1705,160,199,417,2872,1428,4608,-1,562,159,2077,423,417,150,undefined,602,299,1950,671,90,2299,764,770,433,478,172,1022,-1,1049,270,90,146,126,687,293,-1,424,4434,2299,459,2098,898
26/08/2019,9,935,771,814,1211,2150,2322,298,304,2899,470,50,288,-1,759,640,1066,1558,1018,177,218,402,2209,891,3139,-1,547,133,1643,316,273,136,undefined,621,298,1136,593,108,1666,805,640,583,634,197,746,-1,897,245,112,194,139,587,369,-1,388,2856,1666,357,1938,839
26/08/2019,10,1348,1064,1018,1615,1309,1360,180,205,835,311,43,174,-1,451,750,1216,881,488,324,338,602,1792,521,1885,-1,617,125,1143,290,351,216,undefined,431,236,896,425,131,1061,511,652,640,516,170,850,-1,1044,274,115,287,150,523,324,-1,415,1082,1061,507,1976,979
26/08/2019,11,1877,1515,1477,2153,1707,1413,178,229,757,221,72,221,-1,704,954,1427,795,383,490,461,683,2163,528,1704,-1,743,123,1295,405,575,213,undefined,538,185,914,461,163,1136,522,622,982,611,241,1125,-1,1282,294,145,324,137,588,392,-1,577,869,1136,443,2411,1046
26/08/2019,12,3217,2751,2218,3051,1922,2229,402,836,1447,474,150,449,-1,656,1569,2196,1669,580,1112,900,1563,3219,1164,2350,-1,1252,171,1723,760,973,343,undefined,428,400,2013,1054,293,1653,1238,963,996,712,239,1946,-1,1989,339,202,453,233,998,424,-1,693,2332,1653,440,2750,1562
26/08/2019,13,3434,2996,2247,3310,1852,2325,509,701,1210,501,146,443,-1,771,1764,2146,1798,650,890,857,1641,3342,987,2292,-1,1086,210,1687,818,1025,372,undefined,370,395,2138,886,343,1610,1146,878,983,555,301,2246,-1,2291,371,170,432,261,1021,400,-1,807,1877,1610,495,3059,1618
26/08/2019,14,2760,2021,2146,2777,1794,1830,293,300,869,307,64,212,-1,579,1575,1618,909,538,841,669,1178,3081,548,1897,-1,700,180,1513,746,729,252,undefined,274,208,1303,570,197,1097,549,609,772,359,211,1631,-1,1751,248,145,352,169,875,348,-1,621,1063,1097,637,2831,1552
26/08/2019,15,2700,2025,2013,2698,1807,2189,201,250,1337,330,80,255,-1,686,1646,1405,817,639,742,546,1096,3298,677,2714,-1,670,128,1477,637,648,232,undefined,633,230,1156,498,169,undefined,383,618,850,581,270,1588,-1,1710,259,115,340,185,677,418,-1,630,1142,1383,386,2995,1374
26/08/2019,16,2856,1951,2145,2686,2039,2988,315,426,3353,630,73,281,-1,1088,1774,1289,834,1108,779,506,1108,3725,758,3761,-1,705,159,1847,703,686,252,undefined,445,252,1346,584,177,undefined,437,553,808,668,290,1582,-1,1965,243,172,350,215,773,511,-1,634,2590,1954,417,3018,1554
26/08/2019,17,2980,1861,2423,2943,2959,5114,639,678,4400,941,100,427,-1,1964,2120,1469,1264,1896,908,624,1327,4872,1239,5195,-1,848,235,2699,834,890,356,undefined,584,373,1999,678,270,undefined,659,621,909,866,351,1897,-1,2292,314,173,488,208,773,700,-1,861,3787,2484,377,3635,1583
26/08/2019,18,2316,1310,2429,2165,2376,2842,417,397,1858,357,83,341,-1,1035,1845,767,668,884,1034,761,1207,3870,612,2822,-1,786,171,2035,566,874,392,undefined,281,211,1473,405,228,undefined,357,354,601,649,277,1360,-1,1553,246,166,495,163,656,484,-1,589,1415,1371,103,2650,1315
26/08/2019,19,1340,553,1988,1956,1227,1486,136,136,530,164,73,246,-1,462,1453,394,294,223,898,684,1109,2523,317,1347,-1,558,162,1027,227,841,350,undefined,93,87,934,247,202,undefined,132,180,341,322,133,1031,-1,1098,174,111,439,135,447,230,-1,407,431,648,45,1633,946
26/08/2019,20,724,387,1812,1349,858,988,73,85,221,90,44,179,-1,364,1212,394,198,132,647,515,878,1900,221,948,-1,479,143,480,155,597,301,undefined,89,86,651,188,196,undefined,83,187,374,391,123,797,-1,767,193,83,388,116,365,296,-1,311,191,421,39,1373,857
26/08/2019,21,479,242,1380,850,698,1047,44,74,116,38,52,160,-1,293,847,230,136,85,488,492,654,1658,142,770,-1,408,127,420,114,545,255,undefined,52,80,527,149,117,undefined,97,83,233,269,93,633,-1,611,137,112,244,70,313,202,-1,247,147,281,33,1103,577
26/08/2019,22,246,177,741,823,887,656,40,44,77,29,17,69,-1,217,434,124,81,54,265,297,464,1102,112,547,-1,281,66,1162,122,408,135,undefined,36,68,339,51,68,undefined,29,76,119,123,64,416,-1,370,80,114,183,41,145,109,-1,147,107,262,15,770,260
26/08/2019,23,130,69,441,263,211,380,16,24,46,22,20,45,-1,150,185,48,51,36,141,123,298,762,59,256,-1,134,32,61,28,202,85,undefined,22,18,173,39,36,undefined,29,23,66,52,18,173,-1,171,39,114,68,36,63,47,-1,57,38,167,10,310,167
27/08/2019,0,52,33,165,78,79,117,12,8,8,11,7,21,-1,60,62,28,13,13,80,84,145,206,31,119,-1,93,17,41,9,113,22,undefined,4,-1,60,13,21,undefined,10,18,42,21,13,65,-1,99,17,75,14,49,41,31,-1,47,16,88,3,122,94
27/08/2019,1,32,12,79,40,29,31,8,11,5,10,-1,7,-1,13,25,18,17,4,34,34,67,79,12,54,-1,52,4,31,10,81,19,undefined,-1,3,28,1,3,undefined,7,8,8,1,2,38,-1,27,5,46,20,6,13,11,-1,33,11,30,3,31,36
27/08/2019,2,29,15,61,20,22,36,4,3,6,3,-1,6,-1,9,14,6,5,3,17,19,88,58,10,23,-1,48,2,23,1,44,3,undefined,-1,4,25,2,5,undefined,7,1,1,1,1,17,-1,33,7,40,2,11,11,5,-1,14,2,39,1,32,27
27/08/2019,3,20,8,34,19,50,42,1,3,6,3,4,5,-1,6,9,3,4,1,11,14,52,63,19,16,-1,34,-1,36,1,36,10,undefined,2,5,20,1,10,undefined,20,2,3,-1,-1,15,-1,34,2,29,5,3,8,6,-1,7,3,9,1,16,11
27/08/2019,4,15,24,36,27,57,57,4,9,3,1,2,4,-1,39,12,4,7,5,16,14,51,62,7,15,-1,29,1,51,3,37,4,undefined,3,1,14,3,5,undefined,17,7,7,-1,-1,17,-1,36,-1,13,2,6,4,3,-1,3,4,26,1,49,19
27/08/2019,5,23,12,57,96,101,222,41,43,87,16,5,36,-1,100,23,32,91,40,17,18,44,210,52,350,-1,76,16,116,42,42,15,undefined,21,47,117,21,11,undefined,25,27,17,9,5,40,-1,81,19,34,9,7,21,6,-1,9,94,114,3,172,23
27/08/2019,6,118,95,195,224,421,1146,155,124,625,71,25,78,-1,303,72,250,260,208,44,43,97,752,287,1203,-1,159,37,440,122,70,41,undefined,89,63,781,84,8,undefined,122,112,67,28,16,188,-1,202,64,49,31,48,64,38,-1,85,542,424,17,396,141
27/08/2019,7,355,232,403,551,1092,1977,447,328,2277,398,70,220,-1,746,304,525,892,742,104,111,221,1614,707,2409,-1,577,91,1083,307,192,88,undefined,249,154,1079,230,52,undefined,324,322,181,157,64,490,-1,544,163,89,96,53,237,139,-1,181,2114,1187,106,1107,334
27/08/2019,8,1007,557,791,1112,2163,4308,631,577,4506,719,102,386,-1,1545,694,962,2164,1677,190,274,425,2892,1548,4716,-1,1368,211,2018,425,373,188,undefined,532,310,2057,701,106,undefined,796,949,555,584,219,1023,-1,1027,344,126,193,169,754,323,-1,416,4885,2468,478,2185,951
27/08/2019,9,962,708,827,1085,1611,2130,306,301,2722,511,45,216,-1,741,736,980,1448,956,156,246,372,2088,905,3072,-1,1355,196,1609,367,323,166,undefined,438,230,1111,554,107,undefined,854,668,629,657,225,816,-1,951,330,243,213,162,651,391,-1,346,2959,1677,369,1821,909
27/08/2019,10,1305,899,967,1462,1164,1261,183,189,889,304,38,178,-1,388,788,1252,925,551,306,288,571,1721,551,1807,-1,1363,204,1122,422,339,227,undefined,215,202,894,547,131,undefined,491,580,644,606,172,811,-1,877,436,264,286,190,488,292,-1,366,1127,1111,459,1773,1029
27/08/2019,11,1741,1339,1320,1864,1667,1204,192,203,766,264,53,214,-1,552,1045,1401,816,482,528,551,669,2189,506,1585,-1,1694,281,1654,459,470,408,undefined,180,225,978,508,219,undefined,498,676,789,552,192,1062,-1,1184,555,306,431,257,558,422,-1,430,936,1082,495,2071,1072
27/08/2019,12,3009,2590,2294,2842,1894,1976,392,710,1583,512,115,401,-1,624,1577,2199,1524,633,1041,980,1448,3041,1013,2395,-1,2504,300,1868,576,1075,484,undefined,384,321,1962,933,227,undefined,1287,1088,1032,605,199,1762,-1,2002,597,517,472,300,1085,501,-1,734,2139,1727,618,2709,1695
27/08/2019,13,3409,2925,2316,3125,1812,2124,356,593,1331,456,140,397,-1,619,1840,2207,1740,655,963,901,1538,3519,988,2680,-1,2431,313,1619,553,1039,558,undefined,356,350,2055,942,361,undefined,1163,1100,1082,599,278,2221,-1,2155,681,482,446,333,1072,496,-1,800,1900,1825,451,2945,1441
27/08/2019,14,1509,1991,2198,2655,1882,1747,224,278,965,303,76,243,-1,631,1674,1578,1005,577,756,625,1156,2969,610,2178,-1,1783,250,1632,442,757,266,undefined,291,280,1221,649,174,undefined,573,747,874,512,242,1660,-1,1775,536,277,378,213,889,400,-1,617,1071,1322,591,2707,1569
27/08/2019,15,-1,1996,2026,2585,1673,2099,216,281,1501,346,74,263,-1,721,1745,1462,833,595,783,612,1204,3105,588,2757,-1,1633,169,1441,562,671,244,undefined,298,234,1274,561,184,undefined,443,604,904,593,265,1606,-1,1666,388,183,327,164,700,500,-1,545,1485,1314,371,2674,1419
27/08/2019,16,-1,1907,2285,2758,2196,3021,325,343,3321,654,67,296,-1,1122,1901,1351,827,1096,756,523,1074,3681,865,3924,-1,1618,180,1906,620,688,264,undefined,424,295,1458,570,166,undefined,500,558,791,683,261,1659,-1,1926,314,154,345,198,767,515,-1,627,2692,1959,500,2981,1477
27/08/2019,17,-1,1873,2615,3173,3485,4964,652,652,4336,908,105,468,-1,2009,2258,1436,1330,1846,933,642,1376,4862,1278,5253,-1,921,251,3142,904,884,340,undefined,533,435,2475,715,286,undefined,624,655,917,826,365,2137,-1,2397,337,183,432,193,1004,626,-1,879,3766,2457,452,3840,1635
27/08/2019,18,-1,1343,2627,2362,2329,2742,718,418,2025,409,71,381,-1,1055,1955,874,866,811,1142,761,1310,3809,692,2848,-1,815,252,2469,536,955,361,undefined,364,323,1702,438,239,undefined,369,461,676,740,271,1562,-1,1836,347,149,545,201,660,510,-1,660,1580,1392,60,2937,1384
27/08/2019,19,-1,581,2176,1515,1200,1443,949,208,561,142,74,272,-1,535,1525,490,325,299,927,759,1042,2612,381,1420,-1,635,180,780,247,864,386,undefined,168,269,1096,246,200,undefined,156,255,356,335,136,1176,-1,1211,216,119,382,135,559,339,-1,531,598,718,58,1810,970
27/08/2019,20,-1,334,1953,1151,1105,1063,99,145,221,117,71,237,-1,404,1276,410,216,144,805,660,853,1915,237,924,-1,517,145,859,148,769,311,undefined,57,88,794,182,208,undefined,110,223,301,369,127,835,-1,883,202,114,340,114,420,265,-1,349,252,498,27,1413,840
27/08/2019,21,-1,247,1418,852,997,899,82,84,133,47,48,174,-1,332,844,333,172,77,549,490,691,1552,245,765,-1,423,97,1171,131,622,273,undefined,55,77,672,139,123,undefined,101,103,187,235,118,818,-1,644,145,95,327,86,324,181,-1,249,146,357,31,1115,549
27/08/2019,22,-1,111,862,414,697,662,674,50,117,28,31,77,-1,273,464,137,110,49,354,286,502,1234,118,556,-1,253,59,736,98,463,155,undefined,24,136,384,83,81,undefined,56,66,124,111,55,431,-1,392,77,73,185,50,220,97,-1,144,80,334,27,385,329
27/08/2019,23,-1,83,458,164,273,501,528,18,48,15,15,71,-1,194,202,76,60,46,128,143,293,822,77,314,-1,176,54,138,112,264,96,undefined,55,254,385,61,24,undefined,33,31,65,48,22,216,-1,200,48,114,35,36,89,50,-1,75,47,142,13,145,195
28/08/2019,0,-1,39,239,94,109,147,14,7,15,4,9,9,-1,57,85,38,22,2,87,66,216,216,28,99,-1,128,15,65,21,151,44,undefined,6,8,76,16,18,undefined,9,12,21,18,7,69,-1,78,27,81,15,25,39,38,-1,32,3,78,2,62,71
28/08/2019,1,-1,15,99,32,41,67,15,2,12,1,2,10,-1,23,42,27,6,-1,58,18,103,118,10,26,-1,73,14,18,9,83,10,undefined,1,3,38,14,13,undefined,8,2,12,7,4,40,-1,49,15,57,8,31,21,10,-1,21,5,46,2,32,37
28/08/2019,2,-1,9,65,36,21,55,6,1,3,3,3,16,-1,16,26,14,7,1,29,12,77,74,5,9,-1,53,5,13,13,59,11,undefined,1,4,12,10,5,undefined,2,5,10,-1,-1,36,-1,13,3,38,-1,16,18,12,-1,15,5,41,2,16,12
28/08/2019,3,-1,12,36,10,49,24,6,3,2,-1,1,5,-1,13,17,6,7,2,24,12,67,67,2,9,-1,33,1,32,7,31,4,undefined,4,3,13,3,2,undefined,11,-1,5,-1,-1,20,-1,59,6,35,1,7,9,4,-1,8,2,12,2,20,16
28/08/2019,4,-1,18,39,32,59,55,12,1,4,2,-1,-1,-1,36,9,10,9,-1,50,22,19,57,6,26,-1,34,2,60,12,31,8,undefined,6,6,22,6,-1,undefined,7,3,6,-1,1,23,-1,52,4,18,7,5,5,1,-1,9,4,27,-1,56,8
