Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Australia on Collins,Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South)
01/03/2018,0,87,73,318,169,181,206,37,20,21,5,10,21,-1,76,103,47,60,22,141,86,205,316,43,125,26,154,21,68,37,171,70,undefined,25,25,198,26,11,-1,16,32,46,27,25,77,317,3,156,35,57,24,19,38
01/03/2018,1,50,31,174,111,84,87,24,6,15,4,-1,16,-1,29,68,21,11,1,102,78,189,126,17,56,40,97,14,45,29,136,41,undefined,2,4,89,41,6,-1,5,10,31,10,10,71,169,-1,64,40,33,15,9,35
01/03/2018,2,34,24,84,62,22,28,16,4,2,5,-1,17,-1,6,36,13,10,4,39,36,92,108,16,29,23,77,4,20,12,60,11,undefined,2,3,48,29,6,-1,11,8,18,7,3,37,100,-1,40,8,25,17,15,13
01/03/2018,3,16,8,44,43,54,61,13,1,2,-1,1,2,-1,14,18,17,9,3,31,23,125,55,16,12,10,35,2,33,6,62,-1,undefined,-1,2,37,11,4,-1,6,3,24,1,1,13,65,-1,34,6,34,1,3,11
01/03/2018,4,18,29,43,31,61,58,10,5,8,10,1,3,-1,35,8,14,15,3,29,16,74,49,8,34,38,36,6,45,7,31,12,undefined,5,8,44,4,2,-1,9,6,17,-1,-1,35,58,1,65,8,8,2,3,4
01/03/2018,5,46,40,59,65,126,247,41,57,93,23,1,9,-1,77,31,23,62,35,17,32,44,146,43,269,75,76,12,85,41,66,13,undefined,12,41,182,22,10,-1,35,24,25,8,5,36,205,7,90,24,22,16,9,21
01/03/2018,6,125,91,161,211,410,1051,334,138,736,102,11,41,-1,230,73,116,220,171,35,17,73,535,237,995,252,140,37,352,136,68,36,undefined,90,80,915,89,6,-1,99,88,75,26,20,144,573,27,218,55,50,18,54,63
01/03/2018,7,332,264,388,475,1143,2237,579,321,2300,458,30,138,-1,595,313,546,830,778,76,79,184,1280,635,2576,518,279,85,885,358,232,104,undefined,248,194,1703,239,49,-1,312,258,200,217,89,428,1269,59,553,100,107,55,56,195
01/03/2018,8,872,674,998,1150,2240,4613,812,512,4212,655,62,245,-1,1352,775,1106,1838,1661,175,166,308,2619,1435,4517,1005,654,229,1895,576,308,143,undefined,567,284,3633,691,132,-1,805,697,791,833,368,1045,2853,357,1191,244,179,168,109,735
01/03/2018,9,1003,868,894,1274,1856,2536,629,255,2525,460,22,119,-1,575,810,1113,1536,1190,197,182,335,1842,1117,3235,501,687,132,1415,411,305,145,undefined,431,193,2146,635,153,-1,775,597,710,884,317,849,2362,326,1083,251,218,223,130,574
01/03/2018,10,1381,1009,1156,1469,1616,1411,232,139,901,298,27,108,-1,391,966,1325,853,554,348,237,480,1625,645,1886,335,784,173,1182,304,447,268,undefined,280,155,1380,511,205,-1,468,535,816,840,310,856,2363,320,999,296,308,262,126,432
01/03/2018,11,1983,1493,1617,2143,1993,1459,243,184,733,281,21,115,-1,377,1207,1483,754,498,591,427,618,1777,529,1833,528,1103,201,1765,328,555,182,undefined,233,157,1734,513,149,-1,404,522,1044,838,377,1215,2803,258,1329,410,490,315,219,492
01/03/2018,12,3146,2776,2731,3156,2728,2580,391,543,1464,519,76,353,-1,674,2022,2273,1771,687,1137,849,1421,2679,1131,2548,887,1665,286,3222,576,1218,331,undefined,364,328,3433,1065,406,-1,1397,885,1279,991,366,2014,3611,393,2125,573,693,471,337,1005
01/03/2018,13,3291,2940,2819,3456,2485,2557,794,483,1334,476,93,338,-1,542,2201,2431,1573,617,1222,901,1465,3036,1018,2599,890,1672,266,2411,658,1177,417,undefined,372,333,3398,1010,352,-1,1218,890,1442,1227,458,2244,3805,482,2353,522,666,546,307,997
01/03/2018,14,2463,2247,2609,3040,2101,2204,483,218,961,234,51,199,-1,579,2126,1947,907,551,1039,498,983,2440,611,2012,801,1184,288,1813,581,805,329,undefined,308,183,2334,728,229,-1,584,524,1244,1049,360,1735,3632,274,2016,480,436,430,253,822
01/03/2018,15,2354,2278,2693,3092,3666,2432,326,212,1408,261,79,241,-1,662,2264,1521,794,567,1008,473,992,2751,585,2392,1079,839,246,3448,661,679,328,undefined,306,193,2491,564,249,-1,476,451,1113,1158,411,1641,3927,232,1752,390,296,363,174,678
01/03/2018,16,3027,2275,2793,3306,3321,3300,393,379,2667,633,66,303,-1,998,2363,1556,820,1014,1027,425,1000,3485,848,3715,1144,790,227,2776,767,783,306,undefined,454,252,3007,648,184,-1,464,423,1171,946,407,1735,4294,311,2249,311,198,384,165,763
01/03/2018,17,3520,2342,3164,3630,4354,5413,840,637,3598,785,71,339,-1,1758,2856,1636,1395,1852,1166,679,1320,4389,1209,4809,1602,818,262,3313,1154,1037,341,undefined,622,331,4555,832,217,-1,677,608,1196,907,516,2183,4983,301,2662,341,205,478,187,880
01/03/2018,18,3207,1818,2854,3216,3803,3530,742,422,1678,295,82,326,-1,1140,2289,1101,912,856,1317,859,1355,3594,723,3128,1074,766,300,3208,1483,1127,401,undefined,345,265,3888,556,276,-1,406,361,857,709,500,1818,4166,220,2205,333,207,532,214,746
01/03/2018,19,2162,1180,2534,2220,2446,2108,503,213,554,139,85,348,-1,610,1721,644,382,309,1348,928,1142,2580,306,1568,604,570,209,2106,1402,1102,528,undefined,205,172,2708,332,250,-1,232,246,526,326,244,1401,2836,133,1412,239,136,536,201,558
01/03/2018,20,1762,826,2116,1897,1699,1718,358,196,335,125,127,364,-1,479,1634,441,322,177,1273,790,1081,1989,303,1071,383,534,165,900,949,918,531,undefined,164,143,2198,261,280,-1,152,158,292,332,239,1158,2335,82,1213,219,117,474,145,469
01/03/2018,21,965,375,2038,1692,1516,1256,183,106,169,101,99,259,-1,397,1113,398,216,112,918,644,875,1759,189,1017,313,517,133,974,215,818,497,undefined,107,98,1794,255,252,-1,107,156,264,238,130,963,1909,72,1003,173,99,424,120,392
01/03/2018,22,632,231,1211,864,2154,1060,194,57,151,67,40,147,-1,359,652,279,227,115,625,816,748,1233,158,721,319,319,110,2201,951,615,347,undefined,58,80,1441,205,142,-1,68,123,89,68,44,753,1420,35,585,144,85,172,59,271
01/03/2018,23,224,145,791,897,1700,741,544,43,72,17,16,70,-1,234,312,159,106,64,412,849,648,904,104,423,133,224,47,717,831,438,231,undefined,68,129,786,111,62,-1,35,87,78,55,41,553,1354,20,331,53,103,55,38,140
02/03/2018,0,121,81,386,482,313,295,40,11,26,4,5,21,-1,102,146,79,40,21,215,520,385,424,84,220,60,171,26,124,69,350,96,undefined,23,43,290,71,22,-1,35,18,21,38,34,156,557,13,231,35,55,20,35,94
02/03/2018,1,79,72,222,231,95,100,24,4,16,16,3,11,-1,29,84,38,36,15,167,207,230,226,30,72,32,195,8,48,50,239,32,undefined,12,17,101,59,18,-1,12,16,18,13,9,126,238,5,151,11,95,27,27,54
02/03/2018,2,67,31,151,96,54,40,11,3,16,3,1,1,-1,8,71,34,18,8,98,103,176,88,50,48,14,88,13,24,23,135,8,undefined,7,8,43,19,8,-1,6,10,6,16,11,47,180,1,83,28,40,4,17,47
02/03/2018,3,47,41,155,115,77,49,17,6,10,5,2,7,-1,12,52,26,13,5,55,83,236,155,19,30,16,53,2,60,9,112,11,undefined,2,7,46,21,8,-1,6,3,9,12,9,38,156,6,74,11,39,3,10,21
02/03/2018,4,49,28,39,46,66,92,24,4,10,7,1,3,-1,44,21,18,18,5,40,40,96,114,27,25,30,50,5,70,13,35,16,undefined,7,6,66,29,5,-1,23,20,5,1,1,40,121,-1,59,23,21,9,11,27
02/03/2018,5,32,29,72,76,139,276,41,45,143,31,-1,10,-1,98,35,24,65,32,21,18,57,212,65,265,67,103,10,123,44,35,18,undefined,10,36,218,26,11,-1,10,20,10,6,5,46,230,12,100,16,22,10,18,24
02/03/2018,6,144,65,182,191,487,955,191,136,787,91,15,75,-1,238,80,121,213,172,36,43,105,557,243,871,272,161,31,469,177,47,27,undefined,92,57,948,73,8,-1,91,83,52,44,39,137,496,21,196,57,46,18,34,55
02/03/2018,7,336,251,383,536,1147,2099,416,342,1973,342,50,169,-1,598,317,475,737,681,120,98,162,1298,667,2283,576,363,106,982,387,176,64,undefined,242,179,1719,220,43,-1,303,266,176,112,80,455,1289,98,526,124,119,72,63,196
02/03/2018,8,889,577,972,1145,2180,4927,690,524,3897,568,46,323,-1,1389,774,1025,2052,1733,194,172,307,2712,1473,3958,1035,662,182,2136,562,264,164,undefined,671,302,3923,647,103,-1,784,713,646,650,269,910,2577,284,1267,255,146,179,124,681
02/03/2018,9,1090,732,914,1245,1628,2381,293,253,2232,423,36,213,-1,621,778,1007,1397,943,175,176,411,1780,840,2898,512,969,168,1601,356,324,166,undefined,362,214,2405,614,156,-1,735,567,768,727,275,776,2185,320,1062,283,293,231,201,548
02/03/2018,10,1481,1167,1295,1771,1990,1584,261,171,936,244,62,204,-1,526,872,1036,911,557,395,297,472,1765,584,1782,491,1377,190,1640,385,403,201,undefined,246,222,1819,515,166,-1,528,492,783,779,263,954,2454,234,1140,348,372,312,174,446
02/03/2018,11,2048,1623,1734,2213,1869,1750,330,221,873,202,38,234,-1,492,1185,1382,739,489,691,455,767,2037,570,1716,687,1699,230,1544,490,586,236,undefined,212,169,2147,494,193,-1,445,547,1078,978,394,1241,2784,276,1597,432,465,350,219,565
02/03/2018,12,3567,2928,2874,3268,2682,2905,493,669,1653,538,116,390,-1,689,2020,2265,1912,631,1402,890,1615,2770,1153,2605,944,2452,258,2200,629,1277,365,undefined,423,325,4051,1051,315,-1,1165,905,1217,1077,313,2008,3594,406,2351,623,774,436,345,1027
02/03/2018,13,3957,3215,2830,3338,2615,2696,582,602,1411,505,173,464,-1,662,2125,2302,1646,772,1354,817,1588,3106,1247,2691,941,2575,335,2121,754,1266,365,undefined,430,312,3702,1323,312,-1,1245,956,1401,1180,359,2182,3801,422,2546,522,788,497,346,1029
02/03/2018,14,3257,2486,2575,3164,2673,2441,435,342,1073,285,74,313,-1,608,2016,1833,920,566,1170,597,1009,2748,640,2156,897,2219,217,2254,624,901,312,undefined,291,253,2843,830,256,-1,611,580,1060,1049,365,1813,3597,299,2195,470,536,453,235,817
02/03/2018,15,3203,2436,2590,3162,2768,2746,443,304,1518,291,64,250,-1,685,2028,1608,759,581,1096,509,882,2787,585,2577,1010,2073,233,2312,716,783,299,undefined,345,243,2933,579,219,-1,395,550,1043,1042,433,1805,3811,222,2031,514,412,393,230,715
02/03/2018,16,3345,2548,3027,3600,3030,3641,465,444,2734,589,64,286,-1,1065,2395,1695,889,1018,1219,565,1210,3394,895,3719,1453,2009,244,2403,711,878,309,undefined,447,307,3365,645,192,-1,546,420,1088,1179,447,1799,4399,324,2389,468,330,434,215,817
02/03/2018,17,4254,2772,3541,4183,4275,5516,886,612,2937,555,95,519,-1,1606,2835,1880,1270,1562,1613,803,1603,4262,1146,4580,1621,922,330,3004,962,1330,392,undefined,538,392,4970,892,219,-1,617,699,1103,1011,505,2351,5307,276,2981,357,176,562,234,1017
02/03/2018,18,3637,2242,3447,3545,3738,3893,1129,433,1394,239,108,449,-1,1059,2479,1388,791,743,1937,1272,1761,3373,870,2885,1296,775,263,2658,911,1510,486,undefined,376,360,4672,534,257,-1,413,500,664,433,284,2226,4536,126,2339,352,184,652,224,897
02/03/2018,19,2876,1632,2844,2833,2906,2656,1670,285,629,157,115,585,-1,717,2128,910,479,329,1823,1491,1849,2688,489,1761,1033,647,192,2802,636,1512,623,undefined,352,323,3843,448,325,-1,236,320,278,199,173,1894,3390,71,1819,272,141,682,165,780
02/03/2018,20,2386,1171,2747,2494,2115,2191,376,241,297,175,161,631,-1,611,1830,620,472,249,1808,1462,1543,2282,302,1172,902,638,173,773,438,1417,802,undefined,155,161,3381,377,519,-1,204,261,241,170,129,1637,2744,80,1670,229,121,749,170,707
02/03/2018,21,1472,649,2824,2136,2343,2192,205,167,257,142,149,506,-1,644,1717,487,286,174,1525,1230,1560,1957,299,1219,755,527,163,1140,311,1390,976,undefined,137,152,3244,386,380,-1,155,225,182,153,97,1606,2731,54,1456,187,117,661,144,644
02/03/2018,22,886,363,2024,1694,2413,1892,1261,137,248,88,98,293,-1,532,1140,382,220,127,1256,924,1147,2018,294,866,430,387,102,1784,355,1225,875,undefined,146,196,2867,385,349,-1,149,235,112,62,58,1389,2342,36,1055,146,83,422,116,589
02/03/2018,23,564,381,1848,1392,1622,1421,1684,114,123,77,50,169,-1,457,657,282,250,150,776,738,1038,1465,145,792,343,380,91,708,364,1043,713,undefined,201,373,2428,324,202,-1,154,191,74,55,39,968,2125,21,663,119,129,211,69,551
03/03/2018,0,337,202,1064,950,705,933,87,44,62,25,20,95,-1,253,383,166,88,50,511,462,884,996,108,446,247,264,62,214,105,618,262,undefined,51,54,1017,314,72,-1,49,98,32,30,28,530,1436,14,467,79,90,45,49,412
03/03/2018,1,270,180,786,629,469,651,80,17,37,8,3,23,-1,181,286,95,40,27,346,221,608,715,49,208,157,160,41,121,68,509,141,undefined,28,39,500,222,22,-1,15,42,25,14,12,462,940,5,324,32,71,39,33,232
03/03/2018,2,152,94,452,377,272,410,28,7,38,17,3,24,-1,155,214,65,25,17,199,204,556,507,47,150,55,127,41,86,53,389,56,undefined,17,16,284,175,25,-1,9,20,16,6,11,251,727,3,204,48,29,19,26,143
03/03/2018,3,112,96,312,285,244,387,42,7,17,12,-1,19,-1,147,108,55,13,17,170,124,424,347,54,117,42,125,15,84,25,303,26,undefined,4,12,182,148,8,-1,11,16,8,6,5,177,562,3,141,33,56,7,7,100
03/03/2018,4,45,40,161,166,114,212,41,5,17,7,3,7,-1,83,71,15,26,20,62,66,312,323,33,74,32,119,10,29,23,173,28,undefined,8,7,82,41,16,-1,4,12,-1,1,-1,91,333,-1,105,27,31,17,12,52
03/03/2018,5,46,53,106,98,100,184,30,10,29,4,1,6,-1,69,52,25,30,15,67,144,254,206,27,99,46,77,9,64,22,70,15,undefined,17,38,81,18,4,-1,23,11,7,2,3,61,238,2,99,36,33,5,16,42
03/03/2018,6,34,33,107,94,148,266,91,41,118,15,9,24,-1,88,40,36,54,31,21,36,114,218,41,295,93,138,34,82,77,59,20,undefined,26,53,215,26,8,-1,12,30,13,7,9,74,224,5,84,48,49,6,36,31
03/03/2018,7,101,102,211,231,228,503,175,101,81,44,15,45,-1,180,107,101,80,31,62,56,109,485,81,457,268,240,64,159,145,63,31,undefined,32,55,508,37,24,-1,50,52,18,14,8,175,412,25,189,87,154,30,58,52
03/03/2018,8,349,199,352,387,487,687,205,117,65,75,36,115,-1,236,186,282,176,76,129,90,137,865,164,777,448,393,164,416,226,136,72,undefined,87,78,879,115,73,-1,114,126,77,58,36,261,785,80,391,201,173,101,94,178
03/03/2018,9,853,561,578,823,845,915,225,176,50,85,46,196,-1,364,396,518,253,130,139,129,326,1127,188,1032,425,777,258,674,308,221,91,undefined,98,83,1237,187,129,-1,147,152,91,120,92,498,1374,68,758,407,324,204,205,316
03/03/2018,10,1677,1224,927,1384,1322,1256,270,195,119,104,62,244,-1,409,638,871,265,142,467,233,418,1488,390,1318,618,1128,346,993,528,442,203,undefined,118,56,1873,258,179,-1,180,153,89,133,98,784,1971,78,1346,570,563,383,262,444
03/03/2018,11,2545,2038,1434,2026,2103,1696,362,250,73,124,57,266,-1,546,1054,1213,285,185,895,281,609,1930,286,1470,796,1615,386,1613,613,563,235,undefined,113,84,2380,243,214,-1,187,215,199,207,136,1155,2813,93,1662,794,775,495,382,503
03/03/2018,12,3347,2324,2270,2680,2798,1786,424,197,78,131,77,241,-1,421,1530,1538,368,154,1523,487,850,2119,327,1551,944,1814,389,2380,778,851,287,undefined,101,75,2534,270,215,-1,193,236,201,229,122,1559,3384,86,1890,738,853,484,316,653
03/03/2018,13,3657,2667,2841,3314,3287,1990,371,223,83,101,100,231,-1,495,1845,1527,332,191,1687,560,1080,2419,242,1462,995,1895,419,3484,838,1018,373,undefined,87,118,2748,259,247,-1,203,260,313,250,140,1889,4039,156,2159,736,689,608,408,673
03/03/2018,14,3800,2718,2862,3432,3090,2071,450,241,74,96,106,219,-1,560,1793,1527,279,180,1314,510,1174,2341,286,1512,1209,1627,393,2701,666,1281,367,undefined,125,122,2832,260,239,-1,166,227,333,264,154,1724,3905,76,2150,660,518,538,336,697
03/03/2018,15,3524,2791,2637,3478,3167,2257,519,228,170,117,79,312,-1,591,1978,1566,350,197,1075,491,1220,2303,346,1431,1153,1236,302,2668,786,1128,419,undefined,138,190,3131,239,237,-1,152,221,294,234,123,1793,3876,90,2056,555,447,633,286,668
03/03/2018,16,3400,2653,2665,3125,3111,2312,706,219,136,92,167,422,-1,623,2070,1247,302,163,1339,511,1092,2606,283,1362,1267,814,202,2223,755,967,411,undefined,131,249,3138,227,154,-1,195,193,424,216,111,1710,3732,97,2010,315,220,613,213,677
03/03/2018,17,3295,2079,2760,3130,3859,2374,882,224,158,102,159,480,-1,695,2205,1014,515,162,1304,643,1145,2598,312,1580,1237,712,189,3487,921,992,504,undefined,198,313,3853,270,183,-1,206,283,358,289,121,1662,3518,90,2025,332,228,620,199,661
03/03/2018,18,2623,1578,2700,2537,3120,2307,1220,220,191,91,160,516,-1,612,2066,685,426,144,1570,1009,1344,2446,236,1385,1289,620,162,2291,703,1127,691,undefined,169,277,4174,236,365,-1,194,263,300,191,94,1554,3105,73,1809,228,153,603,154,634
03/03/2018,19,2199,975,2986,2149,3045,1919,1825,143,91,67,162,554,-1,671,1855,523,325,114,1663,1210,1420,2093,224,957,666,675,158,2745,622,1278,968,undefined,185,311,4258,206,551,-1,197,306,258,172,85,1613,2841,75,1617,257,170,738,164,616
03/03/2018,20,1176,596,2688,1872,2379,1919,437,149,118,83,196,523,-1,581,1644,427,452,94,1473,1151,1180,1747,251,803,622,590,144,811,330,1220,1194,undefined,85,177,3735,256,637,-1,121,233,152,100,68,1467,2365,53,1168,221,136,813,216,506
03/03/2018,21,994,488,2403,1501,2286,1742,212,124,125,90,188,486,-1,535,1332,299,233,63,1304,1005,1238,1566,176,707,550,420,90,1087,271,1293,1132,undefined,78,121,3325,193,610,-1,137,167,91,63,67,1253,2166,23,937,136,150,637,138,551
03/03/2018,22,666,401,1980,1439,2433,1696,1025,121,121,96,97,323,-1,479,1024,354,207,87,977,1054,1082,1371,216,844,432,401,90,1910,270,1233,920,undefined,79,174,2819,312,512,-1,117,221,80,49,58,1143,2067,18,886,104,95,489,102,591
03/03/2018,23,456,381,1756,1983,1846,1572,2421,89,102,89,49,225,-1,413,666,359,210,82,785,1011,1014,1407,271,806,385,333,77,788,390,995,687,undefined,164,551,2895,408,253,-1,69,200,58,51,53,884,2313,24,676,117,122,183,99,594
04/03/2018,0,349,269,1231,1560,832,1179,110,64,60,89,26,126,-1,385,405,156,76,49,570,568,971,916,139,488,399,245,41,280,89,877,385,undefined,44,66,1353,462,86,-1,70,92,29,46,48,543,1252,4,551,75,84,71,48,404
04/03/2018,1,201,179,632,785,484,814,62,29,36,19,17,65,-1,274,298,156,52,18,465,363,781,716,112,309,175,208,31,136,54,603,221,undefined,33,44,734,344,49,-1,37,50,22,30,28,386,1068,4,349,31,79,34,30,270
04/03/2018,2,133,157,501,1089,379,562,39,19,44,6,7,35,-1,186,183,133,35,13,263,243,602,602,50,160,90,174,25,105,59,429,78,undefined,17,25,310,344,22,-1,18,34,5,10,12,384,886,-1,248,20,67,15,26,218
04/03/2018,3,175,103,382,318,265,414,41,25,23,24,1,22,-1,159,107,90,28,12,209,213,493,414,46,132,67,144,26,63,34,351,39,undefined,16,20,217,205,14,-1,11,30,12,15,10,308,608,5,185,32,66,9,32,189
04/03/2018,4,66,65,160,131,160,340,20,7,16,17,-1,3,-1,137,54,38,17,9,115,115,437,297,55,169,38,96,19,59,16,132,30,undefined,9,10,98,121,5,-1,5,25,10,5,4,122,321,2,104,29,19,13,19,71
04/03/2018,5,32,47,110,142,159,294,43,8,23,6,4,7,-1,114,50,26,30,8,29,100,156,343,38,139,25,79,10,57,24,128,13,undefined,5,16,156,57,12,-1,12,4,5,2,3,85,356,6,121,38,23,8,33,40
04/03/2018,6,53,50,61,136,139,269,45,32,23,8,9,24,-1,127,45,32,19,19,34,59,103,353,37,160,69,88,34,128,42,46,12,undefined,36,29,161,18,2,-1,13,28,22,6,4,115,395,1,96,44,39,15,31,29
04/03/2018,7,74,54,140,186,220,360,99,66,65,14,18,60,-1,136,75,61,58,23,38,34,99,402,69,341,138,160,20,215,102,57,32,undefined,36,14,387,49,16,-1,28,22,16,15,10,125,407,4,187,48,73,27,27,62
04/03/2018,8,197,171,304,267,362,510,145,106,74,35,25,114,-1,194,146,193,143,40,104,44,100,622,135,538,312,317,82,456,246,137,74,undefined,93,56,723,64,33,-1,81,72,43,46,40,231,505,31,330,116,103,70,75,100
04/03/2018,9,568,395,447,529,684,807,220,171,121,62,67,264,-1,276,290,297,149,67,139,124,195,1037,214,771,426,663,152,730,355,183,134,undefined,81,104,1206,139,98,-1,125,123,62,87,71,374,902,40,694,263,265,158,159,227
04/03/2018,10,1347,966,872,1082,1462,1180,320,235,164,70,102,455,-1,409,641,761,190,104,406,298,339,1403,285,1136,733,1086,296,1453,478,339,207,undefined,116,115,1784,161,140,-1,140,222,142,135,100,716,1727,98,940,496,539,400,182,343
04/03/2018,11,1956,1578,1355,1678,2230,1625,422,246,117,82,173,586,-1,532,997,903,272,125,808,488,570,1765,237,974,912,1374,379,2148,640,635,325,undefined,139,157,2366,181,302,-1,198,726,260,149,129,1041,2536,72,1407,737,709,497,333,429
04/03/2018,12,2599,2080,2040,2297,2990,1585,515,257,116,51,186,557,-1,536,1657,1192,329,162,1286,883,914,1978,216,1066,1089,1783,480,2573,728,858,397,undefined,104,152,2607,199,369,-1,183,370,281,204,161,1428,2898,141,1780,815,956,636,316,704
04/03/2018,13,2987,2258,2579,2719,3469,1762,514,267,139,72,121,577,-1,577,2039,1257,339,141,1487,885,1099,2290,235,1195,1249,1899,423,3453,1016,1022,501,undefined,176,200,2907,196,361,-1,136,441,301,263,135,1596,3247,161,1905,873,973,620,406,554
04/03/2018,14,3444,2526,2674,2958,3254,2068,514,316,136,66,196,622,-1,658,2255,1279,284,216,1513,718,1146,2323,278,1274,1398,1803,460,2902,1008,943,649,undefined,167,170,3027,172,358,-1,119,887,277,210,136,1778,3213,108,2144,844,899,684,431,611
04/03/2018,15,3297,2678,2402,2742,3187,2303,444,302,139,67,186,647,-1,686,2085,1115,285,172,1406,724,1053,2377,263,1189,1477,1446,340,2711,986,870,704,undefined,200,181,3370,238,435,-1,101,698,345,285,186,1713,3212,107,1945,755,624,749,296,585
04/03/2018,16,2898,2450,2327,2610,3153,2304,417,300,125,81,140,483,-1,619,1975,1001,286,105,1209,534,971,2634,377,1179,1297,907,321,3111,1009,852,699,undefined,85,147,3022,154,329,-1,107,221,275,216,142,1633,3026,141,1822,555,390,659,241,517
04/03/2018,17,2505,1705,2413,2379,3096,2025,331,242,143,45,177,499,-1,662,1886,797,328,145,1125,623,1101,2562,355,1147,1334,659,223,2053,880,861,665,undefined,97,148,3207,153,219,-1,126,184,324,236,140,1488,2905,137,1875,304,178,537,156,536
04/03/2018,18,2162,1029,2250,1805,1758,1618,261,186,162,50,100,398,-1,484,1564,597,227,88,1187,733,987,2140,232,1139,996,572,142,944,561,899,700,undefined,91,110,2543,157,279,-1,79,171,214,168,139,1264,2272,101,1433,206,186,525,202,381
04/03/2018,19,1385,588,2121,1476,1362,1381,175,133,135,47,99,323,-1,436,1423,297,203,57,1140,709,996,1913,182,715,452,544,139,554,382,962,625,undefined,55,92,1999,139,268,-1,83,168,159,134,86,1116,1722,68,1186,223,103,414,212,378
04/03/2018,20,773,391,1902,1282,1188,1268,123,121,88,59,94,343,-1,379,1128,312,133,73,1067,532,825,1494,150,663,376,528,124,409,315,722,699,undefined,40,61,1898,137,330,-1,64,126,173,115,99,910,1504,43,852,166,116,358,139,343
04/03/2018,21,461,288,1431,933,1125,1108,55,83,72,62,70,236,-1,318,748,204,137,34,757,332,692,1198,165,541,320,423,95,309,297,691,544,undefined,34,53,1469,105,232,-1,45,108,136,81,66,724,1254,30,627,124,114,245,126,251
04/03/2018,22,245,206,860,562,535,653,40,29,63,37,56,146,-1,230,469,120,70,27,517,216,480,856,108,441,138,294,61,140,83,348,285,undefined,29,48,750,74,100,-1,35,88,115,53,46,409,744,8,456,89,94,118,87,158
04/03/2018,23,150,111,544,239,294,464,23,21,42,32,15,55,-1,140,187,89,34,22,246,107,332,538,57,303,86,219,33,105,35,281,144,undefined,17,34,463,43,47,-1,30,37,61,18,10,240,436,12,258,49,84,35,50,84
05/03/2018,0,76,70,274,160,167,217,43,7,23,7,5,22,-1,75,110,35,25,7,131,41,199,212,31,110,38,124,13,44,25,206,53,undefined,9,10,195,10,5,-1,7,23,35,13,12,88,269,5,115,30,46,19,24,31
05/03/2018,1,37,19,140,73,48,100,20,3,10,3,4,12,-1,20,53,24,7,-1,104,22,113,115,32,26,73,71,6,36,19,163,41,undefined,-1,6,90,12,3,-1,5,10,16,2,1,55,100,4,86,14,33,8,18,37
05/03/2018,2,22,23,43,33,28,44,31,4,10,4,-1,2,-1,24,39,8,17,4,55,22,90,67,10,42,8,50,5,20,10,69,20,undefined,4,1,37,15,6,-1,2,4,5,1,-1,42,58,5,34,5,31,4,11,22
05/03/2018,3,11,20,39,43,47,41,1,1,1,5,-1,1,-1,9,25,19,5,1,56,18,87,88,6,8,15,44,3,40,2,41,6,undefined,-1,1,60,14,6,-1,7,5,8,2,1,21,61,-1,52,5,26,2,2,14
05/03/2018,4,24,16,47,39,58,50,11,3,8,7,1,3,-1,23,12,9,8,5,30,21,37,63,12,24,18,50,8,45,5,81,13,undefined,10,8,41,4,12,-1,18,6,9,-1,-1,20,78,2,48,8,14,10,17,26
05/03/2018,5,44,22,51,78,132,246,29,37,128,20,7,22,-1,82,26,22,63,23,13,15,35,156,45,239,77,38,9,91,22,39,15,undefined,25,53,185,23,9,-1,32,19,9,3,-1,38,210,8,71,16,15,10,10,12
05/03/2018,6,91,54,200,200,440,992,187,153,772,92,11,98,-1,277,90,130,190,158,27,13,73,615,267,955,288,96,30,457,118,49,42,undefined,86,58,850,72,8,-1,88,90,54,27,21,133,497,15,192,40,31,21,47,58
05/03/2018,7,322,247,428,484,1077,2046,489,351,2038,353,34,197,-1,635,290,430,776,626,73,83,180,1288,741,2405,570,196,74,1085,361,206,73,undefined,243,166,1705,220,40,-1,283,254,189,138,80,442,1253,63,530,99,84,77,61,184
05/03/2018,8,973,629,1075,1162,2208,4871,864,537,4185,580,67,351,-1,1425,861,987,2051,1464,192,204,301,2841,1483,4602,1087,536,161,2332,640,315,137,undefined,665,295,3761,781,99,-1,763,750,772,679,296,1037,2743,316,1211,241,139,155,162,732
