Date,Hour,Bourke Street Mall (North),Bourke Street Mall (South),Melbourne Central,Town Hall (West),Princes Bridge,Flinders Street Station Underpass,Birrarung Marr,Webb Bridge,Southern Cross Station,Victoria Point,Waterfront City,New Quay,Flagstaff Station,Sandridge Bridge,State Library,Australia on Collins,Collins Place (South),Collins Place (North),Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),Bourke St-Russell St (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (South),Spencer St-Collins St (North),Melbourne Convention Exhibition Centre,QV Market-Elizabeth St (West),QV Market-Peel St,The Arts Centre,St Kilda Rd-Alexandra Gardens,Lonsdale St (South),Lygon St (West),City Square,Flinders St-Spring St (West),Flinders St-Spark La,Southbank,Queen St (West),Lygon St (East),Flinders St-Swanston St (West),Alfred Place,Lonsdale St-Spring St (West),Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West),Little Collins St-Swanston St (East),Flinders La-Swanston St (West),Pelham St (South),Melbourne Central-Elizabeth St (East),QVM-Queen St (East),QVM-Therry St (South),Faraday St-Lygon St (West),QVM-Franklin St (North),Elizabeth St-Lonsdale St (South)
01/02/2018,0,115,78,310,243,521,265,43,37,32,11,24,44,-1,92,118,78,17,3,164,113,272,300,65,131,49,175,23,153,168,198,54,undefined,24,41,469,60,9,-1,15,42,20,10,7,190,479,5,206,39,87,15,59,56
01/02/2018,1,53,26,166,97,169,103,14,6,22,5,6,17,-1,40,83,31,14,5,90,53,202,156,28,44,40,135,17,68,27,196,19,undefined,5,15,142,25,7,-1,10,10,10,2,2,69,190,3,76,35,90,4,18,45
01/02/2018,2,22,39,76,41,54,42,23,5,11,2,1,6,-1,18,50,14,13,3,36,50,113,87,5,35,23,58,11,28,14,90,8,undefined,8,4,30,17,2,-1,4,8,1,1,-1,41,103,-1,42,12,68,4,8,29
01/02/2018,3,19,14,33,30,33,47,25,4,2,6,-1,2,-1,25,25,21,4,-1,32,78,68,96,18,27,14,55,1,42,4,48,-1,undefined,10,7,49,6,6,-1,4,4,3,2,2,19,56,2,48,10,31,3,20,17
01/02/2018,4,32,1,27,32,60,52,21,3,13,1,-1,2,-1,34,16,6,6,10,55,19,23,60,14,20,27,35,2,73,9,25,8,undefined,7,12,24,15,9,-1,2,5,5,1,1,22,62,-1,18,7,32,12,7,2
01/02/2018,5,36,27,76,81,111,222,40,34,127,16,1,14,-1,92,40,30,51,39,15,37,62,148,67,212,71,57,7,119,35,15,22,undefined,11,39,166,21,5,-1,13,21,8,3,3,58,189,6,67,19,15,4,14,10
01/02/2018,6,130,74,197,196,426,880,153,139,683,97,15,66,-1,280,83,132,179,158,37,16,97,660,214,936,245,121,22,480,122,58,34,undefined,84,141,847,75,7,-1,121,86,42,31,21,121,435,22,226,41,73,19,37,52
01/02/2018,7,320,233,284,458,1067,2079,443,331,2058,391,48,200,-1,624,291,567,705,685,60,86,173,1438,682,2204,501,302,67,990,371,212,96,undefined,242,111,1729,221,38,-1,314,238,83,67,71,419,1094,84,540,106,128,89,56,184
01/02/2018,8,878,534,703,1046,1948,4444,721,545,3016,585,52,287,-1,1356,685,1180,1835,1692,168,139,371,2703,1424,3802,804,554,159,2061,571,308,168,undefined,596,284,3515,631,105,-1,707,738,265,355,300,860,2607,200,1218,225,248,164,115,553
01/02/2018,9,866,579,750,1018,1259,2441,277,238,2081,416,30,209,-1,608,660,963,1374,1034,155,136,365,1928,885,2534,470,791,117,1239,340,282,172,undefined,403,169,2069,586,114,-1,545,581,340,290,172,743,2000,278,988,244,257,188,130,462
01/02/2018,10,1294,962,930,1261,1284,1369,226,161,810,277,15,142,-1,399,721,1112,757,537,321,254,409,1758,545,1681,390,1136,170,1115,346,337,215,undefined,241,180,1403,508,123,-1,469,519,413,181,115,789,2111,162,1072,290,337,265,170,447
01/02/2018,11,1988,1445,1179,1969,2064,1445,252,201,682,256,46,186,-1,411,845,1361,690,481,469,375,626,1922,604,1598,536,1309,229,1740,448,593,218,undefined,247,152,1722,604,151,-1,430,596,487,175,110,1048,2676,151,1272,390,459,314,179,469
01/02/2018,12,3172,2699,2094,3085,2490,2264,411,662,1281,486,129,513,-1,651,1527,2188,1648,647,1097,698,1426,2699,1086,2398,786,1578,275,3017,749,1054,324,undefined,371,340,3673,1058,296,-1,1130,932,569,316,189,1903,3378,256,2063,474,741,452,303,841
01/02/2018,13,3521,2980,2135,3396,2112,2362,316,603,1143,416,125,438,-1,591,1747,2394,1645,729,1061,731,1388,3092,1057,2365,830,1482,293,1824,844,1056,412,undefined,360,418,3510,846,308,-1,1081,904,590,309,176,2207,3794,297,2440,599,760,431,224,976
01/02/2018,14,3004,2334,1961,2955,2111,1911,230,285,841,320,78,256,-1,564,1399,1746,791,559,904,439,991,2507,665,1959,797,958,192,1855,711,703,298,undefined,238,243,2379,636,246,-1,527,551,449,293,116,1567,3503,156,1868,440,428,402,237,714
01/02/2018,15,2767,2077,2002,2886,3064,2150,279,255,1338,322,55,218,-1,637,1618,1495,668,535,951,370,889,2639,536,2326,791,672,200,3138,748,681,320,undefined,264,228,2402,513,184,-1,358,524,438,419,197,1568,3547,149,1765,392,254,348,175,585
01/02/2018,16,2745,2117,2140,3087,3024,3075,372,348,2569,634,60,246,-1,892,1616,1456,715,904,973,438,982,3015,745,3685,1077,583,176,2604,850,724,324,undefined,430,245,2944,513,173,-1,446,460,405,482,388,1585,3725,180,2021,294,195,370,179,675
01/02/2018,17,3342,2248,2220,3326,4062,5523,771,599,3496,755,76,305,-1,1748,2147,1570,1408,1792,1070,563,1101,4088,1168,4979,1385,629,206,3259,1172,890,349,undefined,606,331,4454,788,221,-1,670,597,350,382,236,1969,4595,239,2503,297,155,471,169,741
01/02/2018,18,2787,1707,2257,2916,3328,3389,619,428,1540,345,73,316,-1,939,1642,984,784,885,1192,739,1118,3314,677,2995,1263,585,213,2515,1095,943,390,undefined,328,224,3661,446,179,-1,381,502,241,260,203,1742,3581,97,1981,258,137,487,139,633
01/02/2018,19,1911,1100,1751,1920,2073,1810,266,179,524,151,84,269,-1,535,1190,660,369,379,1197,697,1041,2368,327,1606,561,497,131,2430,666,845,419,undefined,170,105,2347,288,193,-1,198,433,180,108,82,1254,2317,74,1322,214,138,475,108,491
01/02/2018,20,1485,686,1603,1527,1411,1423,158,134,268,82,112,290,-1,396,1024,337,232,188,1006,636,849,1899,214,978,285,484,105,707,362,765,532,undefined,100,132,1823,257,213,-1,121,155,114,72,65,999,1818,56,1155,160,90,445,83,399
01/02/2018,21,887,341,1577,1279,1299,1386,94,97,159,67,56,200,-1,402,872,386,186,118,825,574,799,1641,160,880,366,393,79,832,219,690,725,undefined,105,81,1680,234,263,-1,114,180,82,48,43,854,1843,27,907,146,120,275,99,416
01/02/2018,22,413,245,1081,912,2354,1104,99,66,124,37,52,116,-1,315,482,216,149,136,541,548,701,1225,141,749,637,250,55,2117,278,547,350,undefined,74,79,1497,169,114,-1,63,315,61,62,79,627,1371,21,515,83,96,172,64,291
01/02/2018,23,242,113,617,395,506,707,45,32,73,14,17,42,-1,210,208,101,65,46,345,923,480,837,96,383,99,190,32,266,93,343,155,undefined,36,31,617,139,57,-1,48,87,28,9,13,327,758,7,306,50,50,36,33,206
02/02/2018,0,127,65,280,221,206,324,14,12,29,9,7,24,-1,108,128,72,21,14,189,683,332,336,55,157,42,120,15,101,34,204,71,undefined,23,47,338,118,17,-1,17,19,14,9,10,139,360,4,155,30,49,17,19,128
02/02/2018,1,56,65,262,135,93,62,30,9,11,6,5,10,-1,28,88,52,8,7,113,245,204,154,14,36,32,110,24,38,19,170,18,undefined,8,16,114,51,10,-1,25,24,7,-1,2,115,201,6,128,29,34,13,10,41
02/02/2018,2,40,29,162,80,63,67,23,6,8,1,2,6,-1,22,62,21,16,4,66,163,266,164,28,40,21,58,10,50,17,125,9,undefined,12,14,81,27,10,-1,9,10,2,1,2,56,136,-1,59,12,25,5,9,35
02/02/2018,3,90,46,143,58,58,63,6,4,10,4,-1,3,-1,15,20,15,14,3,51,93,209,125,23,30,7,41,3,56,11,98,1,undefined,7,6,60,18,8,-1,2,3,4,1,1,35,91,-1,72,10,39,2,3,17
02/02/2018,4,55,26,53,60,63,82,19,7,15,4,2,3,-1,49,18,11,18,3,48,82,156,166,21,25,32,50,2,59,13,52,11,undefined,10,10,38,19,5,-1,5,14,4,-1,-1,33,145,-1,62,17,27,10,1,16
02/02/2018,5,25,28,76,63,109,241,39,30,134,13,1,17,-1,91,32,29,46,26,13,16,70,151,54,229,42,76,5,137,53,28,18,undefined,16,21,160,27,7,-1,19,20,9,4,4,68,183,5,94,14,15,6,7,14
02/02/2018,6,114,66,166,169,411,878,159,152,692,102,9,53,-1,254,85,137,146,145,38,37,69,625,258,827,242,128,34,437,140,45,37,undefined,75,62,854,73,5,-1,59,79,36,20,29,121,438,18,211,53,58,27,43,58
02/02/2018,7,331,193,298,455,1062,1910,380,344,1959,348,52,188,-1,568,278,417,684,726,73,76,155,1423,686,2246,480,294,78,1018,374,167,62,undefined,263,119,1673,219,45,-1,266,267,80,66,79,406,1202,59,509,111,107,74,44,177
02/02/2018,8,879,540,732,956,1828,4464,673,525,3758,541,54,303,-1,1358,673,1008,1782,1659,194,169,351,2586,1352,4257,950,640,170,2163,587,232,135,undefined,700,308,3717,661,112,-1,764,671,260,180,151,828,2507,208,1236,233,173,180,109,511
02/02/2018,9,1004,665,741,1007,1339,2319,268,208,1896,387,22,168,-1,563,666,942,1216,955,234,172,367,1834,861,2585,488,599,158,1342,372,334,119,undefined,377,234,2116,520,99,-1,693,510,304,205,125,779,2051,215,1056,264,250,266,100,411
02/02/2018,10,1386,1148,906,1377,1246,1387,192,155,804,242,21,152,-1,378,677,1120,778,504,374,279,453,1665,514,1530,448,762,167,914,334,376,220,undefined,282,221,1572,491,157,-1,472,422,351,145,135,801,2167,144,1146,371,335,246,163,440
02/02/2018,11,2061,1638,1122,2063,1621,1540,241,224,737,260,73,324,-1,463,875,1461,703,410,564,380,675,1941,596,1629,536,979,247,1361,448,578,211,undefined,231,187,1820,500,174,-1,446,482,446,259,143,1075,2547,156,1471,478,448,328,172,486
02/02/2018,12,3453,2815,2074,3001,2211,2519,348,668,1476,502,113,431,-1,641,1453,2256,1660,586,1168,797,1551,2698,1196,2658,994,1465,275,1824,605,1343,327,undefined,377,356,3668,1152,338,-1,1160,926,588,358,165,1926,3254,257,2417,539,645,448,262,921
02/02/2018,13,3626,3168,2172,3363,2448,2564,305,598,1327,508,200,535,-1,606,1743,2398,1579,647,1203,770,1520,2945,1192,2558,1015,1563,307,1912,734,1157,397,undefined,374,402,3666,1081,362,-1,1203,903,636,405,225,2155,3734,269,2527,524,613,448,311,944
02/02/2018,14,2888,2316,1935,2957,2253,2179,275,292,1015,304,57,234,-1,578,1366,1753,773,557,919,564,986,2536,650,2008,890,1087,219,2012,843,679,253,undefined,302,254,2408,765,252,-1,577,545,481,488,295,1722,3458,146,1958,411,455,432,227,656
02/02/2018,15,2908,2312,2111,3039,2499,2604,284,281,1359,252,73,243,-1,719,1585,1666,650,556,967,381,846,2712,563,2493,1065,922,285,2095,637,747,294,undefined,267,207,2738,581,193,-1,354,463,457,376,293,1680,3514,124,1797,454,374,410,281,604
02/02/2018,16,3124,2207,2084,3037,2680,3396,436,475,2640,551,64,263,-1,1020,1629,1504,718,987,958,453,920,3069,713,3498,1213,835,222,2161,771,805,262,undefined,414,244,3170,646,164,-1,391,525,403,253,155,1571,3825,96,2161,434,323,338,218,635
02/02/2018,17,3805,2538,2538,3772,3945,5254,659,581,2930,724,87,358,-1,1551,1992,1743,1241,1538,1162,613,1141,4088,984,4389,1568,694,280,2994,1082,1052,379,undefined,519,354,4875,911,176,-1,558,760,438,365,245,2095,4840,161,2684,451,203,488,213,850
02/02/2018,18,3234,2039,2532,3246,3569,3829,475,383,1256,306,77,418,-1,943,1835,1263,753,696,1450,881,1275,3349,555,2703,1511,635,232,2385,896,1304,407,undefined,265,231,4412,581,231,-1,380,607,230,170,164,1997,3874,72,2098,369,165,599,150,805
02/02/2018,19,2663,1362,2301,2421,2808,2551,272,263,552,144,128,429,-1,568,1614,820,440,333,1513,1081,1414,2556,325,1611,1101,491,185,2593,670,1159,616,undefined,172,166,3512,359,317,-1,237,511,127,92,69,1584,3019,65,1512,216,109,530,153,638
02/02/2018,20,2080,1094,2220,2175,2171,2102,206,196,267,102,173,542,-1,615,1423,460,348,189,1393,1143,1358,2095,236,1127,784,490,162,775,429,1275,858,undefined,133,159,2932,252,375,-1,146,255,80,70,56,1496,2581,32,1356,219,159,628,158,601
02/02/2018,21,1257,536,2571,1882,1939,1961,176,157,228,87,136,416,-1,545,1205,441,271,135,1164,962,1200,2112,224,1047,618,433,140,849,351,1167,991,undefined,100,127,2859,377,398,-1,151,257,81,36,50,1432,2442,24,1300,204,125,563,97,502
02/02/2018,22,741,365,1961,1482,2729,1978,141,109,174,72,85,242,-1,540,940,374,217,182,984,804,1044,1953,279,947,1399,401,108,1970,387,1009,741,undefined,99,108,2641,271,313,-1,125,357,73,42,43,1280,2313,24,977,160,116,380,87,472
02/02/2018,23,474,261,1300,1014,1260,1475,95,54,80,41,59,176,-1,409,574,253,148,133,727,692,892,1238,155,649,474,275,65,575,300,880,505,undefined,71,123,1612,302,168,-1,58,188,30,17,18,926,1717,17,524,99,80,147,58,412
03/02/2018,0,272,195,1118,674,724,860,34,32,40,20,28,90,-1,257,408,163,82,87,428,363,622,812,76,379,257,217,40,206,121,699,275,undefined,34,54,794,275,65,-1,38,145,22,12,15,599,1182,7,406,64,87,80,48,365
03/02/2018,1,194,143,747,487,380,608,60,24,37,26,4,23,-1,196,238,43,21,22,246,299,527,623,58,196,115,178,32,110,54,492,152,undefined,27,36,415,207,32,-1,34,72,15,6,8,313,893,6,317,49,84,28,39,255
03/02/2018,2,104,105,325,304,234,346,49,4,24,15,2,8,-1,105,133,55,22,11,166,171,346,366,38,97,57,142,11,93,33,332,55,undefined,11,19,172,128,13,-1,22,19,19,6,6,232,614,1,146,24,65,15,29,145
03/02/2018,3,122,71,337,206,124,319,40,9,5,10,1,10,-1,76,86,27,18,9,149,139,345,324,45,63,17,156,14,85,23,327,23,undefined,9,12,131,85,7,-1,7,17,10,2,3,147,404,1,117,24,67,3,20,111
03/02/2018,4,36,47,109,124,118,161,30,1,13,3,5,8,-1,55,40,12,8,8,41,98,226,186,18,53,28,79,2,37,22,68,15,undefined,25,14,54,15,11,-1,3,6,7,1,-1,99,276,1,78,15,40,-1,6,32
03/02/2018,5,32,36,56,79,85,151,29,14,19,6,1,7,-1,56,48,43,19,7,47,110,216,170,39,105,41,58,12,59,16,82,5,undefined,5,17,81,13,8,-1,5,27,4,1,-1,61,192,2,60,24,24,5,16,26
03/02/2018,6,62,51,94,108,116,245,49,48,116,19,5,23,-1,96,19,31,38,19,15,30,123,241,49,316,87,88,38,77,92,53,12,undefined,26,31,228,24,-1,-1,29,33,9,3,4,33,247,6,66,54,35,15,34,27
03/02/2018,7,122,84,177,202,197,455,132,89,115,35,23,70,-1,165,106,100,60,48,46,73,122,410,62,458,176,266,61,120,169,62,27,undefined,26,27,512,63,17,-1,60,40,20,15,8,154,467,7,179,99,108,26,53,75
03/02/2018,8,300,185,282,426,385,571,179,119,152,56,24,91,-1,208,180,332,87,78,108,131,131,840,153,735,252,369,141,311,253,133,75,undefined,55,40,748,127,72,-1,117,123,30,38,41,278,796,21,373,242,204,80,107,127
03/02/2018,9,731,544,526,783,887,883,155,163,154,63,32,204,-1,331,333,577,158,110,169,170,294,1167,174,953,554,693,212,799,380,246,102,undefined,83,80,1242,119,103,-1,122,146,44,69,69,433,1414,34,672,305,346,186,174,280
03/02/2018,10,1485,1100,917,1403,1520,1167,188,183,203,91,75,254,-1,410,649,788,241,113,337,278,399,1498,210,1290,673,1100,333,1245,470,374,225,undefined,89,106,1621,184,181,-1,209,180,107,88,56,836,2045,55,1109,537,553,384,243,393
03/02/2018,11,2299,1786,1191,2326,2327,1582,302,259,200,67,99,301,-1,485,989,1125,271,122,752,393,605,1831,329,1282,975,1415,320,1932,632,585,214,undefined,141,125,2181,225,163,-1,173,320,121,78,64,992,3074,85,1487,664,762,454,239,462
03/02/2018,12,2885,2286,2029,2750,3433,1839,417,244,213,90,79,281,-1,429,1367,1578,386,144,1121,533,755,2186,261,1604,1396,1501,398,3326,818,755,292,undefined,110,206,2650,208,235,-1,158,347,100,106,97,1410,3518,68,1815,697,754,466,330,675
03/02/2018,13,3054,2359,2241,3089,3564,1984,405,231,223,102,111,307,-1,451,1831,1578,325,229,1341,568,860,2434,276,1422,1680,1626,411,3996,1058,796,388,undefined,132,185,2917,185,227,-1,185,452,174,119,94,1706,3804,66,1876,725,679,523,353,665
03/02/2018,14,3333,2601,2430,3259,3197,2150,424,257,218,94,134,336,-1,570,1961,1523,311,191,1309,390,863,2299,243,1471,1401,1349,401,3037,1091,924,396,undefined,132,197,2702,217,223,-1,175,272,141,145,124,1506,3668,88,1892,680,568,593,331,680
03/02/2018,15,3501,2768,2384,3268,3631,2289,384,266,174,68,116,314,-1,556,1574,1511,337,187,1277,457,900,2316,247,1304,1362,1049,310,3455,1004,825,503,undefined,136,195,3157,181,255,-1,139,352,130,143,104,1663,3732,54,1743,597,438,647,286,570
03/02/2018,16,3218,2456,2299,3105,3915,2523,503,216,167,90,161,313,-1,586,1504,1281,302,237,1251,477,943,2540,294,1587,2533,736,198,3627,796,841,488,undefined,168,258,3555,243,172,-1,188,312,132,150,127,1589,3549,55,1619,334,242,597,179,548
03/02/2018,17,3063,2089,2126,3072,3679,2480,419,233,212,113,129,397,-1,664,1786,1002,339,175,1425,500,1060,2545,269,1508,1486,540,152,2659,802,959,492,undefined,133,199,3846,251,228,-1,216,304,136,133,113,1603,3508,57,1551,208,151,655,154,550
03/02/2018,18,2518,1343,2240,2447,3389,2108,389,196,231,69,209,581,-1,613,1523,711,335,172,1358,722,1197,2168,272,1297,1612,487,122,2370,738,1036,830,undefined,107,172,3877,227,240,-1,155,316,115,68,58,1493,3023,53,1456,218,146,667,173,465
03/02/2018,19,1874,961,2261,2168,2904,2037,737,152,172,96,184,691,-1,584,1414,464,348,138,1554,927,1236,2036,202,980,1069,453,152,2615,697,1182,931,undefined,120,200,4295,207,487,-1,162,458,103,54,41,1448,2679,28,1388,213,112,763,153,504
03/02/2018,20,1422,812,2214,1870,2567,1822,391,155,97,82,229,722,-1,569,1216,393,351,75,1347,1114,1249,1736,169,823,745,541,90,1303,510,974,1183,undefined,128,194,3606,232,636,-1,134,184,154,38,36,1453,2352,20,1040,158,141,814,159,435
03/02/2018,21,929,586,1913,1448,2171,1775,194,134,135,77,178,602,-1,502,1035,364,186,106,1236,897,1151,1679,195,887,618,425,98,794,439,1030,1292,undefined,89,115,3551,231,692,-1,140,258,81,28,34,1354,1896,22,894,159,95,646,94,543
03/02/2018,22,757,367,1623,1765,2884,1771,136,87,122,71,201,586,-1,566,791,367,250,119,965,875,1024,1562,272,1033,1669,356,84,2266,334,1077,1151,undefined,102,97,3544,306,457,-1,127,324,55,22,23,1194,2229,23,770,113,92,570,117,538
03/02/2018,23,505,281,1427,1933,1734,1568,180,64,73,78,71,284,-1,465,648,314,162,87,795,847,949,1316,224,906,504,310,43,1013,275,919,849,undefined,75,87,2257,428,296,-1,107,152,36,19,22,911,2057,15,567,71,115,170,70,517
04/02/2018,0,294,198,1064,1461,1015,1127,124,45,50,50,45,131,-1,383,348,205,76,65,568,444,809,790,115,432,273,250,28,402,170,769,421,undefined,40,64,1274,413,79,-1,67,111,27,6,7,520,1382,11,445,48,67,57,92,370
04/02/2018,1,212,173,686,933,613,786,43,18,30,30,24,101,-1,232,293,188,33,31,427,372,677,642,112,271,173,217,26,156,71,739,118,undefined,33,29,752,369,31,-1,37,81,19,8,11,512,1098,3,304,28,72,33,29,346
04/02/2018,2,190,146,405,887,347,519,28,10,50,14,11,42,-1,213,190,99,19,28,265,261,640,572,59,109,77,125,22,103,49,449,40,undefined,24,33,370,325,13,-1,28,17,3,3,7,303,855,-1,172,35,59,7,23,187
04/02/2018,3,158,102,342,608,223,436,28,10,25,28,2,42,-1,167,141,40,24,19,172,209,466,442,84,111,47,89,22,68,34,363,17,undefined,13,14,164,214,18,-1,16,23,8,8,10,251,666,4,144,38,46,10,19,193
04/02/2018,4,72,75,81,215,159,315,27,7,26,4,1,2,-1,160,35,46,14,6,83,188,323,340,34,86,25,80,2,44,23,191,19,undefined,15,23,107,79,10,-1,16,13,4,1,3,118,367,3,83,17,17,4,19,67
04/02/2018,5,18,31,62,104,97,199,24,6,30,7,1,3,-1,86,35,31,6,7,32,52,165,252,37,80,36,48,8,67,12,183,15,undefined,11,7,88,32,8,-1,4,4,-1,1,1,79,273,-1,106,30,37,10,12,37
04/02/2018,6,58,39,87,145,104,262,56,13,32,12,1,23,-1,124,45,37,14,16,18,91,122,313,50,128,66,62,18,121,60,75,10,undefined,17,19,166,21,10,-1,5,16,16,4,2,116,324,1,80,32,26,8,22,30
04/02/2018,7,93,70,181,167,221,281,104,77,47,8,21,83,-1,122,52,56,30,21,50,57,96,398,90,328,160,145,34,199,100,44,25,undefined,45,44,374,39,15,-1,40,29,21,12,9,115,365,5,206,57,66,20,26,44
04/02/2018,8,172,110,261,306,319,537,175,109,80,24,12,115,-1,182,141,174,71,45,130,78,105,622,119,552,247,392,73,410,185,109,32,undefined,61,54,744,90,41,-1,70,76,33,39,30,227,569,12,253,120,116,41,55,90
04/02/2018,9,592,408,436,548,599,864,261,185,138,57,40,260,-1,350,298,378,154,61,155,182,231,941,216,904,586,676,172,861,310,205,113,undefined,66,90,1296,116,71,-1,134,142,61,55,43,387,1048,19,619,187,302,131,134,169
04/02/2018,10,1284,906,719,1033,1528,1195,401,201,125,53,61,389,-1,450,713,633,181,102,308,350,321,1368,310,1264,812,978,258,1570,407,377,146,undefined,107,29,1910,109,117,-1,107,207,157,61,38,633,1722,40,1044,417,506,229,237,355
04/02/2018,11,2115,1467,959,1780,2225,1576,410,300,120,75,83,464,-1,416,1059,1000,212,146,618,348,550,1721,271,1140,1056,1369,320,2269,732,527,248,undefined,119,4,2321,153,133,-1,115,265,192,54,50,941,2551,52,1301,639,721,372,262,398
04/02/2018,12,2572,1917,1737,2364,3002,1578,384,238,131,75,137,608,-1,437,1651,1174,281,137,1234,569,712,1874,250,1178,1151,1634,381,2923,817,789,323,undefined,121,18,2803,148,306,-1,105,531,177,114,75,1154,3038,58,1563,677,828,445,349,504
04/02/2018,13,2893,2040,2158,2787,3318,1840,449,260,140,49,165,643,-1,500,2064,1258,233,138,1396,665,967,2213,222,1029,1263,1637,389,3613,1094,917,458,undefined,85,5,2946,113,254,-1,116,270,93,123,95,1657,3322,65,1777,664,845,481,344,517
04/02/2018,14,3279,2137,2230,2962,3370,1851,430,251,131,105,206,659,-1,571,1984,1216,262,171,1351,553,953,2135,225,1217,1357,1411,372,3516,1008,780,565,undefined,111,7,3261,140,274,-1,191,347,109,145,79,1731,3378,50,1717,664,725,517,343,493
04/02/2018,15,3330,2166,2332,2875,3313,2087,406,219,137,56,166,609,-1,671,1643,1203,301,170,1259,375,928,2178,191,1156,1396,1162,283,2935,1025,755,692,undefined,112,123,3220,141,286,-1,101,442,118,108,87,1463,3181,36,1575,571,517,615,314,501
04/02/2018,16,2648,1910,2076,2673,3503,2115,402,224,151,78,155,412,-1,494,1552,1107,227,140,1142,312,836,2402,202,1236,1142,765,169,3620,947,747,602,undefined,124,183,2985,138,235,-1,107,288,121,92,79,1340,3090,49,1539,421,265,498,228,467
04/02/2018,17,2595,1513,2029,2470,3000,1955,305,242,143,90,195,515,-1,563,1488,751,261,171,1127,400,949,2398,216,1217,1091,535,187,2575,797,769,516,undefined,88,194,3023,142,229,-1,88,329,130,127,86,1295,2848,60,1477,268,190,482,152,456
04/02/2018,18,2079,941,1978,1776,1815,1658,284,184,164,42,167,427,-1,479,1340,515,240,107,1223,496,1061,2154,200,1161,934,427,136,1157,597,761,688,undefined,99,191,2556,134,214,-1,81,285,98,71,80,1326,2148,32,1201,205,144,452,131,407
04/02/2018,19,1389,621,1590,1520,1683,1431,256,157,140,42,157,429,-1,423,1122,321,181,55,1174,895,1014,1834,197,819,563,450,101,891,495,755,881,undefined,95,152,2495,102,288,-1,76,173,76,64,53,1142,2091,40,1132,139,138,517,146,340
04/02/2018,20,834,444,1525,1252,1536,1198,170,139,168,59,167,431,-1,446,1030,394,172,82,1027,639,828,1700,148,731,478,425,90,468,395,678,749,undefined,64,180,2360,110,307,-1,80,201,94,61,60,1005,1699,33,810,128,100,446,126,319
04/02/2018,21,537,310,1286,964,1286,1291,87,123,128,56,125,413,-1,340,687,242,120,63,762,522,749,1476,191,609,329,301,84,691,246,600,687,undefined,81,83,2035,88,227,-1,51,245,81,21,31,766,1462,26,762,136,90,340,131,268
04/02/2018,22,306,154,941,528,740,853,53,72,77,37,70,222,-1,260,345,145,62,40,470,380,539,1091,114,466,254,294,71,282,118,370,488,undefined,41,40,1080,63,122,-1,38,101,41,20,26,477,874,18,454,94,97,142,72,189
04/02/2018,23,200,78,498,290,413,524,34,44,61,18,43,128,-1,201,211,63,32,16,210,152,343,689,70,261,102,201,57,198,67,337,268,undefined,49,46,501,50,68,-1,20,49,29,11,8,244,530,10,205,57,85,34,63,89
05/02/2018,0,81,71,271,194,217,206,17,26,19,16,11,33,-1,85,77,41,9,15,120,105,246,261,47,123,60,141,21,93,52,148,69,undefined,15,24,269,25,9,-1,6,21,9,2,3,131,349,4,125,36,45,9,33,45
05/02/2018,1,47,29,175,79,109,103,34,7,8,8,3,17,-1,36,71,21,3,6,79,23,163,145,14,44,38,108,13,30,21,142,18,undefined,3,11,99,21,19,-1,19,7,10,4,6,65,124,2,64,33,51,10,26,29
05/02/2018,2,42,14,69,33,45,64,4,5,10,2,1,2,-1,11,34,7,13,6,35,29,95,87,15,17,24,64,5,28,8,61,15,undefined,5,2,75,1,9,-1,7,21,6,3,1,26,62,-1,40,9,43,2,15,21
05/02/2018,3,18,10,57,31,48,39,12,3,1,6,2,6,-1,12,21,13,6,8,32,44,58,88,13,29,11,39,7,32,4,53,-1,undefined,2,7,39,10,-1,-1,1,3,2,-1,2,11,54,-1,48,8,30,1,5,15
05/02/2018,4,28,11,37,46,40,54,5,3,15,7,2,7,-1,30,12,3,10,7,29,22,55,67,6,31,25,29,3,40,14,41,11,undefined,10,11,31,12,-1,-1,21,10,-1,-1,2,28,77,1,38,7,23,1,10,7
05/02/2018,5,37,18,71,90,120,221,44,30,126,18,3,20,-1,87,38,19,40,47,21,4,50,133,57,219,71,48,10,93,44,40,15,undefined,14,31,160,22,14,-1,29,25,13,5,4,41,224,3,73,24,12,6,11,12
05/02/2018,6,102,84,149,155,426,920,179,146,709,82,10,80,-1,266,73,114,149,146,31,28,73,487,217,762,230,85,32,344,164,66,16,undefined,82,125,860,69,5,-1,65,74,49,26,23,149,460,13,221,38,51,20,43,50
05/02/2018,7,339,282,373,453,1042,2185,469,334,2049,334,49,199,-1,643,292,500,753,749,83,51,206,1279,673,2154,549,232,61,890,387,186,96,undefined,202,129,1784,243,42,-1,287,269,99,50,48,474,1331,43,540,78,55,86,45,205
05/02/2018,8,875,629,854,1042,2069,4674,867,587,4076,543,56,311,-1,1381,846,1001,1931,1804,227,164,300,2519,1381,4123,937,502,167,1774,731,294,138,undefined,509,286,3709,769,86,-1,714,739,320,323,229,950,2739,204,1222,216,101,150,113,690
05/02/2018,9,959,713,835,1155,1308,2565,259,279,2325,417,34,189,-1,647,708,998,1328,1036,227,202,314,1809,823,2869,651,497,101,1120,385,351,135,undefined,338,211,2324,593,106,-1,619,605,440,268,161,791,2182,227,1151,167,129,208,113,541
