year,month,day,rainfall_mm,max_temp,min_temp,solar_exp
2017,1,10,0,26.2,17.7,28.6
2017,1,11,0,24.3,16.6,25.9
2017,1,12,0,26.5,14.9,30.7
2017,1,13,1.4,28.8,17.5,1.3
2017,1,14,2.6,23.5,15.2,16.5
2017,1,15,0,21.5,15.2,22.7
2017,1,16,0,32.7,12.2,30.5
2017,1,17,0,37.8,16.4,25.5
2017,1,18,0,20.8,15.6,27.5
2017,1,19,0,23.4,11,29.7
2017,1,20,22.6,20.8,16.1,13.2
2017,1,21,0.6,22.6,15.3,25.1
2017,1,22,0,29.6,12.7,30.3
2017,1,23,0,36.7,17.8,19.2
2017,1,24,0.6,22,19.1,27.6
2017,1,25,0,21.1,13.5,29.8
2017,1,26,0,21.2,16.4,16.9
2017,1,27,0,23.6,17,29.3
2017,1,28,0,29.2,15,29.2
2017,1,29,0,27,15.1,29.4
2017,1,30,0,30,17.8,3.7
2017,1,31,3,22.1,16.5,26.8
2017,2,1,0,20.6,14.3,9.3
2017,2,2,0,24.1,14.2,28.2
2017,2,3,0,27.6,15.4,28.1
2017,2,4,0,35.9,14.6,27.3
2017,2,5,0,30.7,18.5,9.3
2017,2,6,32.4,18,15.1,3.9
2017,2,7,0,27.6,15.4,27.9
2017,2,8,0,36,16.5,27.7
2017,2,9,0,36,20.3,24.4
2017,2,10,0,27.1,18.7,21.3
2017,2,11,0,24.6,18.5,21
2017,2,12,2,19.9,15.1,12.6
2017,2,13,0,21,14,20.5
2017,2,14,0.6,19.5,14.5,15.6
2017,2,15,0,31.5,10,26
2017,2,16,0,23.6,14.9,23.2
2017,2,17,0,25.5,13.7,18.4
2017,2,18,0,18.9,13.3,16.1
2017,2,19,0,17.3,11.7,9.9
2017,2,20,3.6,20.3,11.6,22.4
2017,2,21,0.2,24,10.1,25
2017,2,22,0,33.3,12.8,23.1
2017,2,23,0,25,15.9,23.5
2017,2,24,1.4,20,15.8,13.2
2017,2,25,0,19.4,13.7,23.9
2017,2,26,0,29.8,13.2,24.2
2017,2,27,0,33.1,15.6,23.9
2017,2,28,0,33.6,17.3,23.6
2017,3,1,0,30.5,16.6,23.7
2017,3,2,0,23.3,17.7,22
2017,3,3,0,28.6,18.1,18.1
2017,3,4,0,27.4,16.1,23
2017,3,5,0.2,25.4,17.6,16.8
2017,3,6,0,27.4,17.7,22.3
2017,3,7,0,28.2,15,22.4
2017,3,8,0,31.5,14.2,22.1
2017,3,9,0,32.3,15,21.1
2017,3,10,0,23.8,18.5,19.4
2017,3,11,0,26.4,18,13.9
2017,3,12,0,27.1,17.9,19.6
2017,3,13,0.2,24.3,15.7,20.7
2017,3,14,0,32.7,18.8,20.8
2017,3,15,0,33.2,20.8,18.9
2017,3,16,1.8,23,21.7,4.8
2017,3,17,0,22.1,15.8,20.1
2017,3,18,0,30.8,12.4,19.9
2017,3,19,0,33.5,14.5,19.7
2017,3,20,0,28,19.3,11.3
2017,3,21,4.4,26.1,19.9,6.1
2017,3,22,9.2,21.8,17.8,7.3
2017,3,23,0,25.1,16.2,17.2
2017,3,24,0,24.7,13.9,16.1
2017,3,25,0,29.7,15.3,13.5
2017,3,26,0,26.7,19.3,14.6
2017,3,27,0,31.9,19.3,7.6
2017,3,28,4.2,24.3,11.9,17.8
2017,3,29,0.2,27.2,13.9,14.7
2017,3,30,3.4,17.9,10.2,13
2017,3,31,2.8,17.9,10.1,12.3
2017,4,1,0,19,10,13.5
2017,4,2,0.4,18.2,11.7,10.1
2017,4,3,0,21.5,8.2,16.8
2017,4,4,0,24.4,10,16.4
2017,4,5,0,25.4,11,15.8
2017,4,6,0,26.6,12,13.5
2017,4,7,0,26.2,12.7,15.6
2017,4,8,0,28.1,18.6,13.8
2017,4,9,10.6,15.2,11.7,6.5
2017,4,10,25.4,17,9,3
2017,4,11,15.4,18.5,12.3,13.5
2017,4,12,0,19.3,10.8,14
2017,4,13,0,22.2,10.9,13.9
2017,4,14,0,17.9,13,8.9
2017,4,15,0,17.3,11.8,9.7
2017,4,16,0,22.6,9.9,10.1
2017,4,17,0,18.3,11.1,10.9
2017,4,18,0,20.4,9.5,13.7
2017,4,19,0,26.9,13,12.7
2017,4,20,0,26.5,14.6,12.4
2017,4,21,9.4,20.9,16.5,3.6
2017,4,22,4.6,22.5,16.9,11.8
2017,4,23,0,21.8,14.4,11.9
2017,4,24,0,24.7,15.9,9.9
2017,4,25,21.6,17.7,16.2,5.8
2017,4,26,20,14.5,10.1,6.4
2017,4,27,15.4,15.6,8.3,7.1
2017,4,28,0.4,19.8,9.4,6
2017,4,29,0.2,18.1,14.9,7.9
2017,4,30,0,17.8,13.6,7.3
2017,5,1,0,20.4,13.6,8.7
2017,5,2,2.4,15.2,10.4,9.4
2017,5,3,0.8,15.3,7.4,10.8
2017,5,4,0,16.9,5.8,12
2017,5,5,0,20.5,6.2,10.6
2017,5,6,0.2,20,9.6,6.1
2017,5,7,1.4,14.8,8.9,9.4
2017,5,8,1.8,15.8,10.1,7.2
2017,5,9,1.6,15.9,10.9,7.3
2017,5,10,0,17.7,8.1,11.3
2017,5,11,0,16.5,6.1,8.6
2017,5,12,0,19.5,5.9,9.9
2017,5,13,0.2,15.6,8.4,10.1
2017,5,14,0,15.1,6.4,7.7
2017,5,15,0,16.9,6.3,8.2
2017,5,16,0,18.2,5.6,9
2017,5,17,0,17,7.6,3.8
2017,5,18,0.8,20.2,10.7,9.8
2017,5,19,0,17.8,10.2,2.5
2017,5,20,0,19.3,10.2,9.8
2017,5,21,0,18.7,10.8,6.8
2017,5,22,0,20.3,10.4,10.1
2017,5,23,0,19.3,12.8,7.4
2017,5,24,0,17.1,11.7,8
2017,5,25,0,18.5,13.7,5.7
2017,5,26,0,18,13.1,8.2
2017,5,27,0,17.8,11.9,8.3
2017,5,28,6.8,15.3,10.2,7.6
2017,5,29,1.4,14.8,7.7,8
2017,5,30,2.2,13.1,9.3,6.9
2017,5,31,5.4,13,6.7,8.5
2017,6,1,0.4,13.9,7.9,4.7
2017,6,2,0,14.7,8,7.3
2017,6,3,0,14.3,9.9,8.3
2017,6,4,0,15.8,4.4,9.3
2017,6,5,0,17.5,5.6,5
2017,6,6,6.4,13.9,8.7,6.3
2017,6,7,0,14.3,5.9,9.2
2017,6,8,0,15,3.6,7.2
2017,6,9,1.8,15,6.6,7.8
2017,6,10,0,15.8,7,8.9
2017,6,11,0.2,15.5,3.4,8.6
2017,6,12,0,15.9,6,5.1
2017,6,13,0,15.1,8.8,6.6
2017,6,14,0,17.4,4,8.9
2017,6,15,0,19,7.7,7.4
2017,6,16,0,17.1,6.6,8.9
2017,6,17,0,15.5,4.2,9.2
2017,6,18,0,16.3,5.4,7.9
2017,6,19,0,16.1,7.1,6
2017,6,20,0,15.8,6.4,9.2
2017,6,21,0.6,13.5,7.8,5
2017,6,22,0.2,14.1,6.7,6.7
2017,6,23,0,14.9,7.4,8.2
2017,6,24,1.4,12.3,8.3,7.3
2017,6,25,0,14.3,8.6,5.3
2017,6,26,1.4,12.6,8.8,7.8
2017,6,27,0,12.1,6,4.4
2017,6,28,0,14.1,6.8,5.4
2017,6,29,0,13.7,9.2,5
2017,6,30,4.4,12.3,7.1,8.4
2017,7,1,0,12.7,1.1,9.3
2017,7,2,0,14.3,0.8,9.2
2017,7,3,0,13.9,3.8,3.9
2017,7,4,3,16.2,9,6.4
2017,7,5,0,15.8,10.1,6.5
2017,7,6,0,15,4.8,8.7
2017,7,7,0,14.2,8,9.4
2017,7,8,0,13.5,5.3,5.1
2017,7,9,0.8,14.6,7.3,7.3
2017,7,10,0,16,7,5.7
2017,7,11,0.4,14.3,6.9,9.7
2017,7,12,0,15.1,3.2,9.8
2017,7,13,0,13.3,4.8,5.5
2017,7,14,2,15.9,9.9,8.6
2017,7,15,0,12,4.5,9.4
2017,7,16,0,12.5,3,7.8
2017,7,17,0,15.3,5.7,6.3
2017,7,18,0.2,14.5,9.7,5.8
2017,7,19,5,13.2,8.9,7.7
2017,7,20,0.6,10.7,7.9,5.9
2017,7,21,4.2,13.8,3.3,10.3
2017,7,22,0,12.4,5.4,7
2017,7,23,0,14.1,8.4,5.4
2017,7,24,7,16.1,8.1,8.3
2017,7,25,0,17.2,9.8,9
2017,7,26,2.4,15,10.9,8.7
2017,7,27,2,14.2,4.4,8.7
2017,7,28,2.8,14.3,6.2,9.8
2017,7,29,0,17.9,9.7,10.1
2017,7,30,0,18.1,11.3,8.3
2017,7,31,0,14.8,6.7,11.5
2017,8,1,0,15.5,3.5,11.5
2017,8,2,0,12.9,3.4,7.5
2017,8,3,0,9,3.1,4.4
2017,8,4,6.6,12.1,4.3,7.2
2017,8,5,0,14.2,8.8,11.7
2017,8,6,0,13,9,8.2
2017,8,7,4.2,12.3,7.7,7.3
2017,8,8,2.2,15,7.9,7.5
2017,8,9,0,16.8,8.9,11.5
2017,8,10,0,18.8,11.4,8.4
2017,8,11,0,16.4,10.3,9.3
2017,8,12,2.8,17.9,10.3,9.9
2017,8,13,2,18.7,9.4,11.1
2017,8,14,0,20.1,12.3,12.6
2017,8,15,0.2,17.5,10.4,3.2
2017,8,16,0.8,18.1,12.1,10.9
2017,8,17,1.8,15.6,9.3,9.1
2017,8,18,2.8,12.2,8,9.4
2017,8,19,7.2,11.8,5.9,11.6
2017,8,20,2,13.3,5.1,13.9
2017,8,21,0.6,12.7,6.8,7.9
2017,8,22,1.6,16.8,5.7,11.1
2017,8,23,0,18.1,8.3,9.7
2017,8,24,9.2,13.3,5.2,13
2017,8,25,0.6,15,4.9,13.3
2017,8,26,0,15.3,9.9,8.5
2017,8,27,7.8,10.7,5.8,11.8
2017,8,28,0.6,11.8,5.8,14.6
2017,8,29,0,12.9,5.4,9.1
2017,8,30,0.6,13.8,7.7,12.3
2017,8,31,0.2,16.7,4,15.9
2017,9,1,0,17,3.7,14.4
2017,9,2,0,18.4,7.3,6.3
2017,9,3,0,17.2,13.4,6.3
2017,9,4,0.4,13.7,8.8,13.4
2017,9,5,0.2,13.3,6.5,11
2017,9,6,4.8,15.1,6.7,11
2017,9,7,0.8,15.2,7.9,9.5
2017,9,8,3.2,13.5,8,13.1
2017,9,9,1.2,14.9,7.1,15.9
2017,9,10,0.2,16.1,5.3,12.3
2017,9,11,0,18.1,8.1,7
2017,9,12,0.2,19.9,12.2,3.5
2017,9,13,2,16.4,13.3,8.2
2017,9,14,1.4,15.3,5.8,10.8
2017,9,15,0,16.7,9.6,7
2017,9,16,21.4,13.3,7.4,16.7
2017,9,17,0.2,18.1,4,19
2017,9,18,0,22,10.5,15.7
2017,9,19,0.2,13.9,9,16.6
2017,9,20,0,19.2,6,17.3
2017,9,21,0,23.6,11.6,13
2017,9,22,0,25.6,12.8,15.6
2017,9,23,0,30.6,14.8,17.3
2017,9,24,0.4,19.9,12.9,12
2017,9,25,1.6,14.2,10.3,10.9
2017,9,26,0.4,15.1,5,20.4
2017,9,27,0,24.6,9.6,11.7
2017,9,28,0,18.5,10.4,12.8
2017,9,29,0,18.4,10.6,14.5
2017,9,30,1,15.4,11,16.1
2017,10,1,0,17.2,9.7,9.2
2017,10,2,0,16.4,9.5,16.4
2017,10,3,0,22.3,6.8,21.8
2017,10,4,0,20.8,8.5,21.6
2017,10,5,0,19.4,11.7,10.4
2017,10,6,2.4,15,10.1,16.8
2017,10,7,0.2,23.7,7.2,17.3
2017,10,8,0,25.3,11.1,19.5
2017,10,9,2.4,18.7,14,16.7
2017,10,10,0.2,18.8,8,23.6
2017,10,11,0,25.6,9.8,7.5
2017,10,12,10,19.2,10.5,15.6
2017,10,13,0,16.7,13.1,12.5
2017,10,14,0,16.1,8.2,23.6
2017,10,15,0,17.6,6.8,24.5
2017,10,16,0,28.6,11.3,23.8
2017,10,17,0,30.2,12.8,24.9
2017,10,18,0,30.9,14.5,25.1
2017,10,19,0,25.6,21.7,9.8
2017,10,20,2.6,16.2,11.3,24
2017,10,21,0,15.4,11,12.8
2017,10,22,0,16,11.1,13
2017,10,23,0,19,11.9,21.8
2017,10,24,0.2,20.5,12.1,18.7
2017,10,25,11.4,18.5,13.3,12.5
2017,10,26,0.2,16.8,12.9,12.2
2017,10,27,0,27.4,10.3,26.1
2017,10,28,0.4,21.4,15,16.8
2017,10,29,0,28.6,11.5,27.1
2017,10,30,4.4,17,8.8,17
2017,10,31,6,16.4,8.1,24.8
2017,11,1,0.4,18,11.9,14.2
2017,11,2,1.4,17.4,11.3,17
2017,11,3,1.4,16.6,9.4,20.5
2017,11,4,0.4,15.8,8.3,24.6
2017,11,5,0,17.6,6.4,24.1
2017,11,6,0,16.1,10.9,18.9
2017,11,7,3.4,15.8,10,18.8
2017,11,8,0,16.9,12.1,25.4
2017,11,9,0,21.8,8.7,28.8
2017,11,10,0,27.2,12.1,23.7
2017,11,11,0,24.7,14.8,28.8
2017,11,12,0,23.3,13.2,25
2017,11,13,0,33,13.7,29.5
2017,11,14,0,33.9,18.2,29.5
2017,11,15,0,31.4,21.5,16.9
2017,11,16,3.6,21.3,18.1,4.8
2017,11,17,4.2,26.8,16.4,22.9
2017,11,18,0,28.1,16.1,20.1
2017,11,19,24.8,29.3,15.1,27.5
2017,11,20,0,30.8,16.6,28.6
2017,11,21,0,32.9,17.8,29.5
2017,11,22,0,32.6,18.7,30.6
2017,11,23,0,31.9,16.2,18.9
2017,11,24,1,30.7,18.6,13.8
2017,11,25,0.4,32.5,19.3,17
2017,11,26,3.4,28.3,19.4,22.8
2017,11,27,1.4,21.2,16.5,20.5
2017,11,28,0.2,31,13.7,31.1
2017,11,29,0,35.8,18.5,28.3
2017,11,30,0,34.9,22.5,23.1
2017,12,1,1.8,23.5,21.5,1.6
2017,12,2,20.6,16.4,14.7,0.7
2017,12,3,43.8,17.1,11.5,14.4
2017,12,4,5.4,17.5,12.4,7.9
2017,12,5,1.8,22.8,10.8,22.9
2017,12,6,0,21.3,13.6,23.6
2017,12,7,0,21.9,11.6,19.8
2017,12,8,25.2,18.7,11.4,28.5
2017,12,9,0,23,12.7,19.2
2017,12,10,0,22.2,14.5,31.4
2017,12,11,0,20.7,16.4,26.3
2017,12,12,0,26.4,15.8,31.3
2017,12,13,0,37.6,15.8,32
2017,12,14,0,23.1,20.5,21.7
2017,12,15,0,26.4,14.1,32.1
2017,12,16,0,24.6,13.8,31
2017,12,17,0,24.5,15.7,30.5
2017,12,18,0,33,17.1,22.1
2017,12,19,0,37.4,19.7,12.1
2017,12,20,20.6,24.5,15.8,19
2017,12,21,0,23.7,12.3,31.9
2017,12,22,0,27.7,13.6,26.6
2017,12,23,0,30.2,14.7,21.2
2017,12,24,0.4,19.4,15.8,25.7
2017,12,25,0,21.4,15.1,29
2017,12,26,0,30.5,12.5,31.9
2017,12,27,0,34.5,17.3,30.6
2017,12,28,0,32.8,24,13.5
2017,12,29,0.2,24.4,18.6,9.3
2017,12,30,8.4,21.3,15.6,13.6
2017,12,31,0.2,25.7,12,31.7
2018,1,1,0,25.3,16.6,31.4
2018,1,2,0,21.8,16.4,29.7
2018,1,3,0,21,14.6,27.2
2018,1,4,0.2,23.6,14.1,31.8
2018,1,5,0,30.7,14.7,31.7
2018,1,6,0,41.7,18.8,31.5
2018,1,7,0,21.8,18.7,11
2018,1,8,0,21.9,17.3,17.5
2018,1,9,0,22.5,15.7,30
2018,1,10,0,25.6,13.6,23.5
2018,1,11,0,34.5,15.5,28.6
2018,1,12,1,30,20.4,1.7
2018,1,13,7,20.9,16,10.7
2018,1,14,15,19.5,12.7,27.5
2018,1,15,0,20.9,14.6,21.1
2018,1,16,0,26.9,12.9,31.1
2018,1,17,0,30.3,12.4,30.9
2018,1,18,0,40,16.6,30.8
2018,1,19,0,40.3,22.5,30.6
2018,1,20,0,24.6,20.3,20.2
2018,1,21,0,28.2,21,14.9
2018,1,22,0,23.9,20.5,27.3
2018,1,23,0,23.6,18,28.3
2018,1,24,0,23.3,14.8,27.5
2018,1,25,0,26.6,17.1,28.1
2018,1,26,0,28.4,19.4,19.9
2018,1,27,3.4,33.2,21.2,27.5
2018,1,28,0,38.1,22.7,28.5
2018,1,29,0,33.5,27.8,7.3
2018,1,30,38.8,21,15.6,14.1
2018,1,31,0,19.1,14.6,19.6
2018,2,1,0.2,22.5,12.1,28.9
2018,2,2,0,22.1,13.4,28.4
2018,2,3,0,28.1,15.8,26.7
2018,2,4,0,25.7,14.7,28.5
2018,2,5,0,25.7,17,24
2018,2,6,0,29.9,17.7,27.6
2018,2,7,0,37.4,18.7,27.1
2018,2,8,0,27.5,20.6,15.8
2018,2,9,0,24.9,20.4,17.2
2018,2,10,0,30.3,18.7,6.6
2018,2,11,0,21.2,15.5,18.5
2018,2,12,0,23.6,16.3,22.2
2018,2,13,0,29,13.6,26
2018,2,14,0,23.3,17.5,22.8
2018,2,15,0,24.2,13.5,18.4
2018,2,16,0,22.2,15.7,24.8
2018,2,17,0,25.3,12.4,24.1
2018,2,18,0,24,13.6,20.5
2018,2,19,0.8,25.4,17.6,20.9
2018,2,20,0,29.5,14.1,25.5
2018,2,21,0,29.3,16,16
2018,2,22,0,31,20.3,16.8
2018,2,23,0.2,33.5,21.2,13.4
2018,2,24,0.4,31.6,22.7,4.8
2018,2,25,0,19.8,16.2,10
2018,2,26,0,26.5,14.3,24.3
2018,2,27,0,31.3,14.9,24
2018,2,28,0,30.9,20,19.6
2018,3,1,0.8,20.5,16.2,17.7
2018,3,2,0.4,22.8,14.5,19.6
2018,3,3,0,32.7,13.9,21.8
2018,3,4,0,21,15.8,22.2
2018,3,5,0,21.1,14.9,16.6
2018,3,6,0,27.6,12.5,22.6
2018,3,7,0,28.5,14.4,22.4
2018,3,8,0,30.5,14.9,22.1
2018,3,9,0,28.8,14.6,21.9
2018,3,10,0,35.1,14.3,21.6
2018,3,11,0,22.8,17,14.3
2018,3,12,0,20.9,16.7,10.2
2018,3,13,2.2,20.5,14.6,18.8
2018,3,14,0,21.3,12.8,17.7
2018,3,15,0,20.8,15.3,13.9
2018,3,16,0,24.4,12.5,15
2018,3,17,0,32,15.4,15.1
2018,3,18,0,23.1,22.6,13.4
2018,3,19,0,28,13.2,17.8
2018,3,20,0.2,19.2,15.4,9.5
2018,3,21,0,25.1,11.2,18.3
2018,3,22,0,28.1,12.3,19
2018,3,23,0,29.4,15.2,18.8
2018,3,24,0,24.2,20.2,5.4
2018,3,25,13,25.4,17.8,11.6
2018,3,26,5.2,18.5,10.7,11.9
2018,3,27,1.2,22.6,9.6,14
2018,3,28,0,30.3,11.3,17.8
2018,3,29,0,21.8,16.5,14.2
2018,3,30,0,23.3,12.2,14.3
2018,3,31,0,22.4,13.2,16.7
2018,4,1,0,27.7,13,11
2018,4,2,0,20.9,14.9,14.4
2018,4,3,0,19.8,13.4,13.9
2018,4,4,0,20.6,13.3,16.6
2018,4,5,0,18.7,13.3,9
2018,4,6,0,21.2,13.8,14.8
2018,4,7,0,21.6,9.8,16
2018,4,8,0,29.9,11.8,14.7
2018,4,9,0,25.7,15.9,13.6
2018,4,10,0,28.8,14.8,5.9
2018,4,11,0,27.3,18.1,10.9
2018,4,12,0,26.5,15.9,7.4
2018,4,13,0,25.9,11.9,14.4
2018,4,14,0,16.1,13.5,3.1
2018,4,15,12.2,19.1,9.7,4.9
2018,4,16,3,21,13.1,7.1
2018,4,17,0.6,16.6,13.2,8.9
2018,4,18,0,19.4,6.2,14.2
2018,4,19,0,22.3,11,13
2018,4,20,0,20.2,8.9,13.7
2018,4,21,0,22.8,11.9,11.3
2018,4,22,0,20.4,11.2,12.6
2018,4,23,0,26.9,11.9,13
2018,4,24,0,24.6,13.7,5.2
2018,4,25,0.6,20.1,15.7,7.7
2018,4,26,0,17.5,11.9,7.9
2018,4,27,0,17.8,11.6,8.8
2018,4,28,0,18.3,7.7,11.7
2018,4,29,0,18,10.5,9.6
2018,4,30,0,19.6,8.8,12.3
2018,5,1,0,23.4,7.2,12.3
2018,5,2,0,23.2,10.2,7.2
2018,5,3,0,24.4,14.5,4.4
2018,5,4,6.2,17.2,11.5,7.8
2018,5,5,2.6,21.6,12.1,6.5
2018,5,6,0,21.7,9.9,11
2018,5,7,0,19.5,12,6.2
2018,5,8,0.2,17.9,13.4,10.6
2018,5,9,0,18.4,8,7.5
2018,5,10,8,12.8,9,8.5
2018,5,11,18.6,15.1,7.4,3.7
2018,5,12,8.4,16.9,11,9
2018,5,13,4,16.2,13,10.8
2018,5,14,0,15.9,6.8,8.2
2018,5,15,0,14.6,8.9,4.6
2018,5,16,2,14.3,9.4,7.6
2018,5,17,0,15,11.7,6.9
2018,5,18,0.2,17.7,12.3,8
2018,5,19,2.6,15.5,10.6,6.5
2018,5,20,0,16.2,11.8,1.7
2018,5,21,2.4,16.7,12.6,5
2018,5,22,0,17,13,3.6
2018,5,23,4.6,15.3,11.8,6.5
2018,5,24,0,16.1,12.9,5.1
2018,5,25,0,14.9,9.4,9.5
2018,5,26,0,20.5,5.2,9.9
2018,5,27,0,20.7,7.3,8
2018,5,28,0,20.5,12.9,6
2018,5,29,0.8,17.9,13.7,8.1
2018,5,30,0,15.1,7.7,7.9
2018,5,31,5,14.8,9.6,7.6
2018,6,1,0,13.3,4.1,9.6
2018,6,2,0.2,13.6,3.5,9.6
2018,6,3,0,13.8,4.3,8.5
2018,6,4,0,14.4,4.5,9.3
2018,6,5,1.6,15,7.5,8.8
2018,6,6,0.4,19.1,5.6,9.4
2018,6,7,0.2,17.8,7.7,5.7
2018,6,8,0.6,13.6,12.4,3.3
2018,6,9,3,15.6,11.3,8
2018,6,10,0,15.3,4.1,9.3
2018,6,11,0.2,17.6,5.3,8.9
2018,6,12,0.4,16.6,7.9,6.7
2018,6,13,0,14.1,9.5,7.1
2018,6,14,5.6,14.5,8.6,7.8
2018,6,15,4.6,14,9.6,4.4
2018,6,16,2.2,13.1,6.9,7.1
2018,6,17,15.6,13.1,8,5.1
2018,6,18,7.2,12,9.5,5.9
2018,6,19,0.4,14.5,3,9
2018,6,20,0.2,15.3,4.3,8
2018,6,21,0,15.1,4,9.1
2018,6,22,0,15,4.3,8.5
2018,6,23,0,12.8,6,3.9
2018,6,24,0,13.1,9,5.7
2018,6,25,0,12.6,8.4,7.8
2018,6,26,0,14.1,8.4,6.6
2018,6,27,0.2,11.2,4.8,6
2018,6,28,0,10.6,5.3,5.2
2018,6,29,0.2,12.5,6.1,6.1
2018,6,30,0.4,14.2,9.4,4.9
2018,7,1,0.4,14.7,3.5,8.8
2018,7,2,0,14.6,2.4,9.4
2018,7,3,0,14.3,4.1,6.7
2018,7,4,0,17.1,10.4,6
2018,7,5,0.4,18.7,12.7,2.8
2018,7,6,0,15.2,12.5,8.3
2018,7,7,1.2,12.9,9.6,6.5
2018,7,8,0.8,13.9,9.3,6.2
2018,7,9,1.2,13.8,10.1,8.1
2018,7,10,0,11.5,9.3,5.4
2018,7,11,0,11.6,6.6,6
2018,7,12,0,11.3,4.3,7.5
2018,7,13,0.2,13.9,5.8,9.3
2018,7,14,0,15.5,4.4,10
2018,7,15,0,13.8,6,9.8
2018,7,16,0,12.6,7.9,4.5
2018,7,17,0,17.5,9.1,9.2
2018,7,18,1.2,15.2,6.2,10.3
2018,7,19,0,17.6,8.7,8.5
2018,7,20,4.4,12.1,7.2,7.2
2018,7,21,0.2,14,6.7,7.2
2018,7,22,0,14.8,8,10.5
2018,7,23,0.2,15.4,8.4,6.9
2018,7,24,0.6,15.6,8.6,7.1
2018,7,25,6.2,15.7,8.3,9.3
2018,7,26,0,15.1,7.7,8.9
2018,7,27,0,19.5,9.2,10.3
2018,7,28,0,18.6,8.4,9.3
2018,7,29,2,14.6,10.8,10
2018,7,30,0.4,12.6,8.2,7.3
2018,7,31,0,16.2,8.3,10.2
2018,8,1,1.6,14.8,9.9,11.4
2018,8,2,0,16.1,4.9,11.7
2018,8,3,0,18.4,7.8,6.3
2018,8,4,1.6,15.3,8,8.7
2018,8,5,0,17.6,10.6,11.2
2018,8,6,0,13.8,9.4,8.5
2018,8,7,0,14.8,7.3,9.6
2018,8,8,1,16,9.6,7.2
2018,8,9,2.2,15.4,5.6,8.6
2018,8,10,0,20,9.4,11.8
2018,8,11,10.4,14.7,8.1,7.4
2018,8,12,4.6,14.8,5.4,10.4
2018,8,13,0,14.9,7.9,8.6
2018,8,14,0.2,16.7,9.4,13.2
2018,8,15,0,18.4,11.5,10.1
2018,8,16,0.2,14.7,8.7,9.2
2018,8,17,0,15.9,7.7,12.2
2018,8,18,2.2,13.8,8.9,10.4
2018,8,19,9.2,11.9,6.7,9.3
2018,8,20,2,12.4,5.5,6.5
2018,8,21,1.2,12.4,8.6,7.7
2018,8,22,1,14,8.7,8.5
2018,8,23,0,16,5.6,11.1
2018,8,24,0,15.4,4.8,14.7
2018,8,25,0,15.2,3.9,14.9
2018,8,26,0,14.7,4.9,12.3
2018,8,27,3.6,12.9,6.8,12.4
2018,8,28,0.2,11.2,1.9,11.7
2018,8,29,0,12.5,0.8,15.5
2018,8,30,0,16.7,4.8,5.1
2018,8,31,1.6,16,8.9,6.8
2018,9,1,2.2,13.4,10.5,7.4
2018,9,2,3,12.3,5,11.2
2018,9,3,0,13.1,5,14.7
2018,9,4,0,19.5,3.4,14.7
2018,9,5,0,20.2,8.1,14.5
2018,9,6,0,20.6,13.8,9.5
2018,9,7,3.4,15.1,8.7,14.7
2018,9,8,0.2,17.5,4.2,16.2
2018,9,9,0,18.1,8.6,7.3
2018,9,10,0,18,13.4,10.2
2018,9,11,0,24.2,9.1,17.7
2018,9,12,0,18.5,11.7,15.8
2018,9,13,0,19.7,7.1,18.2
2018,9,14,0,22.7,10.9,18.2
2018,9,15,0.2,13.7,10.2,6.3
2018,9,16,2,14,5.5,15.3
2018,9,17,0,18.1,6.7,18.7
2018,9,18,0,20.3,11,8
2018,9,19,3,14.7,8.5,16.1
2018,9,20,0.8,17.4,3.8,18.5
2018,9,21,0,18.9,8.3,16.6
2018,9,22,0,17.3,6.8,19.7
2018,9,23,0.2,13.7,10.4,11.6
2018,9,24,0,14.9,4.6,17.2
2018,9,25,0,13.6,8.6,12.2
2018,9,26,0,17.6,6.4,20.8
2018,9,27,0,24.2,9.2,20.8
2018,9,28,0,15.2,10.7,10.2
2018,9,29,1.2,14,5.5,17
2018,9,30,0.2,16.5,6.8,19.8
2018,10,1,0,23.3,4.7,21.4
2018,10,2,0,25.8,11.4,13.4
2018,10,3,0,18.1,14.7,10.9
2018,10,4,0,14.6,10.9,12.5
2018,10,5,0,20.5,9.1,22.5
2018,10,6,0,23.8,8.3,22.7
2018,10,7,0,24.7,10.3,21.2
2018,10,8,0,28.2,13.5,22.7
2018,10,9,0,17.9,16.1,7.2
2018,10,10,0,16.5,10.1,20
2018,10,11,0,20.7,6.4,23.7
2018,10,12,0,22.7,8.7,23.9
2018,10,13,0,24.9,10.5,23.2
2018,10,14,0,27.3,12.4,22.1
2018,10,15,0,27.5,19.5,19.4
2018,10,16,0.2,23.1,20,6.1
2018,10,17,5.2,22.6,16.1,15.1
2018,10,18,2,20.7,14.7,10.5
2018,10,19,0,27.4,12.8,23
2018,10,20,5,16.1,11.7,9.8
2018,10,21,5.6,19.2,7.6,22.7
2018,10,22,0,27,8.9,25.7
2018,10,23,0,18.8,13,16.7
2018,10,24,0,15.5,9.2,19.7
2018,10,25,0,19.5,6.4,25
2018,10,26,0,18.3,9.6,23.7
2018,10,27,0,19.6,11.3,20.5
2018,10,28,0,15.9,9.3,22.8
2018,10,29,0,17,9.1,25.6
2018,10,30,0,25.2,8.3,25.8
2018,10,31,0,19.5,13,16.7
2018,11,1,0,34.3,12.8,14.2
2018,11,2,0,31.6,16.3,13.4
2018,11,3,0.2,20.9,12.6,19.9
2018,11,4,0,20.9,9.2,19.7
2018,11,5,2.8,28.6,14.5,15.8
