date,street,people_count,total_rain,rain_quality,max_temp,max_temp_quality,min_temp,min_temp_quality,solar_exp,WeekDay,population_annual,population_change_annual
29/11/2018,Chinatown-Swanston St (North),14057,0.6,N,18.7,Y,13.9,Y,21.1,3,4771000,2.51
29/11/2018,Spencer St-Collins St (North),43463,0.6,N,18.7,Y,13.9,Y,21.1,3,4771000,2.51
29/11/2018,Melbourne Central,28335,0.6,N,18.7,Y,13.9,Y,21.1,3,4771000,2.51
29/11/2018,QV Market-Peel St,3448,0.6,N,18.7,Y,13.9,Y,21.1,3,4771000,2.51
29/11/2018,Southern Cross Station,28193,0.6,N,18.7,Y,13.9,Y,21.1,3,4771000,2.51
28/11/2018,Collins Place (North),11814,0,N,20.8,Y,14.4,Y,18,2,4771000,2.51
28/11/2018,Bourke Street Mall (North),31632,0,N,20.8,Y,14.4,Y,18,2,4771000,2.51
28/11/2018,Chinatown-Swanston St (North),13097,0,N,20.8,Y,14.4,Y,18,2,4771000,2.51
28/11/2018,Spencer St-Collins St (North),42575,0,N,20.8,Y,14.4,Y,18,2,4771000,2.51
28/11/2018,Melbourne Central,27772,0,N,20.8,Y,14.4,Y,18,2,4771000,2.51
28/11/2018,QV Market-Peel St,3663,0,N,20.8,Y,14.4,Y,18,2,4771000,2.51
28/11/2018,Southern Cross Station,27300,0,N,20.8,Y,14.4,Y,18,2,4771000,2.51
27/11/2018,Spencer St-Collins St (North),43078,0.2,N,20,Y,14.4,Y,23.3,1,4771000,2.51
27/11/2018,Southern Cross Station,30217,0.2,N,20,Y,14.4,Y,23.3,1,4771000,2.51
27/11/2018,QV Market-Peel St,3253,0.2,N,20,Y,14.4,Y,23.3,1,4771000,2.51
27/11/2018,Melbourne Central,27633,0.2,N,20,Y,14.4,Y,23.3,1,4771000,2.51
27/11/2018,Collins Place (North),12233,0.2,N,20,Y,14.4,Y,23.3,1,4771000,2.51
27/11/2018,Chinatown-Swanston St (North),12827,0.2,N,20,Y,14.4,Y,23.3,1,4771000,2.51
27/11/2018,Bourke Street Mall (North),31658,0.2,N,20,Y,14.4,Y,23.3,1,4771000,2.51
26/11/2018,Bourke Street Mall (North),34952,0,N,18.6,Y,11.9,Y,25.5,0,4771000,2.51
26/11/2018,Chinatown-Swanston St (North),13380,0,N,18.6,Y,11.9,Y,25.5,0,4771000,2.51
26/11/2018,Collins Place (North),11394,0,N,18.6,Y,11.9,Y,25.5,0,4771000,2.51
26/11/2018,Melbourne Central,27686,0,N,18.6,Y,11.9,Y,25.5,0,4771000,2.51
26/11/2018,QV Market-Peel St,2551,0,N,18.6,Y,11.9,Y,25.5,0,4771000,2.51
26/11/2018,Southern Cross Station,28127,0,N,18.6,Y,11.9,Y,25.5,0,4771000,2.51
26/11/2018,Spencer St-Collins St (North),42764,0,N,18.6,Y,11.9,Y,25.5,0,4771000,2.51
25/11/2018,Spencer St-Collins St (North),16148,0.8,N,18.8,Y,12.7,Y,20.5,6,4771000,2.51
25/11/2018,Southern Cross Station,2249,0.8,N,18.8,Y,12.7,Y,20.5,6,4771000,2.51
25/11/2018,QV Market-Peel St,3950,0.8,N,18.8,Y,12.7,Y,20.5,6,4771000,2.51
25/11/2018,Melbourne Central,28847,0.8,N,18.8,Y,12.7,Y,20.5,6,4771000,2.51
25/11/2018,Collins Place (North),1702,0.8,N,18.8,Y,12.7,Y,20.5,6,4771000,2.51
25/11/2018,Chinatown-Swanston St (North),15499,0.8,N,18.8,Y,12.7,Y,20.5,6,4771000,2.51
25/11/2018,Bourke Street Mall (North),34286,0.8,N,18.8,Y,12.7,Y,20.5,6,4771000,2.51
24/11/2018,Melbourne Central,31976,7,N,16.9,Y,11.1,Y,15.8,5,4771000,2.51
24/11/2018,Chinatown-Swanston St (North),17258,7,N,16.9,Y,11.1,Y,15.8,5,4771000,2.51
24/11/2018,Collins Place (North),2263,7,N,16.9,Y,11.1,Y,15.8,5,4771000,2.51
24/11/2018,Bourke Street Mall (North),36373,7,N,16.9,Y,11.1,Y,15.8,5,4771000,2.51
24/11/2018,QV Market-Peel St,4074,7,N,16.9,Y,11.1,Y,15.8,5,4771000,2.51
24/11/2018,Spencer St-Collins St (North),19632,7,N,16.9,Y,11.1,Y,15.8,5,4771000,2.51
24/11/2018,Southern Cross Station,2825,7,N,16.9,Y,11.1,Y,15.8,5,4771000,2.51
23/11/2018,Melbourne Central,31826,6,N,14.5,Y,11,Y,3.5,4,4771000,2.51
23/11/2018,Bourke Street Mall (North),46118,6,N,14.5,Y,11,Y,3.5,4,4771000,2.51
23/11/2018,Collins Place (North),10869,6,N,14.5,Y,11,Y,3.5,4,4771000,2.51
23/11/2018,Chinatown-Swanston St (North),16115,6,N,14.5,Y,11,Y,3.5,4,4771000,2.51
23/11/2018,QV Market-Peel St,3256,6,N,14.5,Y,11,Y,3.5,4,4771000,2.51
23/11/2018,Southern Cross Station,26053,6,N,14.5,Y,11,Y,3.5,4,4771000,2.51
23/11/2018,Spencer St-Collins St (North),43819,6,N,14.5,Y,11,Y,3.5,4,4771000,2.51
22/11/2018,Spencer St-Collins St (North),42545,6.2,N,16.4,Y,9.7,Y,20.3,3,4771000,2.51
22/11/2018,Southern Cross Station,27191,6.2,N,16.4,Y,9.7,Y,20.3,3,4771000,2.51
22/11/2018,QV Market-Peel St,3435,6.2,N,16.4,Y,9.7,Y,20.3,3,4771000,2.51
22/11/2018,Melbourne Central,28728,6.2,N,16.4,Y,9.7,Y,20.3,3,4771000,2.51
22/11/2018,Collins Place (North),12138,6.2,N,16.4,Y,9.7,Y,20.3,3,4771000,2.51
22/11/2018,Chinatown-Swanston St (North),13788,6.2,N,16.4,Y,9.7,Y,20.3,3,4771000,2.51
22/11/2018,Bourke Street Mall (North),36157,6.2,N,16.4,Y,9.7,Y,20.3,3,4771000,2.51
21/11/2018,Bourke Street Mall (North),34285,24.2,N,23.2,Y,12.3,Y,24.2,2,4771000,2.51
21/11/2018,Melbourne Central,28396,24.2,N,23.2,Y,12.3,Y,24.2,2,4771000,2.51
21/11/2018,Collins Place (North),11966,24.2,N,23.2,Y,12.3,Y,24.2,2,4771000,2.51
21/11/2018,Chinatown-Swanston St (North),13371,24.2,N,23.2,Y,12.3,Y,24.2,2,4771000,2.51
21/11/2018,QV Market-Peel St,3541,24.2,N,23.2,Y,12.3,Y,24.2,2,4771000,2.51
21/11/2018,Southern Cross Station,26179,24.2,N,23.2,Y,12.3,Y,24.2,2,4771000,2.51
21/11/2018,Spencer St-Collins St (North),43505,24.2,N,23.2,Y,12.3,Y,24.2,2,4771000,2.51
20/11/2018,Southern Cross Station,28550,0,N,27.6,Y,22.5,Y,5.5,1,4771000,2.51
20/11/2018,QV Market-Peel St,3165,0,N,27.6,Y,22.5,Y,5.5,1,4771000,2.51
20/11/2018,Melbourne Central,26043,0,N,27.6,Y,22.5,Y,5.5,1,4771000,2.51
20/11/2018,Collins Place (North),12641,0,N,27.6,Y,22.5,Y,5.5,1,4771000,2.51
20/11/2018,Chinatown-Swanston St (North),11216,0,N,27.6,Y,22.5,Y,5.5,1,4771000,2.51
20/11/2018,Bourke Street Mall (North),30523,0,N,27.6,Y,22.5,Y,5.5,1,4771000,2.51
20/11/2018,Spencer St-Collins St (North),42755,0,N,27.6,Y,22.5,Y,5.5,1,4771000,2.51
19/11/2018,Spencer St-Collins St (North),41996,0,N,30.9,Y,15.4,Y,27.5,0,4771000,2.51
19/11/2018,Southern Cross Station,25965,0,N,30.9,Y,15.4,Y,27.5,0,4771000,2.51
19/11/2018,QV Market-Peel St,789,0,N,30.9,Y,15.4,Y,27.5,0,4771000,2.51
19/11/2018,Melbourne Central,28792,0,N,30.9,Y,15.4,Y,27.5,0,4771000,2.51
19/11/2018,Collins Place (North),11947,0,N,30.9,Y,15.4,Y,27.5,0,4771000,2.51
19/11/2018,Chinatown-Swanston St (North),2118,0,N,30.9,Y,15.4,Y,27.5,0,4771000,2.51
19/11/2018,Bourke Street Mall (North),35467,0,N,30.9,Y,15.4,Y,27.5,0,4771000,2.51
18/11/2018,Chinatown-Swanston St (North),15555,0,N,26.6,Y,9.8,Y,30.1,6,4771000,2.51
18/11/2018,QV Market-Peel St,4154,0,N,26.6,Y,9.8,Y,30.1,6,4771000,2.51
18/11/2018,Bourke Street Mall (North),34582,0,N,26.6,Y,9.8,Y,30.1,6,4771000,2.51
18/11/2018,Collins Place (North),1811,0,N,26.6,Y,9.8,Y,30.1,6,4771000,2.51
18/11/2018,Melbourne Central,29069,0,N,26.6,Y,9.8,Y,30.1,6,4771000,2.51
18/11/2018,Southern Cross Station,2287,0,N,26.6,Y,9.8,Y,30.1,6,4771000,2.51
18/11/2018,Spencer St-Collins St (North),17857,0,N,26.6,Y,9.8,Y,30.1,6,4771000,2.51
17/11/2018,Spencer St-Collins St (North),22168,0,N,18.1,Y,9.6,Y,29.9,5,4771000,2.51
17/11/2018,Southern Cross Station,2952,0,N,18.1,Y,9.6,Y,29.9,5,4771000,2.51
17/11/2018,QV Market-Peel St,4756,0,N,18.1,Y,9.6,Y,29.9,5,4771000,2.51
17/11/2018,Melbourne Central,34338,0,N,18.1,Y,9.6,Y,29.9,5,4771000,2.51
17/11/2018,Collins Place (North),2639,0,N,18.1,Y,9.6,Y,29.9,5,4771000,2.51
17/11/2018,Chinatown-Swanston St (North),17384,0,N,18.1,Y,9.6,Y,29.9,5,4771000,2.51
17/11/2018,Bourke Street Mall (North),39974,0,N,18.1,Y,9.6,Y,29.9,5,4771000,2.51
16/11/2018,Southern Cross Station,27067,0,N,19,Y,8.3,Y,29.8,4,4771000,2.51
16/11/2018,Collins Place (North),11389,0,N,19,Y,8.3,Y,29.8,4,4771000,2.51
16/11/2018,QV Market-Peel St,3779,0,N,19,Y,8.3,Y,29.8,4,4771000,2.51
16/11/2018,Melbourne Central,35803,0,N,19,Y,8.3,Y,29.8,4,4771000,2.51
16/11/2018,Spencer St-Collins St (North),44488,0,N,19,Y,8.3,Y,29.8,4,4771000,2.51
16/11/2018,Bourke Street Mall (North),44289,0,N,19,Y,8.3,Y,29.8,4,4771000,2.51
16/11/2018,Chinatown-Swanston St (North),17899,0,N,19,Y,8.3,Y,29.8,4,4771000,2.51
15/11/2018,Southern Cross Station,26671,0.2,N,18.1,Y,13.7,Y,23.8,3,4771000,2.51
15/11/2018,Spencer St-Collins St (North),42792,0.2,N,18.1,Y,13.7,Y,23.8,3,4771000,2.51
15/11/2018,QV Market-Peel St,3577,0.2,N,18.1,Y,13.7,Y,23.8,3,4771000,2.51
15/11/2018,Melbourne Central,31361,0.2,N,18.1,Y,13.7,Y,23.8,3,4771000,2.51
15/11/2018,Collins Place (North),11798,0.2,N,18.1,Y,13.7,Y,23.8,3,4771000,2.51
15/11/2018,Chinatown-Swanston St (North),14615,0.2,N,18.1,Y,13.7,Y,23.8,3,4771000,2.51
15/11/2018,Bourke Street Mall (North),36832,0.2,N,18.1,Y,13.7,Y,23.8,3,4771000,2.51
14/11/2018,Melbourne Central,28508,6.2,N,17.3,Y,14.8,Y,7.2,2,4771000,2.51
14/11/2018,Bourke Street Mall (North),33139,6.2,N,17.3,Y,14.8,Y,7.2,2,4771000,2.51
14/11/2018,Chinatown-Swanston St (North),13162,6.2,N,17.3,Y,14.8,Y,7.2,2,4771000,2.51
14/11/2018,Collins Place (North),11415,6.2,N,17.3,Y,14.8,Y,7.2,2,4771000,2.51
14/11/2018,Spencer St-Collins St (North),43660,6.2,N,17.3,Y,14.8,Y,7.2,2,4771000,2.51
14/11/2018,QV Market-Peel St,3056,6.2,N,17.3,Y,14.8,Y,7.2,2,4771000,2.51
14/11/2018,Southern Cross Station,26777,6.2,N,17.3,Y,14.8,Y,7.2,2,4771000,2.51
13/11/2018,Melbourne Central,25152,0,N,30.5,Y,16.9,Y,18.4,1,4771000,2.51
13/11/2018,Bourke Street Mall (North),33232,0,N,30.5,Y,16.9,Y,18.4,1,4771000,2.51
13/11/2018,Chinatown-Swanston St (North),8177,0,N,30.5,Y,16.9,Y,18.4,1,4771000,2.51
13/11/2018,Collins Place (North),12110,0,N,30.5,Y,16.9,Y,18.4,1,4771000,2.51
13/11/2018,QV Market-Peel St,3106,0,N,30.5,Y,16.9,Y,18.4,1,4771000,2.51
13/11/2018,Southern Cross Station,28491,0,N,30.5,Y,16.9,Y,18.4,1,4771000,2.51
13/11/2018,Spencer St-Collins St (North),42245,0,N,30.5,Y,16.9,Y,18.4,1,4771000,2.51
12/11/2018,Chinatown-Swanston St (North),12804,0,N,30.2,Y,10.9,Y,17.5,0,4771000,2.51
12/11/2018,Spencer St-Collins St (North),41032,0,N,30.2,Y,10.9,Y,17.5,0,4771000,2.51
12/11/2018,Southern Cross Station,27251,0,N,30.2,Y,10.9,Y,17.5,0,4771000,2.51
12/11/2018,QV Market-Peel St,2653,0,N,30.2,Y,10.9,Y,17.5,0,4771000,2.51
12/11/2018,Melbourne Central,27511,0,N,30.2,Y,10.9,Y,17.5,0,4771000,2.51
12/11/2018,Collins Place (North),10985,0,N,30.2,Y,10.9,Y,17.5,0,4771000,2.51
12/11/2018,Bourke Street Mall (North),33325,0,N,30.2,Y,10.9,Y,17.5,0,4771000,2.51
11/11/2018,Spencer St-Collins St (North),15410,0.2,N,19.6,Y,9.3,Y,29.1,6,4771000,2.51
11/11/2018,Southern Cross Station,2139,0.2,N,19.6,Y,9.3,Y,29.1,6,4771000,2.51
11/11/2018,QV Market-Peel St,3748,0.2,N,19.6,Y,9.3,Y,29.1,6,4771000,2.51
11/11/2018,Melbourne Central,26285,0.2,N,19.6,Y,9.3,Y,29.1,6,4771000,2.51
11/11/2018,Collins Place (North),1899,0.2,N,19.6,Y,9.3,Y,29.1,6,4771000,2.51
11/11/2018,Chinatown-Swanston St (North),14933,0.2,N,19.6,Y,9.3,Y,29.1,6,4771000,2.51
11/11/2018,Bourke Street Mall (North),31411,0.2,N,19.6,Y,9.3,Y,29.1,6,4771000,2.51
10/11/2018,Spencer St-Collins St (North),23923,0,N,20.3,Y,9,Y,27.3,5,4771000,2.51
10/11/2018,Southern Cross Station,4013,0,N,20.3,Y,9,Y,27.3,5,4771000,2.51
10/11/2018,Chinatown-Swanston St (North),18200,0,N,20.3,Y,9,Y,27.3,5,4771000,2.51
10/11/2018,Bourke Street Mall (North),36608,0,N,20.3,Y,9,Y,27.3,5,4771000,2.51
10/11/2018,QV Market-Peel St,4278,0,N,20.3,Y,9,Y,27.3,5,4771000,2.51
10/11/2018,Collins Place (North),2485,0,N,20.3,Y,9,Y,27.3,5,4771000,2.51
10/11/2018,Melbourne Central,32125,0,N,20.3,Y,9,Y,27.3,5,4771000,2.51
9/11/2018,Spencer St-Collins St (North),44810,0,N,20,Y,8,Y,14.8,4,4771000,2.51
9/11/2018,QV Market-Peel St,3549,0,N,20,Y,8,Y,14.8,4,4771000,2.51
9/11/2018,Melbourne Central,24095,0,N,20,Y,8,Y,14.8,4,4771000,2.51
9/11/2018,Collins Place (North),11435,0,N,20,Y,8,Y,14.8,4,4771000,2.51
9/11/2018,Chinatown-Swanston St (North),18419,0,N,20,Y,8,Y,14.8,4,4771000,2.51
9/11/2018,Bourke Street Mall (North),27648,0,N,20,Y,8,Y,14.8,4,4771000,2.51
9/11/2018,Southern Cross Station,27461,0,N,20,Y,8,Y,14.8,4,4771000,2.51
8/11/2018,Collins Place (North),11433,3,N,17,Y,7.7,Y,22.7,3,4771000,2.51
8/11/2018,Bourke Street Mall (North),33815,3,N,17,Y,7.7,Y,22.7,3,4771000,2.51
8/11/2018,Chinatown-Swanston St (North),13517,3,N,17,Y,7.7,Y,22.7,3,4771000,2.51
8/11/2018,Southern Cross Station,26296,3,N,17,Y,7.7,Y,22.7,3,4771000,2.51
8/11/2018,Melbourne Central,28912,3,N,17,Y,7.7,Y,22.7,3,4771000,2.51
8/11/2018,QV Market-Peel St,3445,3,N,17,Y,7.7,Y,22.7,3,4771000,2.51
8/11/2018,Spencer St-Collins St (North),43525,3,N,17,Y,7.7,Y,22.7,3,4771000,2.51
7/11/2018,Collins Place (North),11354,35.8,N,17.2,Y,11.1,Y,18.2,2,4771000,2.51
7/11/2018,Bourke Street Mall (North),29475,35.8,N,17.2,Y,11.1,Y,18.2,2,4771000,2.51
7/11/2018,Chinatown-Swanston St (North),12424,35.8,N,17.2,Y,11.1,Y,18.2,2,4771000,2.51
7/11/2018,Southern Cross Station,24657,35.8,N,17.2,Y,11.1,Y,18.2,2,4771000,2.51
7/11/2018,Melbourne Central,27568,35.8,N,17.2,Y,11.1,Y,18.2,2,4771000,2.51
7/11/2018,QV Market-Peel St,2901,35.8,N,17.2,Y,11.1,Y,18.2,2,4771000,2.51
7/11/2018,Spencer St-Collins St (North),41839,35.8,N,17.2,Y,11.1,Y,18.2,2,4771000,2.51
6/11/2018,Spencer St-Collins St (North),15642,4.4,N,21.4,Y,16.3,Y,7.8,1,4771000,2.51
6/11/2018,Southern Cross Station,3050,4.4,N,21.4,Y,16.3,Y,7.8,1,4771000,2.51
6/11/2018,QV Market-Peel St,1646,4.4,N,21.4,Y,16.3,Y,7.8,1,4771000,2.51
6/11/2018,Melbourne Central,22125,4.4,N,21.4,Y,16.3,Y,7.8,1,4771000,2.51
6/11/2018,Collins Place (North),1509,4.4,N,21.4,Y,16.3,Y,7.8,1,4771000,2.51
6/11/2018,Chinatown-Swanston St (North),12232,4.4,N,21.4,Y,16.3,Y,7.8,1,4771000,2.51
6/11/2018,Bourke Street Mall (North),19956,4.4,N,21.4,Y,16.3,Y,7.8,1,4771000,2.51
5/11/2018,Melbourne Central,35018,2.8,N,28.6,Y,14.5,Y,15.8,0,4771000,2.51
5/11/2018,Bourke Street Mall (North),39261,2.8,N,28.6,Y,14.5,Y,15.8,0,4771000,2.51
5/11/2018,Chinatown-Swanston St (North),16788,2.8,N,28.6,Y,14.5,Y,15.8,0,4771000,2.51
5/11/2018,Collins Place (North),7867,2.8,N,28.6,Y,14.5,Y,15.8,0,4771000,2.51
5/11/2018,QV Market-Peel St,2362,2.8,N,28.6,Y,14.5,Y,15.8,0,4771000,2.51
5/11/2018,Spencer St-Collins St (North),34629,2.8,N,28.6,Y,14.5,Y,15.8,0,4771000,2.51
5/11/2018,Southern Cross Station,18541,2.8,N,28.6,Y,14.5,Y,15.8,0,4771000,2.51
4/11/2018,Spencer St-Collins St (North),15071,0,N,20.9,Y,9.2,Y,19.7,6,4771000,2.51
4/11/2018,Southern Cross Station,1975,0,N,20.9,Y,9.2,Y,19.7,6,4771000,2.51
4/11/2018,QV Market-Peel St,3599,0,N,20.9,Y,9.2,Y,19.7,6,4771000,2.51
4/11/2018,Melbourne Central,27839,0,N,20.9,Y,9.2,Y,19.7,6,4771000,2.51
4/11/2018,Collins Place (North),1535,0,N,20.9,Y,9.2,Y,19.7,6,4771000,2.51
4/11/2018,Chinatown-Swanston St (North),15575,0,N,20.9,Y,9.2,Y,19.7,6,4771000,2.51
4/11/2018,Bourke Street Mall (North),29034,0,N,20.9,Y,9.2,Y,19.7,6,4771000,2.51
3/11/2018,Collins Place (North),2200,0.2,N,20.9,Y,12.6,Y,19.9,5,4771000,2.51
3/11/2018,Bourke Street Mall (North),30513,0.2,N,20.9,Y,12.6,Y,19.9,5,4771000,2.51
3/11/2018,Chinatown-Swanston St (North),17492,0.2,N,20.9,Y,12.6,Y,19.9,5,4771000,2.51
3/11/2018,Spencer St-Collins St (North),20036,0.2,N,20.9,Y,12.6,Y,19.9,5,4771000,2.51
3/11/2018,Melbourne Central,32334,0.2,N,20.9,Y,12.6,Y,19.9,5,4771000,2.51
3/11/2018,QV Market-Peel St,3995,0.2,N,20.9,Y,12.6,Y,19.9,5,4771000,2.51
3/11/2018,Southern Cross Station,2410,0.2,N,20.9,Y,12.6,Y,19.9,5,4771000,2.51
2/11/2018,Collins Place (North),10774,0,N,31.6,Y,16.3,Y,13.4,4,4771000,2.51
2/11/2018,Bourke Street Mall (North),37052,0,N,31.6,Y,16.3,Y,13.4,4,4771000,2.51
2/11/2018,Chinatown-Swanston St (North),15922,0,N,31.6,Y,16.3,Y,13.4,4,4771000,2.51
2/11/2018,Spencer St-Collins St (North),40677,0,N,31.6,Y,16.3,Y,13.4,4,4771000,2.51
2/11/2018,Melbourne Central,31898,0,N,31.6,Y,16.3,Y,13.4,4,4771000,2.51
2/11/2018,QV Market-Peel St,3259,0,N,31.6,Y,16.3,Y,13.4,4,4771000,2.51
2/11/2018,Southern Cross Station,26009,0,N,31.6,Y,16.3,Y,13.4,4,4771000,2.51
1/11/2018,Spencer St-Collins St (North),40842,0,N,34.3,Y,12.8,Y,14.2,3,4771000,2.51
1/11/2018,Southern Cross Station,29209,0,N,34.3,Y,12.8,Y,14.2,3,4771000,2.51
1/11/2018,QV Market-Peel St,3018,0,N,34.3,Y,12.8,Y,14.2,3,4771000,2.51
1/11/2018,Melbourne Central,29777,0,N,34.3,Y,12.8,Y,14.2,3,4771000,2.51
1/11/2018,Collins Place (North),11462,0,N,34.3,Y,12.8,Y,14.2,3,4771000,2.51
1/11/2018,Chinatown-Swanston St (North),13999,0,N,34.3,Y,12.8,Y,14.2,3,4771000,2.51
1/11/2018,Bourke Street Mall (North),32915,0,N,34.3,Y,12.8,Y,14.2,3,4771000,2.51
31/10/2018,Bourke Street Mall (North),30242,0,N,19.5,N,13,N,16.7,2,4771000,2.51
31/10/2018,Chinatown-Swanston St (North),13524,0,N,19.5,N,13,N,16.7,2,4771000,2.51
31/10/2018,Collins Place (North),11753,0,N,19.5,N,13,N,16.7,2,4771000,2.51
31/10/2018,Melbourne Central,25506,0,N,19.5,N,13,N,16.7,2,4771000,2.51
31/10/2018,QV Market-Peel St,2896,0,N,19.5,N,13,N,16.7,2,4771000,2.51
31/10/2018,Southern Cross Station,26931,0,N,19.5,N,13,N,16.7,2,4771000,2.51
31/10/2018,Spencer St-Collins St (North),41109,0,N,19.5,N,13,N,16.7,2,4771000,2.51
30/10/2018,Southern Cross Station,27522,0,N,25.2,N,8.3,N,25.8,1,4771000,2.51
30/10/2018,QV Market-Peel St,3360,0,N,25.2,N,8.3,N,25.8,1,4771000,2.51
30/10/2018,Melbourne Central,-24,0,N,25.2,N,8.3,N,25.8,1,4771000,2.51
30/10/2018,Collins Place (North),11826,0,N,25.2,N,8.3,N,25.8,1,4771000,2.51
30/10/2018,Chinatown-Swanston St (North),12482,0,N,25.2,N,8.3,N,25.8,1,4771000,2.51
30/10/2018,Bourke Street Mall (North),31085,0,N,25.2,N,8.3,N,25.8,1,4771000,2.51
30/10/2018,Spencer St-Collins St (North),40661,0,N,25.2,N,8.3,N,25.8,1,4771000,2.51
29/10/2018,Bourke Street Mall (North),29881,0,N,17,N,9.1,N,25.6,0,4771000,2.51
29/10/2018,Melbourne Central,-24,0,N,17,N,9.1,N,25.6,0,4771000,2.51
29/10/2018,Chinatown-Swanston St (North),12460,0,N,17,N,9.1,N,25.6,0,4771000,2.51
29/10/2018,Collins Place (North),11150,0,N,17,N,9.1,N,25.6,0,4771000,2.51
29/10/2018,Southern Cross Station,26922,0,N,17,N,9.1,N,25.6,0,4771000,2.51
29/10/2018,QV Market-Peel St,2680,0,N,17,N,9.1,N,25.6,0,4771000,2.51
29/10/2018,Spencer St-Collins St (North),40076,0,N,17,N,9.1,N,25.6,0,4771000,2.51
28/10/2018,Melbourne Central,-24,0,N,15.9,N,9.3,N,22.8,6,4771000,2.51
28/10/2018,Bourke Street Mall (North),26637,0,N,15.9,N,9.3,N,22.8,6,4771000,2.51
28/10/2018,Chinatown-Swanston St (North),14431,0,N,15.9,N,9.3,N,22.8,6,4771000,2.51
28/10/2018,Collins Place (North),1387,0,N,15.9,N,9.3,N,22.8,6,4771000,2.51
28/10/2018,Spencer St-Collins St (North),17328,0,N,15.9,N,9.3,N,22.8,6,4771000,2.51
28/10/2018,QV Market-Peel St,4096,0,N,15.9,N,9.3,N,22.8,6,4771000,2.51
28/10/2018,Southern Cross Station,2168,0,N,15.9,N,9.3,N,22.8,6,4771000,2.51
27/10/2018,Spencer St-Collins St (North),22029,0,N,19.6,N,11.3,N,20.5,5,4771000,2.51
27/10/2018,Southern Cross Station,2688,0,N,19.6,N,11.3,N,20.5,5,4771000,2.51
27/10/2018,QV Market-Peel St,4336,0,N,19.6,N,11.3,N,20.5,5,4771000,2.51
27/10/2018,Melbourne Central,-24,0,N,19.6,N,11.3,N,20.5,5,4771000,2.51
27/10/2018,Collins Place (North),2136,0,N,19.6,N,11.3,N,20.5,5,4771000,2.51
27/10/2018,Chinatown-Swanston St (North),18579,0,N,19.6,N,11.3,N,20.5,5,4771000,2.51
27/10/2018,Bourke Street Mall (North),33197,0,N,19.6,N,11.3,N,20.5,5,4771000,2.51
26/10/2018,Melbourne Central,-24,0,N,18.3,N,9.6,N,23.7,4,4771000,2.51
26/10/2018,Chinatown-Swanston St (North),16200,0,N,18.3,N,9.6,N,23.7,4,4771000,2.51
26/10/2018,Bourke Street Mall (North),41298,0,N,18.3,N,9.6,N,23.7,4,4771000,2.51
26/10/2018,Collins Place (North),10975,0,N,18.3,N,9.6,N,23.7,4,4771000,2.51
26/10/2018,QV Market-Peel St,3760,0,N,18.3,N,9.6,N,23.7,4,4771000,2.51
26/10/2018,Spencer St-Collins St (North),47403,0,N,18.3,N,9.6,N,23.7,4,4771000,2.51
26/10/2018,Southern Cross Station,28327,0,N,18.3,N,9.6,N,23.7,4,4771000,2.51
25/10/2018,Melbourne Central,-24,0,N,19.5,N,6.4,N,25,3,4771000,2.51
25/10/2018,Chinatown-Swanston St (North),14180,0,N,19.5,N,6.4,N,25,3,4771000,2.51
25/10/2018,Collins Place (North),11624,0,N,19.5,N,6.4,N,25,3,4771000,2.51
25/10/2018,Bourke Street Mall (North),35304,0,N,19.5,N,6.4,N,25,3,4771000,2.51
25/10/2018,QV Market-Peel St,3565,0,N,19.5,N,6.4,N,25,3,4771000,2.51
25/10/2018,Southern Cross Station,27426,0,N,19.5,N,6.4,N,25,3,4771000,2.51
25/10/2018,Spencer St-Collins St (North),42680,0,N,19.5,N,6.4,N,25,3,4771000,2.51
24/10/2018,Spencer St-Collins St (North),41414,0,N,15.5,N,9.2,N,19.7,2,4771000,2.51
24/10/2018,Southern Cross Station,27033,0,N,15.5,N,9.2,N,19.7,2,4771000,2.51
24/10/2018,QV Market-Peel St,3344,0,N,15.5,N,9.2,N,19.7,2,4771000,2.51
24/10/2018,Melbourne Central,-24,0,N,15.5,N,9.2,N,19.7,2,4771000,2.51
24/10/2018,Collins Place (North),11328,0,N,15.5,N,9.2,N,19.7,2,4771000,2.51
24/10/2018,Chinatown-Swanston St (North),13347,0,N,15.5,N,9.2,N,19.7,2,4771000,2.51
24/10/2018,Bourke Street Mall (North),31853,0,N,15.5,N,9.2,N,19.7,2,4771000,2.51
23/10/2018,Melbourne Central,-24,0,N,18.8,N,13,N,16.7,1,4771000,2.51
23/10/2018,Bourke Street Mall (North),27412,0,N,18.8,N,13,N,16.7,1,4771000,2.51
23/10/2018,Chinatown-Swanston St (North),12202,0,N,18.8,N,13,N,16.7,1,4771000,2.51
23/10/2018,Collins Place (North),11883,0,N,18.8,N,13,N,16.7,1,4771000,2.51
23/10/2018,Spencer St-Collins St (North),40743,0,N,18.8,N,13,N,16.7,1,4771000,2.51
23/10/2018,QV Market-Peel St,3311,0,N,18.8,N,13,N,16.7,1,4771000,2.51
23/10/2018,Southern Cross Station,28499,0,N,18.8,N,13,N,16.7,1,4771000,2.51
22/10/2018,Spencer St-Collins St (North),39824,0,N,27,N,8.9,N,25.7,0,4771000,2.51
22/10/2018,Southern Cross Station,27038,0,N,27,N,8.9,N,25.7,0,4771000,2.51
22/10/2018,QV Market-Peel St,2776,0,N,27,N,8.9,N,25.7,0,4771000,2.51
