date,total_people
2016-03-13,744988.0
2016-03-12,729206.0
2016-03-11,825963.0
2016-03-10,669124.0
2016-03-09,659105.0
2016-03-08,651033.0
2016-03-07,671379.0
2016-03-06,516608.0
2016-03-05,608906.0
2016-03-04,763801.0
2016-03-03,707384.0
2016-03-02,692486.0
2016-03-01,678997.0
2016-02-29,675330.0
2016-02-28,590129.0
2016-02-27,639268.0
2016-02-26,768799.0
2016-02-25,690246.0
2016-02-24,669871.0
2016-02-23,617877.0
2016-02-22,632712.0
2016-02-21,719771.0
2016-02-20,884271.0
2016-02-19,735996.0
2016-02-18,706325.0
2016-02-17,681281.0
2016-02-16,640022.0
2016-02-15,658105.0
2016-02-14,679502.0
2016-02-13,666843.0
2016-02-12,787146.0
2016-02-11,697604.0
2016-02-10,685016.0
2016-02-09,663034.0
2016-02-08,663640.0
2016-02-07,541225.0
2016-02-06,646129.0
2016-02-05,734482.0
2016-02-04,660916.0
2016-02-03,600843.0
2016-02-02,604240.0
2016-02-01,624394.0
2016-01-31,492709.0
2016-01-30,592781.0
2016-01-29,680281.0
2016-01-28,631726.0
2016-01-27,625764.0
2016-01-26,684224.0
2016-01-25,673716.0
2016-01-24,558893.0
2016-01-23,611845.0
2016-01-22,709720.0
2016-01-21,719531.0
2016-01-20,696965.0
2016-01-19,651976.0
2016-01-18,628612.0
2016-01-17,549346.0
2016-01-16,587375.0
2016-01-15,723878.0
2016-01-14,612006.0
2016-01-13,525846.0
2016-01-12,626747.0
2016-01-11,517276.0
2016-01-10,426207.0
2016-01-09,540042.0
2016-01-08,628969.0
2016-01-07,604754.0
2016-01-06,612086.0
2016-01-05,565775.0
2016-01-04,537629.0
2016-01-03,433175.0
2016-01-02,487141.0
2016-01-01,504326.0
2015-12-31,519915.0
2015-12-30,485650.0
2015-12-29,553360.0
2015-12-28,566392.0
2015-12-27,565176.0
2015-12-26,589121.0
2015-12-25,353390.0
2015-12-24,600717.0
2015-12-23,754574.0
2015-12-22,743509.0
2015-12-21,701828.0
2015-12-20,431512.0
2015-12-19,482831.0
2015-12-18,728229.0
2015-12-17,686432.0
2015-12-16,732602.0
2015-12-15,681445.0
2015-12-14,663866.0
2015-12-13,545308.0
2015-12-12,642569.0
2015-12-11,743671.0
2015-12-10,738220.0
2015-12-09,705665.0
2015-12-08,658562.0
2015-12-07,638867.0
2015-12-06,613891.0
2015-12-05,664222.0
2015-12-04,783013.0
2015-12-03,667345.0
2015-12-02,648178.0
2015-12-01,624223.0
2015-11-30,614523.0
2015-11-29,525846.0
2015-11-28,649857.0
2015-11-27,774868.0
2015-11-26,627823.0
2015-11-25,651178.0
2015-11-24,678137.0
2015-11-23,640225.0
2015-11-22,498060.0
2015-11-21,565096.0
2015-11-20,691448.0
2015-11-19,695643.0
2015-11-18,685270.0
2015-11-17,648475.0
2015-11-16,650755.0
2015-11-15,538874.0
2015-11-14,596002.0
2015-11-13,766088.0
2015-11-12,687995.0
2015-11-11,647693.0
2015-11-10,592184.0
2015-11-09,568091.0
2015-11-08,463810.0
2015-11-07,544583.0
2015-11-06,618563.0
2015-11-05,532507.0
2015-11-04,563429.0
2015-11-03,386891.0
2015-11-02,588911.0
2015-11-01,434441.0
2015-10-31,479228.0
2015-10-30,674785.0
2015-10-29,591567.0
2015-10-28,565055.0
2015-10-27,564087.0
2015-10-26,492038.0
2015-10-25,454826.0
2015-10-24,527791.0
2015-10-23,661125.0
2015-10-22,554792.0
2015-10-21,522779.0
2015-10-20,551158.0
2015-10-19,560886.0
2015-10-18,490180.0
2015-10-17,558946.0
2015-10-16,643133.0
2015-10-15,591042.0
2015-10-14,589085.0
2015-10-13,560961.0
2015-10-12,499765.0
2015-10-11,428364.0
2015-10-10,513612.0
2015-10-09,680148.0
2015-10-08,611105.0
2015-10-07,570340.0
2015-10-06,520696.0
2015-10-05,544238.0
2015-10-04,443982.0
2015-10-03,529010.0
2015-10-02,661332.0
2015-10-01,755349.0
2015-09-30,638387.0
2015-09-29,634086.0
2015-09-28,615087.0
2015-09-27,514270.0
2015-09-26,594779.0
2015-09-25,733034.0
2015-09-24,646297.0
2015-09-23,600571.0
2015-09-22,580660.0
2015-09-21,542960.0
2015-09-20,491637.0
2015-09-19,570851.0
2015-09-18,657884.0
2015-09-17,559719.0
2015-09-16,585490.0
2015-09-15,548543.0
2015-09-14,577092.0
2015-09-13,534928.0
2015-09-12,557791.0
2015-09-11,698757.0
2015-09-10,632304.0
2015-09-09,571769.0
2015-09-08,541080.0
2015-09-07,509272.0
2015-09-06,397706.0
2015-09-05,544846.0
2015-09-04,649930.0
2015-09-03,552301.0
2015-09-02,543503.0
2015-09-01,576545.0
2015-08-31,529808.0
2015-08-30,457752.0
2015-08-29,500014.0
2015-08-28,720700.0
2015-08-27,543609.0
2015-08-26,555001.0
2015-08-25,526113.0
2015-08-24,512597.0
2015-08-23,426670.0
2015-08-22,554229.0
2015-08-21,638838.0
2015-08-20,580311.0
2015-08-19,554800.0
2015-08-18,499064.0
2015-08-17,481263.0
2015-08-16,450219.0
2015-08-15,578334.0
2015-08-14,673007.0
2015-08-13,570213.0
2015-08-12,553739.0
2015-08-11,563745.0
2015-08-10,536184.0
2015-08-09,478024.0
2015-08-08,559364.0
2015-08-07,685634.0
2015-08-06,573445.0
2015-08-05,570706.0
2015-08-04,564602.0
2015-08-03,526305.0
2015-08-02,428188.0
2015-08-01,530928.0
2015-07-31,722927.0
2015-07-30,548530.0
2015-07-29,581402.0
2015-07-28,576689.0
2015-07-27,541731.0
2015-07-26,510081.0
2015-07-25,603297.0
2015-07-24,778604.0
2015-07-23,644210.0
2015-07-22,587308.0
2015-07-21,589152.0
2015-07-20,571662.0
2015-07-19,476507.0
2015-07-18,619428.0
2015-07-17,643243.0
2015-07-16,575390.0
2015-07-15,552526.0
2015-07-14,486596.0
2015-07-13,479551.0
2015-07-12,280328.0
2015-07-11,474119.0
2015-07-10,693755.0
2015-07-09,607333.0
2015-07-08,620117.0
2015-07-07,559545.0
2015-07-06,487470.0
2015-07-05,477381.0
2015-07-04,473859.0
2015-07-03,711021.0
2015-07-02,603575.0
2015-07-01,625939.0
2015-06-30,560718.0
2015-06-29,580211.0
2015-06-28,454599.0
2015-06-27,555121.0
2015-06-26,679438.0
2015-06-25,609707.0
2015-06-24,594201.0
2015-06-23,553216.0
2015-06-22,514264.0
2015-06-21,413203.0
2015-06-20,522182.0
2015-06-19,663907.0
2015-06-18,593200.0
2015-06-17,592878.0
2015-06-16,547417.0
2015-06-15,534232.0
2015-06-14,399377.0
2015-06-13,495094.0
2015-06-12,638500.0
2015-06-11,574653.0
2015-06-10,548330.0
2015-06-09,525874.0
2015-06-08,434190.0
2015-06-07,524421.0
2015-06-06,611057.0
2015-06-05,658633.0
2015-06-04,522794.0
2015-06-03,562320.0
2015-06-02,513488.0
2015-06-01,508837.0
2015-05-31,352733.0
2015-05-30,498326.0
2015-05-29,658224.0
2015-05-28,598084.0
2015-05-27,577050.0
2015-05-26,553950.0
2015-05-25,536204.0
2015-05-24,417544.0
2015-05-23,543309.0
2015-05-22,671081.0
2015-05-21,563609.0
2015-05-20,563663.0
2015-05-19,535148.0
2015-05-18,565261.0
2015-05-17,466679.0
2015-05-16,555465.0
2015-05-15,664724.0
2015-05-14,567136.0
2015-05-13,532724.0
2015-05-12,541069.0
2015-05-11,506087.0
2015-05-10,393375.0
2015-05-09,510947.0
2015-05-08,665041.0
2015-05-07,560168.0
2015-05-06,543517.0
2015-05-05,507001.0
2015-05-04,544357.0
2015-05-03,451703.0
2015-05-02,556620.0
2015-05-01,746473.0
2015-04-30,573466.0
2015-04-29,556665.0
2015-04-28,514911.0
2015-04-27,498389.0
2015-04-26,396796.0
2015-04-25,611420.0
2015-04-24,666309.0
2015-04-23,579729.0
2015-04-22,547046.0
2015-04-21,537536.0
2015-04-20,532602.0
2015-04-19,380882.0
2015-04-18,550597.0
2015-04-17,683247.0
2015-04-16,625644.0
2015-04-15,606097.0
2015-04-14,576670.0
2015-04-13,562429.0
2015-04-12,458063.0
2015-04-11,582650.0
2015-04-10,769802.0
2015-04-09,660206.0
2015-04-08,621429.0
2015-04-07,510773.0
2015-04-06,421850.0
2015-04-05,465547.0
2015-04-04,573686.0
2015-04-03,475088.0
2015-04-02,671655.0
2015-04-01,626235.0
2015-03-31,643688.0
2015-03-30,640568.0
2015-03-29,598737.0
2015-03-28,619782.0
2015-03-27,698875.0
2015-03-26,617300.0
2015-03-25,617603.0
2015-03-24,548671.0
2015-03-23,536607.0
2015-03-22,546893.0
2015-03-21,575885.0
2015-03-20,692461.0
2015-03-19,623386.0
2015-03-18,612861.0
2015-03-17,579014.0
2015-03-16,593256.0
2015-03-15,490318.0
2015-03-14,572853.0
2015-03-13,728674.0
2015-03-12,617894.0
2015-03-11,620529.0
2015-03-10,573100.0
2015-03-09,624634.0
2015-03-08,748319.0
2015-03-07,654889.0
2015-03-06,653919.0
2015-03-05,613819.0
2015-03-04,636343.0
2015-03-03,601661.0
2015-03-02,573958.0
2015-03-01,476615.0
2015-02-28,464748.0
2015-02-27,635608.0
2015-02-26,579311.0
2015-02-25,585320.0
2015-02-24,562586.0
2015-02-23,504252.0
2015-02-22,632064.0
2015-02-21,635512.0
2015-02-20,634300.0
2015-02-19,587812.0
2015-02-18,569577.0
2015-02-17,506038.0
2015-02-16,475738.0
2015-02-15,400971.0
2015-02-14,527609.0
2015-02-13,526808.0
2015-02-12,510833.0
2015-02-11,472027.0
2015-02-10,485533.0
2015-02-09,471496.0
2015-02-08,349916.0
2015-02-07,411020.0
2015-02-06,547175.0
2015-02-05,514058.0
2015-02-04,495780.0
2015-02-03,473312.0
2015-02-02,460912.0
2015-02-01,333982.0
2015-01-31,330221.0
2015-01-30,460400.0
2015-01-29,416565.0
2015-01-28,416674.0
2015-01-27,383761.0
2015-01-26,398493.0
2015-01-25,341828.0
2015-01-24,379489.0
2015-01-23,470908.0
2015-01-22,407796.0
2015-01-21,404459.0
2015-01-20,416157.0
2015-01-19,404120.0
2015-01-18,307920.0
2015-01-17,315354.0
2015-01-16,436832.0
2015-01-15,384726.0
2015-01-14,375078.0
2015-01-13,341478.0
2015-01-12,377117.0
2015-01-11,283638.0
2015-01-10,311530.0
2015-01-09,386259.0
2015-01-08,366479.0
2015-01-07,333413.0
2015-01-06,374931.0
2015-01-05,374902.0
2015-01-04,286656.0
2015-01-03,229507.0
2015-01-02,303485.0
2015-01-01,350287.0
2014-12-31,469990.0
2014-12-30,369482.0
2014-12-29,344886.0
2014-12-28,319736.0
2014-12-27,364547.0
2014-12-26,414909.0
2014-12-25,225459.0
2014-12-24,417700.0
2014-12-23,445055.0
2014-12-22,451682.0
2014-12-21,346673.0
2014-12-20,411307.0
2014-12-19,527121.0
2014-12-18,464399.0
2014-12-17,509171.0
2014-12-16,448226.0
2014-12-15,439368.0
2014-12-14,353645.0
2014-12-13,419487.0
2014-12-12,540635.0
2014-12-11,473359.0
2014-12-10,479030.0
2014-12-09,458168.0
2014-12-08,450808.0
2014-12-07,321620.0
2014-12-06,413830.0
2014-12-05,509134.0
2014-12-04,468031.0
2014-12-03,437796.0
2014-12-02,448103.0
2014-12-01,423883.0
2014-11-30,326648.0
2014-11-29,377570.0
2014-11-28,497139.0
2014-11-27,466034.0
2014-11-26,448345.0
2014-11-25,446543.0
2014-11-24,379019.0
2014-11-23,338639.0
2014-11-22,382935.0
2014-11-21,534351.0
2014-11-20,451510.0
2014-11-19,488941.0
2014-11-18,462338.0
2014-11-17,446106.0
2014-11-16,318734.0
2014-11-15,416942.0
2014-11-14,538594.0
2014-11-13,486029.0
2014-11-12,453659.0
2014-11-11,431841.0
2014-11-10,435133.0
2014-11-09,320615.0
2014-11-08,343677.0
2014-11-07,524809.0
2014-11-06,467976.0
2014-11-05,453678.0
2014-11-04,265924.0
2014-11-03,490759.0
2014-11-02,317372.0
2014-11-01,307067.0
2014-10-31,493781.0
2014-10-30,441429.0
2014-10-29,444359.0
2014-10-28,423648.0
2014-10-27,381555.0
2014-10-26,360197.0
2014-10-25,427325.0
2014-10-24,521042.0
2014-10-23,430229.0
2014-10-22,431685.0
2014-10-21,446160.0
2014-10-20,458830.0
2014-10-19,330132.0
2014-10-18,388776.0
2014-10-17,531695.0
2014-10-16,463823.0
2014-10-15,449597.0
2014-10-14,425495.0
2014-10-13,386852.0
2014-10-12,345849.0
2014-10-11,410228.0
2014-10-10,537258.0
2014-10-09,467993.0
2014-10-08,443186.0
2014-10-07,427136.0
2014-10-06,405806.0
2014-10-05,334723.0
2014-10-04,434405.0
2014-10-03,556845.0
2014-10-02,484852.0
2014-10-01,468191.0
2014-09-30,419803.0
2014-09-29,464420.0
2014-09-28,336590.0
2014-09-27,372418.0
2014-09-26,587864.0
2014-09-25,458825.0
2014-09-24,433194.0
2014-09-23,476363.0
2014-09-22,450181.0
2014-09-21,345579.0
2014-09-20,387927.0
2014-09-19,497409.0
2014-09-18,425996.0
2014-09-17,419532.0
2014-09-16,392009.0
2014-09-15,409472.0
2014-09-14,325296.0
2014-09-13,391302.0
2014-09-12,498854.0
2014-09-11,422475.0
2014-09-10,432612.0
2014-09-09,395095.0
2014-09-08,410051.0
2014-09-07,323349.0
2014-09-06,409477.0
2014-09-05,514644.0
2014-09-04,440740.0
2014-09-03,422994.0
2014-09-02,409399.0
2014-09-01,549648.0
2014-08-31,228227.0
2014-08-30,301909.0
2014-08-29,360676.0
2014-08-28,314786.0
2014-08-27,310899.0
2014-08-26,273558.0
2014-08-25,276551.0
2014-08-24,213796.0
2014-08-23,295641.0
2014-08-22,377278.0
2014-08-21,294627.0
2014-08-20,299993.0
2014-08-19,266084.0
2014-08-18,246014.0
2014-08-17,234125.0
2014-08-16,289709.0
2014-08-15,385649.0
2014-08-14,318185.0
2014-08-13,304290.0
2014-08-12,294637.0
2014-08-11,276689.0
2014-08-10,205568.0
2014-08-09,255451.0
2014-08-08,344802.0
2014-08-07,316183.0
2014-08-06,353353.0
2014-08-05,327067.0
2014-08-04,259534.0
2014-08-03,218760.0
2014-08-02,248766.0
2014-08-01,278940.0
2014-07-31,302187.0
2014-07-30,326522.0
2014-07-29,304662.0
2014-07-28,311497.0
2014-07-27,296783.0
2014-07-26,297490.0
2014-07-25,421029.0
2014-07-24,352929.0
2014-07-23,357011.0
2014-07-22,322395.0
2014-07-21,309633.0
2014-07-20,255272.0
2014-07-19,301104.0
2014-07-18,369563.0
2014-07-17,321903.0
2014-07-16,418839.0
2014-07-15,330749.0
2014-07-14,320967.0
2014-07-13,261635.0
2014-07-12,289834.0
2014-07-11,425256.0
2014-07-10,364204.0
2014-07-09,332273.0
2014-07-08,359837.0
2014-07-07,346199.0
2014-07-06,271043.0
2014-07-05,308392.0
2014-07-04,413498.0
2014-07-03,375942.0
2014-07-02,368694.0
2014-07-01,350867.0
2014-06-30,325960.0
2014-06-29,191917.0
2014-06-28,357535.0
2014-06-27,480176.0
2014-06-26,367709.0
2014-06-25,351509.0
2014-06-24,311708.0
2014-06-23,329623.0
2014-06-22,281670.0
2014-06-21,348305.0
2014-06-20,419772.0
2014-06-19,361832.0
2014-06-18,347464.0
2014-06-17,347181.0
2014-06-16,319430.0
2014-06-15,261966.0
2014-06-14,309852.0
2014-06-13,419634.0
2014-06-12,373674.0
2014-06-11,354243.0
2014-06-10,346380.0
2014-06-09,277728.0
2014-06-08,297934.0
2014-06-07,334270.0
2014-06-06,436176.0
2014-06-05,379411.0
2014-06-04,349899.0
2014-06-03,329971.0
2014-06-02,365145.0
2014-06-01,298101.0
2014-05-31,455223.0
2014-05-30,559890.0
2014-05-29,445438.0
2014-05-28,439224.0
2014-05-27,419507.0
2014-05-26,416185.0
2014-05-25,346817.0
2014-05-24,428553.0
2014-05-23,524290.0
2014-05-22,471872.0
2014-05-21,479620.0
2014-05-20,434426.0
2014-05-19,425480.0
2014-05-18,351960.0
2014-05-17,441449.0
2014-05-16,527712.0
2014-05-15,456044.0
2014-05-14,427479.0
2014-05-13,414047.0
2014-05-12,410181.0
2014-05-11,348170.0
2014-05-10,363371.0
2014-05-09,496674.0
2014-05-08,450632.0
2014-05-07,413809.0
2014-05-06,409307.0
2014-05-05,386588.0
2014-05-04,295471.0
2014-05-03,365328.0
2014-05-02,483907.0
2014-05-01,438215.0
2014-04-30,303740.0
2014-04-29,281552.0
2014-04-28,289992.0
2014-04-27,237689.0
2014-04-26,281771.0
2014-04-25,356592.0
2014-04-24,346567.0
2014-04-23,322094.0
2014-04-22,287794.0
2014-04-21,244364.0
2014-04-20,268775.0
2014-04-19,325410.0
2014-04-18,237970.0
2014-04-17,418363.0
2014-04-16,372690.0
2014-04-15,381397.0
2014-04-14,361535.0
2014-04-13,364174.0
2014-04-12,354884.0
2014-04-11,416277.0
2014-04-10,270667.0
2014-04-09,340415.0
2014-04-08,335517.0
2014-04-07,368910.0
2014-04-06,343021.0
2014-04-05,366914.0
2014-04-04,416401.0
2014-04-03,358467.0
2014-04-02,330247.0
2014-04-01,326316.0
2014-03-31,366979.0
2014-03-30,274192.0
2014-03-29,350343.0
2014-03-28,358298.0
2014-03-27,387681.0
2014-03-26,373030.0
2014-03-25,368428.0
2014-03-24,342404.0
2014-03-23,278406.0
2014-03-22,323098.0
2014-03-21,438393.0
2014-03-20,365923.0
2014-03-19,396871.0
2014-03-18,383754.0
2014-03-17,391330.0
2014-03-16,299786.0
2014-03-15,332933.0
2014-03-14,465720.0
2014-03-13,392316.0
2014-03-12,407827.0
2014-03-11,306825.0
2014-03-10,298396.0
2014-03-09,391983.0
2014-03-08,400320.0
2014-03-07,440662.0
2014-03-06,130968.0
2014-03-05,386151.0
2014-03-04,377417.0
2014-03-03,376483.0
2014-03-02,277362.0
2014-03-01,331601.0
2014-02-28,495696.0
2014-02-27,443718.0
2014-02-26,426282.0
2014-02-25,397373.0
2014-02-24,450824.0
2014-02-23,486682.0
2014-02-22,635722.0
2014-02-21,454794.0
2014-02-20,423455.0
2014-02-19,429935.0
2014-02-18,450030.0
2014-02-17,433829.0
2014-02-16,311039.0
2014-02-15,373019.0
2014-02-14,514907.0
2014-02-13,415382.0
2014-02-12,419277.0
2014-02-11,414971.0
2014-02-10,392757.0
2014-02-09,246742.0
2014-02-08,291607.0
2014-02-07,427392.0
2014-02-06,402440.0
2014-02-05,422594.0
2014-02-04,402921.0
2014-02-03,342869.0
2014-02-02,303120.0
2014-02-01,373824.0
