date,total_people,total_rain,rain_quality,max_temp,max_temp_quality,min_temp,min_temp_quality,solar_exp,WeekDay,population_annual,population_change_annual
12/03/2020,868994,0,N,29.5,Y,16.6,Y,19.5,3,4968000,2.01
11/03/2020,860286,0,N,29.5,Y,12.6,Y,15.7,2,4968000,2.01
10/03/2020,840814,0,N,22.3,Y,10.3,Y,21.9,1,4968000,2.01
9/03/2020,696995,0,N,21,Y,12.3,Y,19.7,0,4968000,2.01
8/03/2020,815973,0,N,22.4,Y,13.9,Y,19.5,6,4968000,2.01
7/03/2020,804962,0.2,N,20,Y,15.4,Y,17.1,5,4968000,2.01
6/03/2020,957714,7,N,19,Y,15.9,Y,12.7,4,4968000,2.01
5/03/2020,760975,54.6,N,20.3,Y,15.4,Y,4.3,3,4968000,2.01
4/03/2020,863281,0,N,23.5,Y,13.6,Y,7.1,2,4968000,2.01
3/03/2020,871127,0,N,19.5,Y,14.7,Y,15.9,1,4968000,2.01
2/03/2020,836800,3,N,18.4,Y,14.2,Y,21.1,0,4968000,2.01
1/03/2020,605182,0,N,32.1,Y,13.2,Y,20.8,6,4968000,2.01
29/02/2020,756577,0,N,22.4,Y,14.7,Y,22.8,5,4968000,2.01
28/02/2020,960780,0,N,20.1,Y,13.1,Y,17.6,4,4968000,2.01
27/02/2020,815971,0.2,N,19.7,Y,11,Y,11.1,3,4968000,2.01
26/02/2020,841222,4,N,19.2,Y,16.2,Y,19.3,2,4968000,2.01
25/02/2020,758601,3.6,N,31.6,Y,18.4,Y,10.6,1,4968000,2.01
24/02/2020,720378,0,N,23.7,Y,16.8,Y,5.4,0,4968000,2.01
23/02/2020,571254,0,N,34,Y,13.3,Y,21.6,6,4968000,2.01
22/02/2020,718490,0,N,21.1,Y,11.4,Y,25.4,5,4968000,2.01
21/02/2020,863110,2.8,N,19.6,Y,13.5,Y,17.1,4,4968000,2.01
20/02/2020,849693,3.2,N,18.7,Y,14.2,Y,15.2,3,4968000,2.01
19/02/2020,742758,38,N,19.7,Y,13.3,Y,12.9,2,4968000,2.01
18/02/2020,665985,0,N,21.8,Y,17.6,Y,7.3,1,4968000,2.01
17/02/2020,795242,0,N,25.6,Y,15.2,Y,26.4,0,4968000,2.01
16/02/2020,558600,2.8,N,26.4,Y,16.9,Y,23.8,6,4968000,2.01
15/02/2020,567766,5.4,N,19.3,Y,18.9,Y,2.4,5,4968000,2.01
14/02/2020,803377,0,N,33.7,Y,20.3,Y,10.6,4,4968000,2.01
13/02/2020,761493,0,N,31.7,Y,19.4,Y,26.7,3,4968000,2.01
12/02/2020,752262,0,N,27.7,Y,19.1,Y,17.3,2,4968000,2.01
11/02/2020,720231,0,N,25.9,Y,19.5,Y,19.1,1,4968000,2.01
10/02/2020,674653,0.6,N,27.7,Y,18.5,Y,15,0,4968000,2.01
9/02/2020,493995,0,N,28.2,Y,19.6,Y,19.9,6,4968000,2.01
8/02/2020,607363,0,N,29.4,Y,17.4,Y,27.5,5,4968000,2.01
7/02/2020,759566,0,N,23.2,Y,16.5,Y,18.4,4,4968000,2.01
6/02/2020,721113,0,N,25.5,Y,13.7,Y,25,3,4968000,2.01
5/02/2020,723076,0,N,20.1,Y,10.8,Y,27.1,2,4968000,2.01
4/02/2020,694891,0,N,19.7,Y,11.3,Y,28.6,1,4968000,2.01
3/02/2020,669407,0,N,17.7,Y,13.2,Y,22.7,0,4968000,2.01
2/02/2020,532898,14.8,N,25.1,Y,14.2,Y,21,6,4968000,2.01
1/02/2020,450930,0.8,N,29.3,Y,23.5,Y,1.8,5,4968000,2.01
31/01/2020,648424,0,N,42.9,Y,21.5,Y,18.3,4,4968000,2.01
30/01/2020,719068,0,N,39.4,Y,16.4,Y,29.3,3,4968000,2.01
29/01/2020,720048,0,N,31.5,Y,15.2,Y,29.5,2,4968000,2.01
28/01/2020,737151,0,N,25.4,Y,13.6,Y,26.5,1,4968000,2.01
27/01/2020,508726,0,N,23.1,Y,12.8,Y,26.1,0,4968000,2.01
26/01/2020,694274,0,N,23.6,Y,15.8,Y,24,6,4968000,2.01
25/01/2020,751396,0,N,27.4,Y,13,Y,30,5,4968000,2.01
24/01/2020,933571,1.2,N,24.1,Y,11.7,Y,20.6,4,4968000,2.01
23/01/2020,807984,22.8,N,22.6,Y,12.9,Y,13.4,3,4968000,2.01
22/01/2020,808750,0,N,31.7,Y,14.1,Y,12.4,2,4968000,2.01
21/01/2020,872150,44,N,23.5,Y,14.8,Y,28.4,1,4968000,2.01
20/01/2020,647667,0.4,N,21.8,Y,19.1,Y,8.8,0,4968000,2.01
19/01/2020,589948,0,N,25.5,Y,17.5,Y,23.9,6,4968000,2.01
18/01/2020,687306,0,N,29.4,Y,13.9,Y,27.2,5,4968000,2.01
17/01/2020,852154,0,N,24.8,Y,14.4,Y,24.4,4,4968000,2.01
16/01/2020,766186,19.6,N,19.6,Y,15.7,Y,18.6,3,4968000,2.01
15/01/2020,628554,0,N,36.8,Y,19.5,Y,20.8,2,4968000,2.01
14/01/2020,678855,0,N,33.8,Y,16.7,Y,27.4,1,4968000,2.01
13/01/2020,721347,0,N,32.2,Y,12.7,Y,28.1,0,4968000,2.01
12/01/2020,550122,0,N,19.9,Y,14.2,Y,21.9,6,4968000,2.01
11/01/2020,625729,15.6,N,19.3,Y,13.5,Y,18.2,5,4968000,2.01
10/01/2020,707098,0,N,32.9,Y,20.1,Y,10.1,4,4968000,2.01
9/01/2020,736507,0,N,31.9,Y,17.9,Y,29.8,3,4968000,2.01
8/01/2020,788364,0,N,23.8,Y,16.8,Y,26.9,2,4968000,2.01
7/01/2020,714159,1.2,N,20.1,Y,12.6,Y,7.7,1,4968000,2.01
6/01/2020,636000,8.2,N,18,Y,11.9,Y,2.7,0,4968000,2.01
5/01/2020,479875,2.2,N,16.7,Y,12.7,Y,5.1,6,4968000,2.01
4/01/2020,601336,0,N,26.8,Y,18.6,Y,22.8,5,4968000,2.01
3/01/2020,664722,0,N,36.6,Y,13.7,Y,30.7,4,4968000,2.01
2/01/2020,718304,0,N,25,Y,12.8,Y,31.6,3,4968000,2.01
1/01/2020,667827,0,N,24.9,Y,11.8,Y,31.6,2,4968000,2.01
31/12/2019,882507,2.4,N,21.2,Y,15.3,Y,29.3,1,4870000,2.08
30/12/2019,498226,0,N,40.8,Y,19.7,Y,18.8,0,4870000,2.08
29/12/2019,614465,0,N,33.2,Y,16.8,Y,31.9,6,4870000,2.08
28/12/2019,655015,0,N,28.4,Y,16.7,Y,20.6,5,4870000,2.08
27/12/2019,737395,0,N,23.9,Y,13.6,Y,31.6,4,4870000,2.08
26/12/2019,799803,0,N,20.5,Y,16.5,Y,26.2,3,4870000,2.08
25/12/2019,476742,0,N,27.9,Y,14,Y,32,2,4870000,2.08
24/12/2019,747363,0,N,24.5,Y,14.1,Y,31.4,1,4870000,2.08
23/12/2019,809491,0,N,20,Y,12.1,Y,29.2,0,4870000,2.08
22/12/2019,687461,0,N,19.6,Y,13.1,Y,31.5,6,4870000,2.08
21/12/2019,692160,0,N,20.2,Y,16.9,Y,28.3,5,4870000,2.08
20/12/2019,698499,0,N,43.5,Y,13.7,Y,31.4,4,4870000,2.08
19/12/2019,878420,0,N,23.3,Y,17.2,Y,29.3,3,4870000,2.08
18/12/2019,806436,0,N,40.1,Y,15.9,Y,29.3,2,4870000,2.08
17/12/2019,834284,0,N,26.3,Y,12.6,Y,29.5,1,4870000,2.08
16/12/2019,808250,0,N,22.6,Y,13,Y,21.7,0,4870000,2.08
15/12/2019,659284,0,N,21.7,Y,15.1,Y,16.4,6,4870000,2.08
14/12/2019,747320,0,N,20.1,Y,14.1,Y,10.4,5,4870000,2.08
13/12/2019,912501,0,N,20.9,Y,11.4,Y,24.8,4,4870000,2.08
12/12/2019,839040,0,N,18.4,Y,13.4,Y,22.7,3,4870000,2.08
11/12/2019,814967,0,N,18.1,Y,13.4,Y,21.8,2,4870000,2.08
10/12/2019,800515,0,N,17.2,Y,14.3,Y,22.2,1,4870000,2.08
9/12/2019,738986,0,N,38,Y,16.3,Y,28.6,0,4870000,2.08
8/12/2019,678336,0,N,27.6,Y,13.8,Y,30.8,6,4870000,2.08
7/12/2019,800146,0,N,21,Y,11.2,Y,30.3,5,4870000,2.08
6/12/2019,910513,0,N,20.8,Y,13.3,Y,18.2,4,4870000,2.08
5/12/2019,855612,0,N,23.9,Y,12.3,Y,20.4,3,4870000,2.08
4/12/2019,795036,0,N,23,Y,12.1,Y,20.3,2,4870000,2.08
3/12/2019,752360,0.4,N,22.2,Y,11,Y,19.2,1,4870000,2.08
2/12/2019,697807,3.4,N,15.5,Y,9.8,Y,18.2,0,4870000,2.08
1/12/2019,510713,0,N,16.8,Y,12.2,Y,9.8,6,4870000,2.08
30/11/2019,730625,8,N,18.4,N,10.3,N,26.7,5,4870000,2.08
29/11/2019,939771,0,N,19.7,N,11.9,N,21.9,4,4870000,2.08
28/11/2019,888058,0,N,21.1,N,11.4,N,30.7,3,4870000,2.08
27/11/2019,835361,0,N,24.8,N,8.6,N,31,2,4870000,2.08
26/11/2019,733310,2,N,16.4,N,11.4,N,22.2,1,4870000,2.08
25/11/2019,761179,0,N,27.4,N,11.4,N,18,0,4870000,2.08
24/11/2019,664287,0,N,23.7,N,11.9,N,30.6,6,4870000,2.08
23/11/2019,754533,0,N,23.8,N,10.1,N,24.6,5,4870000,2.08
22/11/2019,951211,0,N,20,N,13.6,N,28.3,4,4870000,2.08
21/11/2019,780302,0,N,40.9,N,14,N,18.8,3,4870000,2.08
20/11/2019,873534,0,N,34.7,N,9.4,N,30.1,2,4870000,2.08
19/11/2019,827380,0,N,18.6,N,11.4,N,27.9,1,4870000,2.08
18/11/2019,798203,0,N,26.9,N,8.5,N,29.9,0,4870000,2.08
17/11/2019,628328,0,N,16.2,N,10.8,N,24.1,6,4870000,2.08
16/11/2019,735825,0,N,17.2,N,9.2,N,23.9,5,4870000,2.08
15/11/2019,952362,0,N,18.5,N,13,N,12.4,4,4870000,2.08
14/11/2019,859548,0.8,N,22.4,N,12.1,N,19.7,3,4870000,2.08
13/11/2019,770361,1.6,N,17.3,N,9.1,N,12,2,4870000,2.08
12/11/2019,720188,0.6,N,17.4,N,11.5,N,12.7,1,4870000,2.08
11/11/2019,776489,0,N,29.6,N,10,N,27.4,0,4870000,2.08
10/11/2019,542449,0.2,N,18.1,N,10.8,N,13.5,6,4870000,2.08
9/11/2019,608867,6.4,N,14.2,N,7.6,N,9.8,5,4870000,2.08
8/11/2019,750423,6.8,N,15,N,10.3,N,16.1,4,4870000,2.08
7/11/2019,684743,0,N,17.7,N,11.5,N,8.3,3,4870000,2.08
6/11/2019,753353,0,N,24.1,N,10.5,N,19.9,2,4870000,2.08
5/11/2019,526929,10.2,N,19.6,N,7.7,N,27.4,1,4870000,2.08
4/11/2019,695188,1.2,N,16.2,N,9.5,N,11.2,0,4870000,2.08
3/11/2019,510847,12.4,N,20.7,N,12.8,N,7.8,6,4870000,2.08
2/11/2019,524651,4.2,N,18.9,N,15.8,N,2.2,5,4870000,2.08
1/11/2019,826277,0,N,34.3,N,20,N,22.8,4,4870000,2.08
31/10/2019,792324,0,N,33.7,N,14.2,N,25.5,3,4870000,2.08
30/10/2019,833066,0,N,25.1,N,13.8,N,27.2,2,4870000,2.08
29/10/2019,812298,0,N,30.5,N,9.7,N,27,1,4870000,2.08
28/10/2019,768211,1.4,N,21.6,N,8.7,N,26.3,0,4870000,2.08
27/10/2019,542353,1.2,N,17,N,10.3,N,10.1,6,4870000,2.08
26/10/2019,613684,3.8,N,15.5,N,9.6,N,17.2,5,4870000,2.08
25/10/2019,857737,0,N,21.6,N,16.8,N,10,4,4870000,2.08
24/10/2019,849638,0.2,N,33.8,N,13,N,26.1,3,4870000,2.08
23/10/2019,891204,0,N,27.9,N,8.2,N,26,2,4870000,2.08
22/10/2019,824769,0,N,19.6,N,11.9,N,23.7,1,4870000,2.08
21/10/2019,751876,0,N,17,N,11.5,N,19.6,0,4870000,2.08
20/10/2019,557428,0.8,N,16.4,N,10,N,14.7,6,4870000,2.08
19/10/2019,647409,0.8,N,15.3,N,9.4,N,15.8,5,4870000,2.08
18/10/2019,901479,0.8,N,22.1,N,7.3,N,23.2,4,4870000,2.08
17/10/2019,737963,4.4,N,15.2,N,9.5,N,9.6,3,4870000,2.08
16/10/2019,744200,0,N,20.4,N,13.3,N,11.4,2,4870000,2.08
15/10/2019,785251,0,N,18,N,13,Y,20.6,1,4870000,2.08
14/10/2019,750670,0.2,N,26.7,Y,13.6,N,20.2,0,4870000,2.08
13/10/2019,707220,0,N,23.1,N,9.4,N,19.6,6,4870000,2.08
12/10/2019,842641,0,N,20.4,N,8.2,N,20.1,5,4870000,2.08
11/10/2019,963548,0,N,18.9,N,9.5,N,17.5,4,4870000,2.08
10/10/2019,800287,0.2,N,14.7,N,10.2,N,12.6,3,4870000,2.08
9/10/2019,766114,5.8,N,15,N,8.5,N,19.3,2,4870000,2.08
8/10/2019,721724,2.6,Y,14.2,N,9.5,Y,17,1,4870000,2.08
7/10/2019,768347,0,N,16.4,Y,11.6,Y,15.1,0,4870000,2.08
6/10/2019,624821,0,Y,24.8,Y,12.9,Y,17.4,6,4870000,2.08
5/10/2019,734557,1.8,N,24.3,N,7.6,N,17.4,5,4870000,2.08
4/10/2019,790342,0,N,15.2,N,12.5,N,11,4,4870000,2.08
3/10/2019,836546,0,N,29.7,N,15.1,N,22,3,4870000,2.08
2/10/2019,825345,0,N,26.5,N,9.3,N,18.5,2,4870000,2.08
1/10/2019,785782,0,N,20.5,N,4.2,N,21.7,1,4870000,2.08
30/09/2019,666982,0,N,14.1,Y,10.1,Y,14.4,0,4870000,2.08
29/09/2019,508147,0,N,15.8,Y,9.1,Y,19,6,4870000,2.08
28/09/2019,586107,0.2,N,14.9,Y,7.2,Y,17.7,5,4870000,2.08
27/09/2019,564096,0,N,18.8,Y,12.3,Y,7.4,4,4870000,2.08
26/09/2019,924044,0,N,20.3,Y,8.3,Y,19.6,3,4870000,2.08
25/09/2019,784652,0,N,16.6,Y,8.7,Y,13.1,2,4870000,2.08
24/09/2019,730509,1.4,N,15.1,Y,8.3,Y,13.3,1,4870000,2.08
23/09/2019,675566,2,N,15.2,Y,8.9,Y,13.9,0,4870000,2.08
22/09/2019,514431,4.6,N,15.5,Y,7.9,Y,13.6,6,4870000,2.08
21/09/2019,566563,0,N,19.4,Y,14.5,Y,10.5,5,4870000,2.08
20/09/2019,952703,0,N,26.2,Y,15.7,Y,14.4,4,4870000,2.08
19/09/2019,772754,0,N,24,Y,8.2,Y,19.4,3,4870000,2.08
18/09/2019,755377,0,N,18.9,Y,4.3,Y,19.2,2,4870000,2.08
17/09/2019,719248,0,N,14.8,Y,3.6,Y,19,1,4870000,2.08
16/09/2019,717781,13,N,12.8,Y,9.7,Y,17.7,0,4870000,2.08
15/09/2019,477045,1.6,N,21.8,Y,12.4,Y,8.4,6,4870000,2.08
14/09/2019,707841,0,N,20,Y,9.3,Y,18.3,5,4870000,2.08
13/09/2019,911822,0,N,18.6,Y,7.7,Y,14,4,4870000,2.08
12/09/2019,781465,0,N,20.8,Y,11.1,Y,11.8,3,4870000,2.08
11/09/2019,780202,0,N,20.8,Y,5,Y,17.8,2,4870000,2.08
10/09/2019,749972,2.6,N,14.8,Y,7.7,Y,16.1,1,4870000,2.08
9/09/2019,685976,5.6,N,12.8,Y,6.8,Y,14.4,0,4870000,2.08
8/09/2019,465169,0.6,N,15.1,Y,8.2,Y,9.5,6,4870000,2.08
7/09/2019,612948,1,N,12.9,Y,8.8,Y,11.3,5,4870000,2.08
6/09/2019,891887,2,N,16,Y,11.3,Y,10.4,4,4870000,2.08
5/09/2019,805696,3.4,N,21.2,Y,8.7,Y,14.8,3,4870000,2.08
4/09/2019,780505,0,N,18.7,Y,8.2,Y,15.1,2,4870000,2.08
3/09/2019,796237,0.6,N,19.6,Y,9.2,Y,16.4,1,4870000,2.08
2/09/2019,733022,2.4,N,17.6,Y,10.2,Y,13.8,0,4870000,2.08
1/09/2019,513540,0,N,19.6,Y,11.1,Y,9.4,6,4870000,2.08
31/08/2019,733164,0,N,18.2,Y,5,Y,15.8,5,4870000,2.08
30/08/2019,935319,0.2,N,15.3,Y,2.3,Y,15.6,4,4870000,2.08
29/08/2019,772194,6.2,N,13,Y,6.1,Y,13.2,3,4870000,2.08
28/08/2019,673028,0,N,13.4,Y,8.3,Y,5,2,4870000,2.08
27/08/2019,771708,0,N,15.3,Y,4.2,Y,12.9,1,4870000,2.08
26/08/2019,757537,0,N,14.4,Y,5.3,Y,14.7,0,4870000,2.08
25/08/2019,632963,1.2,N,12.9,Y,6.5,Y,13.9,6,4870000,2.08
24/08/2019,941690,0,N,18,Y,7.9,Y,13,5,4870000,2.08
23/08/2019,1151467,0,N,15.1,Y,3.8,Y,14.5,4,4870000,2.08
22/08/2019,954561,1.6,N,13,Y,9.6,Y,11.3,3,4870000,2.08
21/08/2019,794653,0.2,N,16.6,Y,11.5,Y,11.5,2,4870000,2.08
20/08/2019,757580,0.4,N,17,Y,7.6,Y,7.2,1,4870000,2.08
19/08/2019,723227,4,N,12.3,Y,5.8,Y,12.8,0,4870000,2.08
18/08/2019,568825,0,N,19.4,Y,8.8,Y,9.3,6,4870000,2.08
17/08/2019,803418,3.8,N,16.5,Y,7,Y,13.4,5,4870000,2.08
16/08/2019,859167,0,N,16.9,Y,10.6,Y,6.3,4,4870000,2.08
15/08/2019,814273,0,N,16.2,Y,7.3,Y,10.5,3,4870000,2.08
14/08/2019,810276,0.2,N,13.8,Y,9.1,Y,6.7,2,4870000,2.08
13/08/2019,774318,0,N,13.1,Y,8.8,Y,7,1,4870000,2.08
12/08/2019,712706,8.8,N,12,Y,6.3,Y,9.9,0,4870000,2.08
11/08/2019,513664,6,N,12.9,Y,4.8,Y,11.4,6,4870000,2.08
10/08/2019,598197,4.2,N,12.5,Y,5.2,Y,6.6,5,4870000,2.08
9/08/2019,755943,2,N,10.1,Y,7.8,Y,7.3,4,4870000,2.08
8/08/2019,777878,10.8,N,13.9,Y,6.7,Y,9.6,3,4870000,2.08
7/08/2019,798544,0,N,14.1,Y,9.3,Y,7.5,2,4870000,2.08
6/08/2019,763293,0.4,N,13.5,Y,9.1,Y,4.5,1,4870000,2.08
5/08/2019,786555,0,N,15.8,Y,10,Y,10.7,0,4870000,2.08
4/08/2019,601540,1,N,13.1,Y,9.2,Y,7.2,6,4870000,2.08
3/08/2019,718026,0,N,13.9,Y,10,Y,6.2,5,4870000,2.08
2/08/2019,934659,0.4,N,12.7,Y,9.7,Y,7.4,4,4870000,2.08
1/08/2019,811215,0,N,13.8,Y,5.8,Y,8.6,3,4870000,2.08
31/07/2019,840338,0,N,12.5,Y,3,Y,11.3,2,4870000,2.08
30/07/2019,811772,0.8,N,12.5,Y,7.9,Y,8.7,1,4870000,2.08
29/07/2019,778098,0,N,14.6,Y,8.9,Y,9.9,0,4870000,2.08
28/07/2019,687803,0,N,15.1,Y,6.6,Y,10.2,6,4870000,2.08
27/07/2019,786789,6.8,N,15.3,Y,9.8,Y,8.7,5,4870000,2.08
26/07/2019,857069,0,N,14,Y,11,Y,5.9,4,4870000,2.08
25/07/2019,836084,0,N,14.8,Y,9.2,Y,5.2,3,4870000,2.08
24/07/2019,810743,8,N,14.4,Y,7,Y,7.8,2,4870000,2.08
23/07/2019,728809,1.6,N,15.2,Y,9.9,Y,8.2,1,4870000,2.08
22/07/2019,758856,0,N,15.6,Y,7.9,Y,10.6,0,4870000,2.08
21/07/2019,580256,0,N,16.6,Y,11.3,Y,8.1,6,4870000,2.08
20/07/2019,725338,0,N,17.1,Y,8,Y,10.3,5,4870000,2.08
19/07/2019,929508,1.6,N,15.7,Y,7.5,Y,9.6,4,4870000,2.08
18/07/2019,811486,0.4,N,14.3,Y,9,Y,7.9,3,4870000,2.08
17/07/2019,729827,0,N,13.7,Y,9.7,Y,3.6,2,4870000,2.08
16/07/2019,740998,1.8,N,13.9,Y,9.9,Y,6.4,1,4870000,2.08
15/07/2019,709664,4.4,N,14.3,Y,8.9,Y,7.6,0,4870000,2.08
14/07/2019,469628,0.8,N,13.1,Y,7.1,Y,3.8,6,4870000,2.08
13/07/2019,621697,4.4,N,12,Y,7,Y,8.3,5,4870000,2.08
12/07/2019,797848,2.4,N,15.7,Y,10.1,Y,6.2,4,4870000,2.08
11/07/2019,750336,6.4,N,14.3,Y,7.8,Y,4.6,3,4870000,2.08
10/07/2019,798164,0.2,N,15.4,Y,9.5,Y,6.7,2,4870000,2.08
9/07/2019,800000,0.2,N,15,Y,6.8,Y,7.2,1,4870000,2.08
8/07/2019,801599,5.2,N,16,Y,11,Y,8.2,0,4870000,2.08
7/07/2019,540420,0.2,N,18.2,Y,9,Y,6.1,6,4870000,2.08
6/07/2019,794832,0,N,19.4,Y,6,Y,9.3,5,4870000,2.08
5/07/2019,963836,0,N,19.1,Y,3.5,Y,9,4,4870000,2.08
4/07/2019,816158,0,N,13.5,Y,5.3,Y,6.9,3,4870000,2.08
3/07/2019,800817,0,N,13.7,Y,8.2,Y,7.5,2,4870000,2.08
2/07/2019,725619,0,N,15.9,Y,8.6,Y,6.6,1,4870000,2.08
1/07/2019,717265,0,N,14.1,Y,9.5,Y,8.3,0,4870000,2.08
30/06/2019,630627,6.4,N,14.5,Y,8.1,Y,8.5,6,4870000,2.08
29/06/2019,580454,0.8,N,17.6,Y,13,Y,2.6,5,4870000,2.08
28/06/2019,915094,0,N,19.5,Y,10.7,Y,9.2,4,4870000,2.08
27/06/2019,818726,0,N,17.5,Y,5.9,Y,9.2,3,4870000,2.08
26/06/2019,782636,0.2,N,18,Y,4.6,Y,9.2,2,4870000,2.08
25/06/2019,737855,0,N,17,Y,3.5,Y,8.9,1,4870000,2.08
24/06/2019,684255,0,N,16,Y,4.2,Y,9,0,4870000,2.08
23/06/2019,502406,1.2,N,9.6,Y,3.6,Y,5.9,6,4870000,2.08
22/06/2019,643937,0.4,N,11.8,Y,6.8,Y,7.3,5,4870000,2.08
21/06/2019,864689,3,N,12.6,Y,6.5,Y,8.5,4,4870000,2.08
20/06/2019,737698,1.6,N,11.3,Y,6.4,Y,6.4,3,4870000,2.08
19/06/2019,733238,0.8,N,11.9,Y,6.6,Y,7,2,4870000,2.08
18/06/2019,688178,0,N,13.7,Y,8,Y,5.2,1,4870000,2.08
17/06/2019,726952,3.4,N,17.9,Y,6.3,Y,8.6,0,4870000,2.08
16/06/2019,528253,0,N,16.7,Y,8.6,Y,7.5,6,4870000,2.08
15/06/2019,726934,2.6,N,15.2,Y,9,Y,6.4,5,4870000,2.08
14/06/2019,885126,2.2,N,17.3,Y,10,Y,7,4,4870000,2.08
13/06/2019,773454,2.6,N,17.4,Y,8.8,Y,8.9,3,4870000,2.08
12/06/2019,641155,0.6,N,16.5,Y,11.9,Y,1.3,2,4870000,2.08
11/06/2019,710022,0,N,17.9,Y,9.6,Y,9.2,1,4870000,2.08
10/06/2019,476867,3,N,19.2,Y,12,Y,7.6,0,4870000,2.08
9/06/2019,589312,0,N,18,Y,7.8,Y,8,6,4870000,2.08
8/06/2019,668681,0,N,18.7,Y,6.7,Y,9.3,5,4870000,2.08
7/06/2019,862511,0,N,16.6,Y,11.7,Y,8,4,4870000,2.08
6/06/2019,746991,0,N,14.8,Y,10.2,Y,7.9,3,4870000,2.08
5/06/2019,721790,0,N,13,Y,8.6,Y,5.7,2,4870000,2.08
4/06/2019,721258,3.2,N,12.9,Y,8.4,Y,7.9,1,4870000,2.08
3/06/2019,596259,15.4,N,12,Y,8.2,Y,3.8,0,4870000,2.08
2/06/2019,487707,0,N,14.5,Y,11,Y,6.7,6,4870000,2.08
1/06/2019,646696,2.4,N,14.6,Y,11.7,Y,5.8,5,4870000,2.08
31/05/2019,820148,1.4,N,14.3,Y,8.5,Y,5.7,4,4870000,2.08
30/05/2019,739602,5.8,N,13.3,Y,6.7,Y,5.8,3,4870000,2.08
29/05/2019,670292,1.2,N,10.6,Y,8.7,Y,7.9,2,4870000,2.08
28/05/2019,714977,0.2,N,15.7,Y,8.2,Y,3.3,1,4870000,2.08
27/05/2019,657963,8.2,N,14,Y,7.8,Y,7.2,0,4870000,2.08
26/05/2019,523883,6.6,N,15.1,Y,9.5,Y,8.6,6,4870000,2.08
25/05/2019,627192,1.6,N,19.8,Y,13.7,Y,9.1,5,4870000,2.08
24/05/2019,811648,0,N,20.2,Y,13.8,Y,4.4,4,4870000,2.08
23/05/2019,784265,0,N,21.3,Y,9.9,Y,10.2,3,4870000,2.08
22/05/2019,767553,0,N,22.3,Y,10.7,Y,10.3,2,4870000,2.08
21/05/2019,742152,0.4,N,20.4,Y,11.1,Y,6.9,1,4870000,2.08
20/05/2019,688149,0.4,N,19.6,Y,12,Y,3.1,0,4870000,2.08
19/05/2019,541556,0.2,N,21.8,Y,8.9,Y,10,6,4870000,2.08
18/05/2019,685609,0,N,21.5,Y,6.2,Y,10.6,5,4870000,2.08
17/05/2019,859330,0,N,18.6,Y,6.5,Y,10.7,4,4870000,2.08
16/05/2019,751841,0,N,16.1,Y,10.5,Y,9.8,3,4870000,2.08
15/05/2019,737861,0,N,15.8,Y,12,Y,8,2,4870000,2.08
14/05/2019,736951,0,N,20.2,Y,11.3,Y,9,1,4870000,2.08
13/05/2019,688802,0,N,18.1,Y,12.7,Y,8.3,0,4870000,2.08
12/05/2019,504754,0,N,17.7,Y,12.2,Y,6.6,6,4870000,2.08
11/05/2019,637736,8.2,N,16.4,Y,10.2,Y,7.7,5,4870000,2.08
10/05/2019,722439,7.2,N,14.2,Y,10.2,Y,2.8,4,4870000,2.08
9/05/2019,775605,0.6,N,16.2,Y,9.7,Y,5.3,3,4870000,2.08
8/05/2019,776583,5.2,N,17.4,Y,10.3,Y,7.3,2,4870000,2.08
7/05/2019,780853,0,N,18.7,Y,7.4,Y,11.7,1,4870000,2.08
6/05/2019,744674,0.2,N,16.7,Y,11.7,Y,8.5,0,4870000,2.08
5/05/2019,581392,2,N,16.3,Y,11.3,Y,6.5,6,4870000,2.08
4/05/2019,668573,0.2,N,16.4,Y,13,Y,8.2,5,4870000,2.08
3/05/2019,936131,0.2,N,20.7,Y,11.8,Y,9,4,4870000,2.08
2/05/2019,788509,3.6,N,20.2,Y,17.1,Y,6.2,3,4870000,2.08
1/05/2019,807381,0,N,22.8,Y,15.6,Y,7.8,2,4870000,2.08
30/04/2019,788590,0,N,23.1,Y,7.9,Y,11.7,1,4870000,2.08
29/04/2019,724414,0,N,18.1,Y,11.5,Y,8.4,0,4870000,2.08
28/04/2019,475231,0,N,17.4,Y,12.4,Y,5.2,6,4870000,2.08
27/04/2019,643097,0,N,16.2,Y,8.7,Y,8.5,5,4870000,2.08
26/04/2019,730920,3,N,15.8,Y,11.9,Y,6.9,4,4870000,2.08
25/04/2019,665600,0,N,21.5,Y,10.2,Y,10.6,3,4870000,2.08
24/04/2019,820032,0,N,23.2,Y,14.6,Y,8.2,2,4870000,2.08
23/04/2019,746671,0,N,18.5,Y,11.1,Y,8,1,4870000,2.08
22/04/2019,541003,0.8,N,17.6,Y,13.7,Y,6,0,4870000,2.08
21/04/2019,675069,0,N,27,Y,14.8,Y,7.5,6,4870000,2.08
20/04/2019,818438,0,N,30.2,Y,10.2,Y,13.9,5,4870000,2.08
19/04/2019,705042,0,N,22.1,Y,8.6,Y,14,4,4870000,2.08
18/04/2019,929110,0,N,17.7,Y,13.2,Y,12.8,3,4870000,2.08
17/04/2019,837234,0,N,30,Y,22.1,Y,12.8,2,4870000,2.08
16/04/2019,860417,0,N,30.3,Y,17.1,Y,14.4,1,4870000,2.08
15/04/2019,838956,0,N,27.4,Y,12.9,Y,10.9,0,4870000,2.08
